レース場,レース番号,レース種別,天候,風向,風速(m),波高(cm),決まり手,着順,艇番,登録番号,選手名,モーター,ボート,展示タイム,進入,スタートタイミング,レースタイム
福岡,8,予選,曇り,東,3,3,逃げ,06,5,3932,池田浩美,20,160,6.91,5,0.27,.  .
福岡,9,予選特賞,曇り,東,3,3,逃げ,01,1,4938,小芦るり華,12,167,6.92,1,0.16,1.51.2
福岡,9,予選特賞,曇り,東,3,3,逃げ,02,5,3994,茶谷桜,75,145,6.88,5,0.03,1.51.9
福岡,9,予選特賞,曇り,東,3,3,逃げ,03,3,4482,守屋美穂,60,134,6.90,3,0.15,1.53.2
福岡,9,予選特賞,曇り,東,3,3,逃げ,04,2,4947,間庭菜摘,26,158,6.86,2,0.18,1.53.4
福岡,9,予選特賞,曇り,東,3,3,逃げ,05,4,5079,大石真央,39,157,6.95,4,0.18,.  .
福岡,9,予選特賞,曇り,東,3,3,逃げ,06,6,5334,樫葉新心,27,156,6.91,6,0.02,.  .
福岡,10,予選特賞,曇り,東,4,4,まくり,01,2,4627,藤原菜希,28,159,6.84,2,0.14,1.50.8
福岡,10,予選特賞,曇り,東,4,4,まくり,02,3,5193,米丸乃絵,14,102,6.85,3,0.14,1.52.8
福岡,10,予選特賞,曇り,東,4,4,まくり,03,4,4590,渡邉優美,68,168,6.89,4,0.14,1.54.5
福岡,10,予選特賞,曇り,東,4,4,まくり,04,5,4525,真子奈津実,16,128,6.86,5,0.13,1.54.9
福岡,10,予選特賞,曇り,東,4,4,まくり,05,1,4738,清埜翔子,44,162,6.83,1,0.28,.  .
福岡,10,予選特賞,曇り,東,4,4,まくり,06,6,5264,登みひ果,33,171,6.93,6,0.12,.  .
福岡,11,予選特選,曇り,東,4,4,逃げ,01,1,3188,日高逸子,22,138,6.84,1,0.14,1.50.4
福岡,11,予選特選,曇り,東,4,4,逃げ,02,2,3232,山川美由紀,74,149,6.86,2,0.16,1.51.7
福岡,11,予選特選,曇り,東,4,4,逃げ,03,3,4447,深川麻奈美,40,169,6.86,3,0.16,1.53.8
福岡,11,予選特選,曇り,東,4,4,逃げ,04,5,3604,武藤綾子,11,166,6.81,5,0.14,1.54.5
福岡,11,予選特選,曇り,東,4,4,逃げ,05,6,5118,野田なづき,34,104,6.83,6,0.17,.  .
福岡,11,予選特選,曇り,東,4,4,逃げ,06,4,4501,樋口由加里,23,105,6.90,4,0.21,.  .
福岡,12,福岡選抜,曇り,東,3,3,まくり差し,01,4,4208,三浦永理,37,140,6.89,4,0.17,1.48.8
福岡,12,福岡選抜,曇り,東,3,3,まくり差し,02,1,4387,平山智加,52,163,6.77,1,0.15,1.50.8
福岡,12,福岡選抜,曇り,東,3,3,まくり差し,03,6,4773,中川りな,61,151,6.77,6,0.13,1.52.5
福岡,12,福岡選抜,曇り,東,3,3,まくり差し,04,2,3579,中里優子,48,108,6.84,2,0.11,1.53.7
福岡,12,福岡選抜,曇り,東,3,3,まくり差し,05,5,5203,神里琴音,67,139,6.93,5,0.14,.  .
福岡,12,福岡選抜,曇り,東,3,3,まくり差し,06,3,3932,池田浩美,20,160,6.87,3,0.17,.  .
芦屋,1,サンライズＶ,曇り,東,2,2,まくり,01,3,4639,雑賀勇貴,6,37,6.73,4,0.16,1.48.5
芦屋,1,サンライズＶ,曇り,東,2,2,まくり,02,1,4215,吉島祥之,23,42,6.82,1,0.29,1.50.5
芦屋,1,サンライズＶ,曇り,東,2,2,まくり,03,5,3731,高濱芳久,26,34,6.83,2,0.27,1.51.7
芦屋,1,サンライズＶ,曇り,東,2,2,まくり,04,4,4803,飯田庄吾,19,40,6.87,5,0.21,1.52.9
芦屋,1,サンライズＶ,曇り,東,2,2,まくり,05,2,4656,大崎翔,14,18,6.88,3,0.18,.  .
芦屋,1,サンライズＶ,曇り,東,2,2,まくり,06,6,5101,表健太,2,26,6.81,6,0.28,.  .
芦屋,2,サンライズＷ,雨,東,1,1,逃げ,01,1,4131,原豊土,27,56,6.81,1,0.08,1.48.8
芦屋,2,サンライズＷ,雨,東,1,1,逃げ,02,4,4137,君島秀三,29,32,6.86,4,0.08,1.50.3
芦屋,2,サンライズＷ,雨,東,1,1,逃げ,03,3,5048,眞鳥康太,28,24,6.82,3,0.09,1.50.7
芦屋,2,サンライズＷ,雨,東,1,1,逃げ,04,6,4458,抹香雄三,11,55,6.82,6,0.06,1.52.5
芦屋,2,サンライズＷ,雨,東,1,1,逃げ,05,2,3714,梶原正,37,49,6.83,2,0.25,.  .
芦屋,3,サンライズＸ,雨,無風,0,1,逃げ,01,1,4919,吉田翔悟,1,27,6.74,1,0.13,1.47.7
芦屋,3,サンライズＸ,雨,無風,0,1,逃げ,02,3,4276,鈴木勝博,24,33,6.85,3,0.07,1.49.3
芦屋,3,サンライズＸ,雨,無風,0,1,逃げ,03,5,3563,堤昇,42,46,6.85,5,0.12,1.51.8
芦屋,3,サンライズＸ,雨,無風,0,1,逃げ,04,6,4665,加藤啓太,8,36,6.80,6,0.14,1.53.1
芦屋,3,サンライズＸ,雨,無風,0,1,逃げ,05,4,3761,山本光雄,16,44,6.88,4,0.13,.  .
芦屋,3,サンライズＸ,雨,無風,0,1,逃げ,06,2,3627,井上恵一,39,54,6.81,2,0.11,.  .
芦屋,4,サンライズＹ,雨,南西,1,1,逃げ,01,1,4236,松村敏,30,28,6.84,1,0.12,1.48.8
芦屋,4,サンライズＹ,雨,南西,1,1,逃げ,02,2,3944,山口裕二,31,35,6.80,2,0.11,1.50.0
芦屋,4,サンライズＹ,雨,南西,1,1,逃げ,03,4,4142,平野和明,45,16,6.88,4,0.19,1.51.2
芦屋,4,サンライズＹ,雨,南西,1,1,逃げ,04,3,4666,日笠勝弘,22,11,6.90,3,0.13,1.52.4
芦屋,4,サンライズＹ,雨,南西,1,1,逃げ,05,5,4817,渡邉翼,40,29,6.88,5,0.14,.  .
芦屋,4,サンライズＹ,雨,南西,1,1,逃げ,06,6,5336,瀬川大地,33,12,6.90,6,0.13,.  .
芦屋,5,サンライズＺ,雨,南,2,2,逃げ,01,1,4144,石塚久也,21,38,6.82,1,0.13,1.52.2
芦屋,5,サンライズＺ,雨,南,2,2,逃げ,02,3,4794,和田拓也,41,48,6.79,3,0.18,1.55.5
芦屋,5,サンライズＺ,雨,南,2,2,逃げ,03,6,4191,赤羽克也,35,39,6.86,6,0.07,1.56.7
芦屋,5,サンライズＺ,雨,南,2,2,逃げ,04,4,5104,山田丈,25,43,6.78,4,0.09,1.59.7
芦屋,5,サンライズＺ,雨,南,2,2,逃げ,05,5,4105,松下直也,9,19,6.88,5,0.22,.  .
芦屋,6,一般,雨,南,2,2,差し,01,4,4377,濱本優一,34,41,6.87,4,0.11,1.48.9
芦屋,6,一般,雨,南,2,2,差し,02,1,3839,川合理司,3,45,6.90,1,0.13,1.50.1
芦屋,6,一般,雨,南,2,2,差し,03,3,3589,西村勝,13,51,6.83,3,0.10,1.50.4
芦屋,6,一般,雨,南,2,2,差し,04,6,4051,清水敦揮,15,17,6.88,6,0.17,1.52.2
芦屋,6,一般,雨,南,2,2,差し,05,2,4089,妹尾忠幸,32,13,6.86,2,0.14,.  .
芦屋,6,一般,雨,南,2,2,差し,06,5,4016,西川新太郎,36,50,6.88,5,0.15,.  .
芦屋,7,一般,雨,南,2,2,まくり,01,4,3616,中村真,7,31,6.87,4,0.21,1.48.6
芦屋,7,一般,雨,南,2,2,まくり,02,5,4565,西村豪洋,46,53,6.85,5,0.09,1.49.9
芦屋,7,一般,雨,南,2,2,まくり,03,2,3761,山本光雄,16,44,6.88,2,0.15,1.52.2
芦屋,7,一般,雨,南,2,2,まくり,04,6,5309,森雄利,10,52,6.83,6,0.12,1.53.2
芦屋,7,一般,雨,南,2,2,まくり,05,1,4803,飯田庄吾,19,40,6.85,1,0.19,.  .
芦屋,7,一般,雨,南,2,2,まくり,06,3,4097,貫地谷直人,18,15,6.90,3,0.23,.  .
芦屋,8,一般,雨,東,4,4,逃げ,01,1,4666,日笠勝弘,22,11,6.83,1,0.11,1.49.5
芦屋,8,一般,雨,東,4,4,逃げ,02,3,3915,繁野谷圭介,44,22,6.82,3,0.08,1.50.7
芦屋,8,一般,雨,東,4,4,逃げ,03,4,4133,高橋正男,5,25,6.84,4,0.09,1.52.2
芦屋,8,一般,雨,東,4,4,逃げ,04,5,4789,古賀智之,20,21,6.85,5,0.14,1.53.1
芦屋,8,一般,雨,東,4,4,逃げ,05,6,4428,有賀達也,4,14,6.81,6,0.12,.  .
芦屋,8,一般,雨,東,4,4,逃げ,06,2,3563,堤昇,42,46,6.89,2,0.11,.  .
芦屋,9,一般,雨,南,1,1,まくり,01,1,4256,渡辺浩司,17,23,6.78,2,0.05,1.48.6
芦屋,9,一般,雨,南,1,1,まくり,02,2,4105,松下直也,9,19,6.89,1,0.09,1.50.0
芦屋,9,一般,雨,南,1,1,まくり,03,5,3944,山口裕二,31,35,6.81,4,0.09,1.51.7
芦屋,9,一般,雨,南,1,1,まくり,04,6,4485,楠原正剛,12,47,6.82,6,0.17,1.52.8
芦屋,9,一般,雨,南,1,1,まくり,05,3,4142,平野和明,45,16,6.80,3,0.21,.  .
芦屋,9,一般,雨,南,1,1,まくり,06,4,5101,表健太,2,26,6.84,5,0.18,.  .
芦屋,10,準優勝戦,雨,南東,2,2,まくり,01,6,4089,妹尾忠幸,32,13,6.84,2,0.08,1.48.8
芦屋,10,準優勝戦,雨,南東,2,2,まくり,02,2,4236,松村敏,30,28,6.86,3,0.08,1.50.1
芦屋,10,準優勝戦,雨,南東,2,2,まくり,03,3,4919,吉田翔悟,1,27,6.79,4,0.08,1.51.5
芦屋,10,準優勝戦,雨,南東,2,2,まくり,04,5,5046,松山裕基,43,30,6.84,6,0.06,1.51.5
芦屋,10,準優勝戦,雨,南東,2,2,まくり,05,4,4131,原豊土,27,56,6.87,5,0.05,.  .
芦屋,10,準優勝戦,雨,南東,2,2,まくり,06,1,4817,渡邉翼,40,29,6.85,1,0.28,.  .
芦屋,11,準優勝戦,雨,北東,1,1,逃げ,01,1,4276,鈴木勝博,24,33,6.82,1,0.11,1.47.8
芦屋,11,準優勝戦,雨,北東,1,1,逃げ,02,5,3915,繁野谷圭介,44,22,6.82,5,0.11,1.49.6
芦屋,11,準優勝戦,雨,北東,1,1,逃げ,03,4,4794,和田拓也,41,48,6.79,4,0.11,1.51.1
芦屋,11,準優勝戦,雨,北東,1,1,逃げ,04,6,4377,濱本優一,34,41,6.87,6,0.16,1.52.3
芦屋,11,準優勝戦,雨,北東,1,1,逃げ,05,2,4215,吉島祥之,23,42,6.87,2,0.15,.  .
芦屋,11,準優勝戦,雨,北東,1,1,逃げ,06,3,4458,抹香雄三,11,55,6.82,3,0.14,.  .
芦屋,12,準優勝戦,雨,東,3,3,逃げ,01,1,4051,清水敦揮,15,17,6.83,1,0.11,1.48.3
芦屋,12,準優勝戦,雨,東,3,3,逃げ,02,3,4144,石塚久也,21,38,6.82,3,0.13,1.49.5
芦屋,12,準優勝戦,雨,東,3,3,逃げ,03,4,4639,雑賀勇貴,6,37,6.75,4,0.13,1.51.2
芦屋,12,準優勝戦,雨,東,3,3,逃げ,04,2,4256,渡辺浩司,17,23,6.78,2,0.11,1.52.1
芦屋,12,準優勝戦,雨,東,3,3,逃げ,05,5,4191,赤羽克也,35,39,6.82,5,0.18,.  .
芦屋,12,準優勝戦,雨,東,3,3,逃げ,06,6,4137,君島秀三,29,32,6.81,6,0.13,.  .
宮島,1,ファーストＢ,曇り,無風,0,1,逃げ,01,1,3484,芝田浩治,13,70,6.73,1,0.16,1.50.7
宮島,1,ファーストＢ,曇り,無風,0,1,逃げ,02,3,4071,古賀千晶,21,12,6.72,3,0.19,1.51.6
宮島,1,ファーストＢ,曇り,無風,0,1,逃げ,03,4,3998,冨成謙児,11,23,6.68,4,0.19,1.53.1
宮島,1,ファーストＢ,曇り,無風,0,1,逃げ,04,6,4974,安井瑞紀,75,16,6.65,6,0.15,1.54.1
宮島,1,ファーストＢ,曇り,無風,0,1,逃げ,05,2,4724,吉田祐貴,56,51,6.76,2,0.25,1.55.3
宮島,1,ファーストＢ,曇り,無風,0,1,逃げ,06,5,3928,林恵祐,80,19,6.77,5,0.18,1.55.8
宮島,2,一般,曇り,南西,3,3,まくり,01,3,4006,小野勇作,27,79,6.76,3,0.18,1.55.9
宮島,2,一般,曇り,南西,3,3,まくり,02,4,3934,鋤柄貴俊,58,32,6.72,4,0.20,1.59.2
宮島,2,一般,曇り,南西,3,3,まくり,03,1,4784,向井田真紀,17,59,6.74,1,0.20,2.03.6
宮島,2,一般,曇り,南西,3,3,まくり,04,6,4669,井上茂,79,58,6.69,6,0.33,2.06.5
宮島,2,一般,曇り,南西,3,3,まくり,05,5,5251,沼田七華,50,77,6.69,5,0.25,2.10.9
宮島,3,一般,曇り,南西,2,2,まくり差し,01,4,4181,花本夏樹,77,73,6.67,4,0.14,1.50.7
宮島,3,一般,曇り,南西,2,2,まくり差し,02,3,4182,吉田和仁,66,17,6.61,3,0.11,1.51.2
宮島,3,一般,曇り,南西,2,2,まくり差し,03,2,4011,堀之内紀代子,19,68,6.60,2,0.26,1.53.3
宮島,3,一般,曇り,南西,2,2,まくり差し,04,1,3054,北川幸典,52,15,6.60,1,0.18,1.54.1
宮島,3,一般,曇り,南西,2,2,まくり差し,05,5,4750,井上尚悟,37,29,6.71,5,0.15,1.54.5
宮島,3,一般,曇り,南西,2,2,まくり差し,06,6,3333,丸尾義孝,24,57,6.65,6,0.17,1.57.5
宮島,4,一般,曇り,南西,3,3,逃げ,01,1,4140,梶野学志,18,75,6.71,1,0.10,1.50.1
宮島,4,一般,曇り,南西,3,3,逃げ,02,4,3629,浅見昌克,30,71,6.73,3,0.08,1.51.8
宮島,4,一般,曇り,南西,3,3,逃げ,03,5,4942,柴田朋哉,71,28,6.70,5,0.09,1.52.3
宮島,4,一般,曇り,南西,3,3,逃げ,04,2,4257,古川健,33,78,6.68,2,0.11,1.54.1
宮島,4,一般,曇り,南西,3,3,逃げ,05,6,4085,荻野裕介,72,37,6.69,6,0.19,1.55.1
宮島,4,一般,曇り,南西,3,3,逃げ,06,3,3860,松本浩貴,36,76,6.71,4,0.14,1.58.2
宮島,5,ランチタイム,曇り,南西,2,2,逃げ,01,1,4090,中村尊,59,61,6.65,1,0.15,1.49.8
宮島,5,ランチタイム,曇り,南西,2,2,逃げ,02,4,5095,小原聡将,51,34,6.67,4,0.16,1.51.2
宮島,5,ランチタイム,曇り,南西,2,2,逃げ,03,3,4974,安井瑞紀,75,16,6.66,3,0.19,1.52.5
宮島,5,ランチタイム,曇り,南西,2,2,逃げ,04,6,4261,岡祐臣,69,14,6.69,6,0.13,1.53.6
宮島,5,ランチタイム,曇り,南西,2,2,逃げ,05,5,4724,吉田祐貴,56,51,6.71,5,0.16,1.55.9
宮島,5,ランチタイム,曇り,南西,2,2,逃げ,06,2,5050,木下雄介,62,67,6.63,2,0.22,1.58.2
宮島,6,一般,雨,南西,2,2,逃げ,01,1,4346,前田健太郎,15,18,6.70,1,0.09,1.50.4
宮島,6,一般,雨,南西,2,2,逃げ,02,5,3612,馬袋義則,39,64,6.74,4,0.08,1.51.7
宮島,6,一般,雨,南西,2,2,逃げ,03,6,4473,藤堂里香,63,30,6.66,6,0.09,1.53.4
宮島,6,一般,雨,南西,2,2,逃げ,04,2,3928,林恵祐,80,19,6.72,2,0.10,1.53.5
宮島,6,一般,雨,南西,2,2,逃げ,05,3,4593,小坂宗司,65,38,6.68,3,0.09,1.54.7
宮島,6,一般,雨,南西,2,2,逃げ,06,4,4071,古賀千晶,21,12,6.76,5,0.12,1.56.1
宮島,7,一般,雨,西,2,2,逃げ,01,1,3334,角ひとみ,53,72,6.59,1,0.15,1.50.0
宮島,7,一般,雨,西,2,2,逃げ,02,6,4067,永井源,35,33,6.66,6,0.19,1.51.2
宮島,7,一般,雨,西,2,2,逃げ,03,3,4152,深水慎一郎,20,35,6.65,3,0.17,1.53.1
宮島,7,一般,雨,西,2,2,逃げ,04,5,3934,鋤柄貴俊,58,32,6.67,5,0.16,1.54.7
宮島,7,一般,雨,西,2,2,逃げ,05,2,4750,井上尚悟,37,29,6.70,2,0.19,1.55.0
宮島,7,一般,雨,西,2,2,逃げ,06,4,4784,向井田真紀,17,59,6.68,4,0.22,1.57.4
宮島,8,一般,雨,西,1,1,まくり差し,01,5,4011,堀之内紀代子,19,68,6.63,5,0.09,1.49.7
宮島,8,一般,雨,西,1,1,まくり差し,02,1,4514,上條嘉嗣,54,21,6.69,1,0.14,1.51.5
宮島,8,一般,雨,西,1,1,まくり差し,03,2,4942,柴田朋哉,71,28,6.70,2,0.16,1.53.5
宮島,8,一般,雨,西,1,1,まくり差し,04,4,3860,松本浩貴,36,76,6.69,4,0.13,1.54.9
宮島,8,一般,雨,西,1,1,まくり差し,05,3,4181,花本夏樹,77,73,6.70,3,0.17,1.56.3
宮島,8,一般,雨,西,1,1,まくり差し,06,6,5251,沼田七華,50,77,6.66,6,0.10,1.56.4
宮島,9,特選,雨,南西,2,2,逃げ,01,1,5095,小原聡将,51,34,6.66,1,0.11,1.49.5
宮島,9,特選,雨,南西,2,2,逃げ,02,3,5050,木下雄介,62,67,6.66,3,0.09,1.51.0
宮島,9,特選,雨,南西,2,2,逃げ,03,4,4006,小野勇作,27,79,6.70,4,0.16,1.52.5
宮島,9,特選,雨,南西,2,2,逃げ,04,6,3629,浅見昌克,30,71,6.70,6,0.11,1.54.0
宮島,9,特選,雨,南西,2,2,逃げ,05,2,4182,吉田和仁,66,17,6.66,2,0.10,1.54.8
宮島,9,特選,雨,南西,2,2,逃げ,06,5,3998,冨成謙児,11,23,6.66,5,0.18,1.58.8
宮島,10,選抜戦,雨,南,1,1,逃げ,01,1,4261,岡祐臣,69,14,6.69,1,0.11,1.49.5
宮島,10,選抜戦,雨,南,1,1,逃げ,02,2,3054,北川幸典,52,15,6.73,2,0.17,1.50.3
宮島,10,選抜戦,雨,南,1,1,逃げ,03,5,4140,梶野学志,18,75,6.75,5,0.18,1.52.4
宮島,10,選抜戦,雨,南,1,1,逃げ,04,3,4346,前田健太郎,15,18,6.69,3,0.18,1.52.7
宮島,10,選抜戦,雨,南,1,1,逃げ,05,4,4152,深水慎一郎,20,35,6.69,4,0.17,1.54.4
宮島,10,選抜戦,雨,南,1,1,逃げ,06,6,3484,芝田浩治,13,70,6.71,6,0.20,1.59.3
宮島,11,選抜戦,曇り,無風,0,1,逃げ,01,1,3333,丸尾義孝,24,57,6.70,1,0.07,1.50.1
宮島,11,選抜戦,曇り,無風,0,1,逃げ,02,3,4514,上條嘉嗣,54,21,6.72,3,0.08,1.51.1
宮島,11,選抜戦,曇り,無風,0,1,逃げ,03,4,4090,中村尊,59,61,6.71,4,0.09,1.52.3
宮島,11,選抜戦,曇り,無風,0,1,逃げ,04,5,4593,小坂宗司,65,38,6.73,5,0.12,1.53.8
宮島,11,選抜戦,曇り,無風,0,1,逃げ,05,2,3334,角ひとみ,53,72,6.63,2,0.12,1.54.9
宮島,11,選抜戦,曇り,無風,0,1,逃げ,06,6,4257,古川健,33,78,6.71,6,0.16,1.56.4
宮島,12,優勝戦,雨,東,1,1,逃げ,01,1,4586,磯部誠,25,11,6.70,1,0.02,1.49.5
宮島,12,優勝戦,雨,東,1,1,逃げ,02,3,4446,和田兼輔,22,39,6.70,3,0.03,1.51.0
宮島,12,優勝戦,雨,東,1,1,逃げ,03,4,4824,松井洪弥,38,50,6.72,4,0.03,1.52.2
宮島,12,優勝戦,雨,東,1,1,逃げ,04,6,4771,下寺秀和,16,24,6.75,6,0.05,1.53.8
宮島,12,優勝戦,雨,東,1,1,逃げ,05,5,4610,佐藤大佑,23,62,6.69,5,0.09,1.56.1
児島,1,朝得ガァ～コ,晴,南東,2,3,逃げ,01,1,5075,中島秀治,19,33,6.67,1,0.18,1.50.0
児島,1,朝得ガァ～コ,晴,南東,2,3,逃げ,02,3,3642,大塚浩二,22,49,6.73,3,0.20,1.51.1
児島,1,朝得ガァ～コ,晴,南東,2,3,逃げ,03,2,4866,橋本英一,27,40,6.73,2,0.17,1.52.5
児島,1,朝得ガァ～コ,晴,南東,2,3,逃げ,04,4,3430,角浜修,48,43,6.69,4,0.19,1.54.1
児島,1,朝得ガァ～コ,晴,南東,2,3,逃げ,05,5,4633,森智也,33,23,6.74,5,0.21,.  .
児島,1,朝得ガァ～コ,晴,南東,2,3,逃げ,06,6,5134,大原祥昌,24,19,6.79,6,0.22,.  .
児島,2,予選,晴,南東,2,3,まくり,01,4,4982,中村将隆,55,71,6.71,4,0.05,1.50.0
児島,2,予選,晴,南東,2,3,まくり,02,2,3246,星野政彦,32,67,6.75,2,0.09,1.51.6
児島,2,予選,晴,南東,2,3,まくり,03,5,5011,高木圭大,11,66,6.79,5,0.05,1.53.0
児島,2,予選,晴,南東,2,3,まくり,04,1,4196,田中太一郎,57,68,6.81,1,0.18,1.53.2
児島,2,予選,晴,南東,2,3,まくり,05,6,5092,篠原晟弥,35,31,6.75,6,0.01,.  .
児島,2,予選,晴,南東,2,3,まくり,06,3,4748,渡邉雄朗,60,59,6.71,3,0.07,.  .
児島,3,予選,晴,南東,5,3,まくり,01,4,5111,三村岳人,56,74,6.72,4,0.11,1.49.5
児島,3,予選,晴,南東,5,3,まくり,02,5,4966,田川大貴,18,18,6.70,5,0.10,1.50.9
児島,3,予選,晴,南東,5,3,まくり,03,6,4498,宮本夏樹,69,26,6.75,6,0.08,1.52.3
児島,3,予選,晴,南東,5,3,まくり,04,3,4263,武重雄介,23,11,6.77,3,0.20,1.52.6
児島,3,予選,晴,南東,5,3,まくり,05,2,3965,北中元樹,14,69,6.72,2,0.29,.  .
児島,3,予選,晴,南東,5,3,まくり,06,1,4625,渡邊裕貴,59,13,6.66,1,0.22,.  .
児島,4,コジマだ４っ,晴,南,4,3,差し,01,4,4793,金子萌,29,37,6.58,4,0.19,1.49.4
児島,4,コジマだ４っ,晴,南,4,3,差し,02,2,4614,石倉洋行,63,64,6.62,2,0.18,1.50.9
児島,4,コジマだ４っ,晴,南,4,3,差し,03,5,4177,萬正嗣,61,63,6.71,5,0.17,1.53.5
児島,4,コジマだ４っ,晴,南,4,3,差し,04,1,5000,岡本翔太郎,65,51,6.71,1,0.22,1.55.0
