レース場,レース番号,レース種別,艇番,登録番号,選手名,モーター番号,ボート番号,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム
大村,1,予選,4,5012,加倉侑征,12,29,晴,北,2,1,6.86,01,まくり,4,0.11,1.48.4
大村,1,予選,5,5058,前原大道,58,26,晴,北,2,1,6.81,02,まくり,5,0.13,1.49.0
大村,1,予選,1,4919,吉田翔悟,67,67,晴,北,2,1,6.81,03,まくり,1,0.21,1.51.9
大村,1,予選,6,4705,吉川勇作,51,34,晴,北,2,1,6.91,04,まくり,6,0.13,1.53.0
大村,1,予選,3,3741,松尾基成,54,30,晴,北,2,1,6.92,05,まくり,3,0.36,.  .
大村,1,予選,2,4333,村田友也,62,36,晴,北,2,1,6.88,06,まくり,2,0.31,.  .
大村,2,予選,2,4506,稗田聖也,38,46,晴,北,2,1,6.80,01,抜き,2,0.15,1.48.3
大村,2,予選,3,4234,野相弘司,48,54,晴,北,2,1,6.84,02,抜き,3,0.15,1.49.6
大村,2,予選,5,3612,馬袋義則,29,73,晴,北,2,1,6.84,03,抜き,4,0.17,1.51.2
大村,2,予選,1,2958,井川正人,37,39,晴,北,2,1,6.80,04,抜き,1,0.23,1.52.3
大村,2,予選,6,5053,山口広樹,69,53,晴,北,2,1,6.81,05,抜き,6,0.22,.  .
大村,2,予選,4,5014,梶山涼斗,33,17,晴,北,2,1,6.81,06,抜き,5,0.12,.  .
大村,3,予選,1,3804,中渡修作,22,60,晴,北,2,1,6.85,01,逃げ,1,0.07,1.51.1
大村,3,予選,2,4757,山田祐也,11,20,晴,北,2,1,6.84,02,逃げ,2,0.08,1.54.3
大村,3,予選,3,5029,中亮太,34,51,晴,北,2,1,6.82,03,逃げ,3,0.09,1.56.9
大村,3,予選,4,3548,室田泰史,32,40,晴,北,2,1,6.90,04,逃げ,4,0.07,1.58.4
大村,3,予選,6,3187,篠原俊夫,60,33,晴,北,2,1,6.85,05,逃げ,6,0.17,.  .
大村,4,予選,6,4259,真庭明志,66,14,晴,北,2,1,6.82,01,差し,2,0.01,1.48.4
