レース場,レース番号,レース種別,天候,風向,風速(m),波高(cm),決まり手,着順,艇番,登録番号,選手名,モーター,ボート,展示タイム,進入,スタートタイミング,レースタイム
大村,5,予選,晴,南東,2,1,差し,04,6,4148,枝尾賢,55,48,7.05,6,0.12,1.53.4
大村,5,予選,晴,南東,2,1,差し,05,5,4205,山口剛,18,18,6.96,5,0.13,1.54.5
大村,5,予選,晴,南東,2,1,差し,06,3,3874,山本寛久,20,25,7.04,3,0.11,1.57.4
大村,6,予選,晴,南,1,1,差し,01,2,4547,中田竜太,69,45,6.92,2,0.02,1.49.9
大村,6,予選,晴,南,1,1,差し,02,1,3946,赤岩善生,59,24,6.97,1,0.00,1.50.7
大村,6,予選,晴,南,1,1,差し,03,3,4168,石野貴之,60,54,6.95,3,0.01,1.52.8
大村,6,予選,晴,南,1,1,差し,04,4,3942,寺田祥,47,67,6.93,4,0.09,1.53.8
大村,6,予選,晴,南,1,1,差し,05,5,4262,馬場貴也,23,63,6.95,5,0.11,1.55.0
大村,6,予選,晴,南,1,1,差し,06,6,4398,船岡洋一郎,26,49,6.99,6,0.09,1.58.1
大村,7,予選,晴,南,2,1,逃げ,01,1,4719,上條暢嵩,68,64,6.98,1,0.07,1.50.3
大村,7,予選,晴,南,2,1,逃げ,02,3,3960,菊地孝平,25,37,6.95,3,0.05,1.50.9
大村,7,予選,晴,南,2,1,逃げ,03,2,4762,藤原啓史朗,31,35,6.94,2,0.05,1.52.5
大村,7,予選,晴,南,2,1,逃げ,04,4,4055,吉田俊彦,45,17,7.09,4,0.14,1.54.0
大村,7,予選,晴,南,2,1,逃げ,05,5,4586,磯部誠,53,16,6.99,5,0.19,1.54.7
大村,7,予選,晴,南,2,1,逃げ,06,6,4266,長田頼宗,32,43,7.03,6,0.22,1.55.0
大村,8,予選,曇り,南,2,1,差し,01,4,3978,齊藤仁,41,62,6.98,4,0.14,1.49.5
大村,8,予選,曇り,南,2,1,差し,02,5,4320,峰竜太,61,51,6.98,5,0.10,1.50.3
大村,8,予選,曇り,南,2,1,差し,03,6,4787,椎名豊,73,52,6.95,6,0.15,1.52.1
大村,8,予選,曇り,南,2,1,差し,04,2,4686,丸野一樹,21,33,6.98,2,0.06,1.52.9
大村,8,予選,曇り,南,2,1,差し,05,1,4851,関浩哉,54,61,6.95,1,0.09,1.53.1
大村,8,予選,曇り,南,2,1,差し,06,3,4831,羽野直也,36,40,7.04,3,0.02,1.55.4
大村,9,予選,曇り,南東,1,1,逃げ,01,1,4371,西山貴浩,19,23,7.06,1,0.11,1.50.5
大村,9,予選,曇り,南東,1,1,逃げ,02,2,3941,池田浩二,28,13,6.94,2,0.21,1.51.5
大村,9,予選,曇り,南東,1,1,逃げ,03,3,4095,福来剛,38,44,6.94,3,0.13,1.52.7
大村,9,予選,曇り,南東,1,1,逃げ,04,6,3854,吉川元浩,27,72,6.99,6,0.28,1.53.3
大村,9,予選,曇り,南東,1,1,逃げ,05,4,4044,湯川浩司,49,11,7.01,4,0.29,1.54.7
大村,9,予選,曇り,南東,1,1,逃げ,06,5,4907,小池修平,37,68,6.97,5,0.28,1.57.1
大村,10,予選,曇り,南東,1,1,逃げ,01,1,4445,宮地元輝,44,56,6.92,1,0.06,1.49.4
大村,10,予選,曇り,南東,1,1,逃げ,02,2,4205,山口剛,18,18,6.90,2,0.03,1.50.2
大村,10,予選,曇り,南東,1,1,逃げ,03,6,4166,吉田拡郎,11,21,6.92,6,0.04,1.52.6
大村,10,予選,曇り,南東,1,1,逃げ,04,3,3959,坪井康晴,62,19,6.96,3,0.06,1.54.5
大村,10,予選,曇り,南東,1,1,逃げ,05,5,4685,島村隆幸,22,53,6.98,5,0.07,1.55.4
大村,10,予選,曇り,南東,1,1,逃げ,06,4,4362,土屋智則,56,39,6.98,4,0.06,1.57.3
大村,11,予選,曇り,南東,1,1,逃げ,01,1,4418,茅原悠紀,13,71,6.90,1,0.15,1.49.0
大村,11,予選,曇り,南東,1,1,逃げ,02,2,3780,魚谷智之,50,32,6.97,2,0.13,1.51.2
大村,11,予選,曇り,南東,1,1,逃げ,03,3,4350,篠崎元志,33,69,6.98,3,0.12,1.52.7
大村,11,予選,曇り,南東,1,1,逃げ,04,5,4502,遠藤エミ,43,76,7.00,5,0.11,1.53.6
大村,11,予選,曇り,南東,1,1,逃げ,05,6,3783,瓜生正義,71,74,6.96,6,0.10,1.54.4
大村,11,予選,曇り,南東,1,1,逃げ,06,4,4547,中田竜太,69,45,6.98,4,0.11,1.55.9
大村,12,予選,曇り,南東,1,1,抜き,01,5,4524,深谷知博,52,70,6.93,5,0.03,1.50.2
大村,12,予選,曇り,南東,1,1,抜き,02,1,4337,平本真之,57,29,7.00,1,0.11,1.50.2
大村,12,予選,曇り,南東,1,1,抜き,03,2,3779,原田幸哉,76,36,7.09,2,0.07,1.52.6
大村,12,予選,曇り,南東,1,1,抜き,04,3,3897,白井英治,48,66,6.99,3,0.05,1.53.4
大村,12,予選,曇り,南東,1,1,抜き,05,6,3942,寺田祥,47,67,6.95,6,0.08,1.53.8
大村,12,予選,曇り,南東,1,1,抜き,06,4,4013,中島孝平,64,34,7.04,4,0.06,1.55.2
福岡,1,カタメン１予,曇り,南,2,2,まくり,01,6,3502,渡邉英児,39,115,6.98,5,0.06,1.52.5
福岡,1,カタメン１予,曇り,南,2,2,まくり,02,1,4155,長野壮志郎,49,133,6.91,1,0.10,1.54.3
福岡,1,カタメン１予,曇り,南,2,2,まくり,03,2,4815,伏島祐介,63,121,6.95,2,0.15,1.55.8
福岡,1,カタメン１予,曇り,南,2,2,まくり,04,4,5074,大澤誠也,69,126,6.96,4,0.17,1.57.0
福岡,1,カタメン１予,曇り,南,2,2,まくり,05,5,5284,嘉手苅徹哉,67,109,6.97,6,0.05,.  .
福岡,1,カタメン１予,曇り,南,2,2,まくり,06,3,5067,山田真聖,46,153,6.92,3,0.16,.  .
福岡,2,予選,曇り,南,2,2,差し,01,3,4731,間野兼礼,61,174,6.93,3,0.09,1.52.3
福岡,2,予選,曇り,南,2,2,差し,02,4,5134,大原祥昌,53,160,6.90,4,0.20,1.53.8
福岡,2,予選,曇り,南,2,2,差し,03,6,4449,中嶋達也,75,171,6.93,6,0.17,1.54.9
福岡,2,予選,曇り,南,2,2,差し,04,2,4498,宮本夏樹,33,170,6.97,2,0.09,1.55.7
福岡,2,予選,曇り,南,2,2,差し,05,5,4747,山戸信二,41,107,6.91,5,0.12,.  .
福岡,2,予選,曇り,南,2,2,差し,06,1,4881,檀将太,40,167,6.90,1,0.21,.  .
福岡,3,カタメン３予,曇り,南,3,3,逃げ,01,1,4727,安部慎一,57,104,6.94,1,0.17,1.52.4
福岡,3,カタメン３予,曇り,南,3,3,逃げ,02,2,4010,越智照浩,38,152,6.98,2,0.13,1.54.7
福岡,3,カタメン３予,曇り,南,3,3,逃げ,03,4,4969,町田洸希,37,140,6.98,4,0.32,1.55.2
福岡,3,カタメン３予,曇り,南,3,3,逃げ,04,3,3484,芝田浩治,17,110,6.94,3,0.11,1.56.7
福岡,3,カタメン３予,曇り,南,3,3,逃げ,05,6,4245,高橋直哉,29,165,6.98,6,0.35,.  .
福岡,3,カタメン３予,曇り,南,3,3,逃げ,06,5,5328,井上慧人,54,128,6.99,5,0.35,.  .
福岡,4,予選,曇り,南,3,3,まくり,01,3,4892,柴田直哉,60,154,6.94,3,0.15,1.51.3
福岡,4,予選,曇り,南,3,3,まくり,02,4,4483,北野輝季,11,144,6.98,4,0.12,1.52.7
福岡,4,予選,曇り,南,3,3,まくり,03,2,4114,深澤達徳,74,124,6.94,2,0.16,1.53.9
福岡,4,予選,曇り,南,3,3,まくり,04,1,4729,佐藤謙史朗,62,147,6.92,1,0.12,1.54.7
福岡,4,予選,曇り,南,3,3,まくり,05,6,5343,小林礼央,30,134,6.98,6,0.21,.  .
福岡,4,予選,曇り,南,3,3,まくり,06,5,3722,西村秀樹,56,142,6.96,5,0.18,.  .
福岡,5,予選,晴,南,2,2,まくり,01,4,5028,原田才一郎,20,105,6.88,4,0.06,1.52.4
福岡,5,予選,晴,南,2,2,まくり,02,3,4054,福嶋智之,58,108,7.02,3,0.11,1.53.9
福岡,5,予選,晴,南,2,2,まくり,03,2,4195,前川守嗣,23,157,7.02,2,0.09,1.55.4
福岡,5,予選,晴,南,2,2,まくり,04,5,3747,國崎良春,44,158,6.93,5,0.11,1.56.6
福岡,5,予選,晴,南,2,2,まくり,05,6,5067,山田真聖,46,153,6.96,6,0.18,.  .
福岡,5,予選,晴,南,2,2,まくり,06,1,3600,玄馬徹,12,131,7.09,1,0.10,.  .
福岡,6,予選,晴,南,4,4,抜き,01,1,5071,野見山拓己,15,162,6.94,1,0.13,1.52.8
福岡,6,予選,晴,南,4,4,抜き,02,3,4881,檀将太,40,167,6.98,3,0.17,1.54.3
福岡,6,予選,晴,南,4,4,抜き,03,6,4067,永井源,72,120,6.96,6,0.19,1.55.1
福岡,6,予選,晴,南,4,4,抜き,04,5,4815,伏島祐介,63,121,7.01,5,0.19,1.56.8
福岡,6,予選,晴,南,4,4,抜き,05,2,4948,木場悠介,27,149,6.97,2,0.15,.  .
福岡,6,予選,晴,南,4,4,抜き,06,4,4931,木谷賢太,22,145,7.00,4,0.19,.  .
福岡,7,予選,曇り,南,3,3,逃げ,01,1,4991,宗行治哉,35,116,7.03,1,0.04,1.51.8
福岡,7,予選,曇り,南,3,3,逃げ,02,2,5074,大澤誠也,69,126,6.99,2,0.09,1.53.9
福岡,7,予選,曇り,南,3,3,逃げ,03,4,4934,佐々木翔斗,13,159,7.00,4,0.09,1.54.9
福岡,7,予選,曇り,南,3,3,逃げ,04,3,4747,山戸信二,41,107,6.97,3,0.05,1.56.6
福岡,7,予選,曇り,南,3,3,逃げ,05,5,4169,多田有佑,42,129,7.07,5,0.11,.  .
福岡,7,予選,曇り,南,3,3,逃げ,06,6,4511,中岡健人,55,111,7.06,6,0.16,.  .
福岡,8,予選,曇り,南,3,3,逃げ,01,1,4581,吉村誠,68,169,6.90,1,0.19,1.52.3
福岡,8,予選,曇り,南,3,3,逃げ,02,4,4729,佐藤謙史朗,62,147,6.85,4,0.21,1.52.7
福岡,8,予選,曇り,南,3,3,逃げ,03,2,4122,安東幸治,45,137,6.91,2,0.24,1.55.1
福岡,8,予選,曇り,南,3,3,逃げ,04,6,5328,井上慧人,54,128,6.90,6,0.17,1.56.8
福岡,8,予選,曇り,南,3,3,逃げ,05,3,5134,大原祥昌,53,160,6.90,3,0.21,.  .
福岡,8,予選,曇り,南,3,3,逃げ,06,5,4817,渡邉翼,16,135,6.92,5,0.14,.  .
福岡,9,予選特賞,曇り,南,3,3,まくり,01,3,4352,下條雄太郎,14,106,6.88,3,0.21,1.50.9
福岡,9,予選特賞,曇り,南,3,3,まくり,02,2,4959,井上忠政,70,101,6.84,2,0.18,1.52.5
福岡,9,予選特賞,曇り,南,3,3,まくり,03,5,4195,前川守嗣,23,157,6.95,5,0.17,1.54.2
福岡,9,予選特賞,曇り,南,3,3,まくり,04,6,4892,柴田直哉,60,154,6.89,6,0.18,1.55.7
福岡,9,予選特賞,曇り,南,3,3,まくり,05,1,4498,宮本夏樹,33,170,6.91,1,0.15,.  .
福岡,9,予選特賞,曇り,南,3,3,まくり,06,4,5284,嘉手苅徹哉,67,109,6.94,4,0.14,.  .
福岡,10,予選特賞,曇り,南,2,2,抜き,01,3,3502,渡邉英児,39,115,6.95,3,0.09,1.51.2
福岡,10,予選特賞,曇り,南,2,2,抜き,02,1,4441,末永由楽,25,112,6.95,1,0.02,1.52.0
福岡,10,予選特賞,曇り,南,2,2,抜き,03,6,4601,森野正弘,47,118,6.89,6,0.12,1.53.9
福岡,10,予選特賞,曇り,南,2,2,抜き,04,2,3747,國崎良春,44,158,6.94,2,0.02,1.55.0
福岡,10,予選特賞,曇り,南,2,2,抜き,05,5,4948,木場悠介,27,149,6.91,5,0.09,.  .
福岡,10,予選特賞,曇り,南,2,2,抜き,06,4,4727,安部慎一,57,104,6.99,4,0.02,.  .
福岡,11,予選特選,晴,南,1,2,逃げ,01,1,4934,佐々木翔斗,13,159,6.95,1,0.12,1.51.8
福岡,11,予選特選,晴,南,1,2,逃げ,02,5,4931,木谷賢太,22,145,6.95,5,0.19,1.52.6
福岡,11,予選特選,晴,南,1,2,逃げ,03,3,4155,長野壮志郎,49,133,6.95,3,0.17,1.53.9
福岡,11,予選特選,晴,南,1,2,逃げ,04,2,4483,北野輝季,11,144,7.01,2,0.16,1.55.5
福岡,11,予選特選,晴,南,1,2,逃げ,05,4,4054,福嶋智之,58,108,6.96,4,0.19,.  .
福岡,11,予選特選,晴,南,1,2,逃げ,06,6,3484,芝田浩治,17,110,6.97,6,0.14,.  .
福岡,12,福岡選抜,晴,南,1,2,まくり,01,3,4511,中岡健人,55,111,6.97,3,0.04,1.50.7
福岡,12,福岡選抜,晴,南,1,2,まくり,02,1,5028,原田才一郎,20,105,6.87,1,0.05,1.51.5
福岡,12,福岡選抜,晴,南,1,2,まくり,03,6,4114,深澤達徳,74,124,6.86,6,0.09,1.52.7
福岡,12,福岡選抜,晴,南,1,2,まくり,04,5,4067,永井源,72,120,6.89,5,0.08,1.54.8
福岡,12,福岡選抜,晴,南,1,2,まくり,05,4,4731,間野兼礼,61,174,6.90,4,0.29,.  .
福岡,12,福岡選抜,晴,南,1,2,まくり,06,2,4581,吉村誠,68,169,6.91,2,0.09,.  .
芦屋,1,サンライズＶ,晴,東,4,4,まくり,01,4,5124,上瀧絢也,59,43,6.80,4,0.12,1.51.0
芦屋,1,サンライズＶ,晴,東,4,4,まくり,02,1,4363,大野芳顕,36,55,6.78,1,0.12,1.52.2
芦屋,1,サンライズＶ,晴,東,4,4,まくり,03,3,4023,柴田友和,51,59,6.82,3,0.22,1.53.7
芦屋,1,サンライズＶ,晴,東,4,4,まくり,04,6,3527,中嶋誠一郎,54,26,6.91,6,0.16,1.53.9
芦屋,1,サンライズＶ,晴,東,4,4,まくり,05,2,5083,柳瀬幹太,41,22,6.78,2,0.14,.  .
芦屋,1,サンライズＶ,晴,東,4,4,まくり,06,5,4744,伊藤玲奈,38,19,6.84,5,0.13,.  .
芦屋,2,サンライズＷ,晴,東,5,5,まくり差し,01,5,4976,金山立樹,2,23,6.83,5,0.03,1.50.6
芦屋,2,サンライズＷ,晴,東,5,5,まくり差し,02,1,4797,中山将,35,49,6.82,1,0.08,1.51.6
芦屋,2,サンライズＷ,晴,東,5,5,まくり差し,03,2,4077,品田直樹,31,60,6.77,2,0.11,1.53.1
芦屋,2,サンライズＷ,晴,東,5,5,まくり差し,04,4,4545,岡村慶太,16,65,6.82,4,0.00,1.54.3
芦屋,2,サンライズＷ,晴,東,5,5,まくり差し,05,3,4006,小野勇作,42,45,6.87,3,0.17,.  .
芦屋,2,サンライズＷ,晴,東,5,5,まくり差し,06,6,5334,樫葉新心,53,57,6.79,6,0.14,.  .
芦屋,3,サンライズＸ,晴,東,4,4,逃げ,01,1,4376,藤田靖弘,34,30,6.86,1,0.13,1.50.2
芦屋,3,サンライズＸ,晴,東,4,4,逃げ,02,5,4475,末永祐輝,3,68,6.81,5,0.11,1.52.1
芦屋,3,サンライズＸ,晴,東,4,4,逃げ,03,3,4361,柳生泰二,4,13,6.83,3,0.06,1.53.7
芦屋,3,サンライズＸ,晴,東,4,4,逃げ,04,2,4046,谷村啓司,29,51,6.78,2,0.14,1.55.0
芦屋,3,サンライズＸ,晴,東,4,4,逃げ,05,6,5270,小玉啓太,40,17,6.86,6,0.15,.  .
芦屋,3,サンライズＸ,晴,東,4,4,逃げ,06,4,5265,大廣咲季,24,12,6.90,4,0.21,.  .
芦屋,4,サンライズＹ,晴,東,4,4,逃げ,01,1,4772,石丸海渡,60,62,6.85,1,0.11,1.51.4
芦屋,4,サンライズＹ,晴,東,4,4,逃げ,02,6,4812,西野雄貴,13,20,6.77,6,0.07,1.52.6
芦屋,4,サンライズＹ,晴,東,4,4,逃げ,03,3,4989,石原翼,18,63,6.79,3,0.09,1.54.1
芦屋,4,サンライズＹ,晴,東,4,4,逃げ,04,4,3805,高橋英之,6,32,6.84,4,0.09,1.54.9
芦屋,4,サンライズＹ,晴,東,4,4,逃げ,05,5,3825,宮嵜隆太郎,11,38,6.86,5,0.07,.  .
芦屋,4,サンライズＹ,晴,東,4,4,逃げ,06,2,4764,小池礼乃,9,66,6.78,2,0.20,.  .
芦屋,5,サンライズＺ,晴,東,3,3,逃げ,01,1,4796,春園功太,57,40,6.83,1,0.19,1.51.1
芦屋,5,サンライズＺ,晴,東,3,3,逃げ,02,3,4492,本多宏和,46,39,6.81,3,0.16,1.52.5
芦屋,5,サンライズＺ,晴,東,3,3,逃げ,03,5,4503,上野真之介,12,28,6.83,4,0.10,1.53.7
芦屋,5,サンライズＺ,晴,東,3,3,逃げ,04,6,3303,渡辺豊,45,47,6.81,5,0.15,1.54.9
芦屋,5,サンライズＺ,晴,東,3,3,逃げ,05,2,4994,山本梨菜,55,24,6.79,2,0.19,.  .
芦屋,5,サンライズＺ,晴,東,3,3,逃げ,06,4,5291,三嶌こころ,32,36,6.85,6,0.15,.  .
芦屋,6,予選,晴,東,4,4,まくり,01,4,4108,吉村正明,56,11,6.81,4,0.09,1.50.6
芦屋,6,予選,晴,東,4,4,まくり,02,5,4077,品田直樹,31,60,6.83,5,0.11,1.51.7
芦屋,6,予選,晴,東,4,4,まくり,03,2,5018,竹下大樹,19,58,6.80,2,0.23,1.52.7
芦屋,6,予選,晴,東,4,4,まくり,04,6,4276,鈴木勝博,26,42,6.86,6,0.08,1.53.7
芦屋,6,予選,晴,東,4,4,まくり,05,1,4603,谷川将太,58,27,6.80,1,0.21,.  .
芦屋,6,予選,晴,東,4,4,まくり,06,3,4744,伊藤玲奈,38,19,6.82,3,0.15,.  .
芦屋,7,予選,晴,東,5,5,逃げ,01,1,4023,柴田友和,51,59,6.83,1,0.25,1.51.8
芦屋,7,予選,晴,東,5,5,逃げ,02,4,4918,川島拓郎,48,34,6.87,4,0.19,1.52.3
芦屋,7,予選,晴,東,5,5,逃げ,03,2,5124,上瀧絢也,59,43,6.80,2,0.29,1.54.4
芦屋,7,予選,晴,東,5,5,逃げ,04,5,5130,上野拓馬,8,33,6.85,5,0.21,1.54.6
芦屋,7,予選,晴,東,5,5,逃げ,05,6,5265,大廣咲季,24,12,6.86,6,0.22,.  .
芦屋,7,予選,晴,東,5,5,逃げ,06,3,4976,金山立樹,2,23,6.86,3,0.27,.  .
芦屋,8,予選,晴,東,5,5,逃げ,01,1,4359,横川聖志,22,37,6.85,1,0.19,1.51.4
芦屋,8,予選,晴,東,5,5,逃げ,02,5,4545,岡村慶太,16,65,6.82,5,0.16,1.52.2
芦屋,8,予選,晴,東,5,5,逃げ,03,6,4509,平見真彦,43,41,6.85,6,0.22,1.54.1
芦屋,8,予選,晴,東,5,5,逃げ,04,2,4383,竹田吉行,52,64,6.77,2,0.19,1.55.2
芦屋,8,予選,晴,東,5,5,逃げ,05,4,4376,藤田靖弘,34,30,6.81,4,0.15,.  .
芦屋,8,予選,晴,東,5,5,逃げ,06,3,3471,赤峰和也,7,54,6.92,3,0.18,.  .
芦屋,9,予選特賞,晴,東,6,6,差し,01,4,4492,本多宏和,46,39,6.80,4,0.19,1.51.3
芦屋,9,予選特賞,晴,東,6,6,差し,02,6,4361,柳生泰二,4,13,6.83,6,0.12,1.52.8
芦屋,9,予選特賞,晴,東,6,6,差し,03,2,4475,末永祐輝,3,68,6.76,2,0.16,1.53.7
芦屋,9,予選特賞,晴,東,6,6,差し,04,3,5056,西岡成美,47,61,6.80,3,0.14,1.55.1
芦屋,9,予選特賞,晴,東,6,6,差し,05,1,3805,高橋英之,6,32,6.83,1,0.15,.  .
芦屋,9,予選特賞,晴,東,6,6,差し,06,5,5334,樫葉新心,53,57,6.79,5,0.25,.  .
芦屋,10,予選特賞,晴,東,6,6,逃げ,01,1,4714,喜多須杏奈,1,29,6.75,1,0.10,1.51.2
芦屋,10,予選特賞,晴,東,6,6,逃げ,02,6,3849,中岡正彦,20,31,6.84,4,0.16,1.52.9
芦屋,10,予選特賞,晴,東,6,6,逃げ,03,5,4796,春園功太,57,40,6.87,3,0.19,1.54.0
芦屋,10,予選特賞,晴,東,6,6,逃げ,04,3,4363,大野芳顕,36,55,6.79,2,0.11,1.54.8
芦屋,10,予選特賞,晴,東,6,6,逃げ,05,4,4603,谷川将太,58,27,6.81,6,0.17,.  .
芦屋,10,予選特賞,晴,東,6,6,逃げ,06,2,5270,小玉啓太,40,17,6.82,5,0.22,.  .
芦屋,11,予選特選,晴,東,6,6,恵まれ,01,4,5018,竹下大樹,19,58,6.82,5,0.05,1.49.9
芦屋,11,予選特選,晴,東,6,6,恵まれ,02,5,5083,柳瀬幹太,41,22,6.82,6,0.08,1.52.4
芦屋,12,予選特選,曇り,東,5,5,逃げ,01,1,4503,上野真之介,12,28,6.81,1,0.11,1.49.6
芦屋,12,予選特選,曇り,東,5,5,逃げ,02,3,4772,石丸海渡,60,62,6.86,3,0.10,1.51.2
芦屋,12,予選特選,曇り,東,5,5,逃げ,03,4,4276,鈴木勝博,26,42,6.79,4,0.09,1.53.0
芦屋,12,予選特選,曇り,東,5,5,逃げ,04,2,4509,平見真彦,43,41,6.85,2,0.12,1.53.4
芦屋,12,予選特選,曇り,東,5,5,逃げ,05,6,5056,西岡成美,47,61,6.78,6,0.12,.  .
芦屋,12,予選特選,曇り,東,5,5,逃げ,06,5,4383,竹田吉行,52,64,6.81,5,0.11,.  .
若松,1,一般戦,雨,西,1,1,逃げ,01,1,4367,山口修路,1,73,6.99,1,0.27,1.50.7
若松,1,一般戦,雨,西,1,1,逃げ,02,2,5207,高山敬悟,14,41,6.95,2,0.26,1.51.5
若松,1,一般戦,雨,西,1,1,逃げ,03,5,4962,畑竜生,22,74,6.95,5,0.16,1.54.3
若松,1,一般戦,雨,西,1,1,逃げ,04,6,5351,齊藤廉,48,63,7.04,6,0.19,1.55.1
若松,1,一般戦,雨,西,1,1,逃げ,05,3,3989,熊本英一,28,67,7.06,3,0.24,.  .
若松,1,一般戦,雨,西,1,1,逃げ,06,4,4164,岩永節也,21,60,7.06,4,0.22,.  .
若松,2,一般戦,雨,南東,1,1,差し,01,2,5210,藤井公人,10,50,6.86,2,0.04,1.51.5
若松,2,一般戦,雨,南東,1,1,差し,02,1,4697,國弘翔平,52,24,6.86,1,0.16,1.52.8
若松,2,一般戦,雨,南東,1,1,差し,03,5,3708,岡部貴司,53,46,6.89,5,0.05,1.54.7
若松,2,一般戦,雨,南東,1,1,差し,04,4,3503,堂原洋史,51,64,6.89,4,0.07,1.55.7
若松,2,一般戦,雨,南東,1,1,差し,05,6,5312,川辺郭人,33,26,6.90,6,0.08,.  .
若松,2,一般戦,雨,南東,1,1,差し,06,3,3448,高山秀雄,35,14,6.93,3,0.06,.  .
若松,3,一般戦,曇り,東,3,3,逃げ,01,1,4181,花本夏樹,23,58,6.94,1,0.16,1.52.5
若松,3,一般戦,曇り,東,3,3,逃げ,02,6,4949,横田貴満,54,22,6.91,6,0.16,1.54.2
若松,3,一般戦,曇り,東,3,3,逃げ,03,3,4103,山崎善庸,27,23,6.97,3,0.11,1.54.9
若松,3,一般戦,曇り,東,3,3,逃げ,04,4,5011,高木圭大,3,68,6.90,4,0.05,1.55.9
若松,3,一般戦,曇り,東,3,3,逃げ,05,5,4179,広次修,57,11,6.87,5,0.07,.  .
若松,3,一般戦,曇り,東,3,3,逃げ,06,2,3928,林恵祐,7,55,6.93,2,0.14,.  .
若松,4,一般戦,曇り,東,3,3,抜き,01,1,4753,森照夫,42,72,7.02,1,0.15,1.52.3
若松,4,一般戦,曇り,東,3,3,抜き,02,3,4202,浮田圭浩,26,43,6.95,3,0.12,1.54.0
若松,4,一般戦,曇り,東,3,3,抜き,03,6,4085,荻野裕介,47,35,7.04,6,0.19,1.55.4
若松,4,一般戦,曇り,東,3,3,抜き,04,5,4156,浜野孝志,43,15,7.01,5,0.13,1.55.8
若松,4,一般戦,曇り,東,3,3,抜き,05,2,3539,金子順一,45,29,7.04,2,0.14,.  .
若松,4,一般戦,曇り,東,3,3,抜き,06,4,4215,吉島祥之,34,38,7.02,4,0.09,.  .
若松,5,進入固定戦隊,晴,東,3,3,逃げ,01,1,4958,溝口海義也,30,51,6.99,1,0.07,1.52.1
若松,5,進入固定戦隊,晴,東,3,3,逃げ,02,6,5207,高山敬悟,14,41,6.88,6,0.10,1.52.9
若松,5,進入固定戦隊,晴,東,3,3,逃げ,03,2,4199,北川潤二,60,12,7.00,2,0.07,1.54.7
若松,5,進入固定戦隊,晴,東,3,3,逃げ,04,3,3883,山根大樹,46,17,7.05,3,0.01,1.55.7
