レース場,レース番号,レース種別,艇番,登録番号,選手名,モーター番号,ボート番号,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム
大村,1,予選,1,3025,山口哲治,24,65,雨,北,4,3,7.04,01,逃げ,1,0.16,1.53.2
大村,1,予選,2,3825,宮嵜隆太郎,79,51,雨,北,4,3,7.00,02,逃げ,2,0.11,1.53.8
大村,1,予選,3,5055,眞鳥章太,53,12,雨,北,4,3,6.99,03,逃げ,3,0.16,1.54.7
大村,1,予選,5,4153,佐々木巌,77,74,雨,北,4,3,7.04,04,逃げ,5,0.22,1.55.0
大村,1,予選,6,3506,宮西真昭,25,46,雨,北,4,3,7.02,05,逃げ,6,0.23,.  .
大村,1,予選,4,5152,丸山祐也,75,61,雨,北,4,3,7.04,06,逃げ,4,0.22,.  .
大村,2,予選,6,4969,町田洸希,61,44,雨,北,3,2,6.96,01,まくり差し,6,0.31,1.50.9
大村,2,予選,2,4394,永嶋裕一,78,82,雨,北,3,2,7.05,02,まくり差し,2,0.17,1.53.2
大村,2,予選,1,4164,岩永節也,31,66,雨,北,3,2,7.02,03,まくり差し,1,0.21,1.54.3
大村,2,予選,4,3714,梶原正,19,72,雨,北,3,2,7.11,04,まくり差し,4,0.31,1.56.0
大村,2,予選,5,4562,阪本勇介,28,45,雨,北,3,2,6.95,05,まくり差し,5,0.28,.  .
大村,2,予選,3,3976,内田圭,71,52,雨,北,3,2,7.08,06,まくり差し,3,0.28,.  .
大村,3,予選,2,4679,植田太一,34,67,雨,南,3,2,7.00,01,差し,2,0.14,1.51.8
大村,3,予選,1,3627,井上恵一,32,59,雨,南,3,2,7.08,02,差し,1,0.09,1.53.6
大村,3,予選,6,4070,中村亮太,16,69,雨,南,3,2,6.99,03,差し,3,0.19,1.55.4
大村,3,予選,3,4892,柴田直哉,14,55,雨,南,3,2,6.98,04,差し,4,0.14,1.55.7
大村,3,予選,4,5067,山田真聖,27,71,雨,南,3,2,7.04,05,差し,5,0.16,.  .
大村,3,予選,5,5219,森口和紀,30,57,雨,南,3,2,7.01,06,差し,6,0.14,.  .
大村,4,予選,1,3523,寳田亮治,39,68,雨,南,4,3,7.09,01,逃げ,1,0.16,1.51.2
大村,4,予選,5,3257,田頭実,38,47,雨,南,4,3,7.05,02,逃げ,2,0.15,1.52.5
大村,4,予選,3,4396,大田直弥,33,50,雨,南,4,3,7.07,03,逃げ,4,0.19,1.54.6
大村,4,予選,2,3752,宇土泰就,56,85,雨,南,4,3,7.05,04,逃げ,3,0.19,1.56.0
大村,4,予選,6,3571,寺本武司,36,11,雨,南,4,3,7.09,05,逃げ,6,0.18,.  .
大村,4,予選,4,3726,桂林寛,44,79,雨,南,4,3,7.12,06,逃げ,5,0.20,.  .
大村,5,予選,3,3574,大神康司,49,49,雨,東,4,3,7.13,01,まくり,3,0.17,1.52.1
大村,5,予選,4,4451,松崎祐太郎,41,53,雨,東,4,3,7.00,02,まくり,4,0.17,1.52.5
大村,5,予選,5,4268,和合俊介,67,63,雨,東,4,3,7.12,03,まくり,5,0.22,1.54.5
大村,5,予選,2,4753,森照夫,62,54,雨,東,4,3,6.96,04,まくり,2,0.16,1.55.3
大村,5,予選,1,3784,中島友和,20,77,雨,東,4,3,7.06,05,まくり,1,0.14,.  .
大村,5,予選,6,5208,屋良龍紀,45,86,雨,東,4,3,7.10,06,まくり,6,0.21,.  .
大村,6,予選,1,4549,小林文彦,13,60,雨,南東,2,1,6.98,01,逃げ,1,0.13,1.51.1
大村,6,予選,6,3564,桑原啓,21,70,雨,南東,2,1,7.05,02,逃げ,4,0.07,1.52.4
大村,6,予選,4,4174,赤坂俊輔,22,58,雨,南東,2,1,6.98,03,逃げ,3,0.31,1.54.4
大村,6,予選,3,5152,丸山祐也,75,61,雨,南東,2,1,7.11,04,逃げ,6,0.16,1.56.3
大村,6,予選,2,5000,岡本翔太郎,80,83,雨,南東,2,1,7.03,05,逃げ,2,0.08,.  .
大村,6,予選,5,3976,内田圭,71,52,雨,南東,2,1,7.10,06,逃げ,5,0.06,.  .
大村,7,予選,1,4287,今井貴士,23,64,雨,東,1,1,7.02,01,逃げ,1,0.11,1.51.4
大村,7,予選,3,4264,長尾章平,29,81,雨,東,1,1,6.97,02,逃げ,3,0.13,1.52.7
大村,7,予選,4,4046,谷村啓司,26,56,雨,東,1,1,6.96,03,逃げ,4,0.18,1.54.2
