レース場,レース番号,レース種別,艇番,登録番号,選手名,モーター番号,ボート番号,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム
福岡,1,予選,1,3075,中村裕将,46,168,晴,北,3,3,6.82,01,逃げ,1,0.21,1.50.7
福岡,1,予選,5,3434,松尾宣邦,68,105,晴,北,3,3,6.88,02,逃げ,5,0.27,1.52.0
福岡,1,予選,4,3211,北川敏弘,49,147,晴,北,3,3,6.83,03,逃げ,4,0.20,1.53.6
福岡,1,予選,6,3176,長谷川巌,73,112,晴,北,3,3,6.83,04,逃げ,6,0.22,1.54.5
福岡,1,予選,2,3454,井川大作,38,128,晴,北,3,3,6.88,05,逃げ,2,0.27,.  .
福岡,1,予選,3,3670,古澤信二,15,158,晴,北,3,3,6.80,06,逃げ,3,0.35,.  .
福岡,2,予選,1,3347,矢後剛,58,135,晴,北,3,3,6.84,01,逃げ,1,0.26,1.51.1
福岡,2,予選,2,3305,小野信樹,21,139,晴,北,3,3,6.85,02,逃げ,2,0.23,1.51.9
福岡,2,予選,6,3918,深井利寿,24,156,晴,北,3,3,6.87,03,逃げ,6,0.22,1.52.3
福岡,2,予選,5,3462,竹上真司,45,109,晴,北,3,3,6.92,04,逃げ,5,0.25,1.54.1
福岡,2,予選,4,3777,樋口亮,63,167,晴,北,3,3,6.85,05,逃げ,4,0.22,.  .
福岡,2,予選,3,3158,島川光男,36,140,晴,北,3,3,6.89,06,逃げ,3,0.22,.  .
福岡,3,予選,1,3224,栗山繁洋,25,131,晴,北,3,3,6.83,01,逃げ,1,0.13,1.51.0
福岡,3,予選,2,2903,山崎毅,18,116,晴,北,3,3,6.84,02,逃げ,2,0.15,1.52.0
福岡,3,予選,5,3054,北川幸典,53,119,晴,北,3,3,6.85,03,逃げ,4,0.21,1.52.9
福岡,3,予選,4,3593,横井光弘,26,122,晴,北,3,3,6.90,04,逃げ,6,0.22,1.53.1
福岡,3,予選,3,3930,岸本隆,69,151,晴,北,3,3,6.85,05,逃げ,5,0.17,.  .
福岡,3,予選,6,3257,田頭実,35,137,晴,北,3,3,6.88,06,逃げ,3,0.10,.  .
福岡,4,予選,1,3683,小羽正作,32,144,晴,北,3,3,6.85,01,まくり,4,0.14,1.51.2
福岡,4,予選,4,3539,金子順一,71,149,晴,北,3,3,6.83,02,まくり,1,0.15,1.52.3
福岡,4,予選,5,3582,吉川昭男,30,115,晴,北,3,3,6.83,03,まくり,2,0.17,1.53.4
福岡,4,予選,2,3122,高山哲也,51,129,晴,北,3,3,6.84,04,まくり,5,0.16,1.55.0
福岡,4,予選,6,3825,宮嵜隆太郎,14,123,晴,北,3,3,6.86,05,まくり,6,0.15,.  .
福岡,4,予選,3,3568,木村光宏,70,103,晴,北,3,3,6.88,06,まくり,3,0.29,.  .
福岡,5,予選,1,3434,松尾宣邦,68,105,晴,北,3,3,6.88,01,逃げ,1,0.20,1.51.2
福岡,5,予選,3,3643,米田隆弘,59,102,晴,北,3,3,6.89,02,逃げ,3,0.22,1.52.1
福岡,5,予選,2,3313,本吉正樹,19,166,晴,北,3,3,6.82,03,逃げ,2,0.19,1.53.5
福岡,5,予選,6,3385,渡邉睦広,28,107,晴,北,3,3,6.85,04,逃げ,6,0.19,1.53.8
福岡,5,予選,5,3822,平尾崇典,48,106,晴,北,3,3,6.79,05,逃げ,5,0.21,.  .
福岡,5,予選,4,3075,中村裕将,46,168,晴,北,3,3,6.88,06,逃げ,4,0.21,.  .
福岡,6,予選,3,3454,井川大作,38,128,晴,北,3,3,6.89,01,まくり,4,0.03,1.50.6
福岡,6,予選,5,3869,井芹大志,16,146,晴,北,3,3,6.80,02,まくり,5,0.04,1.51.3
福岡,6,予選,4,3297,藤丸光一,62,174,晴,北,3,3,6.82,03,まくり,3,0.05,1.53.9
福岡,6,予選,2,3462,竹上真司,45,109,晴,北,3,3,6.80,04,まくり,2,0.11,1.54.3
福岡,6,予選,6,3370,坪内実,55,159,晴,北,3,3,6.85,05,まくり,6,0.16,.  .
福岡,6,予選,1,3412,鈴木博,60,162,晴,北,3,3,6.78,06,まくり,1,0.09,.  .
福岡,7,予選,1,3888,山本英志,34,130,晴,北,3,3,6.77,01,逃げ,1,0.12,1.50.1
福岡,7,予選,2,3176,長谷川巌,73,112,晴,北,3,3,6.80,02,逃げ,2,0.19,1.51.3
福岡,7,予選,3,3745,橋本年光,23,104,晴,北,3,3,6.83,03,逃げ,3,0.22,1.52.8
福岡,7,予選,4,3305,小野信樹,21,139,晴,北,3,3,6.85,04,逃げ,4,0.23,1.54.3
福岡,7,予選,5,3224,栗山繁洋,25,131,晴,北,3,3,6.86,05,逃げ,5,0.24,.  .
福岡,7,予選,6,3372,加藤雅之,12,101,晴,北,3,3,6.86,06,逃げ,6,0.26,.  .
福岡,8,予選,2,3930,岸本隆,69,151,晴,北,3,3,6.85,01,差し,2,0.21,1.50.4
福岡,8,予選,1,3582,吉川昭男,30,115,晴,北,3,3,6.79,02,差し,1,0.21,1.52.4
福岡,8,予選,4,3683,小羽正作,32,144,晴,北,3,3,6.81,03,差し,4,0.27,1.53.4
福岡,8,予選,3,2903,山崎毅,18,116,晴,北,3,3,6.88,04,差し,3,0.26,1.54.8
福岡,8,予選,6,3439,大平誉史明,37,126,晴,北,3,3,6.80,05,差し,6,0.22,.  .
福岡,8,予選,5,3340,池田雷太,74,136,晴,北,3,3,6.85,06,差し,5,0.32,.  .
福岡,9,予選,1,3568,木村光宏,70,103,晴,北,3,3,6.83,01,逃げ,1,0.12,1.50.1
福岡,9,予選,4,3158,島川光男,36,140,晴,北,3,3,6.87,02,逃げ,4,0.19,1.51.2
福岡,9,予選,3,3347,矢後剛,58,135,晴,北,3,3,6.86,03,逃げ,3,0.14,1.52.8
福岡,9,予選,2,3257,田頭実,35,137,晴,北,3,3,6.83,04,逃げ,2,0.14,1.54.2
福岡,9,予選,6,3670,古澤信二,15,158,晴,北,3,3,6.80,05,逃げ,6,0.21,.  .
福岡,9,予選,5,3313,本吉正樹,19,166,晴,北,3,3,6.86,06,逃げ,5,0.17,.  .
福岡,10,予選特賞,1,3297,藤丸光一,62,174,晴,北,3,3,6.77,01,抜き,1,0.18,1.51.2
福岡,10,予選特賞,3,3054,北川幸典,53,119,晴,北,3,3,6.82,02,抜き,3,0.18,1.51.8
福岡,10,予選特賞,6,3643,米田隆弘,59,102,晴,北,3,3,6.89,03,抜き,6,0.21,1.53.3
福岡,10,予選特賞,2,3918,深井利寿,24,156,晴,北,3,3,6.84,04,抜き,2,0.25,1.53.9
福岡,10,予選特賞,5,3412,鈴木博,60,162,晴,北,3,3,6.82,05,抜き,5,0.19,.  .
福岡,10,予選特賞,4,3122,高山哲也,51,129,晴,北,3,3,6.84,06,抜き,4,0.16,.  .
福岡,11,予選特選,4,3888,山本英志,34,130,晴,北,3,3,6.83,01,まくり,4,0.11,1.50.1
福岡,11,予選特選,5,3211,北川敏弘,49,147,晴,北,3,3,6.83,02,まくり,5,0.17,1.51.8
福岡,11,予選特選,1,3822,平尾崇典,48,106,晴,北,3,3,6.79,03,まくり,1,0.26,1.53.3
福岡,11,予選特選,6,3745,橋本年光,23,104,晴,北,3,3,6.84,04,まくり,6,0.23,1.54.3
福岡,11,予選特選,2,3869,井芹大志,16,146,晴,北,3,3,6.82,05,まくり,2,0.24,.  .
福岡,11,予選特選,3,3777,樋口亮,63,167,晴,北,3,3,6.82,06,まくり,3,0.24,.  .
福岡,12,ドリームレー,2,3541,三嶌誠司,31,172,晴,北,3,3,6.85,01,まくり,2,0.09,1.50.0
福岡,12,ドリームレー,4,3606,川北浩貴,66,169,晴,北,3,3,6.83,02,まくり,5,0.05,1.51.5
福岡,12,ドリームレー,1,3737,上平真二,40,163,晴,北,3,3,6.83,03,まくり,1,0.17,1.53.0
