レース場,レース番号,レース種別,艇番,登録番号,選手名,モーター番号,ボート番号,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム
大村,1,予選,1,4705,吉川勇作,28,27,曇り,北西,3,2,6.88,01,逃げ,1,0.07,1.50.0
大村,1,予選,2,4226,村田浩司,11,19,曇り,北西,3,2,6.87,02,逃げ,2,0.07,1.51.1
大村,1,予選,3,3580,水口由紀,71,72,曇り,北西,3,2,6.81,03,逃げ,3,0.07,1.52.4
大村,1,予選,5,3315,広瀬聖仁,36,52,曇り,北西,3,2,6.87,04,逃げ,5,0.15,1.53.0
大村,1,予選,4,3458,東健介,14,58,曇り,北西,3,2,6.88,05,逃げ,4,0.10,.  .
大村,1,予選,6,3434,松尾宣邦,35,21,曇り,北西,3,2,6.91,06,逃げ,6,0.14,.  .
大村,2,予選,4,4410,井上大輔,39,59,曇り,北,4,3,6.96,01,まくり,4,0.10,1.50.5
大村,2,予選,2,4171,榎幸司,61,41,曇り,北,4,3,6.90,02,まくり,2,0.12,1.51.5
大村,2,予選,5,3527,中嶋誠一郎,66,24,曇り,北,4,3,6.90,03,まくり,5,0.16,1.52.5
大村,2,予選,1,4257,古川健,54,12,曇り,北,4,3,6.88,04,まくり,1,0.14,1.53.9
大村,2,予選,3,4465,大西賢,73,16,曇り,北,4,3,6.95,05,まくり,3,0.19,.  .
大村,2,予選,6,5003,来田衣織,43,69,曇り,北,4,3,6.87,06,まくり,6,0.18,.  .
大村,3,予選,1,4272,大場広孝,63,71,曇り,北,3,2,6.87,01,逃げ,1,0.07,1.49.1
大村,3,予選,2,4531,武富智亮,30,60,曇り,北,3,2,6.87,02,逃げ,2,0.07,1.50.8
大村,3,予選,3,4435,服部達哉,25,53,曇り,北,3,2,6.87,03,逃げ,3,0.07,1.52.6
大村,3,予選,5,4259,真庭明志,24,34,曇り,北,3,2,6.92,04,逃げ,5,0.14,1.53.7
大村,3,予選,4,5117,冨名腰桃奈,70,17,曇り,北,3,2,6.88,05,逃げ,4,0.14,.  .
大村,3,予選,6,4005,瀬川公則,68,65,曇り,北,3,2,6.90,06,逃げ,6,0.13,.  .
大村,4,予選,1,3730,塩崎優司,76,33,曇り,東,1,1,6.93,01,逃げ,1,0.09,1.49.6
大村,4,予選,3,5005,石田貴洋,74,45,曇り,東,1,1,6.86,02,逃げ,3,0.10,1.51.4
大村,4,予選,4,4292,麻生慎介,33,23,曇り,東,1,1,6.91,03,逃げ,4,0.09,1.52.5
大村,4,予選,2,4538,笠置博之,16,20,曇り,東,1,1,6.88,04,逃げ,2,0.12,1.53.4
大村,4,予選,5,3470,新田芳美,29,35,曇り,東,1,1,6.91,05,逃げ,5,0.14,.  .
大村,4,予選,6,3752,宇土泰就,37,28,曇り,東,1,1,6.88,06,逃げ,6,0.28,.  .
大村,5,予選,4,4539,金子賢志,34,57,曇り,北,3,2,6.91,01,まくり,4,0.13,1.49.4
大村,5,予選,2,4516,野口勝弘,52,32,曇り,北,3,2,6.80,02,まくり,2,0.17,1.50.7
大村,5,予選,1,5277,井上未都,62,74,曇り,北,3,2,6.89,03,まくり,1,0.16,1.52.5
大村,5,予選,3,4705,吉川勇作,28,27,曇り,北,3,2,6.95,04,まくり,3,0.17,1.54.0
大村,5,予選,5,4440,萩原知哉,51,75,曇り,北,3,2,6.96,05,まくり,5,0.16,.  .
大村,5,予選,6,4941,孫崎百世,49,68,曇り,北,3,2,6.91,06,まくり,6,0.15,.  .
大村,6,予選,1,4600,井内将太郎,67,26,曇り,北,4,3,6.87,01,逃げ,1,0.11,1.50.1
大村,6,予選,3,3900,香川素子,17,61,曇り,北,4,3,6.85,02,逃げ,3,0.17,1.51.2
大村,6,予選,2,4663,籾山佳岳,32,29,曇り,北,4,3,6.85,03,逃げ,2,0.15,1.52.5
大村,6,予選,5,4850,野中一平,40,18,曇り,北,4,3,6.84,04,逃げ,5,0.11,1.53.7
大村,6,予選,4,4257,古川健,54,12,曇り,北,4,3,6.93,05,逃げ,4,0.21,.  .
大村,6,予選,6,3790,佐口達也,65,36,曇り,北,4,3,6.90,06,逃げ,6,0.13,.  .
大村,7,予選,1,4465,大西賢,73,16,曇り,北,4,3,6.83,01,逃げ,1,0.11,1.49.5
大村,7,予選,2,3315,広瀬聖仁,36,52,曇り,北,4,3,6.87,02,逃げ,2,0.19,1.50.6
大村,7,予選,3,3568,木村光宏,26,49,曇り,北,4,3,6.84,03,逃げ,3,0.19,1.52.0
大村,7,予選,6,4351,里岡右貴,31,30,曇り,北,4,3,6.88,04,逃げ,6,0.30,1.52.9
大村,7,予選,4,4598,加藤政彦,75,46,曇り,北,4,3,6.90,05,逃げ,4,0.24,.  .
大村,7,予選,5,5264,登みひ果,55,55,曇り,北,4,3,6.84,06,逃げ,5,0.23,.  .
大村,8,予選,4,4531,武富智亮,30,60,雨,北,4,3,6.92,01,まくり,5,0.18,1.50.4
大村,8,予選,1,4053,芦澤望,20,14,雨,北,4,3,6.90,02,まくり,1,0.23,1.51.3
大村,8,予選,6,4302,西野翔太,19,38,雨,北,4,3,6.84,03,まくり,2,0.21,1.52.3
大村,8,予選,5,3730,塩崎優司,76,33,雨,北,4,3,6.95,04,まくり,6,0.24,1.53.5
大村,8,予選,3,4643,近江翔吾,15,40,雨,北,4,3,6.84,05,まくり,4,0.18,.  .
大村,8,予選,2,4037,別府正幸,48,67,雨,北,4,3,6.91,06,まくり,3,0.27,.  .
大村,9,予選特選,1,4653,小野達哉,23,51,雨,北,4,3,6.81,01,逃げ,1,0.19,1.48.8
大村,9,予選特選,4,4718,北川太一,64,62,雨,北,4,3,6.84,02,逃げ,4,0.09,1.50.9
大村,9,予選特選,3,4410,井上大輔,39,59,雨,北,4,3,6.95,03,逃げ,3,0.12,1.52.4
大村,9,予選特選,5,4539,金子賢志,34,57,雨,北,4,3,6.89,04,逃げ,5,0.08,1.53.9
大村,9,予選特選,2,4248,岡本大,38,63,雨,北,4,3,6.89,05,逃げ,2,0.19,.  .
大村,10,予選特選,1,3983,須藤博倫,72,70,雨,北東,3,2,6.84,01,逃げ,1,0.14,1.49.4
大村,10,予選特選,2,5002,上田健太,27,22,雨,北東,3,2,6.84,02,逃げ,2,0.16,1.50.7
大村,10,予選特選,5,4516,野口勝弘,52,32,雨,北東,3,2,6.81,03,逃げ,5,0.14,1.51.3
大村,10,予選特選,6,4538,笠置博之,16,20,雨,北東,3,2,6.87,04,逃げ,6,0.08,1.51.7
大村,10,予選特選,3,4259,真庭明志,24,34,雨,北東,3,2,6.93,05,逃げ,3,0.11,.  .
大村,10,予選特選,4,3790,佐口達也,65,36,雨,北東,3,2,6.89,06,逃げ,4,0.22,.  .
大村,11,一般特賞,1,4941,孫崎百世,49,68,雨,北,3,2,6.88,01,逃げ,1,0.18,1.49.3
大村,11,一般特賞,4,4435,服部達哉,25,53,雨,北,3,2,6.95,02,逃げ,4,0.20,1.50.9
大村,11,一般特賞,3,4226,村田浩司,11,19,雨,北,3,2,6.86,03,逃げ,3,0.13,1.52.2
