レース場,レース番号,レース種別,艇番,登録番号,選手名,モーター番号,ボート番号,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム
福岡,1,一般,3,4327,加藤翔,69,154,雨,南,3,3,6.92,01,まくり,3,0.11,1.50.6
福岡,1,一般,5,4835,橋本明,72,121,雨,南,3,3,6.98,02,まくり,5,0.12,1.52.1
福岡,1,一般,4,4374,永田義紘,21,105,雨,南,3,3,6.96,03,まくり,4,0.10,1.53.9
福岡,1,一般,1,4007,榮田将彦,59,156,雨,南,3,3,6.91,04,まくり,1,0.16,1.54.4
福岡,1,一般,2,4917,岩橋裕馬,55,141,雨,南,3,3,6.99,05,まくり,2,0.18,.  .
福岡,1,一般,6,4182,吉田和仁,38,126,雨,南,3,3,6.95,06,まくり,6,0.20,.  .
福岡,2,一般,2,4054,福嶋智之,52,162,雨,南東,2,2,6.93,01,まくり,2,0.19,1.51.5
福岡,2,一般,4,4131,原豊土,39,168,雨,南東,2,2,6.93,02,まくり,4,0.16,1.52.3
福岡,2,一般,3,5212,西川拓利,70,163,雨,南東,2,2,6.94,03,まくり,3,0.18,1.53.3
福岡,2,一般,5,4340,土性雅也,18,155,雨,南東,2,2,6.95,04,まくり,5,0.09,1.53.5
福岡,2,一般,1,4241,大串重幸,24,149,雨,南東,2,2,6.93,05,まくり,1,0.41,.  .
福岡,2,一般,6,4881,檀将太,41,152,雨,南東,2,2,6.92,06,まくり,6,0.11,.  .
福岡,3,一般,4,4002,古結宏,36,148,雨,南東,2,2,6.94,01,まくり,4,0.04,1.50.9
福岡,3,一般,5,4702,三浦敬太,22,129,雨,南東,2,2,6.91,02,まくり,5,0.11,1.51.7
福岡,3,一般,1,3967,鈴木茂高,35,113,雨,南東,2,2,6.97,03,まくり,1,0.12,1.53.5
福岡,3,一般,2,4747,山戸信二,46,133,雨,南東,2,2,6.95,04,まくり,2,0.07,1.55.0
福岡,3,一般,3,3736,岡本猛,26,109,雨,南東,2,2,6.89,05,まくり,3,0.09,.  .
福岡,3,一般,6,4580,長谷川雅和,64,130,雨,南東,2,2,6.92,06,まくり,6,0.11,.  .
福岡,4,一般,2,4059,入澤友治,11,108,雨,南東,2,2,6.90,01,まくり,2,0.11,1.50.5
福岡,4,一般,5,3881,浦上拓也,58,124,雨,南東,2,2,6.92,02,まくり,5,0.18,1.52.5
福岡,4,一般,4,3748,小黒竜吾,42,170,雨,南東,2,2,6.91,03,まくり,4,0.14,1.54.5
福岡,4,一般,3,4396,大田直弥,60,107,雨,南東,2,2,6.91,04,まくり,3,0.12,1.55.1
