レース場,レース番号,レース種別,艇番,登録番号,選手名,モーター番号,ボート番号,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム
大村,1,予選,1,3819,大内裕樹,30,12,曇り,西,2,1,6.96,01,逃げ,1,0.19,1.52.8
大村,1,予選,5,4981,牧山敦也,28,13,曇り,西,2,1,7.12,02,逃げ,5,0.23,1.54.0
大村,1,予選,3,3998,冨成謙児,20,49,曇り,西,2,1,7.07,03,逃げ,3,0.20,1.54.6
大村,1,予選,4,4054,福嶋智之,35,41,曇り,西,2,1,6.96,04,逃げ,4,0.32,1.55.7
大村,1,予選,2,4778,堤啓輔,36,45,曇り,西,2,1,7.00,05,逃げ,2,0.22,.  .
大村,1,予選,6,4919,吉田翔悟,31,48,曇り,西,2,1,7.04,06,逃げ,6,0.21,.  .
大村,2,予選,2,4105,松下直也,26,76,曇り,西,2,1,7.09,01,差し,2,0.09,1.51.5
大村,2,予選,1,4333,村田友也,48,24,曇り,西,2,1,7.11,02,差し,1,0.11,1.53.4
大村,2,予選,6,4112,大久保信一郎,44,15,曇り,西,2,1,7.09,03,差し,5,0.22,1.54.2
大村,2,予選,5,3795,金子龍介,58,34,曇り,西,2,1,7.07,04,差し,4,0.16,1.56.2
大村,2,予選,3,4271,川崎公靖,16,16,曇り,西,2,1,7.04,05,差し,3,0.10,.  .
大村,2,予選,4,5059,冨田祥,39,22,曇り,西,2,1,7.12,06,差し,6,0.16,.  .
大村,3,予選,2,4802,中田達也,56,36,曇り,西,1,1,7.04,01,まくり,2,0.05,1.51.6
大村,3,予選,3,5073,上原健次郎,53,75,曇り,西,1,1,7.05,02,まくり,3,0.19,1.52.7
大村,3,予選,6,4012,中村有裕,37,51,曇り,西,1,1,7.08,03,まくり,6,0.13,1.54.9
大村,3,予選,5,3789,和田敏彦,46,50,曇り,西,1,1,7.09,04,まくり,5,0.13,1.56.1
大村,3,予選,4,4172,森定晃史,27,14,曇り,西,1,1,7.09,05,まくり,4,0.11,.  .
大村,3,予選,1,4661,中島昂章,47,53,曇り,西,1,1,7.04,06,まくり,1,0.18,.  .
大村,4,予選,3,3841,佐々木和伸,23,52,曇り,南西,1,1,7.04,01,差し,4,0.15,1.51.6
大村,4,予選,4,3430,角浜修,38,44,曇り,南西,1,1,7.08,02,差し,5,0.17,1.52.6
大村,4,予選,6,3919,村上純,34,62,曇り,南西,1,1,7.11,03,差し,2,0.07,1.54.7
大村,4,予選,2,4236,松村敏,41,32,曇り,南西,1,1,7.01,04,差し,3,0.08,1.55.9
大村,4,予選,1,4106,坂井康嗣,59,43,曇り,南西,1,1,7.02,05,差し,1,0.13,.  .
大村,4,予選,5,4588,田中京介,52,29,曇り,南西,1,1,7.13,06,差し,6,0.19,.  .
大村,5,予選,3,5014,梶山涼斗,57,21,曇り,西,2,1,6.95,01,まくり,4,0.08,1.51.1
大村,5,予選,4,4515,藤田浩人,18,23,曇り,西,2,1,7.06,02,まくり,5,0.19,1.53.2
大村,5,予選,5,3573,前本泰和,24,46,曇り,西,2,1,6.98,03,まくり,2,0.17,1.54.7
大村,5,予選,1,3974,深山祐二,55,26,曇り,西,2,1,7.08,04,まくり,1,0.15,1.55.2
大村,5,予選,6,4054,福嶋智之,35,41,曇り,西,2,1,7.08,05,まくり,6,0.15,.  .
大村,5,予選,2,5060,数原魁,49,18,曇り,西,2,1,7.05,06,まくり,3,0.27,.  .
大村,6,予選,6,3876,中辻崇人,50,37,曇り,西,2,1,6.99,01,まくり差し,5,0.07,1.52.1
大村,6,予選,5,3284,渡邊伸太郎,29,54,曇り,西,2,1,6.97,02,まくり差し,4,0.20,1.53.6
大村,6,予選,2,4649,和田操拓,45,19,曇り,西,2,1,6.98,03,まくり差し,2,0.16,1.54.7
大村,6,予選,3,4981,牧山敦也,28,13,曇り,西,2,1,7.12,04,まくり差し,3,0.17,1.55.8
大村,6,予選,1,4521,小池公生,54,47,曇り,西,2,1,7.01,05,まくり差し,1,0.09,.  .
大村,6,予選,4,5093,浦野海,60,20,曇り,西,2,1,7.05,06,まくり差し,6,0.09,.  .
大村,7,予選,1,4072,森永淳,43,33,曇り,西,1,1,7.03,01,逃げ,1,0.11,1.51.5
大村,7,予選,2,4167,片岡秀樹,32,27,曇り,西,1,1,7.07,02,逃げ,2,0.16,1.52.4
大村,7,予選,5,4333,村田友也,48,24,曇り,西,1,1,7.08,03,逃げ,5,0.29,1.53.4
大村,7,予選,3,3780,魚谷智之,40,69,曇り,西,1,1,7.06,04,逃げ,3,0.19,1.55.0
大村,7,予選,4,4705,吉川勇作,22,25,曇り,西,1,1,7.10,05,逃げ,4,0.23,.  .
大村,7,予選,6,5073,上原健次郎,53,75,曇り,西,1,1,7.03,06,逃げ,6,0.19,.  .
大村,8,予選,1,4295,小坂尚哉,21,31,曇り,北西,1,1,6.95,01,逃げ,1,0.17,1.50.4
大村,8,予選,2,3430,角浜修,38,44,曇り,北西,1,1,7.01,02,逃げ,2,0.11,1.51.6
大村,8,予選,4,3975,小野寺智洋,33,38,曇り,北西,1,1,6.90,03,逃げ,4,0.28,1.52.9
大村,8,予選,6,4682,大上卓人,17,17,曇り,北西,1,1,6.95,04,逃げ,6,0.13,1.54.5
大村,8,予選,5,5060,数原魁,49,18,曇り,北西,1,1,6.97,05,逃げ,5,0.17,.  .
大村,8,予選,3,3789,和田敏彦,46,50,曇り,北西,1,1,7.02,06,逃げ,3,0.45,.  .
大村,9,予選特賞,1,4566,塩田北斗,51,30,雨,北西,1,1,7.00,01,逃げ,1,0.13,1.51.1
大村,9,予選特賞,4,4105,松下直也,26,76,雨,北西,1,1,6.99,02,逃げ,4,0.11,1.52.6
大村,9,予選特賞,2,3841,佐々木和伸,23,52,雨,北西,1,1,6.98,03,逃げ,2,0.14,1.54.6
大村,9,予選特賞,6,4151,下河誉史,19,28,雨,北西,1,1,7.03,04,逃げ,5,0.11,1.55.8
大村,9,予選特賞,3,3919,村上純,34,62,雨,北西,1,1,7.02,05,逃げ,3,0.16,.  .
大村,9,予選特賞,5,3998,冨成謙児,20,49,雨,北西,1,1,7.00,06,逃げ,6,0.07,.  .
大村,10,予選特賞,1,4236,松村敏,41,32,雨,北西,1,1,6.98,01,逃げ,1,0.12,1.50.5
大村,10,予選特賞,6,4802,中田達也,56,36,雨,北西,1,1,6.96,02,逃げ,6,0.11,1.51.0
大村,10,予選特賞,4,4112,大久保信一郎,44,15,雨,北西,1,1,7.05,03,逃げ,4,0.12,1.53.2
大村,10,予選特賞,5,4649,和田操拓,45,19,雨,北西,1,1,6.99,04,逃げ,5,0.09,1.54.8
大村,10,予選特賞,3,3989,熊本英一,25,40,雨,北西,1,1,6.97,05,逃げ,3,0.21,.  .
大村,10,予選特賞,2,4515,藤田浩人,18,23,雨,北西,1,1,7.01,06,逃げ,2,0.14,.  .
大村,11,予選特選,1,3795,金子龍介,58,34,雨,南,1,1,7.00,01,逃げ,1,0.09,1.50.3
大村,11,予選特選,6,5014,梶山涼斗,57,21,雨,南,1,1,6.89,02,逃げ,6,0.00,1.52.3
大村,11,予選特選,5,4072,森永淳,43,33,雨,南,1,1,7.01,03,逃げ,5,0.15,1.53.5
大村,11,予選特選,3,4172,森定晃史,27,14,雨,南,1,1,7.05,04,逃げ,3,0.14,1.54.7
大村,11,予選特選,2,3284,渡邊伸太郎,29,54,雨,南,1,1,6.93,05,逃げ,2,0.15,.  .
大村,11,予選特選,4,4588,田中京介,52,29,雨,南,1,1,7.04,06,逃げ,4,0.12,.  .
大村,12,予選特選,1,3780,魚谷智之,40,69,雨,南西,1,1,7.00,01,逃げ,1,0.04,1.49.7
大村,12,予選特選,3,3975,小野寺智洋,33,38,雨,南西,1,1,6.91,02,逃げ,3,0.02,1.51.6
大村,12,予選特選,4,4295,小坂尚哉,21,31,雨,南西,1,1,6.96,03,逃げ,4,0.05,1.51.8
大村,12,予選特選,2,3876,中辻崇人,50,37,雨,南西,1,1,6.96,04,逃げ,2,0.06,1.51.8
大村,12,予選特選,5,4012,中村有裕,37,51,雨,南西,1,1,7.05,05,逃げ,5,0.05,.  .
大村,12,予選特選,6,4271,川崎公靖,16,16,雨,南西,1,1,6.99,06,逃げ,6,0.08,.  .
唐津,1,朝１戦予選,1,4193,郷原章平,61,52,晴,南西,3,3,6.63,01,逃げ,1,0.19,1.50.3
唐津,1,朝１戦予選,3,4587,木田峰由季,70,66,晴,南西,3,3,6.66,02,逃げ,3,0.25,1.51.7
唐津,1,朝１戦予選,5,3663,木山和幸,19,69,晴,南西,3,3,6.71,03,逃げ,5,0.32,1.54.2
唐津,1,朝１戦予選,6,4143,浦田晃嗣,58,41,晴,南西,3,3,6.66,04,逃げ,6,0.25,1.54.6
唐津,1,朝１戦予選,2,4811,向井田佑紀,13,87,晴,南西,3,3,6.62,05,逃げ,2,0.25,1.55.0
唐津,1,朝１戦予選,4,4946,船越健吾,35,84,晴,南西,3,3,6.65,06,逃げ,4,0.31,1.56.0
唐津,2,モー２ング予,1,4564,山本景士郎,53,61,晴,南,4,4,6.59,01,逃げ,1,0.19,1.50.6
唐津,2,モー２ング予,2,4102,益田啓司,48,47,晴,南,4,4,6.61,02,逃げ,2,0.15,1.52.7
唐津,2,モー２ング予,3,4180,上野秀和,39,32,晴,南,4,4,6.64,03,逃げ,3,0.30,1.53.7
唐津,2,モー２ング予,4,4839,四宮与寛,30,50,晴,南,4,4,6.71,04,逃げ,4,0.16,1.54.7
唐津,2,モー２ング予,5,4636,赤池修平,43,71,晴,南,4,4,6.67,05,逃げ,5,0.18,1.55.6
唐津,2,モー２ング予,6,5143,常盤海心,22,59,晴,南,4,4,6.63,06,逃げ,6,0.12,1.56.0
唐津,3,３ライズ戦予,1,4351,里岡右貴,16,67,晴,南,4,4,6.60,01,逃げ,1,0.11,1.50.7
唐津,3,３ライズ戦予,3,3257,田頭実,12,37,晴,南,4,4,6.63,02,逃げ,3,0.27,1.52.4
唐津,3,３ライズ戦予,4,4669,井上茂,51,63,晴,南,4,4,6.65,03,逃げ,4,0.11,1.53.6
唐津,3,３ライズ戦予,2,4355,小川広大,49,73,晴,南,4,4,6.61,04,逃げ,2,0.23,1.55.3
唐津,3,３ライズ戦予,5,4557,松尾光広,15,90,晴,南,4,4,6.69,05,逃げ,5,0.11,1.56.4
