レース場,レース番号,レース種別,艇番,登録番号,選手名,モーター番号,ボート番号,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム
芦屋,1,予,5,4936,戸敷晃美,41,21,曇り,南,1,1,6.92,01,抜き,5,0.16,1.48.6
芦屋,1,予,1,4556,竹井奈美,11,17,曇り,南,1,1,6.86,02,抜き,1,0.22,1.50.7
芦屋,1,予,4,4224,大橋栄里佳,47,24,曇り,南,1,1,6.90,03,抜き,4,0.17,1.52.8
芦屋,1,予,6,3674,岸恵子,30,66,曇り,南,1,1,6.95,04,抜き,6,0.15,1.54.2
芦屋,1,予,3,3528,笠野友紀恵,29,48,曇り,南,1,1,6.87,05,抜き,3,0.21,1.54.7
芦屋,1,予,2,4275,菅野はやか,15,54,曇り,南,1,1,6.91,06,抜き,2,0.24,1.56.4
芦屋,2,予,1,4433,川野芽唯,64,27,曇り,南,2,2,6.89,01,逃げ,1,0.09,1.50.0
芦屋,2,予,4,4399,松本晶恵,38,15,曇り,南,2,2,6.86,02,逃げ,3,0.18,1.51.3
芦屋,2,予,3,3254,柳澤千春,6,23,曇り,南,2,2,6.89,03,逃げ,2,0.12,1.53.5
芦屋,2,予,5,4874,池田奈津美,55,63,曇り,南,2,2,6.89,04,逃げ,5,0.24,1.54.2
芦屋,2,予,6,3486,渋田治代,14,50,曇り,南,2,2,6.87,05,逃げ,6,0.27,1.56.0
芦屋,3,予,3,4530,小野生奈,54,61,雨,南,2,2,6.88,01,差し,3,0.16,1.49.1
芦屋,3,予,4,3604,武藤綾子,56,28,雨,南,2,2,6.86,02,差し,4,0.19,1.51.9
芦屋,3,予,1,4045,佐々木裕美,19,45,雨,南,2,2,6.85,03,差し,1,0.26,1.53.2
芦屋,3,予,6,3483,入船幸子,8,65,雨,南,2,2,6.87,04,差し,6,0.45,1.54.4
芦屋,3,予,2,4088,野田祥子,50,38,雨,南,2,2,6.80,05,差し,2,0.21,1.55.8
芦屋,3,予,5,4804,高田ひかる,18,30,雨,南,2,2,6.80,06,差し,5,0.25,1.57.0
芦屋,4,予,4,4050,田口節子,16,70,雨,南,1,1,6.90,01,抜き,4,0.01,1.49.9
芦屋,4,予,1,3435,寺田千恵,9,72,雨,南,1,1,6.85,02,抜き,1,0.04,1.51.2
芦屋,4,予,3,4678,水野望美,62,56,雨,南,1,1,6.90,03,抜き,3,0.01,1.51.3
芦屋,4,予,6,4844,村上奈穂,40,52,雨,南,1,1,6.85,04,抜き,6,0.03,1.52.9
芦屋,4,予,5,4870,新田有理,63,64,雨,南,1,1,6.88,05,抜き,5,0.01,1.54.3
芦屋,4,予,2,4990,田中博子,24,29,雨,南,1,1,6.92,06,抜き,2,0.24,1.56.2
芦屋,5,予,2,4011,堀之内紀代子,5,57,雨,南,1,1,6.88,01,まくり,2,0.21,1.49.9
芦屋,5,予,4,3188,日高逸子,13,58,雨,南,1,1,6.88,02,まくり,4,0.19,1.50.5
芦屋,5,予,3,4924,中北涼,21,46,雨,南,1,1,6.90,03,まくり,3,0.19,1.52.5
芦屋,5,予,1,3334,角ひとみ,1,18,雨,南,1,1,6.88,04,まくり,1,0.31,1.53.6
芦屋,5,予,5,4590,渡邉優美,4,59,雨,南,1,1,6.87,05,まくり,5,0.18,1.54.0
芦屋,5,予,6,3528,笠野友紀恵,29,48,雨,南,1,1,6.89,06,まくり,6,0.19,1.55.6
芦屋,6,予,4,4123,細川裕子,20,31,雨,南,1,1,6.84,01,まくり,4,0.07,1.48.4
芦屋,6,予,6,4447,深川麻奈美,2,35,雨,南,1,1,6.83,02,まくり,5,0.07,1.51.6
芦屋,6,予,5,4765,野田部宏子,25,75,雨,南,1,1,6.85,03,まくり,6,0.11,1.53.1
芦屋,6,予,1,4014,片岡恵里,12,20,雨,南,1,1,6.81,04,まくり,1,0.23,1.53.9
芦屋,6,予,2,3302,谷川里江,27,13,雨,南,1,1,6.87,05,まくり,2,0.21,1.55.1
芦屋,6,予,3,4556,竹井奈美,11,17,雨,南,1,1,6.85,06,まくり,3,0.11,1.55.8
芦屋,7,予,1,3604,武藤綾子,56,28,雨,南,1,1,6.85,01,逃げ,1,0.10,1.50.3
芦屋,7,予,4,4936,戸敷晃美,41,21,雨,南,1,1,6.87,02,逃げ,4,0.17,1.50.6
芦屋,7,予,5,4773,中川りな,59,36,雨,南,1,1,6.83,03,逃げ,5,0.19,1.52.2
芦屋,7,予,2,3486,渋田治代,14,50,雨,南,1,1,6.87,04,逃げ,2,0.08,1.52.6
芦屋,7,予,6,5117,冨名腰桃奈,43,42,雨,南,1,1,6.83,05,逃げ,6,0.27,1.54.9
芦屋,7,予,3,3551,藤田美代,10,40,雨,南,1,1,6.86,06,逃げ,3,0.17,1.57.7
芦屋,8,予,1,4964,土屋南,31,44,雨,南,1,1,6.85,01,逃げ,1,0.02,1.49.0
芦屋,8,予,5,4399,松本晶恵,38,15,雨,南,1,1,6.88,02,逃げ,4,0.12,1.50.3
芦屋,8,予,3,4589,塩崎桐加,3,53,雨,南,1,1,6.89,03,逃げ,3,0.09,1.52.6
芦屋,8,予,6,4525,真子奈津実,58,34,雨,南,1,1,6.88,04,逃げ,5,0.11,1.54.6
芦屋,8,予,4,4208,三浦永理,34,14,雨,南,1,1,6.91,05,逃げ,6,0.09,1.54.7
芦屋,8,予,2,3674,岸恵子,30,66,雨,南,1,1,6.96,06,逃げ,2,0.03,1.56.3
芦屋,9,予,4,4546,浜田亜理沙,33,51,雨,南,1,1,6.92,01,差し,4,0.11,1.49.3
芦屋,9,予,3,3188,日高逸子,13,58,雨,南,1,1,6.93,02,差し,3,0.11,1.50.9
芦屋,9,予,2,4844,村上奈穂,40,52,雨,南,1,1,6.91,03,差し,2,0.09,1.52.3
芦屋,9,予,1,3254,柳澤千春,6,23,雨,南,1,1,6.85,04,差し,1,0.12,1.53.5
芦屋,9,予,6,4304,藤崎小百合,60,69,雨,南,1,1,6.91,05,差し,6,0.13,1.55.1
芦屋,9,予,5,4224,大橋栄里佳,47,24,雨,南,1,1,6.90,06,差し,5,0.16,1.56.3
芦屋,10,特,1,4050,田口節子,16,70,雨,南,1,1,6.89,01,逃げ,1,0.11,1.49.4
芦屋,10,特,2,4804,高田ひかる,18,30,雨,南,1,1,6.81,02,逃げ,2,0.12,1.51.8
芦屋,10,特,3,4590,渡邉優美,4,59,雨,南,1,1,6.87,03,逃げ,3,0.12,1.52.5
芦屋,10,特,6,4730,土屋実沙希,39,60,雨,南,1,1,6.86,04,逃げ,6,0.07,1.53.0
芦屋,10,特,5,4014,片岡恵里,12,20,雨,南,1,1,6.89,05,逃げ,5,0.09,1.55.1
芦屋,10,特,4,4874,池田奈津美,55,63,雨,南,1,1,6.90,06,逃げ,4,0.10,1.55.4
芦屋,11,特,3,4964,土屋南,31,44,雨,南,1,1,6.90,01,抜き,3,0.08,1.50.3
芦屋,11,特,1,4758,富樫麗加,23,49,雨,南,1,1,6.88,02,抜き,1,0.10,1.50.4
芦屋,11,特,6,4901,出口舞有子,49,25,雨,南,1,1,6.89,03,抜き,6,0.18,1.52.5
芦屋,11,特,2,4123,細川裕子,20,31,雨,南,1,1,6.85,04,抜き,2,0.11,1.53.9
芦屋,11,特,4,3334,角ひとみ,1,18,雨,南,1,1,6.90,05,抜き,4,0.17,1.56.0
芦屋,11,特,5,4088,野田祥子,50,38,雨,南,1,1,6.88,06,抜き,5,0.51,1.58.0
芦屋,12,サンライズＤ,1,4530,小野生奈,54,61,雨,南,1,1,6.87,01,逃げ,1,0.15,1.48.5
芦屋,12,サンライズＤ,2,3435,寺田千恵,9,72,雨,南,1,1,6.89,02,逃げ,2,0.19,1.50.4
芦屋,12,サンライズＤ,5,4433,川野芽唯,64,27,雨,南,1,1,6.85,03,逃げ,5,0.22,1.51.9
芦屋,12,サンライズＤ,3,4447,深川麻奈美,2,35,雨,南,1,1,6.87,04,逃げ,3,0.15,1.53.3
芦屋,12,サンライズＤ,4,4011,堀之内紀代子,5,57,雨,南,1,1,6.90,05,逃げ,4,0.15,1.53.7
芦屋,12,サンライズＤ,6,4589,塩崎桐加,3,53,雨,南,1,1,6.90,06,逃げ,6,0.16,1.57.9
若松,1,一般戦,1,3444,香月大介,14,29,雨,南西,2,2,6.85,01,逃げ,1,0.18,1.51.5
若松,1,一般戦,4,3631,田添康介,55,67,雨,南西,2,2,6.87,02,逃げ,4,0.13,1.52.5
若松,1,一般戦,2,4957,竹之内極,28,44,雨,南西,2,2,6.86,03,逃げ,2,0.21,1.54.8
若松,1,一般戦,5,3477,近藤稔也,51,13,雨,南西,2,2,6.91,04,逃げ,5,0.18,1.56.2
若松,1,一般戦,6,5027,重冨勇哉,57,25,雨,南西,2,2,6.89,05,逃げ,6,0.23,.  .
若松,1,一般戦,3,3454,井川大作,18,55,雨,南西,2,2,6.88,06,逃げ,3,0.17,.  .
若松,2,一般戦,3,4116,川田正人,37,16,雨,南,3,3,6.87,01,まくり,3,0.13,1.52.0
若松,2,一般戦,2,3892,草場康幸,29,12,雨,南,3,3,6.84,02,まくり,2,0.18,1.54.2
若松,2,一般戦,4,3722,西村秀樹,16,56,雨,南,3,3,6.79,03,まくり,4,0.17,1.56.0
若松,2,一般戦,1,4820,上野励,20,17,雨,南,3,3,6.80,04,まくり,1,0.13,1.56.9
若松,2,一般戦,6,5001,坂本雅佳,36,30,雨,南,3,3,6.81,05,まくり,5,0.15,.  .
若松,2,一般戦,5,5142,常住蓮,47,62,雨,南,3,3,6.86,06,まくり,6,0.16,.  .
若松,3,一般戦,1,3906,飯山晃三,45,39,雨,南西,2,2,6.82,01,逃げ,1,0.11,1.52.2
若松,3,一般戦,5,3683,小羽正作,54,58,雨,南西,2,2,6.89,02,逃げ,5,0.16,1.53.3
若松,3,一般戦,3,3832,下田哲也,3,74,雨,南西,2,2,6.82,03,逃げ,3,0.11,1.54.0
若松,3,一般戦,2,4299,中島浩哉,30,71,雨,南西,2,2,6.86,04,逃げ,2,0.16,1.55.7
若松,3,一般戦,4,5071,野見山拓己,11,59,雨,南西,2,2,6.85,05,逃げ,4,0.19,.  .
若松,3,一般戦,6,4264,長尾章平,25,68,雨,南西,2,2,6.89,06,逃げ,6,0.15,.  .
若松,4,一般戦,4,4552,杉山勝匡,38,51,雨,南西,2,2,6.89,01,抜き,4,0.13,1.51.3
若松,4,一般戦,3,4315,山崎昂介,15,61,雨,南西,2,2,6.84,02,抜き,3,0.24,1.52.0
若松,4,一般戦,5,3233,小畑実成,42,34,雨,南西,2,2,6.83,03,抜き,5,0.18,1.53.4
若松,4,一般戦,6,4545,岡村慶太,60,19,雨,南西,2,2,6.86,04,抜き,6,0.14,1.55.0
若松,4,一般戦,1,4020,川上清人,10,73,雨,南西,2,2,6.85,05,抜き,1,0.16,.  .
若松,4,一般戦,2,4425,大井清貴,35,75,雨,南西,2,2,6.84,06,抜き,2,0.21,.  .
若松,5,進入固定戦隊,1,4288,永田啓二,12,20,雨,南西,2,2,6.82,01,逃げ,1,0.09,1.50.2
若松,5,進入固定戦隊,4,3784,中島友和,4,54,雨,南西,2,2,6.87,02,逃げ,4,0.08,1.52.4
若松,5,進入固定戦隊,2,3458,東健介,40,18,雨,南西,2,2,6.87,03,逃げ,2,0.06,1.53.6
若松,5,進入固定戦隊,3,3444,香月大介,14,29,雨,南西,2,2,6.83,04,逃げ,3,0.08,1.55.1
若松,5,進入固定戦隊,6,4949,横田貴満,59,63,雨,南西,2,2,6.85,05,逃げ,6,0.10,.  .
若松,5,進入固定戦隊,5,4957,竹之内極,28,44,雨,南西,2,2,6.83,06,逃げ,5,0.08,.  .
若松,6,一般戦,1,3349,吉田一郎,19,32,雨,南西,1,1,6.86,01,逃げ,1,0.10,1.50.6
若松,6,一般戦,3,3462,竹上真司,22,43,雨,南西,1,1,6.85,02,逃げ,3,0.01,1.52.1
若松,6,一般戦,6,4413,水摩敦,44,22,雨,南西,1,1,6.88,03,逃げ,4,0.05,1.53.5
若松,6,一般戦,5,4820,上野励,20,17,雨,南西,1,1,6.88,04,逃げ,6,0.13,1.55.8
若松,6,一般戦,2,5001,坂本雅佳,36,30,雨,南西,1,1,6.79,05,逃げ,2,0.08,.  .
若松,6,一般戦,4,3454,井川大作,18,55,雨,南西,1,1,6.92,06,逃げ,5,0.08,.  .
若松,7,一般戦,1,4092,岡部大輔,56,46,曇り,南西,2,2,6.86,01,逃げ,1,0.02,1.50.9
若松,7,一般戦,2,3477,近藤稔也,51,13,曇り,南西,2,2,6.88,02,逃げ,2,0.13,1.52.6
若松,7,一般戦,6,5142,常住蓮,47,62,曇り,南西,2,2,6.85,03,逃げ,6,0.24,1.53.8
若松,7,一般戦,3,3683,小羽正作,54,58,曇り,南西,2,2,6.92,04,逃げ,3,0.13,1.53.8
若松,7,一般戦,4,3747,國崎良春,46,28,曇り,南西,2,2,6.80,05,逃げ,4,0.17,.  .
若松,7,一般戦,5,4069,山本修一,43,69,曇り,南西,2,2,6.91,06,逃げ,5,0.33,.  .
若松,8,エイトビート,2,4315,山崎昂介,15,61,雨,南西,3,3,6.82,01,差し,2,0.15,1.50.0
若松,8,エイトビート,1,4736,高倉和士,50,35,雨,南西,3,3,6.88,02,差し,1,0.15,1.51.5
若松,8,エイトビート,3,4299,中島浩哉,30,71,雨,南西,3,3,6.90,03,差し,3,0.11,1.54.0
若松,8,エイトビート,5,3906,飯山晃三,45,39,雨,南西,3,3,6.92,04,差し,5,0.24,1.54.8
若松,8,エイトビート,4,3892,草場康幸,29,12,雨,南西,3,3,6.85,05,差し,4,0.14,.  .
若松,8,エイトビート,6,4552,杉山勝匡,38,51,雨,南西,3,3,6.86,06,差し,6,0.16,.  .
若松,9,一般特選,1,3784,中島友和,4,54,雨,南西,2,2,6.86,01,逃げ,1,0.12,1.50.8
若松,9,一般特選,2,3631,田添康介,55,67,雨,南西,2,2,6.86,02,逃げ,2,0.15,1.51.7
若松,9,一般特選,4,4288,永田啓二,12,20,雨,南西,2,2,6.88,03,逃げ,4,0.11,1.53.6
若松,9,一般特選,5,4116,川田正人,37,16,雨,南西,2,2,6.86,04,逃げ,5,0.12,1.54.7
若松,9,一般特選,6,5071,野見山拓己,11,59,雨,南西,2,2,6.90,05,逃げ,6,0.08,.  .
若松,9,一般特選,3,4545,岡村慶太,60,19,雨,南西,2,2,6.86,06,逃げ,3,0.17,.  .
若松,10,選抜戦,4,4425,大井清貴,35,75,雨,南西,1,1,6.86,01,差し,4,0.09,1.50.3
若松,10,選抜戦,2,3349,吉田一郎,19,32,雨,南西,1,1,6.89,02,差し,1,0.06,1.52.3
若松,10,選抜戦,6,4092,岡部大輔,56,46,雨,南西,1,1,6.88,03,差し,6,0.11,1.52.6
若松,10,選抜戦,1,3832,下田哲也,3,74,雨,南西,1,1,6.84,04,差し,2,0.09,1.54.1
若松,10,選抜戦,3,3233,小畑実成,42,34,雨,南西,1,1,6.85,05,差し,3,0.16,.  .
若松,10,選抜戦,5,3462,竹上真司,22,43,雨,南西,1,1,6.85,06,差し,5,0.08,.  .
若松,11,選抜戦,1,4413,水摩敦,44,22,雨,南西,2,2,6.81,01,逃げ,1,0.14,1.50.2
若松,11,選抜戦,2,4069,山本修一,43,69,雨,南西,2,2,6.91,02,逃げ,2,0.14,1.50.6
若松,11,選抜戦,3,3747,國崎良春,46,28,雨,南西,2,2,6.82,03,逃げ,3,0.11,1.52.8
若松,11,選抜戦,4,4736,高倉和士,50,35,雨,南西,2,2,6.90,04,逃げ,4,0.12,1.53.9
若松,11,選抜戦,5,3458,東健介,40,18,雨,南西,2,2,6.87,05,逃げ,5,0.16,.  .
若松,11,選抜戦,6,4020,川上清人,10,73,雨,南西,2,2,6.82,06,逃げ,6,0.16,.  .
若松,12,優勝戦,6,4361,柳生泰二,17,57,雨,南西,4,4,6.86,01,抜き,6,0.20,1.50.0
若松,12,優勝戦,4,3961,谷村一哉,52,38,雨,南西,4,4,6.88,02,抜き,4,0.11,1.51.5
若松,12,優勝戦,3,3522,長溝一生,2,72,雨,南西,4,4,6.84,03,抜き,3,0.07,1.53.3
若松,12,優勝戦,5,4102,益田啓司,32,50,雨,南西,4,4,6.81,04,抜き,5,0.09,1.54.3
若松,12,優勝戦,2,4643,近江翔吾,24,23,雨,南西,4,4,6.81,05,抜き,1,0.15,.  .
若松,12,優勝戦,1,4537,渡邉和将,1,33,雨,南西,4,4,6.78,06,抜き,2,0.09,.  .
下関,1,シーモ戦,1,3442,宮武英司,67,21,雨,南東,1,1,6.79,01,逃げ,1,0.06,1.52.0
下関,1,シーモ戦,3,4271,川崎公靖,42,16,雨,南東,1,1,6.78,02,逃げ,3,0.02,1.52.3
下関,1,シーモ戦,2,4720,西澤日花里,20,72,雨,南東,1,1,6.77,03,逃げ,2,0.09,1.54.8
下関,1,シーモ戦,4,4010,越智照浩,52,51,雨,南東,1,1,6.79,04,逃げ,4,0.08,1.55.9
下関,1,シーモ戦,5,3723,白井弘文,16,17,雨,南東,1,1,6.79,05,逃げ,5,0.11,.  .
下関,1,シーモ戦,6,5146,野田彩加,36,19,雨,南東,1,1,6.81,06,逃げ,6,0.11,.  .
下関,2,予,1,4005,瀬川公則,65,29,雨,南東,1,1,6.78,01,逃げ,1,0.17,1.50.8
下関,2,予,2,3734,宮田政勝,33,65,雨,南東,1,1,6.81,02,逃げ,2,0.21,1.51.5
下関,2,予,5,3858,織田猛,66,35,雨,南東,1,1,6.81,03,逃げ,5,0.19,1.54.1
下関,2,予,3,4257,古川健,70,32,雨,南東,1,1,6.79,04,逃げ,3,0.17,1.54.4
下関,2,予,6,4462,夏山亮平,58,22,雨,南東,1,1,6.78,05,逃げ,6,0.15,.  .
下関,2,予,4,4974,安井瑞紀,64,60,雨,南東,1,1,6.76,06,逃げ,4,0.18,.  .
下関,3,予,6,3920,正木聖賢,72,33,雨,南東,2,2,6.79,01,まくり,4,0.08,1.49.5
下関,3,予,3,4951,新田洋一,17,53,雨,南東,2,2,6.76,02,まくり,5,0.11,1.52.3
下関,3,予,2,3814,金子貴志,27,69,雨,南東,2,2,6.80,03,まくり,2,0.24,1.53.7
下関,3,予,5,4694,高田綾,41,70,雨,南東,2,2,6.77,04,まくり,6,0.12,1.54.8
下関,3,予,4,3903,白石健,35,54,雨,南東,2,2,6.75,05,まくり,3,0.32,.  .
下関,3,予,1,4558,宮野仁,32,63,雨,南東,2,2,6.80,06,まくり,1,0.25,.  .
下関,4,予,2,4387,平山智加,23,23,雨,南東,1,1,6.76,01,差し,2,0.19,1.50.5
下関,4,予,1,3742,宮地秀祈,30,38,雨,南東,1,1,6.79,02,差し,1,0.17,1.52.0
下関,4,予,3,4498,宮本夏樹,24,41,雨,南東,1,1,6.75,03,差し,3,0.16,1.53.3
下関,4,予,6,4578,藤山雅弘,38,48,雨,南東,1,1,6.74,04,差し,6,0.14,1.53.3
下関,4,予,4,4268,和合俊介,22,18,雨,南東,1,1,6.76,05,差し,5,0.13,.  .
下関,4,予,5,4336,松田竜馬,71,52,雨,南東,1,1,6.80,06,差し,4,0.13,.  .
下関,5,予,1,3064,山崎昭生,43,44,雨,南東,1,1,6.77,01,逃げ,1,0.07,1.50.7
下関,5,予,2,3723,白井弘文,16,17,雨,南東,1,1,6.79,02,逃げ,2,0.09,1.52.6
下関,5,予,4,4189,川上剛,47,50,雨,南東,1,1,6.80,03,逃げ,4,0.20,1.53.7
下関,5,予,3,4054,福嶋智之,19,47,雨,南東,1,1,6.78,04,逃げ,3,0.15,1.53.8
下関,5,予,5,4873,蒲原健太,75,25,雨,南東,1,1,6.80,05,逃げ,5,0.19,.  .
下関,5,予,6,5129,山口真喜子,26,27,雨,南東,1,1,6.84,06,逃げ,6,0.24,.  .
下関,6,予,2,4025,山本隆幸,69,71,雨,南,1,1,6.77,01,抜き,2,0.24,1.50.4
下関,6,予,6,3898,平田忠則,50,43,雨,南,1,1,6.89,02,抜き,5,0.18,1.51.1
下関,6,予,3,3858,織田猛,66,35,雨,南,1,1,6.87,03,抜き,3,0.22,1.52.9
下関,6,予,4,4372,原田佑実,54,46,雨,南,1,1,6.83,04,抜き,4,0.17,1.53.9
下関,6,予,1,4551,三川昂暁,40,39,雨,南,1,1,6.72,05,抜き,1,0.38,.  .
下関,6,予,5,5146,野田彩加,36,19,雨,南,1,1,6.77,06,抜き,6,0.19,.  .
下関,7,ふく～る特賞,1,3615,横田茂,28,42,雨,南,1,1,6.69,01,逃げ,1,0.20,1.51.2
下関,7,ふく～る特賞,4,3874,山本寛久,62,40,雨,南,1,1,6.81,02,逃げ,4,0.21,1.52.1
下関,7,ふく～る特賞,3,4661,中島昂章,44,26,雨,南,1,1,6.80,03,逃げ,3,0.21,1.53.4
下関,7,ふく～る特賞,5,3871,池田紫乃,18,24,雨,南,1,1,6.76,04,逃げ,5,0.24,1.55.0
下関,7,ふく～る特賞,6,3734,宮田政勝,33,65,雨,南,1,1,6.80,05,逃げ,6,0.23,.  .
下関,7,ふく～る特賞,2,4694,高田綾,41,70,雨,南,1,1,6.78,06,逃げ,2,0.19,.  .
下関,8,予,2,3986,沖島広和,11,64,曇り,南,1,1,6.66,01,差し,2,0.14,1.49.5
下関,8,予,6,4052,興津藍,39,37,曇り,南,1,1,6.80,02,差し,6,0.15,1.49.9
下関,8,予,1,4271,川崎公靖,42,16,曇り,南,1,1,6.75,03,差し,1,0.19,1.53.2
下関,8,予,3,4313,西村美智子,14,62,曇り,南,1,1,6.79,04,差し,3,0.19,1.54.3
下関,8,予,4,4259,真庭明志,25,74,曇り,南,1,1,6.81,05,差し,4,0.20,.  .
下関,8,予,5,3742,宮地秀祈,30,38,曇り,南,1,1,6.88,06,差し,5,0.15,.  .
下関,9,予,1,4189,川上剛,47,50,雨,南,1,1,6.76,01,逃げ,1,0.14,2.01.8
下関,9,予,2,4336,松田竜馬,71,52,雨,南,1,1,6.81,02,逃げ,2,0.16,2.02.9
下関,9,予,6,4429,豊田泰洋,37,12,雨,南,1,1,6.84,03,逃げ,6,0.19,2.05.9
下関,9,予,3,3052,原田正己,61,28,雨,南,1,1,6.78,04,逃げ,3,0.15,2.06.1
下関,9,予,5,4015,前野竜一,56,36,雨,南,1,1,6.81,05,逃げ,5,0.14,.  .
下関,10,特,1,3903,白石健,35,54,雨,南,1,1,6.74,01,抜き,1,0.05,1.49.8
下関,10,特,4,3064,山崎昭生,43,44,雨,南,1,1,6.77,02,抜き,4,0.08,1.51.5
下関,10,特,6,4498,宮本夏樹,24,41,雨,南,1,1,6.75,03,抜き,6,0.19,1.53.2
下関,10,特,3,3898,平田忠則,50,43,雨,南,1,1,6.87,04,抜き,3,0.19,1.53.5
下関,10,特,2,4257,古川健,70,32,雨,南,1,1,6.77,05,抜き,2,0.14,.  .
下関,10,特,5,4010,越智照浩,52,51,雨,南,1,1,6.76,06,抜き,5,0.17,.  .
下関,11,特,1,3874,山本寛久,62,40,雨,南,2,2,6.75,01,逃げ,1,0.17,1.50.5
下関,11,特,4,4551,三川昂暁,40,39,雨,南,2,2,6.67,02,逃げ,4,0.22,1.51.4
下関,11,特,2,4462,夏山亮平,58,22,雨,南,2,2,6.76,03,逃げ,3,0.17,1.52.4
下関,11,特,3,3920,正木聖賢,72,33,雨,南,2,2,6.74,04,逃げ,2,0.16,1.53.3
下関,11,特,6,4268,和合俊介,22,18,雨,南,2,2,6.77,05,逃げ,6,0.16,.  .
下関,11,特,5,3442,宮武英司,67,21,雨,南,2,2,6.77,06,逃げ,5,0.18,.  .
下関,12,シーボー特選,2,4974,安井瑞紀,64,60,雨,南,2,2,6.79,01,差し,2,0.24,1.51.0
下関,12,シーボー特選,5,4387,平山智加,23,23,雨,南,2,2,6.75,02,差し,5,0.24,1.52.1
下関,12,シーボー特選,1,4313,西村美智子,14,62,雨,南,2,2,6.70,03,差し,1,0.24,1.53.2
下関,12,シーボー特選,3,4372,原田佑実,54,46,雨,南,2,2,6.77,04,差し,3,0.25,1.53.7
下関,12,シーボー特選,6,4720,西澤日花里,20,72,雨,南,2,2,6.73,05,差し,6,0.22,.  .
下関,12,シーボー特選,4,3871,池田紫乃,18,24,雨,南,2,2,6.71,06,差し,4,0.27,.  .
宮島,1,ファーストＢ,1,4769,馬場剛,43,18,曇り,東,1,1,6.76,01,逃げ,1,0.02,1.50.6
宮島,1,ファーストＢ,4,4864,小川日紀太,51,67,曇り,東,1,1,6.70,02,逃げ,4,0.09,1.51.8
宮島,1,ファーストＢ,5,5073,上原健次郎,35,65,曇り,東,1,1,6.75,03,逃げ,6,0.14,1.53.1
宮島,1,ファーストＢ,6,4861,田中宏樹,46,41,曇り,東,1,1,6.75,04,逃げ,5,0.13,1.53.6
宮島,1,ファーストＢ,3,4952,吉武真也,69,43,曇り,東,1,1,6.76,05,逃げ,3,0.11,1.56.1
宮島,1,ファーストＢ,2,5008,羽野諒,39,16,曇り,東,1,1,6.78,06,逃げ,2,0.13,1.57.3
宮島,2,一,6,5075,中島秀治,12,13,曇り,東,1,1,6.71,01,差し,6,0.18,1.51.1
宮島,2,一,4,5053,山口広樹,40,50,曇り,東,1,1,6.74,02,差し,4,0.08,1.52.4
宮島,2,一,1,4835,橋本明,31,61,曇り,東,1,1,6.72,03,差し,1,0.26,1.53.1
宮島,2,一,2,5055,眞鳥章太,22,32,曇り,東,1,1,6.72,04,差し,2,0.23,1.55.5
宮島,2,一,5,5099,原田俊法,66,66,曇り,東,1,1,6.78,05,差し,5,0.12,1.57.3
