レース場,レース番号,レース種別,天候,風向,風速(m),波高(cm),決まり手,着順,艇番,登録番号,選手名,モーター,ボート,展示タイム,進入,スタートタイミング,レースタイム
若松,3,一般戦,晴,南東,3,3,まくり差し,06,6,4816,村松修二,12,74,7.02,6,0.16,.  .
若松,4,一般戦,晴,南東,3,3,差し,01,2,4159,向後龍一,56,42,6.97,2,0.13,1.52.3
若松,4,一般戦,晴,南東,3,3,差し,02,1,5134,大原祥昌,5,46,6.91,1,0.06,1.53.9
若松,4,一般戦,晴,南東,3,3,差し,03,4,4069,山本修一,24,47,7.00,4,0.23,1.54.8
若松,4,一般戦,晴,南東,3,3,差し,04,5,5109,川崎智稔,57,59,6.98,5,0.16,1.56.5
若松,4,一般戦,晴,南東,3,3,差し,05,3,4933,板橋侑我,4,69,7.01,3,0.16,.  .
若松,4,一般戦,晴,南東,3,3,差し,06,6,3906,飯山晃三,21,61,7.07,6,0.26,.  .
若松,5,進入固定戦隊,晴,南東,2,2,逃げ,01,1,4934,佐々木翔斗,29,37,6.97,1,0.22,1.52.0
若松,5,進入固定戦隊,晴,南東,2,2,逃げ,02,4,4907,小池修平,13,43,6.98,4,0.24,1.53.9
若松,5,進入固定戦隊,晴,南東,2,2,逃げ,03,3,3998,冨成謙児,41,57,6.96,3,0.22,1.54.6
若松,5,進入固定戦隊,晴,南東,2,2,逃げ,04,5,4552,杉山勝匡,49,27,6.96,5,0.23,1.56.2
若松,5,進入固定戦隊,晴,南東,2,2,逃げ,05,6,5328,井上慧人,32,64,6.85,6,0.25,.  .
若松,5,進入固定戦隊,晴,南東,2,2,逃げ,06,2,4551,三川昂暁,7,44,6.95,2,0.28,.  .
若松,6,一般戦,晴,南東,2,2,逃げ,01,1,4363,大野芳顕,11,41,6.90,1,0.12,1.53.1
若松,6,一般戦,晴,南東,2,2,逃げ,02,2,4193,郷原章平,47,16,6.95,2,0.13,1.54.1
若松,6,一般戦,晴,南東,2,2,逃げ,03,6,4288,永田啓二,10,40,6.92,6,0.24,1.55.6
若松,6,一般戦,晴,南東,2,2,逃げ,04,4,4216,星栄爾,31,52,6.99,4,0.18,1.56.8
若松,6,一般戦,晴,南東,2,2,逃げ,05,5,4197,渥美卓郎,15,75,7.01,5,0.22,.  .
若松,6,一般戦,晴,南東,2,2,逃げ,06,3,3838,伊藤啓三,28,55,7.03,3,0.19,.  .
若松,7,一般戦,晴,南東,2,2,まくり差し,01,3,4196,田中太一郎,18,67,6.92,3,0.11,1.52.8
若松,7,一般戦,晴,南東,2,2,まくり差し,02,1,4451,松崎祐太郎,59,68,6.93,1,0.09,1.53.4
若松,7,一般戦,晴,南東,2,2,まくり差し,03,6,3822,平尾崇典,16,39,6.90,6,0.14,1.55.1
若松,7,一般戦,晴,南東,2,2,まくり差し,04,2,4567,上村慎太郎,30,60,6.93,2,0.21,1.56.5
若松,7,一般戦,晴,南東,2,2,まくり差し,05,4,4219,本岡勝利,55,13,6.97,4,0.09,.  .
若松,7,一般戦,晴,南東,2,2,まくり差し,06,5,3661,柳瀬興志,23,51,6.97,5,0.11,.  .
若松,8,エイトビート,晴,南東,2,2,逃げ,01,1,4652,酒見峻介,36,58,6.91,1,0.05,1.52.2
若松,8,エイトビート,晴,南東,2,2,逃げ,02,3,4840,鈴木秀茉,53,28,6.93,3,0.09,1.53.2
若松,8,エイトビート,晴,南東,2,2,逃げ,03,4,4258,関根彰人,34,31,6.92,4,0.09,1.53.8
若松,8,エイトビート,晴,南東,2,2,逃げ,04,2,4872,山下流心,48,14,6.97,2,0.06,1.55.8
若松,8,エイトビート,晴,南東,2,2,逃げ,05,5,3306,武田正紀,54,66,6.89,5,0.13,.  .
若松,8,エイトビート,晴,南東,2,2,逃げ,06,6,4226,村田浩司,2,25,6.96,6,0.06,.  .
若松,9,一般戦,晴,南東,2,2,逃げ,01,1,3432,宮迫暢彦,33,34,6.92,1,0.21,1.52.8
若松,9,一般戦,晴,南東,2,2,逃げ,02,3,3906,飯山晃三,21,61,6.94,3,0.18,1.54.5
若松,9,一般戦,晴,南東,2,2,逃げ,03,6,3711,江本真治,3,48,6.85,6,0.19,1.55.4
若松,9,一般戦,晴,南東,2,2,逃げ,04,2,5167,小川竜太朗,58,22,6.93,2,0.25,1.56.2
若松,9,一般戦,晴,南東,2,2,逃げ,05,5,5181,森智哉,38,54,6.93,5,0.18,.  .
若松,9,一般戦,晴,南東,2,2,逃げ,06,4,4905,土井祥伍,40,62,6.89,4,0.16,.  .
若松,10,準優勝戦,晴,南東,2,2,まくり差し,01,3,5109,川崎智稔,57,59,6.94,3,0.01,1.51.7
若松,10,準優勝戦,晴,南東,2,2,まくり差し,02,6,4551,三川昂暁,7,44,6.84,6,0.06,1.52.4
若松,10,準優勝戦,晴,南東,2,2,まくり差し,03,2,4816,村松修二,12,74,7.00,2,0.07,1.54.2
若松,10,準優勝戦,晴,南東,2,2,まくり差し,04,4,4933,板橋侑我,4,69,6.93,4,0.09,1.55.3
若松,10,準優勝戦,晴,南東,2,2,まくり差し,05,1,4907,小池修平,13,43,6.89,1,0.15,.  .
若松,10,準優勝戦,晴,南東,2,2,まくり差し,06,5,4336,松田竜馬,43,23,6.91,5,0.07,.  .
若松,11,準優勝戦,晴,南東,2,2,まくり,01,3,4552,杉山勝匡,49,27,6.91,3,0.12,1.52.4
若松,11,準優勝戦,晴,南東,2,2,まくり,02,1,4288,永田啓二,10,40,6.91,1,0.15,1.54.0
若松,11,準優勝戦,晴,南東,2,2,まくり,03,4,4159,向後龍一,56,42,6.91,4,0.11,1.54.9
若松,11,準優勝戦,晴,南東,2,2,まくり,04,6,4193,郷原章平,47,16,6.92,6,0.11,1.57.0
若松,11,準優勝戦,晴,南東,2,2,まくり,05,2,5134,大原祥昌,5,46,6.96,2,0.14,.  .
若松,11,準優勝戦,晴,南東,2,2,まくり,06,5,4934,佐々木翔斗,29,37,6.89,5,0.07,.  .
若松,12,準優勝戦,晴,南東,2,2,逃げ,01,1,3822,平尾崇典,16,39,6.86,1,0.14,1.52.1
若松,12,準優勝戦,晴,南東,2,2,逃げ,02,3,4069,山本修一,24,47,6.96,3,0.13,1.52.6
若松,12,準優勝戦,晴,南東,2,2,逃げ,03,5,4363,大野芳顕,11,41,6.88,5,0.14,1.54.6
若松,12,準優勝戦,晴,南東,2,2,逃げ,04,6,4451,松崎祐太郎,59,68,6.99,6,0.16,1.55.9
若松,12,準優勝戦,晴,南東,2,2,逃げ,05,2,3904,森貴洋,19,11,6.95,2,0.15,.  .
若松,12,準優勝戦,晴,南東,2,2,逃げ,06,4,3838,伊藤啓三,28,55,6.98,4,0.12,.  .
下関,1,一般,晴,南東,2,2,恵まれ,01,2,5208,屋良龍紀,13,55,6.84,2,0.01,1.51.6
下関,1,一般,晴,南東,2,2,恵まれ,02,3,5197,中野仁照,41,66,6.81,3,0.12,1.53.9
下関,1,一般,晴,南東,2,2,恵まれ,03,5,5025,粟田祥,28,29,6.93,5,0.18,1.54.7
下関,1,一般,晴,南東,2,2,恵まれ,04,4,5270,小玉啓太,55,59,6.93,4,0.17,1.56.3
下関,1,一般,晴,南東,2,2,恵まれ,05,6,5312,川辺郭人,64,35,6.82,6,0.17,.  .
下関,2,一般,晴,南,2,2,差し,01,3,5039,倉田茂将,51,11,6.86,3,0.15,1.51.8
下関,2,一般,晴,南,2,2,差し,02,6,5145,島川海輝,14,50,6.90,6,0.32,1.53.3
下関,2,一般,晴,南,2,2,差し,03,4,5214,田中宏典,38,36,6.87,4,0.32,1.54.8
下関,2,一般,晴,南,2,2,差し,04,2,5020,宮村勇哉,67,15,6.87,2,0.18,1.55.6
下関,2,一般,晴,南,2,2,差し,05,5,5143,常盤海心,42,43,6.85,5,0.32,.  .
下関,2,一般,晴,南,2,2,差し,06,1,5132,中野希一,23,48,6.85,1,0.34,.  .
下関,3,一般,晴,南東,2,2,逃げ,01,1,5096,上原崚,58,49,6.81,1,0.11,1.51.4
下関,3,一般,晴,南東,2,2,逃げ,02,3,5068,前田滉,63,61,6.86,3,0.12,1.52.9
下関,3,一般,晴,南東,2,2,逃げ,03,2,5083,柳瀬幹太,21,17,6.76,2,0.14,1.53.6
下関,3,一般,晴,南東,2,2,逃げ,04,5,5207,高山敬悟,16,18,6.86,5,0.17,1.53.7
下関,3,一般,晴,南東,2,2,逃げ,05,6,5034,若林義人,70,26,6.86,6,0.18,.  .
下関,3,一般,晴,南東,2,2,逃げ,06,4,5086,本村大,60,64,6.79,4,0.13,.  .
下関,4,一般,晴,南東,1,1,抜き,01,6,5217,藤原碧生,17,57,6.85,6,0.16,1.51.2
下関,4,一般,晴,南東,1,1,抜き,02,1,5274,城間盛渚,15,53,6.84,1,0.15,1.52.9
下関,4,一般,晴,南東,1,1,抜き,03,4,5166,仲道大輔,54,71,6.86,4,0.18,1.55.0
下関,4,一般,晴,南東,1,1,抜き,04,3,5127,沼田大都,33,72,6.86,3,0.19,1.56.1
下関,4,一般,晴,南東,1,1,抜き,05,5,5076,石原光,57,21,6.98,5,0.22,.  .
下関,4,一般,晴,南東,1,1,抜き,06,2,5085,中村栄治,11,52,6.85,2,0.20,.  .
下関,5,一般,晴,南東,2,2,逃げ,01,1,5201,村上宗太郎,25,25,6.83,1,0.16,1.51.2
下関,5,一般,晴,南東,2,2,逃げ,02,4,5111,三村岳人,72,47,6.85,4,0.27,1.52.9
下関,5,一般,晴,南東,2,2,逃げ,03,6,5028,原田才一郎,61,56,6.79,6,0.22,1.54.5
下関,5,一般,晴,南東,2,2,逃げ,04,3,5041,荒牧凪沙,32,60,6.81,3,0.16,1.55.2
下関,5,一般,晴,南東,2,2,逃げ,05,2,5210,藤井公人,45,75,6.86,2,0.17,.  .
下関,5,一般,晴,南東,2,2,逃げ,06,5,5098,大江純,74,31,6.84,5,0.32,.  .
下関,6,一般,晴,南東,2,2,逃げ,01,1,5112,砂長知輝,18,34,6.89,1,0.04,1.50.6
下関,6,一般,晴,南東,2,2,逃げ,02,3,5150,坂本雄紀,44,69,6.92,3,0.02,1.52.4
下関,6,一般,晴,南東,2,2,逃げ,03,6,5191,飛田江己,59,41,6.81,6,0.02,1.52.8
下関,6,一般,晴,南東,2,2,逃げ,04,4,5073,上原健次郎,46,12,6.90,4,0.04,1.54.1
下関,6,一般,晴,南東,2,2,逃げ,05,5,5020,宮村勇哉,67,15,6.97,5,0.03,.  .
下関,6,一般,晴,南東,2,2,逃げ,06,2,5178,成貞琳平,47,54,6.90,2,0.03,.  .
下関,7,ふく～る,晴,南東,2,2,逃げ,01,1,5216,長谷川晴哉,29,28,6.80,1,0.09,1.50.8
下関,7,ふく～る,晴,南東,2,2,逃げ,02,5,5083,柳瀬幹太,21,17,6.78,5,0.02,1.52.2
下関,7,ふく～る,晴,南東,2,2,逃げ,03,6,5029,中亮太,62,51,6.89,6,0.06,1.53.6
下関,7,ふく～る,晴,南東,2,2,逃げ,04,3,5087,佐藤航,40,39,6.80,3,0.11,1.55.1
下関,7,ふく～る,晴,南東,2,2,逃げ,05,2,5207,高山敬悟,16,18,6.81,2,0.09,.  .
下関,7,ふく～る,晴,南東,2,2,逃げ,06,4,5235,岩田凌,26,16,6.89,4,0.07,.  .
下関,8,一般,晴,東,2,2,抜き,01,1,5058,前原大道,69,68,6.80,1,0.14,1.50.3
下関,8,一般,晴,東,2,2,抜き,02,2,5025,粟田祥,28,29,6.94,2,0.04,1.51.9
下関,8,一般,晴,東,2,2,抜き,03,6,5091,為本智也,36,30,6.93,6,0.24,1.53.6
下関,8,一般,晴,東,2,2,抜き,04,3,5064,品川二千翔,53,23,6.91,3,0.10,1.54.1
下関,8,一般,晴,東,2,2,抜き,05,4,5110,杉山喜一,43,38,6.94,4,0.15,.  .
下関,8,一般,晴,東,2,2,抜き,06,5,5049,松井友汰,27,65,6.92,5,0.14,.  .
下関,9,準優勝戦,晴,北東,3,3,逃げ,01,1,5217,藤原碧生,17,57,6.81,1,0.11,1.50.5
下関,9,準優勝戦,晴,北東,3,3,逃げ,02,3,5028,原田才一郎,61,56,6.84,3,0.06,1.52.0
下関,9,準優勝戦,晴,北東,3,3,逃げ,03,4,5068,前田滉,63,61,6.87,4,0.09,1.53.7
下関,9,準優勝戦,晴,北東,3,3,逃げ,04,6,5132,中野希一,23,48,6.86,6,0.07,1.55.0
下関,9,準優勝戦,晴,北東,3,3,逃げ,05,5,5127,沼田大都,33,72,6.89,5,0.08,.  .
下関,9,準優勝戦,晴,北東,3,3,逃げ,06,2,5201,村上宗太郎,25,25,6.89,2,0.07,.  .
下関,10,準優勝戦,晴,北東,2,2,まくり,01,4,5039,倉田茂将,51,11,6.89,4,0.04,1.50.2
下関,10,準優勝戦,晴,北東,2,2,まくり,02,5,5197,中野仁照,41,66,6.86,5,0.33,1.51.7
下関,10,準優勝戦,晴,北東,2,2,まくり,03,6,5112,砂長知輝,18,34,6.93,6,0.29,1.53.2
下関,10,準優勝戦,晴,北東,2,2,まくり,04,2,5034,若林義人,70,26,6.90,2,0.03,1.54.8
下関,10,準優勝戦,晴,北東,2,2,まくり,05,3,5166,仲道大輔,54,71,6.88,3,0.11,.  .
下関,10,準優勝戦,晴,北東,2,2,まくり,06,1,5145,島川海輝,14,50,6.87,1,0.06,.  .
下関,11,準優勝戦,晴,北東,3,3,差し,01,2,5191,飛田江己,59,41,6.83,2,0.15,1.50.1
下関,11,準優勝戦,晴,北東,3,3,差し,02,3,5111,三村岳人,72,47,6.84,3,0.19,1.51.0
下関,11,準優勝戦,晴,北東,3,3,差し,03,1,5029,中亮太,62,51,6.89,1,0.08,1.53.2
下関,11,準優勝戦,晴,北東,3,3,差し,04,5,5096,上原崚,58,49,6.93,5,0.13,1.53.7
下関,11,準優勝戦,晴,北東,3,3,差し,05,6,5216,長谷川晴哉,29,28,6.78,6,0.18,.  .
下関,11,準優勝戦,晴,北東,3,3,差し,06,4,5150,坂本雄紀,44,69,6.86,4,0.35,.  .
下関,12,一般,晴,北東,2,2,差し,01,2,5143,常盤海心,42,43,6.85,2,0.15,1.50.5
下関,12,一般,晴,北東,2,2,差し,02,1,5049,松井友汰,27,65,6.88,1,0.11,1.51.3
下関,12,一般,晴,北東,2,2,差し,03,4,5058,前原大道,69,68,6.87,4,0.11,1.53.4
下関,12,一般,晴,北東,2,2,差し,04,3,5214,田中宏典,38,36,6.86,3,0.14,1.54.2
下関,12,一般,晴,北東,2,2,差し,05,6,5087,佐藤航,40,39,6.87,6,0.12,.  .
下関,12,一般,晴,北東,2,2,差し,06,5,5210,藤井公人,45,75,6.84,5,0.08,.  .
宮島,1,ファーストＢ,曇り,南西,2,2,まくり,01,2,4758,富樫麗加,78,34,6.77,2,0.22,1.51.3
宮島,1,ファーストＢ,曇り,南西,2,2,まくり,02,6,4071,古賀千晶,54,52,6.85,6,0.14,1.53.1
宮島,1,ファーストＢ,曇り,南西,2,2,まくり,03,1,4714,喜多須杏奈,31,29,6.78,1,0.34,1.54.6
宮島,1,ファーストＢ,曇り,南西,2,2,まくり,04,3,3334,角ひとみ,13,56,6.78,3,0.23,1.56.3
宮島,1,ファーストＢ,曇り,南西,2,2,まくり,05,5,3932,池田浩美,16,72,6.79,5,0.19,1.57.6
宮島,1,ファーストＢ,曇り,南西,2,2,まくり,06,4,3943,三松直美,39,21,6.88,4,0.21,1.58.0
宮島,2,予選,晴,南,2,2,まくり差し,01,4,4385,鈴木祐美子,28,11,6.66,5,0.25,1.51.8
宮島,2,予選,晴,南,2,2,まくり差し,02,2,4450,平高奈菜,79,18,6.69,3,0.23,1.52.6
宮島,2,予選,晴,南,2,2,まくり差し,03,6,3845,中谷朋子,62,78,6.75,2,0.31,1.54.9
宮島,2,予選,晴,南,2,2,まくり差し,04,5,4853,前原哉,76,24,6.73,6,0.28,1.55.5
宮島,2,予選,晴,南,2,2,まくり差し,05,3,4775,千葉真弥,35,13,6.70,4,0.29,1.57.6
宮島,2,予選,晴,南,2,2,まくり差し,06,1,5140,吉田彩乃,67,67,6.67,1,0.36,1.58.9
宮島,3,予選,晴,南,1,1,まくり,01,2,3704,本部めぐみ,65,74,6.69,2,0.16,1.53.0
宮島,3,予選,晴,南,1,1,まくり,02,1,4275,菅野はやか,69,53,6.70,1,0.24,1.54.2
宮島,3,予選,晴,南,1,1,まくり,03,4,4844,村上奈穂,80,17,6.78,4,0.32,1.55.1
宮島,3,予選,晴,南,1,1,まくり,04,3,4878,西岡育未,15,55,6.70,3,0.27,1.57.1
宮島,3,予選,晴,南,1,1,まくり,05,5,3778,安達美帆,68,61,6.72,5,0.29,1.59.2
宮島,3,予選,晴,南,1,1,まくり,06,6,5362,中嶋世奈,74,65,6.75,6,0.22,2.00.5
宮島,4,ランチタイム,晴,南,2,2,逃げ,01,1,4208,三浦永理,17,59,6.67,1,0.15,1.50.7
宮島,4,ランチタイム,晴,南,2,2,逃げ,02,5,3645,淺田千亜希,51,23,6.75,5,0.17,1.51.8
宮島,4,ランチタイム,晴,南,2,2,逃げ,03,6,4482,守屋美穂,70,28,6.72,6,0.25,1.53.6
