レース場,レース番号,レース種別,艇番,登録番号,選手名,モーター番号,ボート番号,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム
大村,1,予選,2,4104,木下陽介,50,62,雨,南西,2,1,6.92,01,差し,2,0.08,1.50.6
大村,1,予選,1,5086,本村大,43,57,雨,南西,2,1,6.95,02,差し,1,0.11,1.51.5
大村,1,予選,5,4343,村岡賢,60,30,雨,南西,2,1,7.00,03,差し,5,0.16,1.53.5
大村,1,予選,4,3742,宮地秀祈,72,39,雨,南西,2,1,6.98,04,差し,4,0.19,1.54.6
大村,1,予選,3,3338,出本正博,13,14,雨,南西,2,1,7.02,05,差し,3,0.25,.  .
大村,1,予選,6,5244,黒田剛,12,36,雨,南西,2,1,6.95,06,差し,6,0.11,.  .
大村,2,予選,1,4406,幸野史明,39,31,曇り,南西,2,1,7.01,01,逃げ,1,0.23,1.50.1
大村,2,予選,2,3349,吉田一郎,27,52,曇り,南西,2,1,7.01,02,逃げ,2,0.14,1.50.8
大村,2,予選,3,4110,小澤和也,29,75,曇り,南西,2,1,6.98,03,逃げ,3,0.19,1.52.5
大村,2,予選,4,3867,松浦勝,30,25,曇り,南西,2,1,7.02,04,逃げ,4,0.19,1.54.2
大村,2,予選,6,4111,奥田誠,48,17,曇り,南西,2,1,7.02,05,逃げ,5,0.23,.  .
大村,2,予選,5,5312,川辺郭人,37,33,曇り,南西,2,1,6.99,06,逃げ,6,0.19,.  .
大村,3,予選,1,3523,寳田亮治,47,65,曇り,北西,2,1,6.99,01,逃げ,1,0.14,1.49.8
大村,3,予選,5,3473,石川真二,18,11,曇り,北西,2,1,7.01,02,逃げ,2,0.14,1.51.4
大村,3,予選,3,4718,北川太一,67,49,曇り,北西,2,1,6.95,03,逃げ,5,0.17,1.52.3
大村,3,予選,4,4395,下河雅史,22,73,曇り,北西,2,1,6.98,04,逃げ,6,0.25,1.52.9
大村,3,予選,2,4211,村田敦,28,51,曇り,北西,2,1,7.12,05,逃げ,4,0.15,.  .
大村,3,予選,6,3539,金子順一,21,23,曇り,北西,2,1,7.00,06,逃げ,3,0.11,.  .
大村,4,予選,5,4515,藤田浩人,57,63,曇り,北西,2,1,6.92,01,差し,6,0.18,1.50.5
大村,4,予選,1,3880,浅見宗孝,74,45,曇り,北西,2,1,6.93,02,差し,1,0.09,1.51.9
大村,4,予選,6,3627,井上恵一,49,68,曇り,北西,2,1,6.96,03,差し,2,0.32,1.53.2
大村,4,予選,4,5270,小玉啓太,19,26,曇り,北西,2,1,6.91,04,差し,5,0.13,1.54.4
大村,4,予選,3,4075,中野次郎,53,24,曇り,北西,2,1,6.98,05,差し,4,0.22,.  .
大村,4,予選,2,3883,山根大樹,32,54,曇り,北西,2,1,7.02,06,差し,3,0.27,.  .
大村,5,予選,1,4592,小林孝弘,14,29,曇り,北西,2,1,6.92,01,逃げ,1,0.12,1.54.7
大村,5,予選,2,4715,村上遼,38,18,曇り,北西,2,1,6.97,02,逃げ,2,0.08,1.58.0
大村,5,予選,3,4343,村岡賢,60,30,曇り,北西,2,1,6.95,03,逃げ,3,0.05,2.02.5
大村,5,予選,6,4528,黒井達矢,58,69,曇り,北西,2,1,6.95,04,逃げ,5,0.09,2.04.3
大村,5,予選,4,4234,野相弘司,16,72,曇り,北西,2,1,6.96,05,逃げ,4,0.09,.  .
大村,6,予選,3,3623,深川真二,65,38,曇り,北西,2,1,6.95,01,まくり差し,3,0.23,1.50.1
大村,6,予選,1,4394,永嶋裕一,70,64,曇り,北西,2,1,6.93,02,まくり差し,1,0.24,1.50.9
大村,6,予選,4,3843,上之晃弘,24,28,曇り,北西,2,1,7.00,03,まくり差し,4,0.23,1.53.3
大村,6,予選,6,3867,松浦勝,30,25,曇り,北西,2,1,6.97,04,まくり差し,6,0.22,1.54.3
大村,6,予選,2,4521,小池公生,51,61,曇り,北西,2,1,6.93,05,まくり差し,2,0.41,.  .
大村,6,予選,5,5244,黒田剛,12,36,曇り,北西,2,1,6.91,06,まくり差し,5,0.35,.  .
大村,7,予選,1,3988,古川誠之,66,22,曇り,北西,6,5,6.93,01,逃げ,1,0.07,1.49.7
大村,7,予選,2,4549,小林文彦,52,47,曇り,北西,6,5,6.97,02,逃げ,2,0.14,1.51.7
大村,7,予選,4,4706,三浦洋次朗,75,46,曇り,北西,6,5,7.04,03,逃げ,4,0.15,1.52.0
大村,7,予選,3,3539,金子順一,21,23,曇り,北西,6,5,7.00,04,逃げ,3,0.13,1.54.3
大村,7,予選,6,5312,川辺郭人,37,33,曇り,北西,6,5,6.97,05,逃げ,6,0.09,.  .
大村,7,予選,5,4104,木下陽介,50,62,曇り,北西,6,5,7.00,06,逃げ,5,0.12,.  .
大村,8,予選,2,4547,中田竜太,17,27,曇り,北西,5,4,7.01,01,差し,2,0.16,1.49.8
大村,8,予選,1,4581,吉村誠,41,55,曇り,北西,5,4,7.01,02,差し,1,0.18,1.51.2
大村,8,予選,5,3523,寳田亮治,47,65,曇り,北西,5,4,7.06,03,差し,5,0.22,1.52.4
大村,8,予選,4,3777,樋口亮,25,53,曇り,北西,5,4,6.94,04,差し,4,0.15,1.54.7
大村,8,予選,3,5053,山口広樹,68,70,曇り,北西,5,4,7.05,05,差し,3,0.17,.  .
大村,8,予選,6,3883,山根大樹,32,54,曇り,北西,5,4,7.05,06,差し,6,0.30,.  .
大村,9,予選特賞,1,4112,大久保信一郎,64,21,曇り,北西,5,4,6.93,01,逃げ,1,0.14,1.50.5
大村,9,予選特賞,4,4950,高岡竜也,33,66,曇り,北西,5,4,6.95,02,逃げ,4,0.17,1.52.0
大村,9,予選特賞,5,4497,桑原悠,23,13,曇り,北西,5,4,6.94,03,逃げ,5,0.14,1.52.5
大村,9,予選特賞,2,3742,宮地秀祈,72,39,曇り,北西,5,4,7.01,04,逃げ,2,0.24,1.56.5
大村,9,予選特賞,3,3682,切田潤二,35,35,曇り,北西,5,4,7.05,05,逃げ,3,0.25,.  .
大村,10,予選特賞,1,4545,岡村慶太,63,43,曇り,北西,5,4,7.06,01,逃げ,1,0.12,1.50.6
大村,10,予選特賞,2,4131,原豊土,15,40,曇り,北西,5,4,7.04,02,逃げ,2,0.16,1.51.6
大村,10,予選特賞,4,4241,大串重幸,26,16,曇り,北西,5,4,7.11,03,逃げ,4,0.16,1.52.7
大村,10,予選特賞,3,4234,野相弘司,16,72,曇り,北西,5,4,7.00,04,逃げ,3,0.16,1.53.6
大村,10,予選特賞,5,4075,中野次郎,53,24,曇り,北西,5,4,7.13,05,逃げ,5,0.28,.  .
大村,10,予選特賞,6,4521,小池公生,51,61,曇り,北西,5,4,7.03,06,逃げ,6,0.30,.  .
大村,11,予選特選,1,4715,村上遼,38,18,曇り,北西,4,3,7.01,01,逃げ,1,0.09,1.49.5
大村,11,予選特選,3,3473,石川真二,18,11,曇り,北西,4,3,6.94,02,逃げ,2,0.09,1.50.6
大村,11,予選特選,2,4515,藤田浩人,57,63,曇り,北西,4,3,6.98,03,逃げ,3,0.17,1.51.9
大村,11,予選特選,6,3843,上之晃弘,24,28,曇り,北西,4,3,7.02,04,逃げ,6,0.23,1.52.3
大村,11,予選特選,4,4549,小林文彦,52,47,曇り,北西,4,3,6.97,05,逃げ,4,0.18,.  .
大村,11,予選特選,5,4110,小澤和也,29,75,曇り,北西,4,3,6.95,06,逃げ,5,0.19,.  .
大村,12,予選特選,1,3623,深川真二,65,38,曇り,北西,4,3,6.93,01,逃げ,1,0.04,1.48.8
大村,12,予選特選,4,3988,古川誠之,66,22,曇り,北西,4,3,6.92,02,逃げ,4,0.12,1.49.5
大村,12,予選特選,3,4528,黒井達矢,58,69,曇り,北西,4,3,6.96,03,逃げ,3,0.06,1.51.0
大村,12,予選特選,2,4581,吉村誠,41,55,曇り,北西,4,3,6.92,04,逃げ,2,0.08,1.51.7
大村,12,予選特選,6,4718,北川太一,67,49,曇り,北西,4,3,6.86,05,逃げ,6,0.14,.  .
大村,12,予選特選,5,3880,浅見宗孝,74,45,曇り,北西,4,3,6.94,06,逃げ,5,0.15,.  .
唐津,1,予選,2,4733,赤井睦,19,74,晴,南西,2,2,6.65,01,まくり,2,0.13,1.50.2
唐津,1,予選,1,4678,水野望美,28,68,晴,南西,2,2,6.71,02,まくり,1,0.18,1.50.6
唐津,1,予選,4,3528,笠野友紀恵,30,80,晴,南西,2,2,6.71,03,まくり,4,0.15,1.53.1
唐津,1,予選,3,5164,森田梨湖,25,40,晴,南西,2,2,6.70,04,まくり,3,0.14,1.54.5
唐津,1,予選,6,5230,石原凪紗,65,63,晴,南西,2,2,6.61,05,まくり,5,0.09,1.56.5
唐津,1,予選,5,5324,畑田希咲,47,43,晴,南西,2,2,6.71,06,まくり,6,0.07,1.59.9
唐津,2,予選,2,4071,古賀千晶,60,87,雨,南西,3,3,6.63,01,抜き,2,0.28,1.51.2
唐津,2,予選,1,5069,山崎小葉音,23,34,雨,南西,3,3,6.64,02,抜き,1,0.25,1.51.8
唐津,2,予選,6,5277,井上未都,17,35,雨,南西,3,3,6.61,03,抜き,5,0.27,1.52.5
唐津,2,予選,3,5013,山下夏鈴,26,56,雨,南西,3,3,6.61,04,抜き,3,0.26,1.54.2
唐津,2,予選,4,3693,栢場優子,58,52,雨,南西,3,3,6.68,05,抜き,4,0.35,1.56.1
唐津,2,予選,5,5306,河内悠利杏,41,44,雨,南西,3,3,6.65,06,抜き,6,0.29,1.56.8
唐津,3,予選,2,5202,宮崎つぐみ,66,37,晴,南西,3,3,6.69,01,差し,2,0.10,1.50.4
唐津,3,予選,1,4246,喜多那由夏,35,82,晴,南西,3,3,6.67,02,差し,1,0.13,1.51.4
唐津,3,予選,4,4275,菅野はやか,61,77,晴,南西,3,3,6.64,03,差し,4,0.20,1.54.0
唐津,3,予選,5,4499,滝川真由子,42,60,晴,南西,3,3,6.70,04,差し,5,0.19,1.54.5
唐津,3,予選,3,5198,奥村明日香,12,38,晴,南西,3,3,6.70,05,差し,3,0.17,1.56.1
唐津,3,予選,6,5320,岩崎麗子,68,54,晴,南西,3,3,6.66,06,差し,6,0.21,1.58.9
唐津,4,予選,2,4680,後藤美翼,22,31,雨,南西,3,3,6.65,01,まくり,3,0.02,1.50.2
唐津,4,予選,1,4947,間庭菜摘,27,48,雨,南西,3,3,6.61,02,まくり,1,0.11,1.51.8
唐津,4,予選,6,4874,池田奈津美,32,33,雨,南西,3,3,6.67,03,まくり,2,0.03,1.55.0
唐津,5,予選特賞Ｂ,4,5148,松本怜,14,46,曇り,南西,4,4,6.70,01,まくり,4,0.27,1.51.4
唐津,5,予選特賞Ｂ,6,4714,喜多須杏奈,15,55,曇り,南西,4,4,6.76,02,まくり,5,0.28,1.52.5
唐津,5,予選特賞Ｂ,1,4373,若狭奈美子,50,64,曇り,南西,4,4,6.64,03,まくり,1,0.31,1.53.6
唐津,5,予選特賞Ｂ,2,4501,樋口由加里,57,86,曇り,南西,4,4,6.72,04,まくり,2,0.24,1.55.4
唐津,5,予選特賞Ｂ,3,5230,石原凪紗,65,63,曇り,南西,4,4,6.65,05,まくり,3,0.34,1.56.6
唐津,5,予選特賞Ｂ,5,5305,伊藤栞,45,69,曇り,南西,4,4,6.71,06,まくり,6,0.27,1.58.7
唐津,6,予選,2,4484,稲生夏季,52,36,雨,南西,2,2,6.60,01,差し,2,0.05,1.50.6
唐津,6,予選,1,3528,笠野友紀恵,30,80,雨,南西,2,2,6.63,02,差し,1,0.11,1.51.5
