レース場,レース番号,レース種別,天候,風向,風速(m),波高(cm),決まり手,着順,艇番,登録番号,選手名,モーター,ボート,展示タイム,進入,スタートタイミング,レースタイム
大村,1,予選,晴,南西,1,1,差し,01,2,4685,島村隆幸,22,53,7.04,2,0.09,1.50.7
大村,1,予選,晴,南西,1,1,差し,02,4,3959,坪井康晴,62,19,6.97,4,0.09,1.52.6
大村,1,予選,晴,南西,1,1,差し,03,3,4932,新開航,46,22,6.98,3,0.08,1.53.7
大村,1,予選,晴,南西,1,1,差し,04,6,4445,宮地元輝,44,56,7.02,6,0.14,1.55.4
大村,1,予選,晴,南西,1,1,差し,05,5,4266,長田頼宗,32,43,6.99,5,0.13,1.57.0
大村,2,予選,晴,南,2,1,逃げ,01,1,4148,枝尾賢,55,48,7.07,1,0.07,1.50.7
大村,2,予選,晴,南,2,1,逃げ,02,3,4762,藤原啓史朗,31,35,7.02,3,0.09,1.51.8
大村,2,予選,晴,南,2,1,逃げ,03,2,4502,遠藤エミ,43,76,7.03,2,0.07,1.53.6
大村,2,予選,晴,南,2,1,逃げ,04,5,3854,吉川元浩,27,72,7.06,5,0.13,1.53.8
大村,2,予選,晴,南,2,1,逃げ,05,4,4030,森高一真,12,31,7.12,4,0.11,1.55.6
大村,2,予選,晴,南,2,1,逃げ,06,6,3946,赤岩善生,59,24,7.05,6,0.22,1.56.4
大村,3,予選,晴,南西,1,1,逃げ,01,1,4547,中田竜太,69,45,7.03,1,0.08,1.50.5
大村,3,予選,晴,南西,1,1,逃げ,02,2,4350,篠崎元志,33,69,7.04,3,0.13,1.52.5
大村,3,予選,晴,南西,1,1,逃げ,03,6,4044,湯川浩司,49,11,7.06,2,0.10,1.54.1
大村,3,予選,晴,南西,1,1,逃げ,04,4,4055,吉田俊彦,45,17,7.10,5,0.12,1.55.5
大村,3,予選,晴,南西,1,1,逃げ,05,3,4459,片岡雅裕,29,73,7.04,4,0.11,1.55.5
大村,3,予選,晴,南西,1,1,逃げ,06,5,3874,山本寛久,20,25,7.07,6,0.18,1.55.9
大村,4,予選,晴,南,2,1,逃げ,01,1,3942,寺田祥,47,67,7.06,1,0.13,1.52.0
大村,4,予選,晴,南,2,1,逃げ,02,2,4371,西山貴浩,19,23,7.10,2,0.15,1.53.2
大村,4,予選,晴,南,2,1,逃げ,03,5,4494,河合佑樹,30,27,7.02,5,0.10,1.54.4
大村,4,予選,晴,南,2,1,逃げ,04,4,4028,田村隆信,70,41,7.09,4,0.12,1.55.6
大村,4,予選,晴,南,2,1,逃げ,05,6,3780,魚谷智之,50,32,7.04,6,0.08,1.55.9
大村,4,予選,晴,南,2,1,逃げ,06,3,4686,丸野一樹,21,33,7.03,3,0.19,1.56.4
大村,5,予選,晴,南,1,1,逃げ,01,1,4787,椎名豊,73,58,7.02,1,0.08,1.50.9
