レース場,レース番号,レース種別,艇番,登録番号,選手名,モーター番号,ボート番号,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム
若松,1,一般戦,2,3874,山本寛久,34,19,晴,北西,4,4,6.73,01,差し,2,0.15,1.49.3
若松,1,一般戦,4,4189,川上剛,35,17,晴,北西,4,4,6.74,02,差し,4,0.17,1.50.5
若松,1,一般戦,6,4760,山崎郡,22,36,晴,北西,4,4,6.83,03,差し,6,0.12,1.52.1
若松,1,一般戦,1,4933,板橋侑我,30,58,晴,北西,4,4,6.75,04,差し,1,0.20,1.52.1
若松,1,一般戦,3,3257,田頭実,47,66,晴,北西,4,4,6.88,05,差し,3,0.13,1.53.9
若松,1,一般戦,5,4402,乙藤智史,49,49,晴,北西,4,4,6.79,06,差し,5,0.11,1.56.0
若松,2,一般戦,2,4296,岡崎恭裕,12,59,晴,北,2,2,6.74,01,抜き,2,0.17,1.49.0
若松,2,一般戦,1,4494,河合佑樹,5,22,晴,北,2,2,6.73,02,抜き,1,0.21,1.50.6
若松,2,一般戦,6,4497,桑原悠,28,57,晴,北,2,2,6.84,03,抜き,6,0.24,1.51.6
若松,2,一般戦,3,4055,吉田俊彦,7,64,晴,北,2,2,6.78,04,抜き,3,0.15,1.51.8
若松,2,一般戦,5,4688,永井彪也,52,20,晴,北,2,2,6.77,05,抜き,5,0.13,1.53.7
若松,2,一般戦,4,3541,三嶌誠司,33,74,晴,北,2,2,6.78,06,抜き,4,0.17,2.01.5
若松,3,一般戦,3,4002,古結宏,42,67,晴,北,2,2,6.72,01,抜き,3,0.13,1.49.0
若松,3,一般戦,2,4914,吉田裕平,29,23,晴,北,2,2,6.79,02,抜き,2,0.16,1.50.7
若松,3,一般戦,1,4063,市橋卓士,19,47,晴,北,2,2,6.80,03,抜き,1,0.12,1.51.6
若松,3,一般戦,5,3978,齊藤仁,38,24,晴,北,2,2,6.82,04,抜き,4,0.14,1.51.9
若松,3,一般戦,6,4148,枝尾賢,25,62,晴,北,2,2,6.80,05,抜き,5,0.12,1.53.7
若松,3,一般戦,4,3984,坂口周,6,68,晴,北,2,2,6.83,06,抜き,6,0.14,1.57.1
若松,4,一般戦,1,4191,赤羽克也,11,52,晴,北,3,3,6.78,01,逃げ,1,0.18,1.48.7
若松,4,一般戦,2,4939,宮之原輝紀,8,14,晴,北,3,3,6.77,02,逃げ,2,0.20,1.49.9
若松,4,一般戦,5,3415,松井繁,36,41,晴,北,3,3,6.78,03,逃げ,4,0.16,1.51.8
若松,4,一般戦,3,4175,川尻泰輔,48,15,晴,北,3,3,6.83,04,逃げ,3,0.17,1.53.1
若松,4,一般戦,4,4772,石丸海渡,32,37,晴,北,3,3,6.82,05,逃げ,5,0.09,1.55.9
若松,4,一般戦,6,4391,松田祐季,18,71,晴,北,3,3,6.84,06,逃げ,6,0.14,1.58.6
若松,5,一般戦,6,3257,田頭実,47,66,晴,北,2,2,6.77,01,差し,2,0.04,1.48.9
若松,5,一般戦,4,4418,茅原悠紀,55,31,晴,北,2,2,6.83,02,差し,5,0.11,1.50.6
若松,5,一般戦,3,4398,船岡洋一郎,10,30,晴,北,2,2,6.77,03,差し,4,0.08,1.51.3
若松,5,一般戦,1,4812,西野雄貴,39,70,晴,北,2,2,6.80,04,差し,1,0.07,1.51.9
若松,5,一般戦,5,4848,仲谷颯仁,24,45,晴,北,2,2,6.77,05,差し,6,0.13,1.52.5
若松,5,一般戦,2,4760,山崎郡,22,36,晴,北,2,2,6.82,06,差し,3,0.09,1.56.9
若松,6,一般戦,1,3499,市川哲也,44,56,晴,北西,3,3,6.78,01,逃げ,1,0.11,1.49.6
若松,6,一般戦,2,4189,川上剛,35,17,晴,北西,3,3,6.74,02,逃げ,2,0.11,1.50.8
若松,6,一般戦,6,3874,山本寛久,34,19,晴,北西,3,3,6.77,03,逃げ,6,0.09,1.51.7
若松,6,一般戦,4,4055,吉田俊彦,7,64,晴,北西,3,3,6.84,04,逃げ,4,0.12,1.52.4
若松,6,一般戦,3,3783,瓜生正義,41,16,晴,北西,3,3,6.75,05,逃げ,3,0.14,1.53.8
