レース場,レース番号,レース種別,艇番,登録番号,選手名,モーター番号,ボート番号,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム
芦屋,1,サンライズＶ,1,3514,山一鉄也,33,36,雨,西,7,7,7.02,01,逃げ,1,0.19,1.52.3
芦屋,1,サンライズＶ,4,4367,山口修路,29,39,雨,西,7,7,6.92,02,逃げ,4,0.21,1.53.0
芦屋,1,サンライズＶ,3,4346,前田健太郎,11,51,雨,西,7,7,7.05,03,逃げ,3,0.18,1.55.3
芦屋,1,サンライズＶ,2,4406,幸野史明,59,66,雨,西,7,7,6.88,04,逃げ,2,0.14,1.55.7
芦屋,1,サンライズＶ,5,3537,田山和広,9,14,雨,西,7,7,7.03,05,逃げ,5,0.18,.  .
芦屋,1,サンライズＶ,6,4094,中島真二,12,20,雨,西,7,7,6.89,06,逃げ,6,0.17,.  .
芦屋,2,サンライズＷ,4,4566,塩田北斗,6,72,曇り,西,7,7,6.89,01,まくり差し,4,0.08,1.52.0
芦屋,2,サンライズＷ,6,3703,鳥飼眞,46,56,曇り,西,7,7,7.10,02,まくり差し,5,0.13,1.53.5
芦屋,2,サンライズＷ,2,5073,上原健次郎,32,64,曇り,西,7,7,6.94,03,まくり差し,2,0.12,1.54.3
芦屋,2,サンライズＷ,3,5012,加倉侑征,15,47,曇り,西,7,7,7.00,04,まくり差し,3,0.02,1.55.1
芦屋,2,サンライズＷ,1,4640,山ノ内雅人,47,71,曇り,西,7,7,7.03,05,まくり差し,1,0.07,.  .
芦屋,2,サンライズＷ,5,5284,嘉手苅徹哉,3,21,曇り,西,7,7,6.91,06,まくり差し,6,0.08,.  .
芦屋,3,サンライズＸ,3,4932,新開航,22,33,曇り,西,7,7,6.99,01,まくり,3,0.23,1.49.9
芦屋,3,サンライズＸ,2,4368,山口隆史,39,52,曇り,西,7,7,6.98,02,まくり,2,0.21,1.52.3
芦屋,3,サンライズＸ,1,4424,松尾昂明,13,17,曇り,西,7,7,6.88,03,まくり,1,0.16,1.54.3
芦屋,3,サンライズＸ,6,3804,中渡修作,23,29,曇り,西,7,7,7.00,04,まくり,6,0.21,1.55.5
芦屋,3,サンライズＸ,4,4121,富永修一,14,69,曇り,西,7,7,7.03,05,まくり,4,0.25,.  .
芦屋,3,サンライズＸ,5,4684,楠原翔太,52,18,曇り,西,7,7,7.04,06,まくり,5,0.16,.  .
芦屋,4,サンライズＹ,1,4451,松崎祐太郎,19,19,曇り,西,7,7,6.99,01,抜き,1,0.18,1.50.4
芦屋,4,サンライズＹ,5,4588,田中京介,24,15,曇り,西,7,7,7.07,02,抜き,5,0.17,1.51.8
芦屋,4,サンライズＹ,2,4395,下河雅史,40,70,曇り,西,7,7,7.06,03,抜き,2,0.13,1.53.1
芦屋,4,サンライズＹ,3,4506,稗田聖也,45,25,曇り,西,7,7,7.04,04,抜き,3,0.10,1.54.0
芦屋,4,サンライズＹ,4,3444,香月大介,63,43,曇り,西,7,7,7.00,05,抜き,4,0.12,.  .
芦屋,4,サンライズＹ,6,5286,坂井滉哉,44,50,曇り,西,7,7,7.09,06,抜き,6,0.25,.  .
芦屋,5,サンライズＺ,1,3876,中辻崇人,8,44,雨,西,7,7,6.88,01,逃げ,1,0.07,1.50.1
芦屋,5,サンライズＺ,4,4288,永田啓二,4,42,雨,西,7,7,6.96,02,逃げ,4,0.12,1.51.9
芦屋,5,サンライズＺ,3,4551,三川昂暁,49,48,雨,西,7,7,6.94,03,逃げ,3,0.13,1.53.5
芦屋,5,サンライズＺ,5,4367,山口修路,29,39,雨,西,7,7,6.92,04,逃げ,5,0.25,1.53.7
芦屋,5,サンライズＺ,6,4521,小池公生,2,54,雨,西,7,7,6.97,05,逃げ,6,0.21,.  .
芦屋,5,サンライズＺ,2,5274,城間盛渚,16,73,雨,西,7,7,6.96,06,逃げ,2,0.07,.  .
芦屋,6,予選,3,5029,中亮太,5,41,曇り,西,7,7,6.99,01,差し,4,0.09,1.52.8
芦屋,6,予選,1,3741,松尾基成,64,13,曇り,西,7,7,7.04,02,差し,1,0.09,1.53.6
芦屋,6,予選,6,5008,羽野諒,38,37,曇り,西,7,7,7.11,03,差し,6,0.25,1.54.9
芦屋,6,予選,2,4522,古澤光紀,25,31,曇り,西,7,7,6.98,04,差し,3,0.08,1.55.4
芦屋,6,予選,4,5073,上原健次郎,32,64,曇り,西,7,7,7.00,05,差し,5,0.09,.  .
芦屋,6,予選,5,3574,大神康司,54,53,曇り,西,7,7,7.14,06,差し,2,0.12,.  .
芦屋,7,予選,2,4094,中島真二,12,20,曇り,西,8,8,6.93,01,差し,2,0.18,1.54.2
芦屋,7,予選,4,5207,高山敬悟,62,58,曇り,西,8,8,7.00,02,差し,4,0.46,1.55.5
芦屋,7,予選,1,3537,田山和広,9,14,曇り,西,8,8,7.04,03,差し,1,0.24,1.57.1
芦屋,7,予選,5,4355,小川広大,10,24,曇り,西,8,8,7.01,04,差し,5,0.28,1.58.4
芦屋,7,予選,3,4121,富永修一,14,69,曇り,西,8,8,7.02,05,差し,3,0.17,.  .
芦屋,7,予選,6,5268,山本幸也,65,38,曇り,西,8,8,6.98,06,差し,6,0.27,.  .
芦屋,8,予選,2,4640,山ノ内雅人,47,71,曇り,西,9,9,7.16,01,まくり,2,0.10,1.15.6
芦屋,8,予選,4,3783,瓜生正義,56,61,曇り,西,9,9,7.02,02,まくり,4,0.13,1.16.2
芦屋,8,予選,3,4189,川上剛,20,27,曇り,西,9,9,7.02,03,まくり,3,0.13,1.16.9
芦屋,8,予選,1,4588,田中京介,24,15,曇り,西,9,9,7.17,04,まくり,1,0.12,1.18.4
芦屋,8,予選,6,5284,嘉手苅徹哉,3,21,曇り,西,9,9,7.00,05,まくり,6,0.34,.  .
芦屋,8,予選,5,4346,前田健太郎,11,51,曇り,西,9,9,7.15,06,まくり,5,0.29,.  .
芦屋,9,予選,1,4506,稗田聖也,45,25,晴,西,8,8,7.33,01,逃げ,1,0.12,1.13.3
芦屋,9,予選,5,4932,新開航,22,33,晴,西,8,8,7.08,02,逃げ,5,0.18,1.14.1
芦屋,9,予選,6,3434,松尾宣邦,36,28,晴,西,8,8,7.25,03,逃げ,6,0.27,1.16.3
芦屋,9,予選,3,3444,香月大介,63,43,晴,西,8,8,7.33,04,逃げ,3,0.19,1.17.0
芦屋,9,予選,2,3523,寳田亮治,18,34,晴,西,8,8,7.18,05,逃げ,2,0.13,.  .
芦屋,9,予選,4,5274,城間盛渚,16,73,晴,西,8,8,7.23,06,逃げ,4,0.38,.  .
芦屋,10,予選,4,3876,中辻崇人,8,44,晴,西,7,7,6.89,01,差し,4,0.14,1.13.7
芦屋,10,予選,1,3574,大神康司,54,53,晴,西,7,7,7.02,02,差し,1,0.07,1.15.2
芦屋,10,予選,3,4395,下河雅史,40,70,晴,西,7,7,7.04,03,差し,3,0.07,1.15.5
芦屋,10,予選,6,4522,古澤光紀,25,31,晴,西,7,7,6.98,04,差し,6,0.23,1.15.7
芦屋,10,予選,5,4406,幸野史明,59,66,晴,西,7,7,6.87,05,差し,5,0.18,.  .
芦屋,10,予選,2,4424,松尾昂明,13,17,晴,西,7,7,6.84,06,差し,2,0.06,.  .
芦屋,11,予選特選,1,4288,永田啓二,4,42,晴,西,7,7,7.07,01,逃げ,1,0.20,1.15.0
芦屋,11,予選特選,6,4364,池永太,21,11,晴,西,7,7,7.07,02,逃げ,6,0.17,1.15.6
芦屋,11,予選特選,5,3703,鳥飼眞,46,56,晴,西,7,7,7.25,03,逃げ,5,0.22,1.17.5
芦屋,11,予選特選,3,3514,山一鉄也,33,36,晴,西,7,7,7.07,04,逃げ,3,0.15,1.18.3
芦屋,11,予選特選,2,5008,羽野諒,38,37,晴,西,7,7,7.19,05,逃げ,2,0.16,.  .
芦屋,11,予選特選,4,4521,小池公生,2,54,晴,西,7,7,7.13,06,逃げ,4,0.21,.  .
芦屋,12,あしや特選,3,3783,瓜生正義,56,61,曇り,西,7,7,7.00,01,抜き,3,0.16,1.13.0
芦屋,12,あしや特選,1,4566,塩田北斗,6,72,曇り,西,7,7,6.90,02,抜き,1,0.11,1.13.1
芦屋,12,あしや特選,2,5029,中亮太,5,41,曇り,西,7,7,6.96,03,抜き,2,0.10,1.15.1
芦屋,12,あしや特選,4,4193,郷原章平,1,55,曇り,西,7,7,7.10,04,抜き,4,0.18,1.15.4
芦屋,12,あしや特選,5,4451,松崎祐太郎,19,19,曇り,西,7,7,7.03,05,抜き,5,0.17,.  .
芦屋,12,あしや特選,6,3523,寳田亮治,18,34,曇り,西,7,7,7.00,06,抜き,6,0.23,.  .
若松,1,予選,1,5162,松尾怜実,39,12,曇り,北西,8,8,6.88,01,抜き,1,0.19,1.15.2
若松,1,予選,6,5104,山田丈,51,50,曇り,北西,8,8,6.76,02,抜き,5,0.14,1.15.7
若松,1,予選,5,4100,松田隆司,21,27,曇り,北西,8,8,6.86,03,抜き,4,0.10,1.15.9
若松,1,予選,4,3352,小川晃司,60,62,曇り,北西,8,8,6.87,04,抜き,6,0.13,1.17.9
若松,1,予選,3,5144,中尾彩香,18,14,曇り,北西,8,8,6.91,05,抜き,3,0.12,.  .
若松,1,予選,2,4632,長尾京志郎,45,65,曇り,北西,8,8,6.96,06,抜き,2,0.22,.  .
若松,2,予選,2,4487,三原司,37,52,曇り,北西,7,7,6.84,01,差し,2,0.09,1.14.3
若松,2,予選,1,4679,植田太一,54,71,曇り,北西,7,7,6.84,02,差し,1,0.04,1.15.7
若松,2,予選,3,3919,村上純,57,48,曇り,北西,7,7,6.90,03,差し,3,0.12,1.16.4
若松,2,予選,5,5193,米丸乃絵,26,72,曇り,北西,7,7,6.87,04,差し,5,0.06,1.17.2
若松,2,予選,6,5330,安河内鈴之介,43,51,曇り,北西,7,7,6.90,05,差し,6,0.14,.  .
若松,2,予選,4,4195,前川守嗣,5,55,曇り,北西,7,7,6.88,06,差し,4,0.10,.  .
若松,3,予選,2,4441,末永由楽,2,47,曇り,北西,7,7,6.87,01,差し,2,0.14,1.15.5
若松,3,予選,1,4252,松下哲也,19,22,曇り,北西,7,7,6.83,02,差し,1,0.17,1.16.5
若松,3,予選,6,4287,今井貴士,38,19,曇り,北西,7,7,6.95,03,差し,6,0.18,1.16.6
若松,3,予選,4,4789,古賀智之,46,45,曇り,北西,7,7,6.85,04,差し,4,0.19,1.17.4
若松,3,予選,3,5155,内山七海,12,39,曇り,北西,7,7,6.81,05,差し,3,0.22,.  .
若松,3,予選,5,5271,杉山太陽,4,29,曇り,北西,7,7,6.85,06,差し,5,0.19,.  .
若松,4,予選,4,4371,西山貴浩,41,33,曇り,北西,7,7,6.92,01,まくり差し,4,0.13,1.15.0
若松,4,予選,1,5203,神里琴音,29,66,曇り,北西,7,7,6.80,02,まくり差し,1,0.30,1.15.6
若松,4,予選,5,4958,溝口海義也,10,64,曇り,北西,7,7,6.85,03,まくり差し,5,0.11,1.16.5
若松,4,予選,6,4180,上野秀和,31,75,曇り,北西,7,7,6.91,04,まくり差し,6,0.15,1.16.6
若松,4,予選,3,5210,藤井公人,24,30,曇り,北西,7,7,6.90,05,まくり差し,3,0.26,.  .
若松,4,予選,2,5148,松本怜,53,46,曇り,北西,7,7,6.91,06,まくり差し,2,0.29,.  .
若松,5,進入固定戦隊,1,4148,枝尾賢,34,24,曇り,北西,7,7,6.79,01,逃げ,1,0.15,1.16.7
若松,5,進入固定戦隊,2,4314,青木幸太郎,27,54,曇り,北西,7,7,6.82,02,逃げ,2,0.14,1.20.0
若松,5,進入固定戦隊,4,4403,木下大將,9,34,曇り,北西,7,7,6.89,03,逃げ,4,0.14,1.21.8
若松,5,進入固定戦隊,3,4632,長尾京志郎,45,65,曇り,北西,7,7,6.91,04,逃げ,3,0.18,1.24.0
若松,5,進入固定戦隊,6,5192,中尾優香,15,28,曇り,北西,7,7,6.92,05,逃げ,6,0.06,.  .
若松,6,予選,2,4349,犬童千秋,50,42,曇り,北西,6,6,6.89,01,まくり差し,4,0.25,1.15.2
若松,6,予選,5,4079,出畑孝典,16,74,曇り,北西,6,6,6.89,02,まくり差し,3,0.27,1.16.0
若松,6,予選,3,4402,乙藤智史,20,63,曇り,北西,6,6,6.89,03,まくり差し,5,0.26,1.16.1
若松,6,予選,4,4848,仲谷颯仁,56,38,曇り,北西,6,6,6.87,04,まくり差し,6,0.19,1.17.8
若松,6,予選,1,4046,谷村啓司,36,18,曇り,北西,6,6,6.82,05,まくり差し,1,0.33,.  .
若松,6,予選,6,4874,池田奈津美,13,15,曇り,北西,6,6,7.01,06,まくり差し,2,0.29,.  .
若松,7,予選,1,3662,大庭元明,28,23,曇り,北西,7,7,6.89,01,逃げ,1,0.16,1.14.9
若松,7,予選,2,4100,松田隆司,21,27,曇り,北西,7,7,6.88,02,逃げ,2,0.14,1.15.2
若松,7,予選,4,4155,長野壮志郎,48,25,曇り,北西,7,7,6.93,03,逃げ,4,0.13,1.15.9
若松,7,予選,3,4287,今井貴士,38,19,曇り,北西,7,7,6.93,04,逃げ,3,0.13,1.16.2
若松,7,予選,6,4463,三苫晃幸,7,60,曇り,北西,7,7,6.90,05,逃げ,5,0.19,.  .
若松,7,予選,5,5330,安河内鈴之介,43,51,曇り,北西,7,7,6.89,06,逃げ,6,0.19,.  .
若松,8,エイトビート,1,4544,松田大志郎,3,58,曇り,北西,6,6,6.83,01,逃げ,1,0.17,1.16.9
若松,8,エイトビート,2,4936,戸敷晃美,6,20,曇り,北西,6,6,7.00,02,逃げ,2,0.17,1.18.2
若松,8,エイトビート,3,4549,小林文彦,59,49,曇り,北西,6,6,6.90,03,逃げ,3,0.14,1.22.0
若松,8,エイトビート,4,4679,植田太一,54,71,曇り,北西,6,6,6.92,04,逃げ,4,0.13,1.23.4
若松,8,エイトビート,5,5258,仲本舜,42,59,曇り,北西,6,6,6.93,05,逃げ,5,0.13,.  .
若松,9,予選,3,4413,水摩敦,49,37,曇り,北東,5,5,6.82,01,まくり,5,0.15,1.14.4
若松,9,予選,4,5210,藤井公人,24,30,曇り,北東,5,5,6.96,02,まくり,6,0.22,1.15.4
