レース場,レース番号,レース種別,艇番,登録番号,選手名,モーター番号,ボート番号,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム
唐津,1,朝１戦予選,1,4544,松田大志郎,42,35,晴,南西,3,3,6.70,01,逃げ,1,0.18,1.49.3
唐津,1,朝１戦予選,6,4004,山本浩輔,14,80,晴,南西,3,3,6.70,02,逃げ,3,0.25,1.50.4
唐津,1,朝１戦予選,5,3352,小川晃司,30,42,晴,南西,3,3,6.74,03,逃げ,6,0.13,1.52.0
唐津,1,朝１戦予選,3,4966,田川大貴,45,79,晴,南西,3,3,6.75,04,逃げ,4,0.18,1.54.2
唐津,1,朝１戦予選,4,5086,本村大,67,72,晴,南西,3,3,6.70,05,逃げ,5,0.20,1.55.4
唐津,1,朝１戦予選,2,5014,梶山涼斗,69,58,晴,南西,3,3,6.67,06,逃げ,2,0.20,1.55.7
唐津,2,モー２ング予,3,4778,堤啓輔,36,40,晴,西,4,4,6.67,01,まくり差し,3,0.16,1.48.8
唐津,2,モー２ング予,1,3297,藤丸光一,32,63,晴,西,4,4,6.61,02,まくり差し,1,0.17,1.50.2
唐津,2,モー２ング予,4,4299,中島浩哉,49,37,晴,西,4,4,6.66,03,まくり差し,4,0.16,1.51.3
唐津,2,モー２ング予,2,4531,武富智亮,65,85,晴,西,4,4,6.62,04,まくり差し,2,0.16,1.53.1
唐津,2,モー２ング予,5,3998,冨成謙児,68,73,晴,西,4,4,6.70,05,まくり差し,5,0.21,1.53.5
唐津,2,モー２ング予,6,3025,山口哲治,63,89,晴,西,4,4,6.65,06,まくり差し,6,0.19,1.54.2
唐津,3,３ライズ戦予,1,4070,中村亮太,31,78,晴,西,3,3,6.61,01,逃げ,1,0.16,1.47.0
唐津,3,３ライズ戦予,2,5022,伊藤尚汰,24,82,晴,西,3,3,6.64,02,逃げ,4,0.23,1.51.3
唐津,3,３ライズ戦予,4,3752,宇土泰就,19,60,晴,西,3,3,6.68,03,逃げ,5,0.23,1.52.5
唐津,3,３ライズ戦予,3,4474,渡辺崇,39,54,晴,西,3,3,6.66,04,逃げ,3,0.19,1.52.6
唐津,3,３ライズ戦予,5,4498,宮本夏樹,58,59,晴,西,3,3,6.62,05,逃げ,6,0.19,1.53.4
唐津,3,３ライズ戦予,6,3471,赤峰和也,55,32,晴,西,3,3,6.76,06,逃げ,2,0.21,1.59.9
唐津,4,おは４戦予選,1,5026,安河内健,27,49,晴,西,3,3,6.61,01,逃げ,1,0.18,1.48.4
唐津,4,おは４戦予選,3,4143,浦田晃嗣,26,74,晴,西,3,3,6.75,02,逃げ,3,0.18,1.51.1
唐津,4,おは４戦予選,6,4155,長野壮志郎,34,38,晴,西,3,3,6.71,03,逃げ,6,0.21,1.52.5
唐津,4,おは４戦予選,5,4248,岡本大,62,44,晴,西,3,3,6.71,04,逃げ,5,0.21,1.52.8
唐津,4,おは４戦予選,4,4352,下條雄太郎,50,77,晴,西,3,3,6.65,05,逃げ,4,0.27,1.53.6
唐津,4,おは４戦予選,2,3936,三瀬譲,15,47,晴,西,3,3,6.72,06,逃げ,2,0.24,1.55.8
唐津,5,予選特賞Ｂ,1,4966,田川大貴,45,79,晴,南西,5,5,6.64,01,逃げ,1,0.17,1.59.4
唐津,5,予選特賞Ｂ,4,4515,藤田浩人,16,68,晴,南西,5,5,6.71,02,逃げ,4,0.21,2.03.1
唐津,5,予選特賞Ｂ,5,4451,松崎祐太郎,59,52,晴,南西,5,5,6.67,03,逃げ,5,0.22,2.05.1
唐津,5,予選特賞Ｂ,3,3986,沖島広和,43,84,晴,南西,5,5,6.62,04,逃げ,3,0.19,2.06.4
唐津,5,予選特賞Ｂ,6,5158,宮脇遼太,28,65,晴,南西,5,5,6.68,05,逃げ,6,0.31,2.11.3
唐津,6,予選,4,4778,堤啓輔,36,40,晴,西,3,3,6.59,01,まくり,4,0.13,1.56.9
唐津,6,予選,6,4734,安河内将,66,53,晴,西,3,3,6.61,02,まくり,5,0.10,2.00.4
唐津,6,予選,2,4174,赤坂俊輔,21,88,晴,西,3,3,6.62,03,まくり,2,0.13,2.03.5
唐津,6,予選,5,4195,前川守嗣,47,67,晴,西,3,3,6.68,04,まくり,6,0.08,2.04.3
唐津,6,予選,3,4004,山本浩輔,14,80,晴,西,3,3,6.63,05,まくり,3,0.21,2.07.4
唐津,7,予選,2,4822,百武翔,22,71,晴,南,3,3,6.63,01,差し,2,0.30,1.49.7
唐津,7,予選,1,4315,山崎昂介,17,41,晴,南,3,3,6.59,02,差し,1,0.28,1.50.8
唐津,7,予選,4,3853,岩崎正哉,20,87,晴,南,3,3,6.68,03,差し,4,0.26,1.51.4
唐津,7,予選,6,3998,冨成謙児,68,73,晴,南,3,3,6.62,04,差し,6,0.25,1.52.7
唐津,7,予選,5,5048,眞鳥康太,51,86,晴,南,3,3,6.64,05,差し,5,0.26,1.53.6
唐津,7,予選,3,4367,山口修路,33,33,晴,南,3,3,6.64,06,差し,3,0.27,1.55.3
唐津,8,予選,4,4102,益田啓司,35,55,晴,南,4,4,6.69,01,まくり,4,0.15,1.49.5
唐津,8,予選,6,3352,小川晃司,30,42,晴,南,4,4,6.72,02,まくり,6,0.14,1.51.0
唐津,8,予選,2,3025,山口哲治,63,89,晴,南,4,4,6.69,03,まくり,2,0.30,1.53.1
唐津,8,予選,1,4498,宮本夏樹,58,34,晴,南,4,4,6.61,04,まくり,1,0.27,1.54.2
唐津,8,予選,3,4981,牧山敦也,23,57,晴,南,4,4,6.68,05,まくり,3,0.35,1.54.9
唐津,8,予選,5,4027,松江秀徳,44,83,晴,南,4,4,6.72,06,まくり,5,0.20,1.55.1
唐津,9,予選,1,3986,沖島広和,43,84,晴,南,4,4,6.64,01,逃げ,1,0.15,1.48.7
