レース場,レース番号,レース種別,艇番,登録番号,選手名,モーター番号,ボート番号,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム
芦屋,1,一般,1,4040,廣瀬将亨,1,16,晴,南,1,1,6.73,01,逃げ,1,0.09,1.47.8
芦屋,1,一般,4,3742,宮地秀祈,44,26,晴,南,1,1,6.83,02,逃げ,4,0.12,1.49.7
芦屋,1,一般,3,3627,井上恵一,41,42,晴,南,1,1,6.75,03,逃げ,3,0.12,1.51.5
芦屋,1,一般,2,3781,秋元誠,6,38,晴,南,1,1,6.77,04,逃げ,2,0.11,1.53.1
芦屋,1,一般,6,4661,中島昂章,2,23,晴,南,1,1,6.79,05,逃げ,6,0.32,.  .
芦屋,1,一般,5,4876,梅木敬太,53,53,晴,南,1,1,6.86,06,逃げ,5,0.17,.  .
芦屋,2,一般,1,3935,岩津徹郎,48,14,晴,南西,1,1,6.77,01,抜き,1,0.11,1.46.4
芦屋,2,一般,2,4638,小林遼太,23,47,晴,南西,1,1,6.79,02,抜き,2,0.14,1.48.3
芦屋,2,一般,3,5012,加倉侑征,64,35,晴,南西,1,1,6.78,03,抜き,3,0.11,1.50.8
芦屋,2,一般,5,3434,松尾宣邦,36,43,晴,南西,1,1,6.88,04,抜き,5,0.19,1.51.5
芦屋,2,一般,4,4055,吉田俊彦,59,40,晴,南西,1,1,6.82,05,抜き,4,0.17,.  .
芦屋,2,一般,6,5158,宮脇遼太,39,17,晴,南西,1,1,6.81,06,抜き,6,0.09,.  .
芦屋,3,一般,3,4101,三井所尊春,57,37,晴,南西,1,1,6.74,01,まくり,3,0.03,1.48.8
芦屋,3,一般,5,4151,下河誉史,7,18,晴,南西,1,1,6.81,02,まくり,5,0.16,1.49.6
芦屋,3,一般,4,4834,浜本裕己,4,19,晴,南西,1,1,6.73,03,まくり,4,0.23,1.50.9
芦屋,3,一般,1,3643,米田隆弘,60,46,晴,南西,1,1,6.81,04,まくり,1,0.11,1.52.3
芦屋,3,一般,2,4679,植田太一,55,57,晴,南西,1,1,6.75,05,まくり,2,0.09,.  .
芦屋,3,一般,6,5119,真田翔磨,29,39,晴,南西,1,1,6.85,06,まくり,6,0.24,.  .
芦屋,4,一般,1,3514,山一鉄也,24,12,晴,西,2,2,6.77,01,逃げ,1,0.13,1.48.0
芦屋,4,一般,3,4711,前出達吉,21,36,晴,西,2,2,6.78,02,逃げ,3,0.18,1.49.3
芦屋,4,一般,4,4734,安河内将,65,28,晴,西,2,2,6.82,03,逃げ,4,0.21,1.51.0
