レース場,レース番号,レース種別,艇番,登録番号,選手名,モーター番号,ボート番号,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム
大村,1,予選,1,4442,松竹大輔,49,34,雨,東,1,1,6.99,01,逃げ,1,0.19,1.51.1
大村,1,予選,5,3477,近藤稔也,17,61,雨,東,1,1,6.98,02,逃げ,5,0.27,1.52.6
大村,1,予選,2,4467,渡邉俊介,33,52,雨,東,1,1,7.01,03,逃げ,2,0.15,1.53.5
大村,1,予選,3,3282,池本輝明,39,39,雨,東,1,1,7.01,04,逃げ,3,0.20,1.54.4
大村,1,予選,4,4015,前野竜一,26,49,雨,東,1,1,6.97,05,逃げ,4,0.17,.  .
大村,1,予選,6,4443,津田裕絵,19,66,雨,東,1,1,7.01,06,逃げ,6,0.29,.  .
大村,2,予選,2,4431,石塚裕介,46,38,雨,東,1,1,6.99,01,差し,2,0.13,1.51.5
大村,2,予選,3,4366,前沢丈史,27,43,雨,東,1,1,7.03,02,差し,3,0.13,1.52.3
大村,2,予選,5,3539,金子順一,48,15,雨,東,1,1,7.00,03,差し,5,0.17,1.54.9
大村,2,予選,4,4924,中北涼,63,73,雨,東,1,1,7.05,04,差し,4,0.21,1.55.4
大村,2,予選,1,3752,宇土泰就,40,51,雨,東,1,1,7.03,05,差し,1,0.11,.  .
大村,2,予選,6,4813,宮内直哉,35,36,雨,東,1,1,7.00,06,差し,6,0.23,.  .
大村,3,予選,3,4396,大田直弥,52,44,雨,南東,1,1,7.01,01,差し,3,0.23,1.51.5
大村,3,予選,1,5146,野田彩加,34,74,雨,南東,1,1,6.99,02,差し,1,0.17,1.52.6
大村,3,予選,2,4144,石塚久也,45,24,雨,南東,1,1,7.00,03,差し,2,0.19,1.54.7
大村,3,予選,5,5249,三木晴斗,55,62,雨,南東,1,1,6.94,04,差し,5,0.23,1.55.5
大村,3,予選,4,5259,野田昇吾,44,57,雨,南東,1,1,7.07,05,差し,4,0.28,.  .
大村,3,予選,6,3562,山下和彦,53,47,雨,南東,1,1,6.95,06,差し,6,0.23,.  .
大村,4,予選,3,4050,田口節子,43,76,雨,無風,0,1,7.03,01,差し,3,0.09,1.50.9
大村,4,予選,5,5106,山崎祥,59,53,雨,無風,0,1,7.02,02,差し,6,0.04,1.52.0
大村,4,予選,2,3966,作間章,51,11,雨,無風,0,1,7.10,03,差し,2,0.11,1.53.1
大村,4,予選,1,3462,竹上真司,31,56,雨,無風,0,1,7.07,04,差し,1,0.12,1.53.9
大村,4,予選,6,4004,山本浩輔,24,37,雨,無風,0,1,7.11,05,差し,4,0.04,.  .
大村,4,予選,4,5195,北村寧々,57,75,雨,無風,0,1,7.06,06,差し,5,0.07,.  .
大村,5,予選,2,4022,待鳥雄紀,38,68,雨,南,1,1,7.02,01,恵まれ,3,0.08,1.52.1
大村,5,予選,6,4358,松本庸平,23,13,雨,南,1,1,6.96,02,恵まれ,6,0.19,1.53.6
大村,5,予選,4,3473,石川真二,56,14,雨,南,1,1,7.06,03,恵まれ,2,0.26,1.56.1
大村,5,予選,1,4765,野田部宏子,47,25,雨,南,1,1,6.98,04,恵まれ,1,0.11,1.57.3
大村,5,予選,5,4096,石橋道友,21,70,雨,南,1,1,6.99,05,恵まれ,5,0.10,.  .
大村,6,予選,2,4451,松崎祐太郎,22,50,雨,無風,0,1,6.98,01,差し,2,0.04,1.50.9
大村,6,予選,1,4822,百武翔,29,28,雨,無風,0,1,7.04,02,差し,1,0.02,1.52.2
大村,6,予選,5,4813,宮内直哉,35,36,雨,無風,0,1,7.06,03,差し,5,0.09,1.53.1
大村,6,予選,6,3961,谷村一哉,62,31,雨,無風,0,1,7.04,04,差し,6,0.15,1.53.7
大村,6,予選,3,4065,金田幸子,54,64,雨,無風,0,1,6.99,05,差し,3,0.07,.  .
大村,6,予選,4,4005,瀬川公則,41,58,雨,無風,0,1,7.04,06,差し,4,0.13,.  .
大村,7,予選,1,3477,近藤稔也,17,61,雨,北,1,1,6.96,01,逃げ,1,0.16,1.51.6
大村,7,予選,3,4144,石塚久也,45,24,雨,北,1,1,6.97,02,逃げ,3,0.10,1.52.3
大村,7,予選,4,4409,坂元浩仁,61,67,雨,北,1,1,7.00,03,逃げ,4,0.10,1.52.8
大村,7,予選,2,3752,宇土泰就,40,51,雨,北,1,1,7.02,04,逃げ,2,0.13,1.54.9
大村,7,予選,5,4100,松田隆司,60,41,雨,北,1,1,7.00,05,逃げ,5,0.11,.  .
大村,7,予選,6,4626,伊藤紘章,37,60,雨,北,1,1,6.96,06,逃げ,6,0.13,.  .
大村,8,予選,1,4366,前沢丈史,27,43,雨,無風,0,1,6.95,01,逃げ,1,0.17,1.50.6
大村,8,予選,4,3966,作間章,51,11,雨,無風,0,1,7.07,02,逃げ,4,0.17,1.52.6
大村,8,予選,2,5270,小玉啓太,32,71,雨,無風,0,1,7.01,03,逃げ,2,0.16,1.54.2
大村,8,予選,3,4467,渡邉俊介,33,52,雨,無風,0,1,6.97,04,逃げ,3,0.14,1.55.2
大村,8,予選,6,4347,魚谷香織,58,45,雨,無風,0,1,6.98,05,逃げ,6,0.11,.  .
大村,8,予選,5,5259,野田昇吾,44,57,雨,無風,0,1,7.05,06,逃げ,5,0.12,.  .
大村,9,予選特選,1,4096,石橋道友,21,70,雨,南西,2,1,6.95,01,逃げ,1,0.07,1.51.0
大村,9,予選特選,3,3777,樋口亮,28,46,雨,南西,2,1,6.97,02,逃げ,3,0.18,1.53.2
大村,9,予選特選,4,3282,池本輝明,39,39,雨,南西,2,1,7.04,03,逃げ,4,0.19,1.54.0
大村,9,予選特選,5,3562,山下和彦,53,47,雨,南西,2,1,6.98,04,逃げ,5,0.19,1.54.8
大村,9,予選特選,2,3748,小黒竜吾,25,54,雨,南西,2,1,7.05,05,逃げ,2,0.13,.  .
大村,9,予選特選,6,4110,小澤和也,20,59,雨,南西,2,1,7.06,06,逃げ,6,0.22,.  .
大村,10,予選特選,1,4050,田口節子,43,76,雨,無風,0,1,7.00,01,逃げ,1,0.16,1.50.8
大村,10,予選特選,2,5249,三木晴斗,55,62,雨,無風,0,1,6.99,02,逃げ,2,0.12,1.51.4
大村,10,予選特選,4,3964,宮地博士,18,63,雨,無風,0,1,7.03,03,逃げ,4,0.26,1.53.1
大村,10,予選特選,5,4451,松崎祐太郎,22,50,雨,無風,0,1,7.08,04,逃げ,5,0.26,1.54.4
大村,10,予選特選,3,4022,待鳥雄紀,38,68,雨,無風,0,1,7.04,05,逃げ,3,0.14,.  .
大村,10,予選特選,6,4431,石塚裕介,46,38,雨,無風,0,1,7.01,06,逃げ,6,0.31,.  .
