レース場,レース番号,レース種別,艇番,登録番号,選手名,モーター番号,ボート番号,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム
大村,1,一般,4,4495,森晋太郎,46,48,晴,南,2,1,6.95,01,まくり差し,4,0.12,1.49.7
大村,1,一般,2,5210,藤井公人,58,43,晴,南,2,1,6.97,02,まくり差し,2,0.19,1.50.3
大村,1,一般,3,5063,大塚雅治,66,46,晴,南,2,1,6.91,03,まくり差し,3,0.09,1.50.3
大村,1,一般,5,3411,池上隆行,37,53,晴,南,2,1,6.97,04,まくり差し,5,0.16,1.52.3
大村,1,一般,6,5330,安河内鈴之介,22,34,晴,南,2,1,6.91,05,まくり差し,6,0.21,.  .
大村,1,一般,1,4299,中島浩哉,15,58,晴,南,2,1,6.97,06,まくり差し,1,0.09,.  .
大村,2,一般,3,3224,栗山繁洋,33,51,晴,南東,2,1,6.99,01,まくり,4,0.01,1.49.8
大村,2,一般,6,5160,藤森陸斗,74,54,晴,南東,2,1,6.93,02,まくり,6,0.09,1.51.2
大村,2,一般,4,5096,上原崚,59,31,晴,南東,2,1,6.92,03,まくり,5,0.05,1.52.7
大村,2,一般,5,3627,井上恵一,47,38,晴,南東,2,1,6.91,04,まくり,2,0.18,1.53.0
大村,2,一般,1,4204,柴田大輔,25,32,晴,南東,2,1,6.82,05,まくり,1,0.20,.  .
大村,2,一般,2,4164,岩永節也,23,60,晴,南東,2,1,6.91,06,まくり,3,0.11,.  .
大村,3,一般,3,4513,河野真也,14,55,晴,南東,1,1,6.88,01,差し,4,0.16,1.49.2
大村,3,一般,5,3919,村上純,27,21,晴,南東,1,1,6.97,02,差し,2,0.14,1.50.5
大村,3,一般,2,3800,牧宏次,62,14,晴,南東,1,1,6.97,03,差し,3,0.11,1.52.0
大村,3,一般,4,4676,後藤隼之,12,30,晴,南東,1,1,6.99,04,差し,5,0.17,1.54.2
大村,3,一般,1,5086,本村大,53,27,晴,南東,1,1,6.86,05,差し,1,0.09,.  .
大村,3,一般,6,4780,マイケル田代,13,45,晴,南東,1,1,6.93,06,差し,6,0.18,.  .
大村,4,一般,3,3944,山口裕二,45,35,晴,南東,1,1,6.92,01,差し,3,0.12,1.49.8
大村,4,一般,2,4635,峰重力也,38,57,晴,南東,1,1,6.94,02,差し,2,0.12,1.50.8
大村,4,一般,4,3454,井川大作,28,67,晴,南東,1,1,7.03,03,差し,4,0.02,1.52.5
大村,4,一般,5,4179,広次修,60,16,晴,南東,1,1,6.91,04,差し,5,0.01,1.53.7
大村,4,一般,1,4393,田中孝明,16,12,晴,南東,1,1,6.95,05,差し,1,0.15,.  .
大村,5,一般,4,4950,高岡竜也,24,64,晴,南東,1,1,6.88,01,まくり,4,0.07,1.48.7
大村,5,一般,1,4092,岡部大輔,64,47,晴,南東,1,1,6.91,02,まくり,1,0.06,1.50.1
大村,5,一般,5,5063,大塚雅治,66,46,晴,南東,1,1,6.89,03,まくり,5,0.07,1.52.1
大村,5,一般,2,4615,板倉敦史,51,59,晴,南東,1,1,6.92,04,まくり,2,0.21,1.53.0
大村,5,一般,3,4211,村田敦,39,65,晴,南東,1,1,6.97,05,まくり,3,0.06,.  .
大村,5,一般,6,5210,藤井公人,58,43,晴,南東,1,1,6.91,06,まくり,6,0.10,.  .
大村,6,一般,6,4497,桑原悠,32,73,晴,東,2,1,6.90,01,まくり差し,5,0.13,1.49.8
大村,6,一般,3,3627,井上恵一,47,38,晴,東,2,1,6.93,02,まくり差し,3,0.14,1.50.2
大村,6,一般,2,4495,森晋太郎,46,48,晴,東,2,1,6.94,03,まくり差し,2,0.14,1.51.8
大村,6,一般,5,5330,安河内鈴之介,22,34,晴,東,2,1,6.90,04,まくり差し,6,0.17,1.52.2
大村,6,一般,4,4164,岩永節也,23,60,晴,東,2,1,6.86,05,まくり差し,4,0.14,.  .
大村,6,一般,1,4835,橋本明,49,24,晴,東,2,1,6.95,06,まくり差し,1,0.27,.  .
大村,7,一般,1,3307,上瀧和則,31,11,晴,南東,2,1,6.92,01,逃げ,1,0.06,1.49.9
大村,7,一般,4,4513,河野真也,14,55,晴,南東,2,1,6.88,02,逃げ,4,0.06,1.50.6
大村,7,一般,5,5096,上原崚,59,31,晴,南東,2,1,6.88,03,逃げ,5,0.07,1.51.8
大村,7,一般,2,3965,北中元樹,73,61,晴,南東,2,1,6.92,04,逃げ,2,0.04,1.52.8
大村,7,一般,6,4167,片岡秀樹,18,23,晴,南東,2,1,6.91,05,逃げ,6,0.06,.  .
大村,7,一般,3,4299,中島浩哉,15,58,晴,南東,2,1,6.92,06,逃げ,3,0.06,.  .
