レース場,レース番号,レース種別,艇番,登録番号,選手名,モーター番号,ボート番号,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム
唐津,1,朝１戦一般,1,3635,石田政吾,48,56,晴,無風,0,0,6.78,01,逃げ,1,0.16,1.49.1
唐津,1,朝１戦一般,2,3921,川村正輝,58,44,晴,無風,0,0,6.75,02,逃げ,2,0.11,1.50.2
唐津,1,朝１戦一般,5,4091,荒田泰明,68,62,晴,無風,0,0,6.87,03,逃げ,5,0.13,1.51.8
唐津,1,朝１戦一般,4,4196,田中太一郎,67,48,晴,無風,0,0,6.73,04,逃げ,4,0.09,1.52.2
唐津,1,朝１戦一般,3,4432,黄金井力良,28,90,晴,無風,0,0,6.86,05,逃げ,3,0.11,1.53.8
唐津,1,朝１戦一般,6,5212,西川拓利,42,95,晴,無風,0,0,6.76,06,逃げ,6,0.18,1.54.6
唐津,2,モー２ング一,1,4732,堀本和也,32,72,晴,南西,2,2,6.82,01,逃げ,1,0.14,1.50.0
唐津,2,モー２ング一,3,3809,吉田光,59,40,晴,南西,2,2,6.84,02,逃げ,3,0.20,1.50.8
唐津,2,モー２ング一,2,4949,横田貴満,22,68,晴,南西,2,2,6.77,03,逃げ,2,0.21,1.52.3
唐津,2,モー２ング一,4,4952,吉武真也,20,51,晴,南西,2,2,6.85,04,逃げ,4,0.22,1.54.5
唐津,2,モー２ング一,5,3875,廣中良一,49,41,晴,南西,2,2,6.84,05,逃げ,5,0.32,1.55.6
唐津,2,モー２ング一,6,3283,窪田好弘,57,77,晴,南西,2,2,6.79,06,逃げ,6,0.29,1.57.7
唐津,3,３ライズ戦一,3,3319,山崎義明,55,35,晴,西,1,1,6.81,01,まくり差し,3,0.13,1.49.0
唐津,3,３ライズ戦一,1,3300,川崎智幸,35,94,晴,西,1,1,6.84,02,まくり差し,1,0.22,1.50.6
唐津,3,３ライズ戦一,4,3176,長谷川巌,51,55,晴,西,1,1,6.79,03,まくり差し,4,0.16,1.51.9
唐津,3,３ライズ戦一,5,3891,谷口健一,70,69,晴,西,1,1,6.77,04,まくり差し,5,0.07,1.53.3
唐津,3,３ライズ戦一,6,5154,村松栄太,41,59,晴,西,1,1,6.86,05,まくり差し,6,0.08,1.54.0
唐津,3,３ライズ戦一,2,5177,松井貫太,26,66,晴,西,1,1,6.87,06,まくり差し,2,0.24,1.54.3
唐津,4,おは４戦一般,3,4216,星栄爾,36,34,晴,南西,4,4,6.83,01,まくり,4,0.16,1.49.4
唐津,4,おは４戦一般,5,5102,原田雄次,19,89,晴,南西,4,4,6.83,02,まくり,5,0.28,1.52.1
唐津,4,おは４戦一般,4,3574,大神康司,14,80,晴,南西,4,4,6.92,03,まくり,2,0.22,1.52.9
唐津,4,おは４戦一般,6,4516,野口勝弘,24,50,晴,南西,4,4,6.76,04,まくり,6,0.33,1.53.2
唐津,4,おは４戦一般,1,4416,三宅健太,62,93,晴,南西,4,4,6.80,05,まくり,1,0.21,1.55.2
唐津,4,おは４戦一般,2,5124,上瀧絢也,47,76,晴,南西,4,4,6.83,06,まくり,3,0.19,1.56.1
唐津,5,一般,1,5093,浦野海,66,61,晴,西,3,3,6.77,01,逃げ,1,0.18,1.53.9
唐津,5,一般,5,3616,中村真,38,39,晴,西,3,3,6.75,02,逃げ,5,0.13,1.57.7
唐津,5,一般,4,4091,荒田泰明,68,62,晴,西,3,3,6.87,03,逃げ,4,0.17,2.02.4
唐津,5,一般,3,3815,森岡満郎,34,46,晴,西,3,3,6.78,04,逃げ,3,0.18,2.07.4
唐津,6,一般,3,3508,久富政弘,43,64,晴,西,4,4,6.76,01,まくり,3,0.09,1.49.4
唐津,6,一般,4,4949,横田貴満,22,68,晴,西,4,4,6.76,02,まくり,4,0.10,1.51.2
唐津,6,一般,1,4432,黄金井力良,28,90,晴,西,4,4,6.75,03,まくり,1,0.15,1.52.5
唐津,6,一般,6,4515,藤田浩人,13,31,晴,西,4,4,6.76,04,まくり,6,0.23,1.54.0
唐津,6,一般,5,4007,榮田将彦,61,37,晴,西,4,4,6.73,05,まくり,5,0.09,1.55.3
唐津,6,一般,2,3875,廣中良一,49,41,晴,西,4,4,6.75,06,まくり,2,0.26,1.56.3
唐津,7,一般,2,4359,横川聖志,27,58,晴,西,3,3,6.84,01,まくり,2,0.13,1.49.6
唐津,7,一般,3,4207,松下一也,63,33,晴,西,3,3,6.74,02,まくり,3,0.12,1.51.2
唐津,7,一般,4,3635,石田政吾,48,56,晴,西,3,3,6.81,03,まくり,4,0.14,1.52.0
唐津,7,一般,1,3501,川上昇平,65,84,晴,西,3,3,6.76,04,まくり,1,0.27,1.53.6
唐津,7,一般,5,5212,西川拓利,42,95,晴,西,3,3,6.76,05,まくり,5,0.16,1.54.2
唐津,7,一般,6,5177,松井貫太,26,66,晴,西,3,3,6.82,06,まくり,6,0.13,1.55.2
唐津,8,一般,1,5102,原田雄次,19,89,晴,西,3,3,6.80,01,逃げ,1,0.09,1.49.5
唐津,8,一般,2,3891,谷口健一,70,69,晴,西,3,3,6.78,02,逃げ,2,0.14,1.51.3
唐津,8,一般,5,3921,川村正輝,58,44,晴,西,3,3,6.78,03,逃げ,5,0.25,1.52.4
唐津,8,一般,3,3614,谷勝幸,30,87,晴,西,3,3,6.81,04,逃げ,3,0.23,1.52.6
唐津,8,一般,4,3809,吉田光,59,40,晴,西,3,3,6.84,05,逃げ,4,0.28,1.54.5
唐津,8,一般,6,4952,吉武真也,20,51,晴,西,3,3,6.79,06,逃げ,6,0.27,1.56.1
唐津,9,からっキー特,1,4523,中村辰也,60,49,晴,北,2,2,6.66,01,逃げ,1,0.04,1.49.0
唐津,9,からっキー特,2,4196,田中太一郎,67,48,晴,北,2,2,6.73,02,逃げ,2,0.06,1.50.3
唐津,9,からっキー特,5,3300,川崎智幸,35,94,晴,北,2,2,6.79,03,逃げ,6,0.09,1.51.3
唐津,9,からっキー特,4,4416,三宅健太,62,93,晴,北,2,2,6.78,04,逃げ,4,0.13,1.52.5
唐津,9,からっキー特,6,5093,浦野海,66,61,晴,北,2,2,6.79,05,逃げ,5,0.07,1.55.0
唐津,9,からっキー特,3,4732,堀本和也,32,72,晴,北,2,2,6.76,06,逃げ,3,0.07,1.55.3
唐津,10,選抜戦,5,3815,森岡満郎,34,46,晴,北,3,3,6.87,01,まくり差し,5,0.13,1.48.9
唐津,10,選抜戦,6,4216,星栄爾,36,34,晴,北,3,3,6.87,02,まくり差し,6,0.10,1.50.8
唐津,10,選抜戦,4,3955,眞田英二,39,92,晴,北,3,3,6.90,03,まくり差し,4,0.16,1.51.7
唐津,10,選抜戦,1,4515,藤田浩人,13,31,晴,北,3,3,6.83,04,まくり差し,1,0.22,1.52.3
唐津,10,選抜戦,3,3574,大神康司,14,78,晴,北,3,3,6.85,05,まくり差し,3,0.18,1.54.0
唐津,10,選抜戦,2,3508,久富政弘,43,64,晴,北,3,3,6.81,06,まくり差し,2,0.22,1.54.7
唐津,11,選抜戦,4,4207,松下一也,63,33,晴,西,3,3,6.69,01,まくり,4,0.14,1.59.0
唐津,11,選抜戦,1,4516,野口勝弘,24,50,晴,西,3,3,6.71,02,まくり,1,0.19,2.01.7
唐津,11,選抜戦,5,3319,山崎義明,55,35,晴,西,3,3,6.79,03,まくり,5,0.15,2.03.1
唐津,11,選抜戦,6,3501,川上昇平,65,84,晴,西,3,3,6.79,04,まくり,6,0.18,2.06.8
唐津,11,選抜戦,2,4007,榮田将彦,61,37,晴,西,3,3,6.75,05,まくり,2,0.19,2.09.8
唐津,12,優勝戦,1,4370,山口達也,50,83,晴,北西,3,3,6.80,01,逃げ,1,0.11,1.49.1
唐津,12,優勝戦,3,4594,谷川祐一,11,67,晴,北西,3,3,6.80,02,逃げ,3,0.10,1.49.8
唐津,12,優勝戦,2,4276,鈴木勝博,69,36,晴,北西,3,3,6.91,03,逃げ,2,0.12,1.51.5
唐津,12,優勝戦,5,3717,立間充宏,46,70,晴,北西,3,3,6.90,04,逃げ,5,0.10,1.52.6
唐津,12,優勝戦,6,3436,柏野幸二,21,73,晴,北西,3,3,6.80,05,逃げ,6,0.13,1.53.9
唐津,12,優勝戦,4,4706,三浦洋次朗,45,52,晴,北西,3,3,6.81,06,逃げ,4,0.14,1.56.0
福岡,1,予選,1,4904,松本一毅,70,112,晴,西,3,3,6.96,01,逃げ,1,0.09,1.49.6
福岡,1,予選,5,4266,長田頼宗,25,169,晴,西,3,3,6.96,02,逃げ,5,0.18,1.50.6
福岡,1,予選,3,4932,新開航,44,139,晴,西,3,3,6.89,03,逃げ,3,0.13,1.51.1
福岡,1,予選,2,4019,笠原亮,56,173,晴,西,3,3,6.91,04,逃げ,2,0.15,1.52.8
福岡,1,予選,6,4409,坂元浩仁,14,157,晴,西,3,3,6.95,05,逃げ,6,0.18,1.53.2
福岡,1,予選,4,4610,佐藤大佑,61,174,晴,西,3,3,6.83,06,逃げ,4,0.13,1.53.2
福岡,2,予選,3,4477,篠崎仁志,18,135,晴,北西,3,3,6.83,01,まくり,3,0.15,1.49.3
福岡,2,予選,1,4049,荒川健太,35,105,晴,北西,3,3,6.90,02,まくり,1,0.12,1.50.7
福岡,2,予選,6,3388,今垣光太郎,63,102,晴,北西,3,3,6.85,03,まくり,6,0.18,1.52.2
福岡,2,予選,5,4013,中島孝平,34,158,晴,北西,3,3,6.94,04,まくり,5,0.14,1.52.2
福岡,2,予選,2,3573,前本泰和,74,138,晴,北西,3,3,6.78,05,まくり,2,0.15,1.52.5
福岡,2,予選,4,4344,新田雄史,51,119,晴,北西,3,3,6.89,06,まくり,4,0.17,1.56.0
福岡,3,予選,1,3554,仲口博崇,49,145,晴,北西,3,3,6.85,01,逃げ,1,0.09,1.49.6
福岡,3,予選,2,3780,魚谷智之,43,115,晴,北西,3,3,6.83,02,逃げ,2,0.17,1.50.2
福岡,3,予選,3,4371,西山貴浩,55,103,晴,北西,3,3,6.90,03,逃げ,3,0.12,1.51.7
福岡,3,予選,4,4832,権藤俊光,59,164,晴,北西,3,3,6.87,04,逃げ,4,0.13,1.51.8
福岡,3,予選,6,4578,藤山雅弘,66,132,晴,北西,3,3,6.92,05,逃げ,6,0.24,1.53.3
福岡,3,予選,5,3952,中澤和志,29,140,晴,北西,3,3,6.89,06,逃げ,5,0.16,1.54.0
福岡,4,予選,2,4418,茅原悠紀,71,137,曇り,北西,4,4,6.86,01,抜き,2,0.15,1.48.6
福岡,4,予選,5,4856,豊田健士郎,69,130,曇り,北西,4,4,6.86,02,抜き,5,0.14,1.50.3
福岡,4,予選,4,4444,桐生順平,19,114,曇り,北西,4,4,6.91,03,抜き,4,0.13,1.51.2
福岡,4,予選,3,4296,岡崎恭裕,40,162,曇り,北西,4,4,6.89,04,抜き,3,0.19,1.52.1
福岡,4,予選,6,4428,有賀達也,13,133,曇り,北西,4,4,6.88,05,抜き,6,0.15,1.53.0
福岡,4,予選,1,4688,永井彪也,17,160,曇り,北西,4,4,6.87,06,抜き,1,0.14,1.54.9
福岡,5,予選,2,3942,寺田祥,46,146,晴,北,4,4,6.80,01,差し,2,0.16,1.48.9
福岡,5,予選,1,4415,下出卓矢,57,149,晴,北,4,4,6.82,02,差し,1,0.15,1.50.7
福岡,5,予選,3,4364,池永太,24,172,晴,北,4,4,6.83,03,差し,3,0.11,1.52.2
福岡,5,予選,6,4448,青木玄太,68,124,晴,北,4,4,6.83,04,差し,6,0.10,1.53.3
福岡,5,予選,5,4904,松本一毅,70,112,晴,北,4,4,6.92,05,差し,5,0.11,1.53.4
福岡,5,予選,4,3783,瓜生正義,11,154,晴,北,4,4,6.87,06,差し,4,0.17,1.54.4
福岡,6,予選,1,4266,長田頼宗,25,169,晴,北,3,3,6.87,01,逃げ,1,0.15,1.49.5
福岡,6,予選,3,3888,山本英志,31,153,晴,北,3,3,6.82,02,逃げ,3,0.18,1.50.3
福岡,6,予選,4,4682,大上卓人,36,144,晴,北,3,3,6.87,03,逃げ,4,0.14,1.51.1
福岡,6,予選,5,4477,篠崎仁志,18,135,晴,北,3,3,6.89,04,逃げ,5,0.15,1.53.1
福岡,6,予選,6,4055,吉田俊彦,64,118,晴,北,3,3,6.95,05,逃げ,6,0.19,1.53.9
福岡,6,予選,2,4537,渡邉和将,21,109,晴,北,3,3,6.86,06,逃げ,2,0.14,1.56.8
福岡,7,予選,4,3388,今垣光太郎,63,102,晴,北,3,3,6.81,01,まくり,4,0.16,1.48.4
福岡,7,予選,1,4832,権藤俊光,59,164,晴,北,3,3,6.81,02,まくり,1,0.17,1.49.5
福岡,7,予選,2,3719,辻栄蔵,39,117,晴,北,3,3,6.86,03,まくり,2,0.25,1.50.7
福岡,7,予選,5,4932,新開航,44,139,晴,北,3,3,6.81,04,まくり,5,0.13,1.52.0
福岡,7,予選,6,4074,柳沢一,30,126,晴,北,3,3,6.84,05,まくり,6,0.16,1.53.8
福岡,7,予選,3,4384,鶴本崇文,53,170,晴,北,3,3,6.87,06,まくり,3,0.18,1.57.2
福岡,8,予選,1,4084,杉山正樹,45,107,晴,北西,3,3,6.86,01,逃げ,1,0.02,1.49.8
福岡,8,予選,2,4324,海野康志郎,32,152,晴,北西,3,3,6.79,02,逃げ,2,0.05,1.51.1
福岡,8,予選,3,4049,荒川健太,35,105,晴,北西,3,3,6.87,03,逃げ,3,0.08,1.52.4
福岡,8,予選,6,4371,西山貴浩,55,103,晴,北西,3,3,6.89,04,逃げ,6,0.21,1.53.1
福岡,8,予選,4,4089,妹尾忠幸,16,171,晴,北西,3,3,6.89,05,逃げ,4,0.13,1.53.1
福岡,8,予選,5,4848,仲谷颯仁,62,121,晴,北西,3,3,6.89,06,逃げ,5,0.12,1.53.8
福岡,9,予選,1,4364,池永太,24,172,晴,北西,3,3,6.83,01,逃げ,1,0.11,1.49.4
福岡,9,予選,3,4350,篠崎元志,27,150,晴,北西,3,3,6.91,02,逃げ,3,0.07,1.50.7
福岡,9,予選,5,3573,前本泰和,74,138,晴,北西,3,3,6.82,03,逃げ,4,0.12,1.51.5
福岡,9,予選,6,4444,桐生順平,19,114,晴,北西,3,3,6.92,04,逃げ,6,0.16,1.52.8
福岡,9,予選,2,4578,藤山雅弘,66,132,晴,北西,3,3,6.85,05,逃げ,2,0.09,1.53.9
福岡,9,予選,4,3711,江本真治,38,134,晴,北西,3,3,6.93,06,逃げ,5,0.16,1.55.4
福岡,10,予選,1,4344,新田雄史,51,119,晴,北,3,3,6.93,01,逃げ,1,0.17,1.50.4
福岡,10,予選,6,4019,笠原亮,56,173,晴,北,3,3,6.89,02,逃げ,6,0.18,1.51.1
福岡,10,予選,3,4682,大上卓人,36,144,晴,北,3,3,6.87,03,逃げ,3,0.16,1.51.6
福岡,10,予選,5,3780,魚谷智之,43,115,晴,北,3,3,6.87,04,逃げ,5,0.25,1.52.7
福岡,10,予選,4,4522,古澤光紀,73,151,晴,北,3,3,6.87,05,逃げ,4,0.17,1.54.3
福岡,10,予選,2,3783,瓜生正義,11,154,晴,北,3,3,6.87,06,逃げ,2,0.15,1.55.7
福岡,11,予選,4,4831,羽野直也,50,142,晴,北西,3,3,6.84,01,まくり,4,0.09,1.48.8
福岡,11,予選,1,4296,岡崎恭裕,40,162,晴,北西,3,3,6.81,02,まくり,1,0.11,1.50.3
福岡,11,予選,5,3719,辻栄蔵,39,117,晴,北西,3,3,6.84,03,まくり,5,0.21,1.51.4
