レース場,レース番号,レース種別,艇番,登録番号,選手名,モーター番号,ボート番号,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム
唐津,1,朝１戦予選,1,3965,北中元樹,13,75,雨,南西,2,2,6.72,01,逃げ,1,0.21,1.51.6
唐津,1,朝１戦予選,5,4004,山本浩輔,51,43,雨,南西,2,2,6.68,02,逃げ,5,0.26,1.52.6
唐津,1,朝１戦予選,6,3273,石田豪,35,59,雨,南西,2,2,6.66,03,逃げ,6,0.24,1.54.1
唐津,1,朝１戦予選,2,4046,谷村啓司,38,58,雨,南西,2,2,6.67,04,逃げ,2,0.26,1.55.7
唐津,1,朝１戦予選,3,3809,吉田光,20,44,雨,南西,2,2,6.71,05,逃げ,3,0.29,1.56.9
唐津,1,朝１戦予選,4,2912,尾崎鉄也,40,90,雨,南西,2,2,6.72,06,逃げ,4,0.46,2.01.2
唐津,2,モー２ング予,1,3251,平石和男,29,74,雨,南,4,4,6.63,01,逃げ,1,0.17,1.50.7
唐津,2,モー２ング予,3,2844,田中伸二,26,54,雨,南,4,4,6.71,02,逃げ,3,0.12,1.52.2
唐津,2,モー２ング予,2,4910,中村泰平,22,73,雨,南,4,4,6.70,03,逃げ,2,0.14,1.52.6
唐津,2,モー２ング予,4,3151,落合敬一,15,41,雨,南,4,4,6.71,04,逃げ,4,0.11,1.54.5
唐津,2,モー２ング予,6,5014,梶山涼斗,42,83,雨,南,4,4,6.63,05,逃げ,6,0.12,1.55.5
唐津,2,モー２ング予,5,4458,抹香雄三,46,53,雨,南,4,4,6.70,06,逃げ,5,0.11,1.56.8
唐津,3,３ライズ戦予,3,4624,高田明,23,72,雨,南,2,2,6.64,01,まくり,3,0.12,1.50.8
唐津,3,３ライズ戦予,4,4873,蒲原健太,17,70,雨,南,2,2,6.69,02,まくり,4,0.14,1.51.9
唐津,3,３ライズ戦予,1,4012,中村有裕,25,85,雨,南,2,2,6.76,03,まくり,1,0.23,1.53.9
唐津,3,３ライズ戦予,5,3755,吉村和也,32,78,雨,南,2,2,6.68,04,まくり,5,0.23,1.54.7
唐津,3,３ライズ戦予,2,3993,永井聖美,11,82,雨,南,2,2,6.71,05,まくり,2,0.17,1.55.3
