レース場,レース番号,レース種別,艇番,登録番号,選手名,モーター番号,ボート番号,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム
唐津,1,予選,1,5084,末永和也,17,89,晴,西,3,3,6.66,01,逃げ,1,0.12,1.46.8
唐津,1,予選,3,4237,大峯豊,28,33,晴,西,3,3,6.70,02,逃げ,3,0.14,1.49.1
唐津,1,予選,2,3918,深井利寿,35,53,晴,西,3,3,6.74,03,逃げ,2,0.13,1.50.5
唐津,1,予選,4,5142,常住蓮,60,84,晴,西,3,3,6.69,04,逃げ,4,0.15,1.51.3
唐津,1,予選,6,4682,大上卓人,19,78,晴,西,3,3,6.75,05,逃げ,6,0.13,1.52.3
唐津,1,予選,5,4983,前田篤哉,53,85,晴,西,3,3,6.61,06,逃げ,5,0.18,1.54.1
唐津,2,予選,1,4497,桑原悠,11,64,晴,北,3,3,6.65,01,逃げ,1,0.12,1.47.8
唐津,2,予選,2,4503,上野真之介,23,56,晴,北,3,3,6.71,02,逃げ,2,0.12,1.48.9
唐津,2,予選,3,3942,寺田祥,48,82,晴,北,3,3,6.74,03,逃げ,3,0.17,1.50.5
唐津,2,予選,6,5121,定松勇樹,39,47,晴,北,3,3,6.65,04,逃げ,6,0.29,1.50.7
唐津,2,予選,5,4586,磯部誠,12,61,晴,北,3,3,6.70,05,逃げ,5,0.19,1.52.4
唐津,2,予選,4,4344,新田雄史,70,32,晴,北,3,3,6.73,06,逃げ,4,0.19,1.53.5
唐津,3,予選,3,3779,原田幸哉,16,37,晴,西,3,3,6.74,01,抜き,3,0.12,1.48.6
唐津,3,予選,6,4166,吉田拡郎,36,58,晴,西,3,3,6.76,02,抜き,6,0.07,1.49.5
唐津,3,予選,2,4398,船岡洋一郎,56,77,晴,西,3,3,6.70,03,抜き,2,0.11,1.50.4
唐津,3,予選,5,4645,上村純一,27,80,晴,西,3,3,6.76,04,抜き,5,0.01,1.51.4
唐津,3,予選,4,4079,出畑孝典,22,31,晴,西,3,3,6.73,05,抜き,4,0.02,1.54.0
唐津,3,予選,1,4072,森永淳,54,39,晴,西,3,3,6.63,06,抜き,1,0.16,1.55.6
唐津,4,予選,1,5026,安河内健,49,79,晴,北西,2,2,6.72,01,逃げ,1,0.18,1.47.9
唐津,4,予選,6,4095,福来剛,31,55,晴,北西,2,2,6.71,02,逃げ,6,0.17,1.48.5
唐津,4,予選,5,4337,平本真之,42,87,晴,北西,2,2,6.75,03,逃げ,5,0.10,1.49.2
唐津,4,予選,4,4931,木谷賢太,30,72,晴,北西,2,2,6.76,04,逃げ,4,0.16,1.51.5
唐津,4,予選,2,4294,古賀繁輝,34,41,晴,北西,2,2,6.81,05,逃げ,2,0.18,1.52.0
唐津,4,予選,3,4024,井口佳典,57,63,晴,北西,2,2,6.82,06,逃げ,3,0.18,1.53.5
唐津,5,予選,1,3918,深井利寿,35,53,晴,北西,3,3,6.81,01,逃げ,1,0.11,1.48.0
