レース場,レース番号,レース種別,艇番,登録番号,選手名,モーター番号,ボート番号,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム
大村,1,一般,4,3825,宮嵜隆太郎,73,75,晴,西,2,1,7.03,01,まくり,4,0.14,1.51.8
大村,1,一般,3,3718,伊達正利,17,20,晴,西,2,1,7.06,02,まくり,3,0.27,1.54.2
大村,1,一般,1,4164,岩永節也,23,41,晴,西,2,1,6.98,03,まくり,1,0.21,1.55.3
大村,1,一般,6,3948,大町利克,15,43,晴,西,2,1,7.12,04,まくり,6,0.32,1.55.5
大村,1,一般,2,3784,中島友和,67,16,晴,西,2,1,7.04,05,まくり,2,0.23,.  .
大村,1,一般,5,3852,澤大介,40,62,晴,西,2,1,7.09,06,まくり,5,0.24,.  .
大村,2,一般,1,4989,石原翼,45,50,晴,西,3,2,7.05,01,逃げ,1,0.10,1.52.4
大村,2,一般,6,4522,古澤光紀,70,17,晴,西,3,2,7.03,02,逃げ,6,0.11,1.53.6
大村,2,一般,2,5009,大賀龍之介,69,69,晴,西,3,2,7.08,03,逃げ,2,0.13,1.54.6
大村,2,一般,5,3776,横井健太,38,53,晴,西,3,2,7.09,04,逃げ,5,0.13,1.55.8
大村,2,一般,4,4181,花本夏樹,72,40,晴,西,3,2,7.13,05,逃げ,4,0.14,.  .
大村,2,一般,3,4527,高野心吾,74,54,晴,西,3,2,7.12,06,逃げ,3,0.13,.  .
大村,3,一般,1,4518,大須賀友,22,48,晴,南西,1,1,6.96,01,逃げ,1,0.14,1.51.5
大村,3,一般,3,5161,登玉隼百,68,72,晴,南西,1,1,7.04,02,逃げ,3,0.01,1.52.5
大村,3,一般,5,3284,渡邊伸太郎,62,36,晴,南西,1,1,7.08,03,逃げ,5,0.07,1.54.2
大村,3,一般,4,3637,齋藤和政,61,11,晴,南西,1,1,7.07,04,逃げ,4,0.07,1.54.3
大村,3,一般,6,3304,烏野賢太,75,65,晴,南西,1,1,7.07,05,逃げ,6,0.07,.  .
大村,3,一般,2,5000,岡本翔太郎,66,76,晴,南西,1,1,7.02,06,逃げ,2,0.03,.  .
大村,4,一般,5,4269,杉山裕也,34,37,晴,南,1,1,6.97,01,まくり差し,5,0.07,1.50.5
大村,4,一般,2,4500,山田康二,76,29,晴,南,1,1,7.04,02,まくり差し,2,0.08,1.51.9
大村,4,一般,3,4209,藤田竜弘,64,26,晴,南,1,1,7.07,03,まくり差し,3,0.08,1.52.4
大村,4,一般,1,3519,冨田秀幸,63,59,晴,南,1,1,7.06,04,まくり差し,1,0.04,1.54.4
大村,4,一般,4,4301,関裕也,46,14,晴,南,1,1,7.04,05,まくり差し,4,0.09,.  .
大村,4,一般,6,5338,香月大輝,48,73,晴,南,1,1,7.00,06,まくり差し,6,0.06,.  .
大村,5,一般,2,5252,荒木颯斗,71,22,晴,無風,0,1,6.93,01,抜き,4,0.09,1.51.2
大村,5,一般,3,4167,片岡秀樹,58,58,晴,無風,0,1,7.10,02,抜き,5,0.07,1.52.4
大村,5,一般,4,4006,小野勇作,11,35,晴,無風,0,1,6.99,03,抜き,6,0.16,1.53.0
大村,5,一般,6,4174,赤坂俊輔,36,19,晴,無風,0,1,7.07,04,抜き,2,0.11,1.54.4
大村,5,一般,5,3743,林美憲,29,66,晴,無風,0,1,7.00,05,抜き,3,0.12,.  .
大村,5,一般,1,4523,中村辰也,16,24,晴,無風,0,1,7.02,06,抜き,1,0.04,.  .
大村,6,一般,2,5083,柳瀬幹太,21,52,晴,無風,0,1,7.03,01,差し,2,0.12,1.50.3
大村,6,一般,1,4375,照屋厚仁,52,25,晴,無風,0,1,6.96,02,差し,1,0.14,1.51.8
大村,6,一般,5,4512,高野哲史,12,13,晴,無風,0,1,7.07,03,差し,5,0.15,1.53.9
大村,6,一般,4,3718,伊達正利,17,20,晴,無風,0,1,7.06,04,差し,4,0.20,1.54.9
大村,6,一般,3,4778,堤啓輔,35,31,晴,無風,0,1,7.06,05,差し,3,0.13,.  .
大村,6,一般,6,5312,川辺郭人,49,28,晴,無風,0,1,7.02,06,差し,6,0.14,.  .
大村,7,一般,3,3784,中島友和,67,16,晴,南東,1,1,7.03,01,まくり,3,0.13,1.51.7
大村,7,一般,4,4150,山田雄太,27,57,晴,南東,1,1,7.04,02,まくり,4,0.12,1.52.2
大村,7,一般,2,3776,横井健太,38,53,晴,南東,1,1,6.96,03,まくり,2,0.13,1.53.4
大村,7,一般,5,4793,金子萌,59,39,晴,南東,1,1,6.98,04,まくり,5,0.26,1.53.6
大村,7,一般,1,5086,本村大,24,55,晴,南東,1,1,6.95,05,まくり,1,0.15,.  .
大村,7,一般,6,3427,大賀広幸,14,12,晴,南東,1,1,7.04,06,まくり,6,0.37,.  .
大村,8,準優進出戦,5,4500,山田康二,76,29,晴,南東,1,1,7.02,01,まくり差し,5,0.19,1.50.0
大村,8,準優進出戦,1,3304,烏野賢太,75,65,晴,南東,1,1,6.98,02,まくり差し,1,0.15,1.51.8
