レース場,レース番号,レース種別,艇番,登録番号,選手名,モーター番号,ボート番号,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム
大村,1,一般,1,5086,本村大,27,47,晴,北西,5,4,6.97,01,逃げ,1,0.15,1.50.6
大村,1,一般,2,4919,吉田翔悟,14,33,晴,北西,5,4,6.94,02,逃げ,2,0.13,1.52.2
大村,1,一般,3,3964,宮地博士,23,45,晴,北西,5,4,6.95,03,逃げ,3,0.17,1.53.6
大村,1,一般,4,4248,岡本大,52,27,晴,北西,5,4,7.01,04,逃げ,4,0.28,1.54.5
大村,1,一般,5,5011,高木圭大,71,34,晴,北西,5,4,6.99,05,逃げ,5,0.26,.  .
大村,1,一般,6,5177,松井貫太,58,71,晴,北西,5,4,7.01,06,逃げ,6,0.28,.  .
大村,2,一般,1,3777,樋口亮,31,22,晴,北西,5,4,6.90,01,抜き,1,0.13,1.50.3
大村,2,一般,6,4715,村上遼,36,24,晴,北西,5,4,6.94,02,抜き,6,0.15,1.52.0
大村,2,一般,3,3906,飯山晃三,44,59,晴,北西,5,4,6.88,03,抜き,3,0.23,1.53.8
大村,2,一般,4,4747,山戸信二,16,20,晴,北西,5,4,6.89,04,抜き,4,0.25,1.54.9
大村,2,一般,5,3843,上之晃弘,26,23,晴,北西,5,4,6.95,05,抜き,5,0.24,.  .
大村,2,一般,2,4705,吉川勇作,30,32,晴,北西,5,4,6.92,06,抜き,2,0.23,.  .
大村,3,一般,3,4603,谷川将太,57,25,晴,北西,7,6,6.84,01,まくり差し,3,0.09,1.53.9
大村,3,一般,6,4352,下條雄太郎,13,54,晴,北西,7,6,6.91,02,まくり差し,6,0.09,1.56.5
大村,3,一般,1,4241,大串重幸,45,12,晴,北西,7,6,6.90,03,まくり差し,1,0.17,2.00.7
大村,3,一般,4,4513,河野真也,70,57,晴,北西,7,6,6.83,04,まくり差し,4,0.11,2.02.4
大村,3,一般,2,5055,眞鳥章太,75,53,晴,北西,7,6,6.94,05,まくり差し,2,0.21,.  .
大村,4,一般,5,4497,桑原悠,76,75,曇り,北,7,6,6.95,01,まくり,5,0.08,1.12.7
大村,4,一般,6,4070,中村亮太,32,68,曇り,北,7,6,7.07,02,まくり,6,0.09,1.13.9
大村,4,一般,2,3773,津留浩一郎,50,11,曇り,北,7,6,6.90,03,まくり,2,0.24,1.15.4
大村,4,一般,3,4195,前川守嗣,46,62,曇り,北,7,6,6.98,04,まくり,3,0.24,1.16.7
大村,4,一般,4,4969,町田洸希,61,16,曇り,北,7,6,6.98,05,まくり,4,0.17,.  .
大村,4,一般,1,4498,宮本夏樹,63,63,曇り,北,7,6,6.90,06,まくり,1,0.23,.  .
大村,5,一般,6,4096,石橋道友,72,17,曇り,北,7,6,6.80,01,まくり,6,0.14,1.12.8
大村,5,一般,2,4248,岡本大,52,27,曇り,北,7,6,6.90,02,まくり,2,0.18,1.14.3
大村,5,一般,1,3527,中嶋誠一郎,69,36,曇り,北,7,6,6.85,03,まくり,1,0.19,1.14.7
大村,5,一般,3,3151,落合敬一,37,18,曇り,北,7,6,6.90,04,まくり,3,0.21,1.15.3
大村,5,一般,4,5011,高木圭大,71,34,曇り,北,7,6,6.89,05,まくり,4,0.24,.  .
大村,5,一般,5,5160,藤森陸斗,15,69,曇り,北,7,6,6.90,06,まくり,5,0.22,.  .
大村,6,一般,2,4695,尾崎雄二,20,66,曇り,北,7,6,6.85,01,まくり,2,0.17,1.13.1
大村,6,一般,1,4523,中村辰也,21,48,曇り,北,7,6,6.88,02,まくり,1,0.16,1.14.2
大村,6,一般,3,5086,本村大,27,47,曇り,北,7,6,6.92,03,まくり,4,0.16,1.14.5
大村,6,一般,6,3779,原田幸哉,17,19,曇り,北,7,6,6.83,04,まくり,3,0.11,1.16.0
大村,6,一般,5,3964,宮地博士,23,45,曇り,北,7,6,6.86,05,まくり,6,0.23,.  .
大村,6,一般,4,4705,吉川勇作,30,32,曇り,北,7,6,6.90,06,まくり,5,0.21,.  .
大村,7,一般,1,4553,坪口竜也,39,28,曇り,北,7,6,6.83,01,逃げ,1,0.18,1.12.7
大村,7,一般,3,3843,上之晃弘,26,23,曇り,北,7,6,6.84,02,逃げ,3,0.19,1.12.7
大村,7,一般,5,4171,榎幸司,64,35,曇り,北,7,6,6.88,03,逃げ,5,0.21,1.14.9
大村,7,一般,4,4474,渡辺崇,43,38,曇り,北,7,6,6.87,04,逃げ,4,0.26,1.15.3
大村,7,一般,6,4919,吉田翔悟,14,33,曇り,北,7,6,6.83,05,逃げ,6,0.23,.  .
大村,7,一般,2,4299,中島浩哉,73,74,曇り,北,7,6,6.92,06,逃げ,2,0.11,.  .
