レース場,レース番号,レース種別,天候,風向,風速(m),波高(cm),決まり手,着順,艇番,登録番号,選手名,モーター,ボート,展示タイム,進入,スタートタイミング,レースタイム
大村,1,予選,雨,北東,1,1,まくり差し,01,5,4666,日笠勝弘,25,33,6.91,5,0.11,1.59.5
大村,1,予選,雨,北東,1,1,まくり差し,02,2,5109,川崎智稔,36,71,6.94,2,0.12,2.03.0
大村,1,予選,雨,北東,1,1,まくり差し,03,4,5086,本村大,11,59,6.85,4,0.07,2.05.6
大村,1,予選,雨,北東,1,1,まくり差し,04,3,4006,小野勇作,14,62,6.93,3,0.08,2.08.6
大村,1,予選,雨,北東,1,1,まくり差し,05,6,3352,小川晃司,19,34,7.01,6,0.18,.  .
大村,2,予選,曇り,北西,1,1,抜き,01,3,3843,上之晃弘,31,64,6.95,3,0.14,1.50.6
大村,2,予選,曇り,北西,1,1,抜き,02,1,4253,西川真人,76,68,7.03,1,0.15,1.52.5
大村,2,予選,曇り,北西,1,1,抜き,03,2,4511,中岡健人,24,67,6.98,2,0.12,1.54.3
大村,2,予選,曇り,北西,1,1,抜き,04,4,4222,山口高志,17,63,6.96,4,0.29,1.54.9
大村,2,予選,曇り,北西,1,1,抜き,05,5,3880,浅見宗孝,34,19,6.97,5,0.24,.  .
大村,2,予選,曇り,北西,1,1,抜き,06,6,3881,浦上拓也,58,60,6.96,6,0.27,.  .
大村,3,予選,雨,北,1,1,まくり,01,3,4062,後藤陽介,23,24,6.93,3,0.13,1.50.5
大村,3,予選,雨,北,1,1,まくり,02,2,4715,村上遼,69,29,6.90,2,0.11,1.51.2
大村,3,予選,雨,北,1,1,まくり,03,1,3715,倉尾大介,59,28,6.93,1,0.16,1.52.8
大村,3,予選,雨,北,1,1,まくり,04,5,4114,深澤達徳,61,12,6.88,5,0.13,1.53.2
大村,3,予選,雨,北,1,1,まくり,05,4,4879,山崎鉄平,65,76,7.06,4,0.11,.  .
大村,3,予選,雨,北,1,1,まくり,06,6,3233,小畑実成,33,25,7.06,6,0.12,.  .
大村,4,予選,雨,北西,1,1,逃げ,01,1,4436,渋谷明憲,60,20,6.98,1,0.04,1.48.7
大村,4,予選,雨,北西,1,1,逃げ,02,3,4603,谷川将太,64,30,6.97,3,0.05,1.50.5
大村,4,予選,雨,北西,1,1,逃げ,03,4,4535,北山康介,30,73,6.98,4,0.12,1.52.5
大村,4,予選,雨,北西,1,1,逃げ,04,5,4210,松村康太,73,11,6.97,5,0.12,1.53.6
大村,4,予選,雨,北西,1,1,逃げ,05,6,3315,広瀬聖仁,63,23,6.97,6,0.12,.  .
大村,4,予選,雨,北西,1,1,逃げ,06,2,4257,古川健,16,65,6.93,2,0.06,.  .
大村,5,予選,雨,無風,0,1,逃げ,01,1,4151,下河誉史,35,26,6.92,1,0.11,1.50.4
大村,5,予選,雨,無風,0,1,逃げ,02,2,4218,吉川喜継,68,35,7.00,2,0.08,1.51.8
大村,5,予選,雨,無風,0,1,逃げ,03,4,3568,木村光宏,13,18,6.95,4,0.12,1.52.9
大村,5,予選,雨,無風,0,1,逃げ,04,3,5109,川崎智稔,36,71,6.96,3,0.11,1.53.5
