レース場,レース番号,レース種別,天候,風向,風速(m),波高(cm),決まり手,着順,艇番,登録番号,選手名,モーター,ボート,展示タイム,進入,スタートタイミング,レースタイム
大村,1,一般,晴,北,4,3,抜き,01,3,5241,門田栞,28,19,6.82,3,0.20,1.49.8
大村,1,一般,晴,北,4,3,抜き,02,1,4773,中川りな,14,62,6.79,1,0.23,1.51.6
大村,1,一般,晴,北,4,3,抜き,03,4,4317,木村紗友希,73,48,6.91,4,0.19,1.53.3
大村,1,一般,晴,北,4,3,抜き,04,2,4947,間庭菜摘,51,69,6.85,2,0.34,1.54.7
大村,1,一般,晴,北,4,3,抜き,05,5,5264,登みひ果,37,50,6.90,5,0.27,.  .
大村,1,一般,晴,北,4,3,抜き,06,6,5265,大廣咲季,55,74,6.87,6,0.16,.  .
大村,2,一般,晴,北東,3,2,逃げ,01,1,3871,池田紫乃,75,43,6.83,1,0.11,1.49.8
大村,2,一般,晴,北東,3,2,逃げ,02,5,5335,森陽多,40,30,6.89,5,0.04,1.51.1
大村,2,一般,晴,北東,3,2,逃げ,03,2,5281,井上遥妃,19,63,6.89,2,0.13,1.52.3
大村,2,一般,晴,北東,3,2,逃げ,04,3,4984,森下愛梨,66,44,6.95,3,0.21,1.54.4
大村,2,一般,晴,北東,3,2,逃げ,05,6,5322,根岸真優,76,16,6.83,6,0.09,.  .
大村,2,一般,晴,北東,3,2,逃げ,06,4,5305,伊藤栞,18,23,6.88,4,0.07,.  .
大村,3,一般,晴,北,3,2,抜き,01,1,4845,前田紗希,15,73,6.88,1,0.21,1.49.6
大村,3,一般,晴,北,3,2,抜き,02,3,4924,中北涼,33,58,6.90,3,0.16,1.50.8
大村,3,一般,晴,北,3,2,抜き,03,2,5202,宮崎つぐみ,43,55,6.88,2,0.14,1.52.3
大村,3,一般,晴,北,3,2,抜き,04,4,5189,藤原早菜,47,51,6.84,4,0.18,1.53.8
大村,3,一般,晴,北,3,2,抜き,05,5,4844,村上奈穂,63,17,6.85,5,0.19,.  .
大村,3,一般,晴,北,3,2,抜き,06,6,4414,大澤真菜,36,25,6.88,6,0.21,.  .
大村,4,一般,晴,北,2,1,まくり,01,2,4884,勝浦真帆,56,21,6.80,2,0.11,1.49.9
大村,4,一般,晴,北,2,1,まくり,02,3,3900,香川素子,32,18,6.83,3,0.16,1.51.0
大村,4,一般,晴,北,2,1,まくり,03,5,5173,谷口佳蓮,54,57,6.84,5,0.14,1.52.9
大村,4,一般,晴,北,2,1,まくり,04,1,4011,堀之内紀代子,74,56,6.73,1,0.23,1.53.9
大村,4,一般,晴,北,2,1,まくり,05,6,5324,畑田希咲,71,75,6.87,6,0.17,.  .
大村,4,一般,晴,北,2,1,まくり,06,4,5250,嶋田有里,48,20,6.88,4,0.14,.  .
大村,5,一般,晴,南東,1,1,逃げ,01,1,4243,西村歩,11,46,6.82,1,0.13,1.49.4
大村,5,一般,晴,南東,1,1,逃げ,02,2,4499,滝川真由子,25,27,6.86,2,0.14,1.51.8
大村,5,一般,晴,南東,1,1,逃げ,03,3,5162,松尾怜実,12,49,6.88,3,0.14,1.53.1
大村,5,一般,晴,南東,1,1,逃げ,04,5,4208,三浦永理,17,29,6.84,5,0.21,1.53.6
大村,5,一般,晴,南東,1,1,逃げ,05,6,4940,白石有美,62,64,6.88,6,0.38,.  .
大村,5,一般,晴,南東,1,1,逃げ,06,4,5265,大廣咲季,55,74,6.84,4,0.21,.  .
大村,6,一般,晴,無風,0,1,逃げ,01,1,4501,樋口由加里,39,11,6.99,1,0.21,1.50.2
大村,6,一般,晴,無風,0,1,逃げ,02,5,3618,海野ゆかり,45,45,6.96,5,0.17,1.52.0
大村,6,一般,晴,無風,0,1,逃げ,03,4,4372,原田佑実,23,35,6.94,4,0.19,1.53.2
大村,6,一般,晴,無風,0,1,逃げ,04,2,5003,来田衣織,41,71,6.97,2,0.25,1.55.8
大村,6,一般,晴,無風,0,1,逃げ,05,3,4720,西澤日花里,22,61,7.01,3,0.24,.  .
大村,6,一般,晴,無風,0,1,逃げ,06,6,5335,森陽多,40,30,6.94,6,0.16,.  .
大村,7,一般,晴,南西,1,1,逃げ,01,1,4045,佐々木裕美,26,12,6.86,1,0.09,1.49.5
大村,7,一般,晴,南西,1,1,逃げ,02,4,5019,柴田百恵,70,60,6.90,4,0.14,1.51.4
大村,7,一般,晴,南西,1,1,逃げ,03,2,4317,木村紗友希,73,48,6.96,2,0.09,1.52.5
大村,7,一般,晴,南西,1,1,逃げ,04,3,4927,関野文,65,38,7.00,3,0.09,1.54.2
大村,7,一般,晴,南西,1,1,逃げ,05,6,4525,真子奈津実,21,67,6.90,6,0.15,.  .
大村,7,一般,晴,南西,1,1,逃げ,06,5,5305,伊藤栞,18,23,6.94,5,0.16,.  .
大村,8,一般,晴,北西,1,1,抜き,01,1,4964,土屋南,38,31,6.93,1,0.17,1.50.1
大村,8,一般,晴,北西,1,1,抜き,02,5,4941,孫崎百世,34,41,6.93,5,0.12,1.51.4
大村,8,一般,晴,北西,1,1,抜き,03,4,4844,村上奈穂,63,17,6.93,4,0.18,1.52.9
大村,8,一般,晴,北西,1,1,抜き,04,6,3579,中里優子,67,28,6.82,6,0.11,1.54.4
大村,8,一般,晴,北西,1,1,抜き,05,3,4484,稲生夏季,52,22,6.95,3,0.26,.  .
大村,8,一般,晴,北西,1,1,抜き,06,2,4878,西岡育未,20,65,6.91,2,0.25,.  .
大村,9,準優勝戦,晴,北西,2,1,逃げ,01,1,3900,香川素子,32,18,6.90,1,0.12,1.49.4
大村,9,準優勝戦,晴,北西,2,1,逃げ,02,2,5189,藤原早菜,47,51,6.88,2,0.13,1.50.5
大村,9,準優勝戦,晴,北西,2,1,逃げ,03,3,4499,滝川真由子,25,27,6.93,3,0.15,1.52.7
大村,9,準優勝戦,晴,北西,2,1,逃げ,04,4,5281,井上遥妃,19,63,6.87,4,0.16,1.53.6
大村,9,準優勝戦,晴,北西,2,1,逃げ,05,5,4884,勝浦真帆,56,21,6.86,5,0.16,.  .
大村,9,準優勝戦,晴,北西,2,1,逃げ,06,6,4773,中川りな,14,62,6.90,6,0.28,.  .
大村,10,準優勝戦,晴,北西,1,1,逃げ,01,1,3618,海野ゆかり,45,45,6.83,1,0.14,1.49.8
大村,10,準優勝戦,晴,北西,1,1,逃げ,02,2,4011,堀之内紀代子,74,56,6.77,2,0.20,1.50.3
大村,10,準優勝戦,晴,北西,1,1,逃げ,03,5,3871,池田紫乃,75,43,6.87,5,0.22,1.51.7
大村,10,準優勝戦,晴,北西,1,1,逃げ,04,3,5019,柴田百恵,70,60,6.89,3,0.24,1.52.6
大村,10,準優勝戦,晴,北西,1,1,逃げ,05,4,4243,西村歩,11,46,6.90,4,0.21,.  .
大村,10,準優勝戦,晴,北西,1,1,逃げ,06,6,4845,前田紗希,15,73,6.91,6,0.19,.  .
大村,11,準優勝戦,晴,南西,2,1,逃げ,01,1,4208,三浦永理,17,29,6.91,1,0.16,1.48.7
大村,11,準優勝戦,晴,南西,2,1,逃げ,02,2,4964,土屋南,38,31,6.97,2,0.16,1.50.9
大村,11,準優勝戦,晴,南西,2,1,逃げ,03,3,4372,原田佑実,23,35,6.88,3,0.16,1.51.9
大村,11,準優勝戦,晴,南西,2,1,逃げ,04,4,4927,関野文,65,38,6.96,4,0.09,1.51.9
大村,11,準優勝戦,晴,南西,2,1,逃げ,05,5,4045,佐々木裕美,26,12,6.86,5,0.10,.  .
大村,11,準優勝戦,晴,南西,2,1,逃げ,06,6,4501,樋口由加里,39,11,6.95,6,0.08,.  .
大村,12,一般,晴,南西,2,1,逃げ,01,1,5173,谷口佳蓮,54,57,6.90,1,0.23,1.49.5
大村,12,一般,晴,南西,2,1,逃げ,02,3,4947,間庭菜摘,51,69,6.88,3,0.23,1.51.2
大村,12,一般,晴,南西,2,1,逃げ,03,2,4484,稲生夏季,52,22,6.97,2,0.24,1.52.7
大村,12,一般,晴,南西,2,1,逃げ,04,5,4924,中北涼,33,58,6.93,5,0.23,1.54.0
大村,12,一般,晴,南西,2,1,逃げ,05,4,4720,西澤日花里,22,61,6.96,4,0.26,.  .
大村,12,一般,晴,南西,2,1,逃げ,06,6,4313,西村美智子,69,40,6.93,6,0.37,.  .
唐津,1,朝１戦一般,晴,北,4,4,差し,01,2,4879,山崎鉄平,16,89,6.74,2,0.12,1.48.9
唐津,1,朝１戦一般,晴,北,4,4,差し,02,1,3885,久田武,65,82,6.69,1,0.19,1.50.6
唐津,1,朝１戦一般,晴,北,4,4,差し,03,5,3508,久富政弘,17,54,6.79,5,0.26,1.52.7
唐津,1,朝１戦一般,晴,北,4,4,差し,04,3,4439,近藤友宝,29,81,6.70,3,0.21,1.54.2
唐津,1,朝１戦一般,晴,北,4,4,差し,05,4,4679,植田太一,45,53,6.83,4,0.24,1.55.8
唐津,1,朝１戦一般,晴,北,4,4,差し,06,6,5284,嘉手苅徹哉,39,47,6.74,6,0.27,1.57.9
唐津,2,モー２ング一,晴,北,3,3,逃げ,01,1,4092,岡部大輔,26,80,6.71,1,0.11,1.50.5
唐津,2,モー２ング一,晴,北,3,3,逃げ,02,5,4866,橋本英一,64,71,6.64,5,0.09,1.51.4
唐津,2,モー２ング一,晴,北,3,3,逃げ,03,4,5160,藤森陸斗,21,58,6.71,4,0.12,1.52.8
唐津,2,モー２ング一,晴,北,3,3,逃げ,04,2,4156,浜野孝志,62,90,6.73,2,0.17,1.54.8
唐津,2,モー２ング一,晴,北,3,3,逃げ,05,3,4106,坂井康嗣,13,63,6.76,3,0.18,1.56.0
唐津,2,モー２ング一,晴,北,3,3,逃げ,06,6,5309,森雄利,60,35,6.67,6,0.09,1.57.5
唐津,3,３ライズ戦一,晴,北,3,3,逃げ,01,1,3842,星野太郎,14,75,6.73,1,0.10,1.49.5
唐津,3,３ライズ戦一,晴,北,3,3,逃げ,02,4,3631,田添康介,38,52,6.64,4,0.05,1.50.7
唐津,3,３ライズ戦一,晴,北,3,3,逃げ,03,5,3596,河上年昭,27,55,6.71,5,0.05,1.52.1
唐津,3,３ライズ戦一,晴,北,3,3,逃げ,04,2,4004,山本浩輔,44,56,6.69,2,0.16,1.54.9
唐津,3,３ライズ戦一,晴,北,3,3,逃げ,05,3,5017,澤田尚也,24,70,6.71,3,0.12,1.55.8
