レース場,レース番号,レース種別,艇番,登録番号,選手名,モーター番号,ボート番号,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム
大村,1,予選,1,2912,尾崎鉄也,49,32,雨,南西,1,1,6.95,01,逃げ,1,0.11,1.50.6
大村,1,予選,2,4709,岡村将也,35,76,雨,南西,1,1,6.96,02,逃げ,2,0.14,1.51.8
大村,1,予選,5,4966,田川大貴,55,70,雨,南西,1,1,6.93,03,逃げ,5,0.11,1.53.0
大村,1,予選,3,4955,福田慶尚,47,23,雨,南西,1,1,6.94,04,逃げ,3,0.14,1.55.0
大村,1,予選,4,4252,松下哲也,70,49,雨,南西,1,1,7.01,05,逃げ,4,0.12,.  .
大村,1,予選,6,5250,嶋田有里,13,69,雨,南西,1,1,6.96,06,逃げ,6,0.19,.  .
大村,2,予選,1,3025,山口哲治,24,66,雨,南西,2,1,6.91,01,逃げ,1,0.26,1.52.1
大村,2,予選,3,4241,大串重幸,32,19,雨,南西,2,1,6.96,02,逃げ,3,0.23,1.52.9
大村,2,予選,6,3251,平石和男,30,11,雨,南西,2,1,6.98,03,逃げ,6,0.35,1.54.2
大村,2,予選,2,4423,坂口貴彦,58,67,雨,南西,2,1,6.95,04,逃げ,2,0.24,1.54.5
大村,2,予選,4,3741,松尾基成,37,22,雨,南西,2,1,6.97,05,逃げ,4,0.25,.  .
大村,2,予選,5,4661,中島昂章,29,72,雨,南西,2,1,6.96,06,逃げ,5,0.31,.  .
大村,3,予選,2,5055,眞鳥章太,50,20,雨,南西,2,1,7.04,01,まくり,2,0.11,1.51.3
大村,3,予選,4,5195,北村寧々,72,52,雨,南西,2,1,6.90,02,まくり,4,0.24,1.52.2
大村,3,予選,3,4330,奈須啓太,39,43,雨,南西,2,1,6.92,03,まくり,3,0.13,1.53.2
大村,3,予選,6,4762,藤原啓史朗,33,59,雨,南西,2,1,6.91,04,まくり,6,0.23,1.54.6
大村,3,予選,1,3243,佐野隆仁,12,57,雨,南西,2,1,6.96,05,まくり,1,0.16,.  .
大村,3,予選,5,4574,東潤樹,74,56,雨,南西,2,1,6.98,06,まくり,5,0.29,.  .
大村,4,予選,6,3743,林美憲,11,21,雨,西,1,1,6.89,01,差し,2,0.11,1.49.7
大村,4,予選,1,3273,石田豪,26,58,雨,西,1,1,6.90,02,差し,1,0.11,1.51.2
大村,4,予選,2,4630,岩永雅人,22,48,雨,西,1,1,6.95,03,差し,3,0.19,1.51.9
大村,4,予選,3,4734,安河内将,40,74,雨,西,1,1,6.94,04,差し,4,0.16,1.52.9
大村,4,予選,5,3802,森岡まき,20,24,雨,西,1,1,6.95,05,差し,6,0.16,.  .
大村,4,予選,4,3976,内田圭,31,36,雨,西,1,1,7.06,06,差し,5,0.18,.  .
大村,5,予選,1,3304,烏野賢太,41,75,雨,北西,1,1,6.99,01,逃げ,1,0.11,1.49.9
大村,5,予選,2,4278,藤岡俊介,69,33,雨,北西,1,1,6.96,02,逃げ,2,0.08,1.50.5
大村,5,予選,3,4746,大豆生田蒼,17,38,雨,北西,1,1,6.95,03,逃げ,3,0.11,1.52.3
大村,5,予選,5,4653,小野達哉,34,53,雨,北西,1,1,6.98,04,逃げ,5,0.08,1.52.9
大村,5,予選,4,3989,熊本英一,68,37,雨,北西,1,1,6.98,05,逃げ,4,0.12,.  .
大村,5,予選,6,3567,吉岡誠,76,51,雨,北西,1,1,7.06,06,逃げ,6,0.14,.  .
大村,6,予選,1,4572,渡部悟,59,31,雨,北西,1,1,6.99,01,逃げ,1,0.14,1.50.2
大村,6,予選,5,4171,榎幸司,63,35,雨,北西,1,1,6.96,02,逃げ,5,0.18,1.51.1
大村,6,予選,4,4952,吉武真也,51,50,雨,北西,1,1,6.90,03,逃げ,4,0.15,1.53.1
大村,6,予選,3,4557,松尾光広,71,15,雨,北西,1,1,7.00,04,逃げ,3,0.19,1.54.4
大村,6,予選,2,3741,松尾基成,37,22,雨,北西,1,1,6.97,05,逃げ,2,0.18,.  .
大村,6,予選,6,4738,清埜翔子,45,63,雨,北西,1,1,6.90,06,逃げ,6,0.21,.  .
大村,7,予選,1,4239,竹田辰也,25,55,曇り,西,1,1,6.90,01,逃げ,1,0.07,1.49.9
大村,7,予選,2,4966,田川大貴,55,70,曇り,西,1,1,6.94,02,逃げ,2,0.06,1.51.1
大村,7,予選,3,4040,廣瀬将亨,57,40,曇り,西,1,1,6.92,03,逃げ,3,0.05,1.52.8
大村,7,予選,5,4518,大須賀友,23,68,曇り,西,1,1,6.88,04,逃げ,5,0.33,1.54.5
大村,7,予選,4,4423,坂口貴彦,58,67,曇り,西,1,1,6.94,05,逃げ,4,0.21,.  .
大村,7,予選,6,5192,中尾優香,65,25,曇り,西,1,1,6.90,06,逃げ,6,0.41,.  .
大村,8,予選,1,4685,島村隆幸,28,71,曇り,無風,0,1,6.90,01,逃げ,1,0.19,1.48.8
大村,8,予選,4,4724,吉田祐貴,21,54,曇り,無風,0,1,6.94,02,逃げ,4,0.11,1.51.9
大村,8,予選,5,4630,岩永雅人,22,48,曇り,無風,0,1,6.96,03,逃げ,5,0.13,1.53.1
大村,8,予選,3,3251,平石和男,30,11,曇り,無風,0,1,6.98,04,逃げ,3,0.21,1.54.6
大村,8,予選,6,5055,眞鳥章太,50,20,曇り,無風,0,1,6.97,05,逃げ,6,0.23,.  .
大村,8,予選,2,4252,松下哲也,70,49,曇り,無風,0,1,6.95,06,逃げ,2,0.24,.  .
大村,9,予選特賞,1,4653,小野達哉,34,53,曇り,北西,1,1,6.88,01,逃げ,1,0.14,1.49.4
大村,9,予選特賞,2,4661,中島昂章,29,72,曇り,北西,1,1,6.92,02,逃げ,2,0.19,1.50.3
大村,9,予選特賞,3,4762,藤原啓史朗,33,59,曇り,北西,1,1,6.90,03,逃げ,3,0.12,1.52.5
大村,9,予選特賞,5,4709,岡村将也,35,76,曇り,北西,1,1,6.95,04,逃げ,5,0.21,1.53.0
大村,9,予選特賞,6,4523,中村辰也,19,60,曇り,北西,1,1,6.87,05,逃げ,6,0.18,.  .
大村,9,予選特賞,4,3273,石田豪,26,58,曇り,北西,1,1,6.92,06,逃げ,4,0.17,.  .
大村,10,予選特賞,3,4738,清埜翔子,45,63,曇り,無風,0,1,6.88,01,まくり,3,0.10,1.48.9
大村,10,予選特賞,1,4746,大豆生田蒼,17,38,曇り,無風,0,1,6.89,02,まくり,1,0.11,1.49.9
