レース場,レース番号,レース種別,艇番,登録番号,選手名,モーター番号,ボート番号,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム
福岡,1,一般,4,4925,森悠稀,63,146,曇り,北,2,2,6.87,01,まくり,5,0.14,1.51.3
福岡,1,一般,1,3612,馬袋義則,51,123,曇り,北,2,2,6.87,02,まくり,1,0.18,1.52.3
福岡,1,一般,5,3352,小川晃司,17,159,曇り,北,2,2,6.92,03,まくり,6,0.16,1.54.3
福岡,1,一般,6,5031,渡辺空依,30,172,曇り,北,2,2,6.89,04,まくり,2,0.17,1.55.3
福岡,1,一般,3,4727,安部慎一,43,166,曇り,北,2,2,6.87,05,まくり,4,0.25,.  .
福岡,1,一般,2,4723,寺島吉彦,71,103,曇り,北,2,2,6.83,06,まくり,3,0.32,.  .
福岡,2,一般,2,4919,吉田翔悟,67,137,曇り,北,2,2,6.87,01,まくり,2,0.15,1.50.7
福岡,2,一般,6,5106,山崎祥,45,153,曇り,北,2,2,6.82,02,まくり,6,0.24,1.51.7
福岡,2,一般,4,4148,枝尾賢,48,155,曇り,北,2,2,6.81,03,まくり,4,0.18,1.53.7
福岡,2,一般,5,4471,新田泰章,15,131,曇り,北,2,2,6.92,04,まくり,5,0.26,1.55.0
福岡,2,一般,3,3660,長谷川親王,68,121,曇り,北,2,2,6.94,05,まくり,3,0.21,.  .
福岡,2,一般,1,4560,庄司樹良々,34,108,曇り,北,2,2,6.86,06,まくり,1,0.32,.  .
福岡,3,一般,1,4674,池田剛規,19,139,曇り,北,2,2,6.92,01,逃げ,1,0.13,1.51.1
福岡,3,一般,2,4600,井内将太郎,66,106,曇り,北,2,2,6.87,02,逃げ,2,0.09,1.52.3
福岡,3,一般,5,4681,太田潮,36,143,曇り,北,2,2,6.94,03,逃げ,5,0.16,1.54.2
福岡,3,一般,6,3775,泉啓文,11,154,曇り,北,2,2,6.91,04,逃げ,6,0.16,1.55.7
福岡,3,一般,3,5081,篠原飛翔,50,138,曇り,北,2,2,6.94,05,逃げ,3,0.18,.  .
福岡,3,一般,4,4757,山田祐也,37,144,曇り,北,2,2,6.87,06,逃げ,4,0.16,.  .
福岡,4,一般,1,4790,柳内敬太,56,161,晴,北,2,2,6.88,01,抜き,1,0.07,1.50.4
福岡,4,一般,5,4672,守屋大地,12,151,晴,北,2,2,6.92,02,抜き,5,0.14,1.52.2
福岡,4,一般,3,4169,多田有佑,21,114,晴,北,2,2,6.94,03,抜き,3,0.08,1.52.8
福岡,4,一般,2,3682,切田潤二,42,173,晴,北,2,2,6.93,04,抜き,2,0.08,1.54.6
福岡,4,一般,6,4498,宮本夏樹,26,116,晴,北,2,2,6.92,05,抜き,6,0.15,.  .
福岡,4,一般,4,4410,井上大輔,72,164,晴,北,2,2,6.93,06,抜き,4,0.18,.  .
