レース場,レース番号,レース種別,艇番,登録番号,選手名,モーター番号,ボート番号,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム
福岡,1,予,1,4494,河合佑樹,13,133,晴,南東,1,2,6.76,01,逃げ,1,0.08,1.49.2
福岡,1,予,2,3881,浦上拓也,56,172,晴,南東,1,2,6.85,02,逃げ,2,0.09,1.51.7
福岡,1,予,3,3691,加藤知弘,19,140,晴,南東,1,2,6.86,03,逃げ,3,0.16,1.52.6
福岡,1,予,6,4432,黄金井力良,36,159,晴,南東,1,2,6.92,04,逃げ,5,0.24,1.53.4
福岡,1,予,4,3600,玄馬徹,65,101,晴,南東,1,2,6.86,05,逃げ,4,0.19,.  .
福岡,1,予,5,5119,真田翔磨,67,158,晴,南東,1,2,6.96,06,逃げ,6,0.19,.  .
福岡,2,予,1,4389,伊藤喜智,30,106,晴,東,2,3,6.88,01,逃げ,1,0.14,1.49.4
福岡,2,予,2,3517,高橋勲,39,160,晴,東,2,3,6.82,02,逃げ,2,0.07,1.51.1
福岡,2,予,6,4036,金田諭,29,119,晴,東,2,3,6.79,03,逃げ,6,0.12,1.52.1
福岡,2,予,4,4278,藤岡俊介,31,161,晴,東,2,3,6.86,04,逃げ,4,0.13,1.52.3
福岡,2,予,3,3831,安藤裕貴,32,154,晴,東,2,3,6.83,05,逃げ,3,0.07,.  .
福岡,2,予,5,3353,前田光昭,71,135,晴,東,2,3,6.91,06,逃げ,5,0.17,.  .
福岡,3,予,1,3921,川村正輝,41,170,晴,東,3,4,6.76,01,逃げ,1,0.24,1.49.9
福岡,3,予,3,3508,久富政弘,55,105,晴,東,3,4,6.87,02,逃げ,3,0.26,1.51.0
福岡,3,予,4,3251,平石和男,66,143,晴,東,3,4,6.87,03,逃げ,4,0.30,1.52.0
福岡,3,予,6,3519,冨田秀幸,61,164,晴,東,3,4,6.84,04,逃げ,6,0.32,1.53.2
福岡,3,予,2,3873,別府昌樹,64,169,晴,東,3,4,6.86,05,逃げ,2,0.25,.  .
