レース場,レース番号,レース種別,艇番,登録番号,選手名,モーター番号,ボート番号,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム
大村,1,一般,1,5086,本村大,11,59,曇り,南西,4,3,7.06,01,逃げ,1,0.27,1.52.4
大村,1,一般,4,4006,小野勇作,14,62,曇り,南西,4,3,7.14,02,逃げ,4,0.15,1.54.7
大村,1,一般,6,3352,小川晃司,19,34,曇り,南西,4,3,7.17,03,逃げ,6,0.17,1.56.0
大村,1,一般,5,4222,山口高志,17,63,曇り,南西,4,3,7.10,04,逃げ,5,0.16,1.56.3
大村,1,一般,2,3715,倉尾大介,59,28,曇り,南西,4,3,7.07,05,逃げ,2,0.22,.  .
大村,1,一般,3,3881,浦上拓也,58,60,曇り,南西,4,3,7.11,06,逃げ,3,0.19,.  .
大村,2,一般,1,4948,木場悠介,71,17,曇り,南西,4,3,7.05,01,逃げ,1,0.10,1.51.9
大村,2,一般,2,4879,山崎鉄平,65,76,曇り,南西,4,3,7.05,02,逃げ,2,0.11,1.53.0
大村,2,一般,6,3843,上之晃弘,31,64,曇り,南西,4,3,7.11,03,逃げ,6,0.19,1.54.9
大村,2,一般,3,3315,広瀬聖仁,63,23,曇り,南西,4,3,7.06,04,逃げ,3,0.15,1.55.2
大村,2,一般,4,3880,浅見宗孝,34,19,曇り,南西,4,3,7.08,05,逃げ,4,0.24,.  .
大村,2,一般,5,3233,小畑実成,33,25,曇り,南西,4,3,7.20,06,逃げ,5,0.23,.  .
大村,3,一般,1,4811,向井田佑紀,21,32,曇り,南,6,5,7.07,01,逃げ,1,0.13,1.52.7
大村,3,一般,5,3568,木村光宏,13,18,曇り,南,6,5,7.09,02,逃げ,5,0.17,1.54.3
大村,3,一般,2,4666,日笠勝弘,25,33,曇り,南,6,5,7.16,03,逃げ,2,0.15,1.54.8
大村,3,一般,6,4099,吉永則雄,75,14,曇り,南,6,5,7.03,04,逃げ,6,0.17,1.55.1
大村,3,一般,3,4511,中岡健人,24,67,曇り,南,6,5,7.09,05,逃げ,3,0.14,.  .
大村,3,一般,4,4725,佐竹太一,67,72,曇り,南,6,5,7.10,06,逃げ,4,0.13,.  .
大村,4,一般,1,3713,伊藤誠二,28,36,雨,南,5,4,7.26,01,抜き,1,0.14,1.53.3
大村,4,一般,6,4184,渡邊雄一郎,22,66,雨,南,5,4,7.07,02,抜き,6,0.36,1.54.3
大村,4,一般,2,5109,川崎智稔,36,71,雨,南,5,4,7.15,03,抜き,2,0.19,1.56.1
大村,4,一般,3,4218,吉川喜継,68,35,雨,南,5,4,7.34,04,抜き,3,0.22,1.57.0
大村,4,一般,5,4253,西川真人,76,68,雨,南,5,4,7.28,05,抜き,5,0.36,.  .
大村,4,一般,4,4257,古川健,16,65,雨,南,5,4,7.23,06,抜き,4,0.20,.  .
大村,5,一般,4,4715,村上遼,69,29,雨,南西,5,4,7.25,01,まくり,4,0.22,1.53.3
大村,5,一般,5,4006,小野勇作,14,62,雨,南西,5,4,7.19,02,まくり,5,0.21,1.54.6
大村,5,一般,6,4535,北山康介,30,73,雨,南西,5,4,7.24,03,まくり,6,0.21,1.56.1
大村,5,一般,1,4883,岡部大輝,72,70,雨,南西,5,4,7.19,04,まくり,1,0.08,1.56.9
大村,5,一般,2,3708,岡部貴司,20,27,雨,南西,5,4,7.24,05,まくり,2,0.14,.  .
大村,5,一般,3,5081,篠原飛翔,27,13,雨,南西,5,4,7.15,06,まくり,3,0.24,.  .
大村,6,一般,3,4114,深澤達徳,61,12,雨,南西,4,3,7.21,01,まくり,3,0.05,1.52.5
大村,6,一般,1,4294,古賀繁輝,62,22,雨,南西,4,3,7.16,02,まくり,1,0.13,1.53.6
大村,6,一般,4,3315,広瀬聖仁,63,23,雨,南西,4,3,7.20,03,まくり,4,0.03,1.54.7
大村,6,一般,6,3952,中澤和志,32,58,雨,南西,4,3,7.21,04,まくり,6,0.09,1.56.2
大村,6,一般,5,3881,浦上拓也,58,60,雨,南西,4,3,7.24,05,まくり,5,0.11,.  .
大村,6,一般,2,4062,後藤陽介,23,24,雨,南西,4,3,7.35,06,まくり,2,0.12,.  .
大村,7,一般,1,4603,谷川将太,64,30,曇り,南西,4,3,7.15,01,逃げ,1,0.09,1.53.2
大村,7,一般,2,3297,藤丸光一,12,75,曇り,南西,4,3,7.17,02,逃げ,2,0.16,1.54.5
大村,7,一般,5,3685,荒井輝年,29,15,曇り,南西,4,3,7.24,03,逃げ,5,0.22,1.55.5
大村,7,一般,3,4222,山口高志,17,63,曇り,南西,4,3,7.16,04,逃げ,3,0.12,1.56.9
大村,7,一般,4,4486,野村誠,74,21,曇り,南西,4,3,7.22,05,逃げ,4,0.19,.  .
大村,7,一般,6,4438,森作雄大,66,69,曇り,南西,4,3,7.24,06,逃げ,6,0.14,.  .
大村,8,一般,1,4436,渋谷明憲,60,20,雨,南西,4,3,7.16,01,逃げ,1,0.13,1.53.4
大村,8,一般,2,4925,森悠稀,15,61,雨,南西,4,3,7.15,02,逃げ,2,0.13,1.55.0
大村,8,一般,4,4214,林祐介,70,31,雨,南西,4,3,7.28,03,逃げ,4,0.14,1.56.6
大村,8,一般,6,3352,小川晃司,19,34,雨,南西,4,3,7.28,04,逃げ,6,0.19,1.57.8
大村,8,一般,5,4210,松村康太,73,11,雨,南西,4,3,7.26,05,逃げ,5,0.17,.  .
大村,8,一般,3,5109,川崎智稔,36,71,雨,南西,4,3,7.15,06,逃げ,3,0.14,.  .
大村,9,準優勝戦,2,4715,村上遼,69,29,雨,南西,6,5,7.14,01,差し,2,0.10,1.53.1
大村,9,準優勝戦,1,4184,渡邊雄一郎,22,66,雨,南西,6,5,7.05,02,差し,1,0.16,1.54.6
大村,9,準優勝戦,6,5086,本村大,11,59,雨,南西,6,5,6.95,03,差し,6,0.15,1.56.2
大村,9,準優勝戦,4,4883,岡部大輝,72,70,雨,南西,6,5,7.13,04,差し,4,0.11,1.57.8
大村,9,準優勝戦,3,3843,上之晃弘,31,64,雨,南西,6,5,7.14,05,差し,3,0.14,.  .
大村,9,準優勝戦,5,4666,日笠勝弘,25,33,雨,南西,6,5,7.13,06,差し,5,0.10,.  .
大村,10,準優勝戦,1,4535,北山康介,30,73,雨,南西,7,6,7.28,01,抜き,1,0.19,1.54.1
大村,10,準優勝戦,4,3713,伊藤誠二,28,36,雨,南西,7,6,7.32,02,抜き,4,0.21,1.54.9
大村,10,準優勝戦,2,4294,古賀繁輝,62,22,雨,南西,7,6,7.19,03,抜き,2,0.21,1.55.7
大村,10,準優勝戦,6,4948,木場悠介,71,17,雨,南西,7,6,7.44,04,抜き,6,0.16,1.57.0
大村,10,準優勝戦,5,4811,向井田佑紀,21,32,雨,南西,7,6,7.29,05,抜き,5,0.18,.  .
大村,10,準優勝戦,3,3568,木村光宏,13,18,雨,南西,7,6,7.43,06,抜き,3,0.19,.  .
大村,11,準優勝戦,2,4436,渋谷明憲,60,20,雨,南西,7,6,7.17,01,差し,2,0.18,1.52.7
大村,11,準優勝戦,1,3952,中澤和志,32,58,雨,南西,7,6,7.19,02,差し,1,0.14,1.54.0
大村,11,準優勝戦,4,3685,荒井輝年,29,15,雨,南西,7,6,7.26,03,差し,4,0.15,1.54.5
大村,11,準優勝戦,5,3708,岡部貴司,20,27,雨,南西,7,6,7.35,04,差し,5,0.20,1.56.4
大村,11,準優勝戦,3,4099,吉永則雄,75,14,雨,南西,7,6,7.23,05,差し,3,0.17,.  .
大村,11,準優勝戦,6,4603,谷川将太,64,30,雨,南西,7,6,7.26,06,差し,6,0.21,.  .
大村,12,一般,2,5081,篠原飛翔,27,13,雨,南西,10,9,7.23,01,抜き,2,0.33,1.17.4
大村,12,一般,1,4218,吉川喜継,68,35,雨,南西,10,9,7.33,02,抜き,1,0.27,1.17.8
大村,12,一般,5,3880,浅見宗孝,34,19,雨,南西,10,9,7.25,03,抜き,5,0.36,1.19.8
大村,12,一般,4,4114,深澤達徳,61,12,雨,南西,10,9,7.26,04,抜き,4,0.28,1.19.8
大村,12,一般,6,4486,野村誠,74,21,雨,南西,10,9,7.38,05,抜き,6,0.32,.  .
大村,12,一般,3,4725,佐竹太一,67,72,雨,南西,10,9,7.25,06,抜き,3,0.29,.  .
唐津,1,朝１戦一般,1,4025,山本隆幸,42,68,雨,南,7,7,6.77,01,逃げ,1,0.18,1.52.5
唐津,1,朝１戦一般,2,5219,森口和紀,30,73,雨,南,7,7,6.70,02,逃げ,2,0.21,1.53.3
唐津,1,朝１戦一般,3,5274,城間盛渚,16,46,雨,南,7,7,6.72,03,逃げ,3,0.22,1.55.2
唐津,1,朝１戦一般,5,4176,樋口喜彦,23,82,雨,南,7,7,6.79,04,逃げ,4,0.31,1.56.4
唐津,1,朝１戦一般,4,3081,岡本慎治,61,42,雨,南,7,7,6.76,05,逃げ,5,0.51,1.57.7
唐津,1,朝１戦一般,6,4355,小川広大,65,88,雨,南,7,7,6.72,06,逃げ,6,0.92,2.01.1
唐津,2,モー２ング一,1,4888,金児隆太,53,36,雨,南,7,7,6.81,01,逃げ,1,0.19,1.53.2
唐津,2,モー２ング一,2,3563,堤昇,67,72,雨,南,7,7,6.79,02,逃げ,2,0.17,1.54.1
唐津,2,モー２ング一,5,4789,古賀智之,34,75,雨,南,7,7,6.77,03,逃げ,5,0.21,1.55.9
唐津,2,モー２ング一,4,3505,山田竜一,35,37,雨,南,7,7,6.77,04,逃げ,4,0.18,1.56.4
唐津,2,モー２ング一,3,4007,榮田将彦,64,81,雨,南,7,7,6.69,05,逃げ,3,0.19,1.58.0
唐津,2,モー２ング一,6,4846,佐藤駿介,52,60,雨,南,7,7,6.72,06,逃げ,6,0.18,1.58.0
唐津,3,一般,1,3711,江本真治,22,84,雨,南,7,7,6.72,01,抜き,1,0.18,1.53.1
唐津,3,一般,6,4683,向井田直弥,41,69,雨,南,7,7,6.77,02,抜き,6,0.05,1.54.2
唐津,3,一般,5,4387,平山智加,37,87,雨,南,7,7,6.80,03,抜き,5,0.14,1.55.1
唐津,3,一般,2,3518,倉田郁美,54,86,雨,南,7,7,6.71,04,抜き,2,0.17,1.55.4
唐津,3,一般,4,4414,大澤真菜,66,31,雨,南,7,7,6.78,05,抜き,4,0.23,1.57.6
唐津,3,一般,3,5170,佐藤太亮,46,41,雨,南,7,7,6.76,06,抜き,3,0.15,1.59.4
唐津,4,一般,1,3801,五反田忍,47,62,雨,南,7,7,6.70,01,逃げ,1,0.21,1.52.6
唐津,4,一般,6,4050,田口節子,26,43,雨,南,7,7,6.71,02,逃げ,6,0.16,1.53.4
唐津,4,一般,5,5207,高山敬悟,69,35,雨,南,7,7,6.74,03,逃げ,5,0.14,1.54.9
唐津,4,一般,3,3935,岩津徹郎,36,66,雨,南,7,7,6.76,04,逃げ,3,0.19,1.55.2
唐津,4,一般,4,3663,木山和幸,70,39,雨,南,7,7,6.76,05,逃げ,4,0.14,1.56.7
唐津,4,一般,2,3652,森下勇,39,59,雨,南,7,7,6.75,06,逃げ,2,0.18,1.59.3
