レース場,レース番号,レース種別,艇番,登録番号,選手名,モーター番号,ボート番号,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム
福岡,1,一般,1,4872,山下流心,12,147,晴,北,3,3,6.85,01,逃げ,1,0.16,2.00.0
福岡,1,一般,5,5008,羽野諒,61,109,晴,北,3,3,6.88,02,逃げ,4,0.12,2.03.6
福岡,1,一般,6,4879,山崎鉄平,52,110,晴,北,3,3,6.89,03,逃げ,6,0.24,2.07.1
福岡,1,一般,2,5014,梶山涼斗,38,138,晴,北,3,3,6.89,04,逃げ,2,0.15,2.11.4
福岡,1,一般,3,4884,勝浦真帆,29,159,晴,北,3,3,6.90,05,逃げ,3,0.16,2.14.0
福岡,2,一般,2,5092,篠原晟弥,73,163,晴,北東,4,4,6.81,01,まくり,2,0.15,1.51.4
福岡,2,一般,5,5064,品川二千翔,15,119,晴,北東,4,4,6.91,02,まくり,5,0.23,1.52.9
福岡,2,一般,1,4981,牧山敦也,32,134,晴,北東,4,4,6.91,03,まくり,1,0.24,1.55.1
福岡,2,一般,4,4877,鈴谷一平,25,172,晴,北東,4,4,6.85,04,まくり,4,0.18,1.55.1
福岡,2,一般,3,4822,百武翔,13,171,晴,北東,4,4,6.89,05,まくり,3,0.22,1.55.8
福岡,2,一般,6,4853,前原哉,74,160,晴,北東,4,4,6.79,06,まくり,6,0.25,1.56.0
福岡,3,一般,3,4991,宗行治哉,50,143,晴,北東,3,3,6.86,01,まくり,3,0.14,1.50.4
福岡,3,一般,1,5055,眞鳥章太,75,140,晴,北東,3,3,6.86,02,まくり,1,0.05,1.52.9
福岡,3,一般,6,5073,上原健次郎,24,156,晴,北東,3,3,6.80,03,まくり,6,0.09,1.54.3
福岡,3,一般,5,4590,渡邉優美,53,150,晴,北東,3,3,6.85,04,まくり,5,0.11,1.54.8
福岡,3,一般,2,4852,川原祐明,30,101,晴,北東,3,3,6.84,05,まくり,2,0.11,1.55.5
福岡,3,一般,4,4878,西岡育未,58,118,晴,北東,3,3,6.83,06,まくり,4,0.14,1.57.2
福岡,4,一般,4,4957,竹之内極,47,164,晴,北,3,3,6.85,01,まくり差し,4,0.11,1.50.8
福岡,4,一般,1,4978,山田和佐,14,129,晴,北,3,3,6.82,02,まくり差し,1,0.23,1.52.2
福岡,4,一般,5,4886,入海馨,46,115,晴,北,3,3,6.86,03,まくり差し,5,0.19,1.52.8
福岡,4,一般,2,4924,中北涼,28,151,晴,北,3,3,6.91,04,まくり差し,2,0.12,1.54.8
福岡,4,一般,3,4718,北川太一,69,106,晴,北,3,3,6.86,05,まくり差し,3,0.25,1.54.9
福岡,4,一般,6,4963,實森美祐,64,127,晴,北,3,3,6.87,06,まくり差し,6,0.23,1.59.7
福岡,5,一般,4,5043,中村日向,57,104,晴,北西,3,3,6.83,01,まくり,4,0.10,1.49.9
福岡,5,一般,5,4966,田川大貴,23,121,晴,北西,3,3,6.89,02,まくり,5,0.14,1.52.4
福岡,5,一般,1,5081,篠原飛翔,34,108,晴,北西,3,3,6.97,03,まくり,1,0.17,1.54.3
福岡,5,一般,3,4931,木谷賢太,18,161,晴,北西,3,3,6.91,04,まくり,3,0.12,1.55.7
福岡,5,一般,2,5018,竹下大樹,17,169,晴,北西,3,3,6.88,05,まくり,2,0.16,1.58.8
福岡,5,一般,6,4985,井本昌也,19,125,晴,北西,3,3,6.92,06,まくり,6,0.17,1.59.8
福岡,6,一般,1,5016,宮田龍馬,44,139,晴,北,3,3,6.85,01,逃げ,1,0.12,1.58.3
福岡,6,一般,5,4925,森悠稀,71,142,晴,北,3,3,6.89,02,逃げ,5,0.09,2.04.6
福岡,6,一般,2,4773,中川りな,39,112,晴,北,3,3,6.89,03,逃げ,2,0.11,2.07.1
福岡,6,一般,4,4884,勝浦真帆,29,159,晴,北,3,3,6.91,04,逃げ,4,0.31,2.09.1
福岡,6,一般,6,4949,横田貴満,40,116,晴,北,3,3,6.94,05,逃げ,6,0.12,2.13.8
福岡,7,一般,2,4798,浜先真範,37,133,晴,北,3,3,6.79,01,差し,2,0.05,1.50.1
福岡,7,一般,1,5058,前原大道,67,152,晴,北,3,3,6.90,02,差し,1,0.01,1.51.0
福岡,7,一般,6,4958,溝口海義也,43,149,晴,北,3,3,6.91,03,差し,4,0.11,1.53.6
福岡,7,一般,5,4848,仲谷颯仁,11,113,晴,北,3,3,6.98,04,差し,6,0.12,1.54.1
福岡,7,一般,4,5014,梶山涼斗,38,138,晴,北,3,3,6.97,05,差し,5,0.14,2.01.3
福岡,7,一般,3,5064,品川二千翔,15,119,晴,北,3,3,6.89,06,差し,3,0.10,2.06.0
福岡,8,一般,1,5028,原田才一郎,21,146,晴,北,3,3,6.84,01,逃げ,1,0.15,1.50.9
福岡,8,一般,2,5008,羽野諒,61,109,晴,北,3,3,6.86,02,逃げ,2,0.15,1.52.5
福岡,8,一般,3,4878,西岡育未,58,118,晴,北,3,3,6.86,03,逃げ,3,0.27,1.53.5
福岡,8,一般,5,4981,牧山敦也,32,134,晴,北,3,3,6.92,04,逃げ,5,0.25,1.53.6
福岡,8,一般,4,4924,中北涼,28,151,晴,北,3,3,6.95,05,逃げ,4,0.18,1.54.9
福岡,8,一般,6,5015,高橋竜矢,35,123,晴,北,3,3,6.90,06,逃げ,6,0.20,1.55.3
福岡,9,一般,1,4938,小芦るり華,70,165,晴,北,3,3,6.88,01,逃げ,1,0.17,1.49.2
福岡,9,一般,3,4853,前原哉,74,160,晴,北,3,3,6.85,02,逃げ,3,0.12,1.50.4
福岡,9,一般,2,4966,田川大貴,23,121,晴,北,3,3,6.89,03,逃げ,2,0.15,1.53.2
福岡,9,一般,4,5055,眞鳥章太,75,140,晴,北,3,3,6.95,04,逃げ,4,0.18,1.54.6
福岡,9,一般,6,4776,竹田和哉,16,144,晴,北,3,3,7.00,05,逃げ,6,0.26,1.55.0
福岡,9,一般,5,4978,山田和佐,14,129,晴,北,3,3,6.93,06,逃げ,5,0.29,1.55.0
福岡,10,特別選抜Ｂ戦,4,5018,竹下大樹,17,169,晴,北,3,3,6.90,01,まくり差し,4,0.16,1.50.5
福岡,10,特別選抜Ｂ戦,1,4590,渡邉優美,53,150,晴,北,3,3,6.86,02,まくり差し,1,0.15,1.50.8
福岡,10,特別選抜Ｂ戦,3,4957,竹之内極,47,164,晴,北,3,3,6.87,03,まくり差し,3,0.22,1.53.0
福岡,10,特別選抜Ｂ戦,6,4872,山下流心,12,147,晴,北,3,3,6.95,04,まくり差し,6,0.21,1.54.0
福岡,10,特別選抜Ｂ戦,5,4773,中川りな,39,112,晴,北,3,3,6.90,05,まくり差し,5,0.15,1.55.0
福岡,10,特別選抜Ｂ戦,2,4877,鈴谷一平,25,172,晴,北,3,3,6.87,06,まくり差し,2,0.14,1.55.7
福岡,11,特別選抜Ａ戦,1,4886,入海馨,46,115,晴,北,3,3,6.86,01,逃げ,1,0.22,1.49.3
福岡,11,特別選抜Ａ戦,4,4798,浜先真範,37,133,晴,北,3,3,6.83,02,逃げ,4,0.23,1.50.3
福岡,11,特別選抜Ａ戦,3,4852,川原祐明,30,101,晴,北,3,3,6.84,03,逃げ,3,0.19,1.52.1
福岡,11,特別選抜Ａ戦,6,5016,宮田龍馬,44,139,晴,北,3,3,6.83,04,逃げ,6,0.21,1.53.6
福岡,11,特別選抜Ａ戦,5,5028,原田才一郎,21,146,晴,北,3,3,6.82,05,逃げ,5,0.23,1.55.3
福岡,11,特別選抜Ａ戦,2,4822,百武翔,13,171,晴,北,3,3,6.84,06,逃げ,2,0.20,1.55.5
福岡,12,優勝戦,1,4772,石丸海渡,56,173,晴,北,3,3,6.80,01,逃げ,1,0.03,1.49.1
福岡,12,優勝戦,5,4771,下寺秀和,55,168,晴,北,3,3,6.90,02,逃げ,5,0.18,1.50.3
福岡,12,優勝戦,2,4950,高岡竜也,72,137,晴,北,3,3,6.80,03,逃げ,2,0.01,1.52.0
福岡,12,優勝戦,3,4823,中村桃佳,27,122,晴,北,3,3,6.83,04,逃げ,3,0.14,1.52.5
福岡,12,優勝戦,6,4643,近江翔吾,36,102,晴,北,3,3,6.83,05,逃げ,6,0.16,1.53.7
福岡,12,優勝戦,4,4802,中田達也,51,130,晴,北,3,3,6.81,06,逃げ,4,0.18,1.55.2
若松,1,一般戦,3,5102,原田雄次,32,31,晴,西,4,4,6.84,01,まくり,3,0.16,1.50.4
若松,1,一般戦,1,3928,林恵祐,3,46,晴,西,4,4,6.79,02,まくり,1,0.19,1.52.5
若松,1,一般戦,6,3079,新地雅洋,41,13,晴,西,4,4,6.85,03,まくり,5,0.15,1.54.3
若松,1,一般戦,5,5240,高橋龍治,5,47,晴,西,4,4,6.84,04,まくり,6,0.15,1.55.0
若松,1,一般戦,2,5041,荒牧凪沙,18,35,晴,西,4,4,6.87,05,まくり,2,0.19,.  .
若松,1,一般戦,4,5114,小林孝彰,20,12,晴,西,4,4,6.91,06,まくり,4,0.15,.  .
若松,2,一般戦,2,4731,間野兼礼,15,50,晴,西,5,5,6.81,01,差し,2,0.21,1.49.8
若松,2,一般戦,1,3630,黒田誠司,52,63,晴,西,5,5,6.87,02,差し,1,0.15,1.51.0
若松,2,一般戦,4,4432,黄金井力良,43,29,晴,西,5,5,6.82,03,差し,4,0.21,1.52.8
若松,2,一般戦,5,5224,西岡顕心,25,51,晴,西,5,5,6.80,04,差し,5,0.20,1.53.7
若松,2,一般戦,3,4103,山崎善庸,56,61,晴,西,5,5,6.92,05,差し,3,0.25,.  .
若松,2,一般戦,6,4727,安部慎一,40,43,晴,西,5,5,6.73,06,差し,6,0.21,.  .
若松,3,一般戦,1,5104,山田丈,22,18,晴,西,4,4,6.76,01,逃げ,1,0.12,1.50.7
若松,3,一般戦,2,3699,富永正人,17,66,晴,西,4,4,6.72,02,逃げ,2,0.13,1.51.5
若松,3,一般戦,4,4728,山口亮,27,44,晴,西,4,4,6.81,03,逃げ,4,0.19,1.53.3
若松,3,一般戦,3,3372,加藤雅之,13,60,晴,西,4,4,6.81,04,逃げ,3,0.17,1.53.9
若松,3,一般戦,5,3361,岡部浩,57,32,晴,西,4,4,6.88,05,逃げ,5,0.21,.  .
若松,3,一般戦,6,5134,大原祥昌,46,16,晴,西,4,4,6.82,06,逃げ,6,0.23,.  .
若松,4,一般戦,1,3286,坂東満,21,28,晴,西,6,6,6.79,01,逃げ,1,0.06,1.50.2
若松,4,一般戦,3,4169,多田有佑,35,67,晴,西,6,6,6.81,02,逃げ,3,0.10,1.51.9
若松,4,一般戦,4,4181,花本夏樹,58,65,晴,西,6,6,6.82,03,逃げ,4,0.17,1.53.1
若松,4,一般戦,5,4114,深澤達徳,2,48,晴,西,6,6,6.78,04,逃げ,5,0.22,1.54.7
若松,4,一般戦,2,3809,吉田光,50,53,晴,西,6,6,6.83,05,逃げ,2,0.09,.  .
若松,4,一般戦,6,3753,河上哲也,51,36,晴,西,6,6,6.89,06,逃げ,6,0.21,.  .
若松,5,進入固定戦隊,4,4184,渡邊雄一郎,8,62,晴,西,4,4,6.69,01,まくり,4,0.07,1.50.7
若松,5,進入固定戦隊,5,4706,三浦洋次朗,33,17,晴,西,4,4,6.85,02,まくり,5,0.16,1.52.3
若松,5,進入固定戦隊,1,3284,渡邊伸太郎,39,14,晴,西,4,4,6.80,03,まくり,1,0.08,1.53.0
若松,5,進入固定戦隊,6,5240,高橋龍治,5,47,晴,西,4,4,6.80,04,まくり,6,0.18,1.55.0
若松,5,進入固定戦隊,3,3079,新地雅洋,41,13,晴,西,4,4,6.78,05,まくり,3,0.09,.  .
若松,5,進入固定戦隊,2,3251,平石和男,54,68,晴,西,4,4,6.82,06,まくり,2,0.11,.  .
若松,6,一般戦,1,4415,下出卓矢,12,30,晴,西,4,4,6.64,01,逃げ,1,0.13,1.51.1
若松,6,一般戦,5,3920,正木聖賢,29,64,晴,西,4,4,6.83,02,逃げ,2,0.07,1.52.5
若松,6,一般戦,6,5224,西岡顕心,25,51,晴,西,4,4,6.77,03,逃げ,6,0.19,1.53.3
若松,6,一般戦,4,4731,間野兼礼,15,50,晴,西,4,4,6.84,04,逃げ,5,0.35,1.53.5
若松,6,一般戦,3,5041,荒牧凪沙,18,35,晴,西,4,4,6.77,05,逃げ,4,0.19,.  .
若松,6,一般戦,2,3928,林恵祐,3,46,晴,西,4,4,6.78,06,逃げ,3,0.19,.  .
若松,7,一般戦,1,4159,向後龍一,24,20,晴,西,3,3,6.80,01,逃げ,1,0.12,1.49.7
若松,7,一般戦,2,4287,今井貴士,23,45,晴,西,3,3,6.84,02,逃げ,2,0.10,1.50.8
若松,7,一般戦,4,4604,岩瀬裕亮,59,21,晴,西,3,3,6.77,03,逃げ,4,0.09,1.52.1
若松,7,一般戦,3,4432,黄金井力良,43,29,晴,西,3,3,6.83,04,逃げ,3,0.11,1.53.1
若松,7,一般戦,5,3630,黒田誠司,52,63,晴,西,3,3,6.89,05,逃げ,5,0.12,.  .
若松,7,一般戦,6,5102,原田雄次,32,31,晴,西,3,3,6.89,06,逃げ,6,0.08,.  .
若松,8,エイトビート,3,4181,花本夏樹,58,65,晴,西,3,3,6.83,01,抜き,3,0.23,1.51.1
若松,8,エイトビート,1,3388,今垣光太郎,53,27,晴,西,3,3,6.84,02,抜き,1,0.19,1.51.8
若松,8,エイトビート,2,3743,林美憲,6,37,晴,西,3,3,6.81,03,抜き,2,0.16,1.52.4
若松,8,エイトビート,6,4169,多田有佑,35,67,晴,西,3,3,6.80,04,抜き,5,0.31,1.53.6
若松,8,エイトビート,5,5134,大原祥昌,46,16,晴,西,3,3,6.80,05,抜き,6,0.24,.  .
若松,8,エイトビート,4,3361,岡部浩,57,32,晴,西,3,3,6.85,06,抜き,4,0.28,.  .
若松,9,一般特選,1,4184,渡邊雄一郎,8,62,晴,西,3,3,6.80,01,逃げ,1,0.16,1.49.9
若松,9,一般特選,2,4728,山口亮,27,44,晴,西,3,3,6.83,02,逃げ,2,0.16,1.50.9
若松,9,一般特選,3,4114,深澤達徳,2,48,晴,西,3,3,6.80,03,逃げ,3,0.19,1.52.0
若松,9,一般特選,4,4103,山崎善庸,56,61,晴,西,3,3,6.88,04,逃げ,4,0.23,1.53.6
若松,9,一般特選,6,5114,小林孝彰,20,12,晴,西,3,3,6.91,05,逃げ,5,0.19,.  .
若松,10,選抜戦,1,4287,今井貴士,23,45,晴,西,3,3,6.88,01,抜き,1,0.16,1.49.8
若松,10,選抜戦,6,4415,下出卓矢,12,30,晴,西,3,3,6.71,02,抜き,6,0.19,1.51.2
若松,10,選抜戦,5,3284,渡邊伸太郎,39,14,晴,西,3,3,6.84,03,抜き,5,0.26,1.52.2
若松,10,選抜戦,2,4706,三浦洋次朗,33,17,晴,西,3,3,6.92,04,抜き,2,0.19,1.53.3
若松,10,選抜戦,3,3699,富永正人,17,66,晴,西,3,3,6.85,05,抜き,3,0.19,.  .
若松,10,選抜戦,4,3809,吉田光,50,53,晴,西,3,3,6.92,06,抜き,4,0.22,.  .
若松,11,選抜戦,3,3920,正木聖賢,29,64,晴,西,3,3,6.83,01,抜き,3,0.19,1.49.9
若松,11,選抜戦,4,4159,向後龍一,24,20,晴,西,3,3,6.81,02,抜き,4,0.15,1.51.5
若松,11,選抜戦,2,3388,今垣光太郎,53,27,晴,西,3,3,6.84,03,抜き,2,0.24,1.53.4
若松,11,選抜戦,5,5104,山田丈,22,18,晴,西,3,3,6.83,04,抜き,5,0.15,1.54.6
若松,11,選抜戦,6,3286,坂東満,21,28,晴,西,3,3,6.80,05,抜き,6,0.23,.  .
若松,11,選抜戦,1,4604,岩瀬裕亮,59,21,晴,西,3,3,6.78,06,抜き,1,0.19,.  .
若松,12,優勝戦,1,4504,前田将太,42,34,晴,西,2,2,6.83,01,逃げ,1,0.14,1.48.4
若松,12,優勝戦,6,4397,西村拓也,44,69,晴,西,2,2,6.80,02,逃げ,4,0.13,1.50.0
若松,12,優勝戦,4,4682,大上卓人,34,49,晴,西,2,2,6.78,03,逃げ,6,0.14,1.51.8
若松,12,優勝戦,3,4148,枝尾賢,9,33,晴,西,2,2,6.78,04,逃げ,3,0.17,1.52.4
若松,12,優勝戦,5,4297,山田哲也,19,19,晴,西,2,2,6.79,05,逃げ,5,0.09,.  .
若松,12,優勝戦,2,4024,井口佳典,31,52,晴,西,2,2,6.80,06,逃げ,2,0.14,.  .
下関,1,一般,6,3921,川村正輝,12,23,晴,南西,4,4,6.76,01,差し,6,0.18,1.51.2
下関,1,一般,3,4661,中島昂章,59,51,晴,南西,4,4,6.79,02,差し,3,0.42,1.52.0
下関,1,一般,5,4179,広次修,63,54,晴,南西,4,4,6.69,03,差し,5,0.20,1.53.1
下関,1,一般,4,4533,峰重侑治,30,72,晴,南西,4,4,6.76,04,差し,4,0.25,1.54.4
下関,1,一般,2,4697,國弘翔平,47,42,晴,南西,4,4,6.70,05,差し,2,0.28,.  .
下関,1,一般,1,3976,内田圭,51,47,晴,南西,4,4,6.76,06,差し,1,0.32,.  .
下関,2,一般,4,3964,宮地博士,13,52,晴,南西,5,5,6.79,01,差し,4,0.18,1.51.0
下関,2,一般,1,4056,小西英輝,11,28,晴,南西,5,5,6.80,02,差し,1,0.17,1.53.0
下関,2,一般,6,4846,佐藤駿介,60,11,晴,南西,5,5,6.75,03,差し,6,0.19,1.54.0
下関,2,一般,5,3207,田村美和,25,33,晴,南西,5,5,6.76,04,差し,5,0.19,1.54.7
