レース場,レース番号,レース種別,艇番,登録番号,選手名,モーター番号,ボート番号,天候,風向,風速(m),波高(cm),展示タイム,着順,決まり手,進入,スタートタイミング,レースタイム
福岡,1,予選,1,4754,松尾充,14,166,曇り,東,3,3,6.82,01,逃げ,1,0.16,1.50.1
福岡,1,予選,6,3928,林恵祐,25,160,曇り,東,3,3,6.87,02,逃げ,6,0.24,1.51.5
福岡,1,予選,5,4057,松井賢治,24,122,曇り,東,3,3,6.83,03,逃げ,5,0.21,1.53.0
福岡,1,予選,2,4495,森晋太郎,58,106,曇り,東,3,3,6.82,04,逃げ,2,0.12,1.53.6
福岡,1,予選,4,3571,寺本武司,41,165,曇り,東,3,3,6.88,05,逃げ,4,0.18,.  .
福岡,1,予選,3,3892,草場康幸,12,124,曇り,東,3,3,6.85,06,逃げ,3,0.13,.  .
福岡,2,予選,2,4624,高田明,75,104,曇り,東,3,3,6.75,01,差し,2,0.13,1.49.6
福岡,2,予選,1,4164,岩永節也,28,162,曇り,東,3,3,6.78,02,差し,1,0.09,1.50.8
福岡,2,予選,6,4693,松下誉士,45,170,曇り,東,3,3,6.78,03,差し,6,0.11,1.52.9
福岡,2,予選,5,2912,尾崎鉄也,13,117,曇り,東,3,3,6.87,04,差し,5,0.14,1.53.7
福岡,2,予選,4,3186,沖悟,40,143,曇り,東,3,3,6.85,05,差し,4,0.17,.  .
福岡,2,予選,3,4007,榮田将彦,51,132,曇り,東,3,3,6.83,06,差し,3,0.10,.  .
福岡,3,予選,2,3853,岩崎正哉,21,168,曇り,東,2,2,6.87,01,まくり,2,0.18,1.49.7
福岡,3,予選,5,3757,畑和宏,74,151,曇り,東,2,2,6.77,02,まくり,5,0.17,1.50.2
福岡,3,予選,4,4226,村田浩司,62,153,曇り,東,2,2,6.83,03,まくり,4,0.19,1.53.3
福岡,3,予選,6,4794,和田拓也,44,125,曇り,東,2,2,6.82,04,まくり,6,0.18,1.54.3
福岡,3,予選,3,3825,宮嵜隆太郎,42,156,曇り,東,2,2,6.92,05,まくり,3,0.19,.  .
福岡,3,予選,1,4038,田中健太郎,53,174,曇り,東,2,2,6.89,06,まくり,1,0.23,.  .
福岡,4,予選,1,4555,富永大一,59,135,曇り,東,2,2,6.80,01,逃げ,1,0.07,1.49.6
福岡,4,予選,2,4051,清水敦揮,32,121,曇り,東,2,2,6.90,02,逃げ,2,0.11,1.50.6
福岡,4,予選,4,3715,倉尾大介,43,167,曇り,東,2,2,6.88,03,逃げ,4,0.13,1.52.0
