日付,レース場,レース番号,舟券種,組合せ,払戻金
2022-04-11,芦屋,1,単勝,1,120
2022-04-11,芦屋,1,複勝,1,100
2022-04-11,芦屋,1,複勝,4,190
2022-04-11,芦屋,1,２連単,1-4,350
2022-04-11,芦屋,1,２連複,1-4,350
2022-04-11,芦屋,1,拡連複,1-4,160
2022-04-11,芦屋,1,３連単,1-4-5,1030
2022-04-11,芦屋,1,３連複,1-4-5,630
2022-04-11,芦屋,2,単勝,1,120
2022-04-11,芦屋,2,複勝,1,100
2022-04-11,芦屋,2,複勝,2,120
2022-04-11,芦屋,2,２連単,1-2,260
2022-04-11,芦屋,2,２連複,1-2,300
2022-04-11,芦屋,2,拡連複,1-2,160
2022-04-11,芦屋,2,３連単,1-2-3,690
2022-04-11,芦屋,2,３連複,1-2-3,350
2022-04-11,芦屋,3,単勝,3,320
2022-04-11,芦屋,3,複勝,3,160
2022-04-11,芦屋,3,複勝,5,700
2022-04-11,芦屋,3,２連単,3-5,2710
2022-04-11,芦屋,3,２連複,3-5,2190
2022-04-11,芦屋,3,拡連複,3-5,350
2022-04-11,芦屋,3,３連単,3-5-1,5100
2022-04-11,芦屋,3,３連複,1-3-5,410
2022-04-11,芦屋,4,単勝,1,140
2022-04-11,芦屋,4,複勝,1,130
2022-04-11,芦屋,4,複勝,4,200
2022-04-11,芦屋,4,２連単,1-4,290
2022-04-11,芦屋,4,２連複,1-4,290
2022-04-11,芦屋,4,拡連複,1-4,120
2022-04-11,芦屋,4,３連単,1-4-3,500
2022-04-11,芦屋,4,３連複,1-3-4,150
2022-04-11,芦屋,5,単勝,3,2230
2022-04-11,芦屋,5,複勝,3,470
2022-04-11,芦屋,5,複勝,2,180
2022-04-11,芦屋,5,２連単,3-2,8210
2022-04-11,芦屋,5,２連複,2-3,2470
2022-04-11,芦屋,5,拡連複,2-3,490
2022-04-11,芦屋,5,３連単,3-2-5,17490
2022-04-11,芦屋,5,３連複,2-3-5,980
2022-04-11,芦屋,6,単勝,1,290
2022-04-11,芦屋,6,複勝,1,210
2022-04-11,芦屋,6,複勝,6,300
2022-04-11,芦屋,6,２連単,1-6,4680
2022-04-11,芦屋,6,２連複,1-6,3690
2022-04-11,芦屋,6,拡連複,1-6,290
