日付,レース場,レース番号,舟券種,組合せ,払戻金
2024-06-15,唐津,1,単勝,1,170
2024-06-15,唐津,1,複勝,1,100
2024-06-15,唐津,1,複勝,2,120
2024-06-15,唐津,1,２連単,1-2,380
2024-06-15,唐津,1,２連複,1-2,360
2024-06-15,唐津,1,拡連複,1-2,200
2024-06-15,唐津,1,３連単,1-2-3,960
2024-06-15,唐津,1,３連複,1-2-3,380
2024-06-15,唐津,2,単勝,1,320
2024-06-15,唐津,2,複勝,1,130
2024-06-15,唐津,2,複勝,2,220
2024-06-15,唐津,2,２連単,1-2,1030
2024-06-15,唐津,2,２連複,1-2,590
2024-06-15,唐津,2,拡連複,1-2,230
2024-06-15,唐津,2,３連単,1-2-5,3750
2024-06-15,唐津,2,３連複,1-2-5,1110
2024-06-15,唐津,3,単勝,1,200
2024-06-15,唐津,3,複勝,1,150
2024-06-15,唐津,3,複勝,5,310
2024-06-15,唐津,3,２連単,1-5,1250
2024-06-15,唐津,3,２連複,1-5,690
2024-06-15,唐津,3,拡連複,1-5,280
2024-06-15,唐津,3,３連単,1-5-4,8660
2024-06-15,唐津,3,３連複,1-4-5,2800
2024-06-15,唐津,4,単勝,1,160
2024-06-15,唐津,4,複勝,1,100
2024-06-15,唐津,4,複勝,6,160
2024-06-15,唐津,4,２連単,1-6,730
2024-06-15,唐津,4,２連複,1-6,690
2024-06-15,唐津,4,拡連複,1-6,250
2024-06-15,唐津,4,３連単,1-6-5,9200
2024-06-15,唐津,4,３連複,1-5-6,4440
2024-06-15,唐津,5,単勝,1,120
2024-06-15,唐津,5,複勝,1,120
2024-06-15,唐津,5,複勝,2,190
2024-06-15,唐津,5,２連単,1-2,670
2024-06-15,唐津,5,２連複,1-2,560
2024-06-15,唐津,5,拡連複,1-2,210
2024-06-15,唐津,5,３連単,1-2-4,1140
2024-06-15,唐津,5,３連複,1-2-4,570
2024-06-15,唐津,6,単勝,5,280
2024-06-15,唐津,6,複勝,5,200
2024-06-15,唐津,6,複勝,4,110
2024-06-15,唐津,6,２連単,5-4,1290
2024-06-15,唐津,6,２連複,4-5,640
2024-06-15,唐津,6,拡連複,4-5,210
2024-06-15,唐津,6,３連単,5-4-2,3530
2024-06-15,唐津,6,３連複,2-4-5,920
2024-06-15,唐津,7,単勝,2,450
2024-06-15,唐津,7,複勝,2,250
2024-06-15,唐津,7,複勝,5,680
2024-06-15,唐津,7,２連単,2-5,3090
2024-06-15,唐津,7,２連複,2-5,1640
2024-06-15,唐津,7,拡連複,2-5,200
2024-06-15,唐津,7,３連単,2-5-1,5330
2024-06-15,唐津,7,３連複,1-2-5,340
2024-06-15,唐津,8,単勝,1,250
2024-06-15,唐津,8,複勝,1,130
2024-06-15,唐津,8,複勝,6,460
2024-06-15,唐津,8,２連単,1-6,1770
2024-06-15,唐津,8,２連複,1-6,1600
2024-06-15,唐津,8,拡連複,1-6,410
2024-06-15,唐津,8,３連単,1-6-5,10300
2024-06-15,唐津,8,３連複,1-5-6,3110
2024-06-15,唐津,9,単勝,4,490
2024-06-15,唐津,9,複勝,4,320
2024-06-15,唐津,9,複勝,3,380
2024-06-15,唐津,9,２連単,4-3,6350
2024-06-15,唐津,9,２連複,3-4,2100
2024-06-15,唐津,9,拡連複,3-4,640
2024-06-15,唐津,9,３連単,4-3-1,17830
2024-06-15,唐津,9,３連複,1-3-4,1270
2024-06-15,唐津,10,単勝,1,130
2024-06-15,唐津,10,複勝,1,100
2024-06-15,唐津,10,複勝,2,110
2024-06-15,唐津,10,２連単,1-2,310
2024-06-15,唐津,10,２連複,1-2,240
2024-06-15,唐津,10,拡連複,1-2,170
2024-06-15,唐津,10,３連単,1-2-4,720
2024-06-15,唐津,10,３連複,1-2-4,390
2024-06-15,唐津,11,単勝,1,130
2024-06-15,唐津,11,複勝,1,100
2024-06-15,唐津,11,複勝,2,120
2024-06-15,唐津,11,２連単,1-2,250
2024-06-15,唐津,11,２連複,1-2,240
2024-06-15,唐津,11,拡連複,1-2,130
2024-06-15,唐津,11,３連単,1-2-4,590
2024-06-15,唐津,11,３連複,1-2-4,290
2024-06-15,唐津,12,単勝,1,120
2024-06-15,唐津,12,複勝,1,100
2024-06-15,唐津,12,複勝,3,160
2024-06-15,唐津,12,２連単,1-3,310
2024-06-15,唐津,12,２連複,1-3,250
2024-06-15,唐津,12,拡連複,1-3,130
2024-06-15,唐津,12,３連単,1-3-4,630
2024-06-15,唐津,12,３連複,1-3-4,320
2024-06-15,福岡,1,単勝,1,100
2024-06-15,福岡,1,複勝,1,100
2024-06-15,福岡,1,複勝,3,230
2024-06-15,福岡,1,２連単,1-3,330
2024-06-15,福岡,1,２連複,1-3,390
2024-06-15,福岡,1,拡連複,1-3,150
2024-06-15,福岡,1,３連単,1-3-2,710
2024-06-15,福岡,1,３連複,1-2-3,280
2024-06-15,福岡,2,単勝,2,710
2024-06-15,福岡,2,複勝,2,120
2024-06-15,福岡,2,複勝,1,180
2024-06-15,福岡,2,２連単,2-1,750
2024-06-15,福岡,2,２連複,1-2,370
2024-06-15,福岡,2,拡連複,1-2,100
2024-06-15,福岡,2,３連単,2-1-3,1610
2024-06-15,福岡,2,３連複,1-2-3,310
2024-06-15,福岡,3,単勝,3,100
2024-06-15,福岡,3,複勝,3,190
2024-06-15,福岡,3,複勝,6,3070
2024-06-15,福岡,3,２連単,3-6,2330
2024-06-15,福岡,3,２連複,3-6,1220
2024-06-15,福岡,3,拡連複,3-6,240
2024-06-15,福岡,3,３連単,3-6-1,3880
2024-06-15,福岡,3,３連複,1-3-6,500
2024-06-15,福岡,4,単勝,1,130
2024-06-15,福岡,4,複勝,1,130
2024-06-15,福岡,4,複勝,2,240
2024-06-15,福岡,4,２連単,1-2,940
2024-06-15,福岡,4,２連複,1-2,510
2024-06-15,福岡,4,拡連複,1-2,160
2024-06-15,福岡,4,３連単,1-2-4,1530
2024-06-15,福岡,4,３連複,1-2-4,320
2024-06-15,福岡,5,単勝,1,170
2024-06-15,福岡,5,複勝,1,120
2024-06-15,福岡,5,複勝,3,410
2024-06-15,福岡,5,２連単,1-3,480
2024-06-15,福岡,5,２連複,1-3,500
2024-06-15,福岡,5,拡連複,1-3,100
2024-06-15,福岡,5,３連単,1-3-5,1530
2024-06-15,福岡,5,３連複,1-3-5,810
2024-06-15,福岡,6,単勝,4,430
2024-06-15,福岡,6,複勝,4,150
2024-06-15,福岡,6,複勝,1,100
2024-06-15,福岡,6,２連単,4-1,600
2024-06-15,福岡,6,２連複,1-4,160
2024-06-15,福岡,6,拡連複,1-4,100
2024-06-15,福岡,6,３連単,4-1-3,4110
2024-06-15,福岡,6,３連複,1-3-4,350
2024-06-15,福岡,7,単勝,5,530
2024-06-15,福岡,7,複勝,5,100
2024-06-15,福岡,7,複勝,1,100
2024-06-15,福岡,7,２連単,5-1,790
2024-06-15,福岡,7,２連複,1-5,190
2024-06-15,福岡,7,拡連複,1-5,110
2024-06-15,福岡,7,３連単,5-1-4,2850
2024-06-15,福岡,7,３連複,1-4-5,400
2024-06-15,福岡,8,単勝,1,100
2024-06-15,福岡,8,複勝,1,100
2024-06-15,福岡,8,複勝,3,310
2024-06-15,福岡,8,２連単,1-3,350
2024-06-15,福岡,8,２連複,1-3,280
2024-06-15,福岡,8,拡連複,1-3,110
2024-06-15,福岡,8,３連単,1-3-6,1050
2024-06-15,福岡,8,３連複,1-3-6,600
2024-06-15,福岡,9,単勝,2,1390
2024-06-15,福岡,9,複勝,2,540
2024-06-15,福岡,9,複勝,3,230
2024-06-15,福岡,9,２連単,2-3,6380
2024-06-15,福岡,9,２連複,2-3,2580
2024-06-15,福岡,9,拡連複,2-3,340
2024-06-15,福岡,9,３連単,2-3-1,13410
2024-06-15,福岡,9,３連複,1-2-3,450
2024-06-15,福岡,10,単勝,1,100
2024-06-15,福岡,10,複勝,1,110
2024-06-15,福岡,10,複勝,4,160
2024-06-15,福岡,10,２連単,1-4,240
2024-06-15,福岡,10,２連複,1-4,200
2024-06-15,福岡,10,拡連複,1-4,120
2024-06-15,福岡,10,３連単,1-4-5,1800
2024-06-15,福岡,10,３連複,1-4-5,920
2024-06-15,福岡,11,単勝,3,750
2024-06-15,福岡,11,複勝,3,220
2024-06-15,福岡,11,複勝,4,170
2024-06-15,福岡,11,２連単,3-4,5600
2024-06-15,福岡,11,２連複,3-4,7280
2024-06-15,福岡,11,拡連複,3-4,1120
2024-06-15,福岡,11,３連単,3-4-2,20830
2024-06-15,福岡,11,３連複,2-3-4,5240
2024-06-15,福岡,12,単勝,1,110
2024-06-15,福岡,12,複勝,1,100
2024-06-15,福岡,12,複勝,3,100
2024-06-15,福岡,12,２連単,1-3,260
2024-06-15,福岡,12,２連複,1-3,210
2024-06-15,福岡,12,拡連複,1-3,120
2024-06-15,福岡,12,３連単,1-3-2,610
2024-06-15,福岡,12,３連複,1-2-3,240
2024-06-15,若松,1,単勝,1,110
2024-06-15,若松,1,複勝,1,100
2024-06-15,若松,1,複勝,3,130
2024-06-15,若松,1,２連単,1-3,190
2024-06-15,若松,1,２連複,1-3,190
2024-06-15,若松,1,拡連複,1-3,110
2024-06-15,若松,1,３連単,1-3-4,1000
2024-06-15,若松,1,３連複,1-3-4,590
2024-06-15,若松,2,単勝,5,220
2024-06-15,若松,2,複勝,5,100
2024-06-15,若松,2,複勝,3,500
2024-06-15,若松,2,２連単,5-3,3170
2024-06-15,若松,2,２連複,3-5,1400
2024-06-15,若松,2,拡連複,3-5,320
2024-06-15,若松,2,３連単,5-3-4,10850
2024-06-15,若松,2,３連複,3-4-5,1080
2024-06-15,若松,3,単勝,1,190
2024-06-15,若松,3,複勝,1,130
2024-06-15,若松,3,複勝,4,130
2024-06-15,若松,3,２連単,1-4,630
2024-06-15,若松,3,２連複,1-4,570
2024-06-15,若松,3,拡連複,1-4,160
2024-06-15,若松,3,３連単,1-4-6,1320
2024-06-15,若松,3,３連複,1-4-6,350
2024-06-15,若松,4,単勝,4,980
2024-06-15,若松,4,複勝,4,580
2024-06-15,若松,4,複勝,1,160
2024-06-15,若松,4,２連単,4-1,8280
2024-06-15,若松,4,２連複,1-4,1700
2024-06-15,若松,4,拡連複,1-4,710
2024-06-15,若松,4,３連単,4-1-6,18760
2024-06-15,若松,4,３連複,1-4-6,3180
2024-06-15,若松,5,単勝,4,460
2024-06-15,若松,5,複勝,4,400
2024-06-15,若松,5,複勝,2,490
2024-06-15,若松,5,２連単,4-2,2620
2024-06-15,若松,5,２連複,2-4,2390
2024-06-15,若松,5,拡連複,2-4,140
2024-06-15,若松,5,３連単,4-2-1,3660
2024-06-15,若松,5,３連複,1-2-4,160
2024-06-15,若松,6,単勝,5,5170
2024-06-15,若松,6,複勝,5,830
2024-06-15,若松,6,複勝,4,600
2024-06-15,若松,6,２連単,5-4,26770
2024-06-15,若松,6,２連複,4-5,12780
2024-06-15,若松,6,拡連複,4-5,870
2024-06-15,若松,6,３連単,5-4-1,120240
2024-06-15,若松,6,３連複,1-4-5,6710
2024-06-15,若松,7,単勝,1,180
2024-06-15,若松,7,複勝,1,100
2024-06-15,若松,7,複勝,2,110
2024-06-15,若松,7,２連単,1-2,320
2024-06-15,若松,7,２連複,1-2,170
2024-06-15,若松,7,拡連複,1-2,110
2024-06-15,若松,7,３連単,1-2-4,770
2024-06-15,若松,7,３連複,1-2-4,270
2024-06-15,若松,8,単勝,3,730
2024-06-15,若松,8,複勝,3,1110
2024-06-15,若松,8,複勝,6,4570
2024-06-15,若松,8,２連単,3-6,30330
2024-06-15,若松,8,２連複,3-6,6400
2024-06-15,若松,8,拡連複,3-6,1320
2024-06-15,若松,8,３連単,3-6-2,86120
2024-06-15,若松,8,３連複,2-3-6,5830
2024-06-15,若松,9,単勝,1,140
2024-06-15,若松,9,複勝,1,130
2024-06-15,若松,9,複勝,3,100
2024-06-15,若松,9,２連単,1-3,390
2024-06-15,若松,9,２連複,1-3,160
2024-06-15,若松,9,拡連複,1-3,130
2024-06-15,若松,9,３連単,1-3-5,1040
2024-06-15,若松,9,３連複,1-3-5,410
2024-06-15,若松,10,単勝,3,590
2024-06-15,若松,10,複勝,3,240
2024-06-15,若松,10,複勝,2,360
2024-06-15,若松,10,２連単,3-2,3910
2024-06-15,若松,10,２連複,2-3,2600
2024-06-15,若松,10,拡連複,2-3,500
2024-06-15,若松,10,３連単,3-2-4,23700
2024-06-15,若松,10,３連複,2-3-4,5560
2024-06-15,若松,11,単勝,4,440
2024-06-15,若松,11,複勝,4,100
2024-06-15,若松,11,複勝,1,120
2024-06-15,若松,11,２連単,4-1,480
2024-06-15,若松,11,２連複,1-4,190
2024-06-15,若松,11,拡連複,1-4,110
2024-06-15,若松,11,３連単,4-1-2,1850
2024-06-15,若松,11,３連複,1-2-4,200
2024-06-15,若松,12,単勝,1,120
