日付,レース場,レース番号,舟券種,組合せ,払戻金
2024-06-28,大村,1,単勝,1,110
2024-06-28,大村,1,複勝,1,100
2024-06-28,大村,1,複勝,2,100
2024-06-28,大村,1,２連単,1-2,370
2024-06-28,大村,1,２連複,1-2,380
2024-06-28,大村,1,拡連複,1-2,220
2024-06-28,大村,1,３連単,1-2-5,2170
2024-06-28,大村,1,３連複,1-2-5,980
2024-06-28,大村,2,単勝,4,870
2024-06-28,大村,2,複勝,4,310
2024-06-28,大村,2,複勝,1,150
2024-06-28,大村,2,２連単,4-1,2830
2024-06-28,大村,2,２連複,1-4,730
2024-06-28,大村,2,拡連複,1-4,140
2024-06-28,大村,2,３連単,4-1-2,8230
2024-06-28,大村,2,３連複,1-2-4,440
2024-06-28,大村,3,単勝,2,450
2024-06-28,大村,3,複勝,2,200
2024-06-28,大村,3,複勝,3,280
2024-06-28,大村,3,２連単,2-3,3370
2024-06-28,大村,3,２連複,2-3,1660
2024-06-28,大村,3,拡連複,2-3,340
2024-06-28,大村,3,３連単,2-3-6,7550
2024-06-28,大村,3,３連複,2-3-6,1420
2024-06-28,大村,4,単勝,1,270
2024-06-28,大村,4,複勝,1,120
2024-06-28,大村,4,複勝,4,120
2024-06-28,大村,4,２連単,1-4,360
2024-06-28,大村,4,２連複,1-4,190
2024-06-28,大村,4,拡連複,1-4,130
2024-06-28,大村,4,３連単,1-4-2,890
2024-06-28,大村,4,３連複,1-2-4,230
2024-06-28,大村,5,単勝,2,380
2024-06-28,大村,5,複勝,2,130
2024-06-28,大村,5,複勝,1,100
2024-06-28,大村,5,２連単,2-1,750
2024-06-28,大村,5,２連複,1-2,180
2024-06-28,大村,5,拡連複,1-2,100
2024-06-28,大村,5,３連単,2-1-5,1420
2024-06-28,大村,5,３連複,1-2-5,280
2024-06-28,大村,6,単勝,2,130
2024-06-28,大村,6,複勝,2,100
2024-06-28,大村,6,複勝,1,160
2024-06-28,大村,6,２連単,2-1,310
2024-06-28,大村,6,２連複,1-2,220
2024-06-28,大村,6,拡連複,1-2,150
2024-06-28,大村,6,３連単,2-1-6,1150
2024-06-28,大村,6,３連複,1-2-6,540
2024-06-28,大村,7,単勝,1,310
2024-06-28,大村,7,複勝,1,200
2024-06-28,大村,7,複勝,4,220
2024-06-28,大村,7,２連単,1-4,1060
2024-06-28,大村,7,２連複,1-4,530
2024-06-28,大村,7,拡連複,1-4,330
2024-06-28,大村,7,３連単,1-4-2,4430
2024-06-28,大村,7,３連複,1-2-4,1640
2024-06-28,大村,8,単勝,3,750
2024-06-28,大村,8,複勝,3,120
2024-06-28,大村,8,複勝,2,410
2024-06-28,大村,8,２連単,3-2,5180
2024-06-28,大村,8,２連複,2-3,4470
2024-06-28,大村,8,拡連複,2-3,640
2024-06-28,大村,8,３連単,3-2-5,19050
2024-06-28,大村,8,３連複,2-3-5,2950
2024-06-28,大村,9,単勝,3,740
2024-06-28,大村,9,複勝,3,390
2024-06-28,大村,9,複勝,1,100
2024-06-28,大村,9,２連単,3-1,2900
2024-06-28,大村,9,２連複,1-3,510
2024-06-28,大村,9,拡連複,1-3,240
2024-06-28,大村,9,３連単,3-1-4,14130
2024-06-28,大村,9,３連複,1-3-4,2440
2024-06-28,大村,10,単勝,5,560
2024-06-28,大村,10,複勝,5,400
2024-06-28,大村,10,複勝,2,220
2024-06-28,大村,10,２連単,5-2,3320
2024-06-28,大村,10,２連複,2-5,2910
2024-06-28,大村,10,拡連複,2-5,290
2024-06-28,大村,10,３連単,5-2-1,8620
2024-06-28,大村,10,３連複,1-2-5,390
2024-06-28,大村,11,単勝,1,100
2024-06-28,大村,11,複勝,1,120
2024-06-28,大村,11,複勝,4,330
2024-06-28,大村,11,２連単,1-4,490
2024-06-28,大村,11,２連複,1-4,600
2024-06-28,大村,11,拡連複,1-4,170
2024-06-28,大村,11,３連単,1-4-3,1460
2024-06-28,大村,11,３連複,1-3-4,400
2024-06-28,大村,12,単勝,1,140
2024-06-28,大村,12,複勝,1,110
2024-06-28,大村,12,複勝,5,160
2024-06-28,大村,12,２連単,1-5,360
2024-06-28,大村,12,２連複,1-5,370
2024-06-28,大村,12,拡連複,1-5,130
2024-06-28,大村,12,３連単,1-5-2,1360
2024-06-28,大村,12,３連複,1-2-5,450
2024-06-28,唐津,1,単勝,2,1090
2024-06-28,唐津,1,複勝,2,150
2024-06-28,唐津,1,複勝,4,560
2024-06-28,唐津,1,２連単,2-4,13770
2024-06-28,唐津,1,２連複,2-4,7140
2024-06-28,唐津,1,拡連複,2-4,440
2024-06-28,唐津,1,３連単,2-4-1,24170
2024-06-28,唐津,1,３連複,1-2-4,320
2024-06-28,唐津,2,単勝,3,910
2024-06-28,唐津,2,複勝,3,250
2024-06-28,唐津,2,複勝,1,100
2024-06-28,唐津,2,２連単,3-1,2730
2024-06-28,唐津,2,２連複,1-3,490
2024-06-28,唐津,2,拡連複,1-3,140
2024-06-28,唐津,2,３連単,3-1-2,8960
2024-06-28,唐津,2,３連複,1-2-3,360
2024-06-28,唐津,3,単勝,4,1130
2024-06-28,唐津,3,複勝,4,460
2024-06-28,唐津,3,複勝,1,150
2024-06-28,唐津,3,２連単,4-1,8550
2024-06-28,唐津,3,２連複,1-4,1420
2024-06-28,唐津,3,拡連複,1-4,430
2024-06-28,唐津,3,３連単,4-1-5,43790
2024-06-28,唐津,3,３連複,1-4-5,6240
2024-06-28,唐津,4,単勝,1,490
2024-06-28,唐津,4,複勝,1,260
2024-06-28,唐津,4,複勝,2,140
2024-06-28,唐津,4,２連単,1-2,1060
2024-06-28,唐津,4,２連複,1-2,660
2024-06-28,唐津,4,拡連複,1-2,140
2024-06-28,唐津,4,３連単,1-2-4,1830
2024-06-28,唐津,4,３連複,1-2-4,320
2024-06-28,唐津,5,単勝,1,210
2024-06-28,唐津,5,複勝,1,110
2024-06-28,唐津,5,複勝,4,110
2024-06-28,唐津,5,２連単,1-4,370
2024-06-28,唐津,5,２連複,1-4,200
2024-06-28,唐津,5,拡連複,1-4,140
2024-06-28,唐津,5,３連単,1-4-6,4810
2024-06-28,唐津,5,３連複,1-4-6,2430
2024-06-28,唐津,6,単勝,3,200
2024-06-28,唐津,6,複勝,3,100
2024-06-28,唐津,6,複勝,4,130
2024-06-28,唐津,6,２連単,3-4,340
2024-06-28,唐津,6,２連複,3-4,170
2024-06-28,唐津,6,拡連複,3-4,150
2024-06-28,唐津,6,３連単,3-4-5,1100
2024-06-28,唐津,6,３連複,3-4-5,400
2024-06-28,唐津,7,単勝,5,3240
2024-06-28,唐津,7,複勝,5,210
2024-06-28,唐津,7,複勝,3,150
2024-06-28,唐津,7,２連単,5-3,4530
2024-06-28,唐津,7,２連複,3-5,1020
2024-06-28,唐津,7,拡連複,3-5,190
2024-06-28,唐津,7,３連単,5-3-6,20640
2024-06-28,唐津,7,３連複,3-5-6,1770
2024-06-28,唐津,8,単勝,2,840
2024-06-28,唐津,8,複勝,2,290
2024-06-28,唐津,8,複勝,3,610
2024-06-28,唐津,8,２連単,2-3,4100
2024-06-28,唐津,8,２連複,2-3,2630
2024-06-28,唐津,8,拡連複,2-3,780
2024-06-28,唐津,8,３連単,2-3-4,9200
2024-06-28,唐津,8,３連複,2-3-4,1150
2024-06-28,唐津,9,単勝,6,1560
2024-06-28,唐津,9,複勝,6,460
2024-06-28,唐津,9,複勝,1,100
2024-06-28,唐津,9,２連単,6-1,14660
2024-06-28,唐津,9,２連複,1-6,1600
2024-06-28,唐津,9,拡連複,1-6,550
2024-06-28,唐津,9,３連単,6-1-2,35950
2024-06-28,唐津,9,３連複,1-2-6,1250
2024-06-28,唐津,10,単勝,4,590
2024-06-28,唐津,10,複勝,4,130
2024-06-28,唐津,10,複勝,3,140
2024-06-28,唐津,10,２連単,4-3,3490
2024-06-28,唐津,10,２連複,3-4,2190
2024-06-28,唐津,10,拡連複,3-4,400
2024-06-28,唐津,10,３連単,4-3-1,8120
2024-06-28,唐津,10,３連複,1-3-4,410
2024-06-28,唐津,11,単勝,1,100
2024-06-28,唐津,11,複勝,1,120
2024-06-28,唐津,11,複勝,3,210
2024-06-28,唐津,11,２連単,1-3,430
2024-06-28,唐津,11,２連複,1-3,350
2024-06-28,唐津,11,拡連複,1-3,210
2024-06-28,唐津,11,３連単,1-3-6,9670
2024-06-28,唐津,11,３連複,1-3-6,7830
2024-06-28,唐津,12,単勝,1,100
2024-06-28,唐津,12,複勝,1,150
2024-06-28,唐津,12,複勝,2,530
2024-06-28,唐津,12,２連単,1-2,340
2024-06-28,唐津,12,２連複,1-2,270
2024-06-28,唐津,12,拡連複,1-2,130
2024-06-28,唐津,12,３連単,1-2-4,1090
2024-06-28,唐津,12,３連複,1-2-4,640
2024-06-28,若松,1,単勝,1,150
2024-06-28,若松,1,複勝,1,130
2024-06-28,若松,1,複勝,2,180
2024-06-28,若松,1,２連単,1-2,430
2024-06-28,若松,1,２連複,1-2,290
2024-06-28,若松,1,拡連複,1-2,120
2024-06-28,若松,1,３連単,1-2-3,940
2024-06-28,若松,1,３連複,1-2-3,290
2024-06-28,若松,2,単勝,2,220
2024-06-28,若松,2,複勝,2,130
2024-06-28,若松,2,複勝,1,120
2024-06-28,若松,2,２連単,2-1,600
2024-06-28,若松,2,２連複,1-2,230
2024-06-28,若松,2,拡連複,1-2,170
2024-06-28,若松,2,３連単,2-1-3,970
2024-06-28,若松,2,３連複,1-2-3,200
2024-06-28,若松,3,単勝,2,290
2024-06-28,若松,3,複勝,2,160
2024-06-28,若松,3,複勝,3,580
2024-06-28,若松,3,２連単,2-3,4500
2024-06-28,若松,3,２連複,2-3,3170
2024-06-28,若松,3,拡連複,2-3,430
2024-06-28,若松,3,３連単,2-3-5,7270
2024-06-28,若松,3,３連複,2-3-5,940
2024-06-28,若松,4,単勝,1,190
2024-06-28,若松,4,複勝,1,150
2024-06-28,若松,4,複勝,4,420
2024-06-28,若松,4,２連単,1-4,1180
2024-06-28,若松,4,２連複,1-4,610
2024-06-28,若松,4,拡連複,1-4,180
2024-06-28,若松,4,３連単,1-4-3,2200
2024-06-28,若松,4,３連複,1-3-4,380
2024-06-28,若松,5,単勝,1,110
2024-06-28,若松,5,複勝,1,100
2024-06-28,若松,5,複勝,3,100
2024-06-28,若松,5,２連単,1-3,340
2024-06-28,若松,5,２連複,1-3,160
2024-06-28,若松,5,拡連複,1-3,160
2024-06-28,若松,5,３連単,1-3-2,1020
2024-06-28,若松,5,３連複,1-2-3,490
2024-06-28,若松,6,単勝,1,170
2024-06-28,若松,6,複勝,1,120
2024-06-28,若松,6,複勝,5,100
2024-06-28,若松,6,２連単,1-5,580
2024-06-28,若松,6,２連複,1-5,220
2024-06-28,若松,6,拡連複,1-5,120
2024-06-28,若松,6,３連単,1-5-3,8110
2024-06-28,若松,6,３連複,1-3-5,2450
2024-06-28,若松,7,単勝,1,140
2024-06-28,若松,7,複勝,1,100
2024-06-28,若松,7,複勝,3,190
2024-06-28,若松,7,２連単,1-3,250
2024-06-28,若松,7,２連複,1-3,210
2024-06-28,若松,7,拡連複,1-3,170
2024-06-28,若松,7,３連単,1-3-4,1300
2024-06-28,若松,7,３連複,1-3-4,670
2024-06-28,若松,8,単勝,1,120
2024-06-28,若松,8,複勝,1,100
2024-06-28,若松,8,複勝,3,180
2024-06-28,若松,8,２連単,1-3,210
2024-06-28,若松,8,２連複,1-3,200
2024-06-28,若松,8,拡連複,1-3,140
2024-06-28,若松,8,３連単,1-3-2,400
2024-06-28,若松,8,３連複,1-2-3,160
2024-06-28,若松,9,単勝,2,1500
2024-06-28,若松,9,複勝,2,290
2024-06-28,若松,9,複勝,3,330
2024-06-28,若松,9,２連単,2-3,7280
2024-06-28,若松,9,２連複,2-3,2060
2024-06-28,若松,9,拡連複,2-3,350
2024-06-28,若松,9,３連単,2-3-1,19780
2024-06-28,若松,9,３連複,1-2-3,360
2024-06-28,若松,10,単勝,1,110
2024-06-28,若松,10,複勝,1,100
2024-06-28,若松,10,複勝,3,110
2024-06-28,若松,10,２連単,1-3,230
2024-06-28,若松,10,２連複,1-3,120
2024-06-28,若松,10,拡連複,1-3,110
2024-06-28,若松,10,３連単,1-3-4,510
2024-06-28,若松,10,３連複,1-3-4,310
2024-06-28,若松,11,単勝,3,180
2024-06-28,若松,11,複勝,3,110
2024-06-28,若松,11,複勝,4,250
2024-06-28,若松,11,２連単,3-4,540
2024-06-28,若松,11,２連複,3-4,840
2024-06-28,若松,11,拡連複,3-4,310
2024-06-28,若松,11,３連単,3-4-5,1700
2024-06-28,若松,11,３連複,3-4-5,990
2024-06-28,若松,12,単勝,1,170
2024-06-28,若松,12,複勝,1,130
2024-06-28,若松,12,複勝,6,400
2024-06-28,若松,12,２連単,1-6,1120
2024-06-28,若松,12,２連複,1-6,920
2024-06-28,若松,12,拡連複,1-6,350
2024-06-28,若松,12,３連単,1-6-2,3600
2024-06-28,若松,12,３連複,1-2-6,980
2024-06-28,徳山,1,単勝,1,160
2024-06-28,徳山,1,複勝,1,100
2024-06-28,徳山,1,複勝,4,100
2024-06-28,徳山,1,２連単,1-4,430
2024-06-28,徳山,1,２連複,1-4,340
2024-06-28,徳山,1,拡連複,1-4,100
2024-06-28,徳山,1,３連単,1-4-2,1230
2024-06-28,徳山,1,３連複,1-2-4,370
2024-06-28,徳山,2,単勝,1,140
2024-06-28,徳山,2,複勝,1,100
2024-06-28,徳山,2,複勝,3,100
2024-06-28,徳山,2,２連単,1-3,200
2024-06-28,徳山,2,２連複,1-3,150
2024-06-28,徳山,2,拡連複,1-3,120
2024-06-28,徳山,2,３連単,1-3-4,390
2024-06-28,徳山,2,３連複,1-3-4,210
2024-06-28,徳山,3,単勝,1,170
