日付,レース場,レース番号,舟券種,組合せ,払戻金
2022-12-14,大村,1,単勝,1,120
2022-12-14,大村,1,複勝,1,120
2022-12-14,大村,1,複勝,5,250
2022-12-14,大村,1,２連単,1-5,1020
2022-12-14,大村,1,２連複,1-5,860
2022-12-14,大村,1,拡連複,1-5,290
2022-12-14,大村,1,３連単,1-5-6,5580
2022-12-14,大村,1,３連複,1-5-6,3120
2022-12-14,大村,2,単勝,1,120
2022-12-14,大村,2,複勝,1,100
2022-12-14,大村,2,複勝,2,120
2022-12-14,大村,2,２連単,1-2,250
2022-12-14,大村,2,２連複,1-2,200
2022-12-14,大村,2,拡連複,1-2,130
2022-12-14,大村,2,３連単,1-2-5,860
2022-12-14,大村,2,３連複,1-2-5,450
2022-12-14,大村,3,単勝,3,470
2022-12-14,大村,3,複勝,3,220
2022-12-14,大村,3,複勝,6,230
2022-12-14,大村,3,２連単,3-6,2820
2022-12-14,大村,3,２連複,3-6,1540
2022-12-14,大村,3,拡連複,3-6,270
2022-12-14,大村,3,３連単,3-6-1,9520
2022-12-14,大村,3,３連複,1-3-6,510
2022-12-14,大村,4,単勝,1,190
2022-12-14,大村,4,複勝,1,140
2022-12-14,大村,4,複勝,5,370
2022-12-14,大村,4,２連単,1-5,1570
2022-12-14,大村,4,２連複,1-5,1280
2022-12-14,大村,4,拡連複,1-5,410
2022-12-14,大村,4,３連単,1-5-6,6700
2022-12-14,大村,4,３連複,1-5-6,3470
2022-12-14,大村,5,単勝,1,150
2022-12-14,大村,5,複勝,1,110
2022-12-14,大村,5,複勝,3,210
2022-12-14,大村,5,２連単,1-3,550
2022-12-14,大村,5,２連複,1-3,450
2022-12-14,大村,5,拡連複,1-3,280
2022-12-14,大村,5,３連単,1-3-5,2330
2022-12-14,大村,5,３連複,1-3-5,1010
2022-12-14,大村,6,単勝,1,140
2022-12-14,大村,6,複勝,1,110
2022-12-14,大村,6,複勝,2,110
2022-12-14,大村,6,２連単,1-2,310
2022-12-14,大村,6,２連複,1-2,240
2022-12-14,大村,6,拡連複,1-2,150
2022-12-14,大村,6,３連単,1-2-4,830
2022-12-14,大村,6,３連複,1-2-4,410
2022-12-14,大村,7,単勝,1,100
2022-12-14,大村,7,複勝,1,100
2022-12-14,大村,7,複勝,2,130
2022-12-14,大村,7,２連単,1-2,410
2022-12-14,大村,7,２連複,1-2,390
2022-12-14,大村,7,拡連複,1-2,180
2022-12-14,大村,7,３連単,1-2-3,1240
2022-12-14,大村,7,３連複,1-2-3,580
2022-12-14,大村,8,単勝,2,410
2022-12-14,大村,8,複勝,2,380
2022-12-14,大村,8,複勝,5,730
2022-12-14,大村,8,２連単,2-5,5010
2022-12-14,大村,8,２連複,2-5,4910
2022-12-14,大村,8,拡連複,2-5,680
2022-12-14,大村,8,３連単,2-5-6,28070
2022-12-14,大村,8,３連複,2-5-6,5060
2022-12-14,大村,9,単勝,1,130
2022-12-14,大村,9,複勝,1,110
2022-12-14,大村,9,複勝,2,110
2022-12-14,大村,9,２連単,1-2,340
2022-12-14,大村,9,２連複,1-2,310
2022-12-14,大村,9,拡連複,1-2,180
2022-12-14,大村,9,３連単,1-2-3,1050
2022-12-14,大村,9,３連複,1-2-3,510
2022-12-14,大村,10,単勝,1,100
2022-12-14,大村,10,複勝,1,100
2022-12-14,大村,10,複勝,3,170
2022-12-14,大村,10,２連単,1-3,280
2022-12-14,大村,10,２連複,1-3,320
2022-12-14,大村,10,拡連複,1-3,160
2022-12-14,大村,10,３連単,1-3-4,950
2022-12-14,大村,10,３連複,1-3-4,600
2022-12-14,大村,11,単勝,1,120
2022-12-14,大村,11,複勝,1,110
2022-12-14,大村,11,複勝,3,140
2022-12-14,大村,11,２連単,1-3,480
