日付,レース場,レース番号,舟券種,組合せ,払戻金
2023-02-14,若松,1,単勝,1,260
2023-02-14,若松,1,複勝,1,100
2023-02-14,若松,1,複勝,4,250
2023-02-14,若松,1,２連単,1-4,980
2023-02-14,若松,1,２連複,1-4,870
2023-02-14,若松,1,拡連複,1-4,200
2023-02-14,若松,1,３連単,1-4-2,3360
2023-02-14,若松,1,３連複,1-2-4,1320
2023-02-14,若松,2,単勝,4,840
2023-02-14,若松,2,複勝,4,290
2023-02-14,若松,2,複勝,2,290
2023-02-14,若松,2,２連単,4-2,3580
2023-02-14,若松,2,２連複,2-4,1360
2023-02-14,若松,2,拡連複,2-4,280
2023-02-14,若松,2,３連単,4-2-1,11150
2023-02-14,若松,2,３連複,1-2-4,820
2023-02-14,若松,3,単勝,1,100
2023-02-14,若松,3,複勝,1,100
2023-02-14,若松,3,複勝,2,140
2023-02-14,若松,3,２連単,1-2,560
2023-02-14,若松,3,２連複,1-2,460
2023-02-14,若松,3,拡連複,1-2,210
2023-02-14,若松,3,３連単,1-2-5,2360
2023-02-14,若松,3,３連複,1-2-5,970
2023-02-14,若松,4,単勝,1,120
2023-02-14,若松,4,複勝,1,100
2023-02-14,若松,4,複勝,3,150
2023-02-14,若松,4,２連単,1-3,220
2023-02-14,若松,4,２連複,1-3,170
2023-02-14,若松,4,拡連複,1-3,120
2023-02-14,若松,4,３連単,1-3-4,880
2023-02-14,若松,4,３連複,1-3-4,300
2023-02-14,若松,5,単勝,1,140
2023-02-14,若松,5,複勝,1,230
2023-02-14,若松,5,複勝,3,560
2023-02-14,若松,5,２連単,1-3,610
2023-02-14,若松,5,２連複,1-3,560
2023-02-14,若松,5,拡連複,1-3,310
2023-02-14,若松,5,３連単,1-3-5,3380
2023-02-14,若松,5,３連複,1-3-5,1910
2023-02-14,若松,6,単勝,1,130
2023-02-14,若松,6,複勝,1,100
2023-02-14,若松,6,複勝,3,130
2023-02-14,若松,6,２連単,1-3,310
2023-02-14,若松,6,２連複,1-3,270
2023-02-14,若松,6,拡連複,1-3,150
2023-02-14,若松,6,３連単,1-3-6,790
2023-02-14,若松,6,３連複,1-3-6,480
2023-02-14,若松,7,単勝,1,200
2023-02-14,若松,7,複勝,1,130
2023-02-14,若松,7,複勝,5,320
2023-02-14,若松,7,２連単,1-5,1940
2023-02-14,若松,7,２連複,1-5,1680
2023-02-14,若松,7,拡連複,1-5,410
2023-02-14,若松,7,３連単,1-5-4,5650
2023-02-14,若松,7,３連複,1-4-5,510
2023-02-14,若松,8,単勝,3,610
2023-02-14,若松,8,複勝,3,510
2023-02-14,若松,8,複勝,4,310
2023-02-14,若松,8,２連単,3-4,5460
2023-02-14,若松,8,２連複,3-4,2400
2023-02-14,若松,8,拡連複,3-4,360
2023-02-14,若松,8,３連単,3-4-1,17270
2023-02-14,若松,8,３連複,1-3-4,690
2023-02-14,若松,9,単勝,1,250
2023-02-14,若松,9,複勝,1,180
2023-02-14,若松,9,複勝,5,380
2023-02-14,若松,9,２連単,1-5,2070
2023-02-14,若松,9,２連複,1-5,1410
2023-02-14,若松,9,拡連複,1-5,400
2023-02-14,若松,9,３連単,1-5-4,6590
2023-02-14,若松,9,３連複,1-4-5,1330
2023-02-14,若松,10,単勝,3,770
2023-02-14,若松,10,複勝,3,530
2023-02-14,若松,10,複勝,5,840
2023-02-14,若松,10,２連単,3-5,2130
2023-02-14,若松,10,２連複,3-5,1400
2023-02-14,若松,10,拡連複,3-5,310
2023-02-14,若松,10,３連単,3-5-1,4500
2023-02-14,若松,10,３連複,1-3-5,400
2023-02-14,若松,11,単勝,1,100
2023-02-14,若松,11,複勝,1,100
2023-02-14,若松,11,複勝,5,160
2023-02-14,若松,11,２連単,1-5,450
2023-02-14,若松,11,２連複,1-5,490
2023-02-14,若松,11,拡連複,1-5,150
2023-02-14,若松,11,３連単,1-5-3,1330
2023-02-14,若松,11,３連複,1-3-5,460
2023-02-14,若松,12,単勝,1,120
2023-02-14,若松,12,複勝,1,100
2023-02-14,若松,12,複勝,3,160
2023-02-14,若松,12,２連単,1-3,400
2023-02-14,若松,12,２連複,1-3,300
2023-02-14,若松,12,拡連複,1-3,150
2023-02-14,若松,12,３連単,1-3-2,880
2023-02-14,若松,12,３連複,1-2-3,320
2023-02-14,徳山,1,単勝,1,120
2023-02-14,徳山,1,複勝,1,180
2023-02-14,徳山,1,複勝,4,390
2023-02-14,徳山,1,２連単,1-4,440
2023-02-14,徳山,1,２連複,1-4,330
2023-02-14,徳山,1,拡連複,1-4,160
2023-02-14,徳山,1,３連単,1-4-2,1170
