日付,レース場,レース番号,舟券種,組合せ,払戻金
2023-06-23,大村,1,単勝,5,670
2023-06-23,大村,1,複勝,5,530
2023-06-23,大村,1,複勝,4,180
2023-06-23,大村,1,２連単,5-4,4830
2023-06-23,大村,1,２連複,4-5,1810
2023-06-23,大村,1,拡連複,4-5,460
2023-06-23,大村,1,３連単,5-4-6,18080
2023-06-23,大村,1,３連複,4-5-6,3590
2023-06-23,大村,2,単勝,2,470
2023-06-23,大村,2,複勝,2,180
2023-06-23,大村,2,複勝,1,100
2023-06-23,大村,2,２連単,2-1,1060
2023-06-23,大村,2,２連複,1-2,180
2023-06-23,大村,2,拡連複,1-2,120
2023-06-23,大村,2,３連単,2-1-4,4490
2023-06-23,大村,2,３連複,1-2-4,500
2023-06-23,大村,3,単勝,6,2800
2023-06-23,大村,3,複勝,6,420
2023-06-23,大村,3,複勝,4,650
2023-06-23,大村,3,２連単,6-4,35470
2023-06-23,大村,3,２連複,4-6,7360
2023-06-23,大村,3,拡連複,4-6,770
2023-06-23,大村,3,３連単,6-4-5,225800
2023-06-23,大村,3,３連複,4-5-6,11500
2023-06-23,大村,4,単勝,1,170
2023-06-23,大村,4,複勝,1,100
2023-06-23,大村,4,複勝,4,170
2023-06-23,大村,4,２連単,1-4,350
2023-06-23,大村,4,２連複,1-4,200
2023-06-23,大村,4,拡連複,1-4,120
2023-06-23,大村,4,３連単,1-4-2,770
2023-06-23,大村,4,３連複,1-2-4,310
2023-06-23,大村,5,単勝,1,160
2023-06-23,大村,5,複勝,1,150
2023-06-23,大村,5,複勝,3,480
2023-06-23,大村,5,２連単,1-3,1040
2023-06-23,大村,5,２連複,1-3,450
2023-06-23,大村,5,拡連複,1-3,410
2023-06-23,大村,5,３連単,1-3-4,3950
2023-06-23,大村,5,３連複,1-3-4,1710
2023-06-23,大村,6,単勝,3,660
2023-06-23,大村,6,複勝,3,460
2023-06-23,大村,6,複勝,4,510
2023-06-23,大村,6,２連単,3-4,7540
2023-06-23,大村,6,２連複,3-4,3490
2023-06-23,大村,6,拡連複,3-4,950
2023-06-23,大村,6,３連単,3-4-2,61810
2023-06-23,大村,6,３連複,2-3-4,8310
2023-06-23,大村,7,単勝,4,540
2023-06-23,大村,7,複勝,4,430
2023-06-23,大村,7,複勝,2,350
2023-06-23,大村,7,２連単,4-2,7480
2023-06-23,大村,7,２連複,2-4,2150
2023-06-23,大村,7,拡連複,2-4,390
2023-06-23,大村,7,３連単,4-2-5,29800
2023-06-23,大村,7,３連複,2-4-5,5040
2023-06-23,大村,8,単勝,2,1850
2023-06-23,大村,8,複勝,2,120
2023-06-23,大村,8,複勝,1,100
2023-06-23,大村,8,２連単,2-1,1300
2023-06-23,大村,8,２連複,1-2,170
2023-06-23,大村,8,拡連複,1-2,130
2023-06-23,大村,8,３連単,2-1-3,3070
2023-06-23,大村,8,３連複,1-2-3,260
2023-06-23,大村,9,単勝,3,360
2023-06-23,大村,9,複勝,3,100
2023-06-23,大村,9,複勝,1,120
2023-06-23,大村,9,２連単,3-1,540
2023-06-23,大村,9,２連複,1-3,230
2023-06-23,大村,9,拡連複,1-3,120
2023-06-23,大村,9,３連単,3-1-4,2100
2023-06-23,大村,9,３連複,1-3-4,330
2023-06-23,大村,10,単勝,3,430
2023-06-23,大村,10,複勝,3,110
2023-06-23,大村,10,複勝,1,100
2023-06-23,大村,10,２連単,3-1,750
2023-06-23,大村,10,２連複,1-3,150
2023-06-23,大村,10,拡連複,1-3,100
2023-06-23,大村,10,３連単,3-1-4,3100
2023-06-23,大村,10,３連複,1-3-4,430
2023-06-23,大村,11,単勝,2,450
2023-06-23,大村,11,複勝,2,160
2023-06-23,大村,11,複勝,3,460
2023-06-23,大村,11,２連単,2-3,3920
2023-06-23,大村,11,２連複,2-3,2660
2023-06-23,大村,11,拡連複,2-3,350
2023-06-23,大村,11,３連単,2-3-1,7930
2023-06-23,大村,11,３連複,1-2-3,330
2023-06-23,大村,12,単勝,1,120
2023-06-23,大村,12,複勝,1,100
2023-06-23,大村,12,複勝,3,130
2023-06-23,大村,12,２連単,1-3,240
2023-06-23,大村,12,２連複,1-3,230
2023-06-23,大村,12,拡連複,1-3,100
2023-06-23,大村,12,３連単,1-3-2,640
2023-06-23,大村,12,３連複,1-2-3,290
2023-06-23,唐津,1,単勝,1,120
2023-06-23,唐津,1,複勝,1,100
2023-06-23,唐津,1,複勝,5,110
2023-06-23,唐津,1,２連単,1-5,710
2023-06-23,唐津,1,２連複,1-5,640
2023-06-23,唐津,1,拡連複,1-5,180
2023-06-23,唐津,1,３連単,1-5-2,1150
2023-06-23,唐津,1,３連複,1-2-5,310
2023-06-23,唐津,2,単勝,3,1500
2023-06-23,唐津,2,複勝,3,590
2023-06-23,唐津,2,複勝,5,110
2023-06-23,唐津,2,２連単,3-5,48750
2023-06-23,唐津,2,２連複,3-5,45330
2023-06-23,唐津,2,拡連複,3-5,3820
2023-06-23,唐津,2,３連単,3-5-2,60620
2023-06-23,唐津,2,３連複,2-3-5,11660
2023-06-23,唐津,3,単勝,1,250
2023-06-23,唐津,3,複勝,1,160
2023-06-23,唐津,3,複勝,3,160
2023-06-23,唐津,3,２連単,1-3,250
2023-06-23,唐津,3,２連複,1-3,150
2023-06-23,唐津,3,拡連複,1-3,150
2023-06-23,唐津,3,３連単,1-3-6,1940
2023-06-23,唐津,3,３連複,1-3-6,910
2023-06-23,唐津,4,単勝,1,210
2023-06-23,唐津,4,複勝,1,120
2023-06-23,唐津,4,複勝,2,100
2023-06-23,唐津,4,２連単,1-2,560
2023-06-23,唐津,4,２連複,1-2,390
2023-06-23,唐津,4,拡連複,1-2,280
2023-06-23,唐津,4,３連単,1-2-6,6180
2023-06-23,唐津,4,３連複,1-2-6,1840
2023-06-23,唐津,5,単勝,4,140
2023-06-23,唐津,5,複勝,4,110
2023-06-23,唐津,5,複勝,3,560
2023-06-23,唐津,5,２連単,4-3,600
2023-06-23,唐津,5,２連複,3-4,510
2023-06-23,唐津,5,拡連複,3-4,110
2023-06-23,唐津,5,３連単,4-3-6,1230
2023-06-23,唐津,5,３連複,3-4-6,210
2023-06-23,唐津,6,単勝,5,150
2023-06-23,唐津,6,複勝,5,100
2023-06-23,唐津,6,複勝,3,140
2023-06-23,唐津,6,２連単,5-3,1240
2023-06-23,唐津,6,２連複,3-5,780
2023-06-23,唐津,6,拡連複,3-5,210
2023-06-23,唐津,6,３連単,5-3-2,3580
2023-06-23,唐津,6,３連複,2-3-5,400
2023-06-23,唐津,7,単勝,3,400
2023-06-23,唐津,7,複勝,3,240
2023-06-23,唐津,7,複勝,2,420
2023-06-23,唐津,7,２連単,3-2,1690
2023-06-23,唐津,7,２連複,2-3,1230
2023-06-23,唐津,7,拡連複,2-3,500
2023-06-23,唐津,7,３連単,3-2-6,15810
2023-06-23,唐津,7,３連複,2-3-6,4050
2023-06-23,唐津,8,単勝,1,1730
2023-06-23,唐津,8,複勝,1,140
2023-06-23,唐津,8,複勝,3,190
2023-06-23,唐津,8,２連単,1-3,1130
2023-06-23,唐津,8,２連複,1-3,990
2023-06-23,唐津,8,拡連複,1-3,530
2023-06-23,唐津,8,３連単,1-3-6,6990
2023-06-23,唐津,8,３連複,1-3-6,3100
2023-06-23,唐津,9,単勝,1,490
2023-06-23,唐津,9,複勝,1,190
2023-06-23,唐津,9,複勝,2,150
2023-06-23,唐津,9,２連単,1-2,1170
2023-06-23,唐津,9,２連複,1-2,380
2023-06-23,唐津,9,拡連複,1-2,170
2023-06-23,唐津,9,３連単,1-2-5,3530
2023-06-23,唐津,9,３連複,1-2-5,810
2023-06-23,唐津,10,単勝,4,240
2023-06-23,唐津,10,複勝,4,200
2023-06-23,唐津,10,複勝,2,150
2023-06-23,唐津,10,２連単,4-2,1260
2023-06-23,唐津,10,２連複,2-4,640
2023-06-23,唐津,10,拡連複,2-4,210
2023-06-23,唐津,10,３連単,4-2-3,5580
2023-06-23,唐津,10,３連複,2-3-4,1820
2023-06-23,唐津,11,単勝,4,240
2023-06-23,唐津,11,複勝,4,330
2023-06-23,唐津,11,複勝,5,300
2023-06-23,唐津,11,２連単,4-5,960
2023-06-23,唐津,11,２連複,4-5,830
2023-06-23,唐津,11,拡連複,4-5,260
2023-06-23,唐津,11,３連単,4-5-6,4270
2023-06-23,唐津,11,３連複,4-5-6,2210
2023-06-23,唐津,12,単勝,4,2050
2023-06-23,唐津,12,複勝,4,540
2023-06-23,唐津,12,複勝,2,260
2023-06-23,唐津,12,２連単,4-2,9340
2023-06-23,唐津,12,２連複,2-4,3720
2023-06-23,唐津,12,拡連複,2-4,1260
2023-06-23,唐津,12,３連単,4-2-6,31150
2023-06-23,唐津,12,３連複,2-4-6,9320
2023-06-23,下関,1,単勝,4,620
2023-06-23,下関,1,複勝,4,290
2023-06-23,下関,1,複勝,2,170
2023-06-23,下関,1,２連単,4-2,2770
2023-06-23,下関,1,２連複,2-4,1960
2023-06-23,下関,1,拡連複,2-4,520
2023-06-23,下関,1,３連単,4-2-5,17800
2023-06-23,下関,1,３連複,2-4-5,6580
2023-06-23,下関,2,単勝,4,2700
2023-06-23,下関,2,複勝,4,440
2023-06-23,下関,2,複勝,1,290
2023-06-23,下関,2,２連単,4-1,3870
2023-06-23,下関,2,２連複,1-4,1070
2023-06-23,下関,2,拡連複,1-4,540
2023-06-23,下関,2,３連単,4-1-6,24700
2023-06-23,下関,2,３連複,1-4-6,4580
2023-06-23,下関,3,単勝,4,210
2023-06-23,下関,3,複勝,4,210
2023-06-23,下関,3,複勝,6,970
2023-06-23,下関,3,２連単,4-6,4490
2023-06-23,下関,3,２連複,4-6,2590
2023-06-23,下関,3,拡連複,4-6,830
2023-06-23,下関,3,３連単,4-6-3,13880
2023-06-23,下関,3,３連複,3-4-6,3550
2023-06-23,下関,4,単勝,1,290
2023-06-23,下関,4,複勝,1,120
2023-06-23,下関,4,複勝,5,240
2023-06-23,下関,4,２連単,1-5,1700
2023-06-23,下関,4,２連複,1-5,900
2023-06-23,下関,4,拡連複,1-5,420
2023-06-23,下関,4,３連単,1-5-3,3030
2023-06-23,下関,4,３連複,1-3-5,490
2023-06-23,下関,5,単勝,1,140
2023-06-23,下関,5,複勝,1,100
2023-06-23,下関,5,複勝,2,180
2023-06-23,下関,5,２連単,1-2,700
2023-06-23,下関,5,２連複,1-2,580
2023-06-23,下関,5,拡連複,1-2,210
2023-06-23,下関,5,３連単,1-2-3,850
2023-06-23,下関,5,３連複,1-2-3,320
2023-06-23,下関,6,単勝,1,120
2023-06-23,下関,6,複勝,1,100
2023-06-23,下関,6,複勝,2,120
2023-06-23,下関,6,２連単,1-2,160
2023-06-23,下関,6,２連複,1-2,130
2023-06-23,下関,6,拡連複,1-2,130
2023-06-23,下関,6,３連単,1-2-3,440
2023-06-23,下関,6,３連複,1-2-3,410
2023-06-23,下関,7,単勝,1,100
2023-06-23,下関,7,複勝,1,100
2023-06-23,下関,7,複勝,2,100
2023-06-23,下関,7,２連単,1-2,220
2023-06-23,下関,7,２連複,1-2,220
2023-06-23,下関,7,拡連複,1-2,150
2023-06-23,下関,7,３連単,1-2-4,720
2023-06-23,下関,7,３連複,1-2-4,390
2023-06-23,下関,8,単勝,1,130
2023-06-23,下関,8,複勝,1,100
2023-06-23,下関,8,複勝,3,100
2023-06-23,下関,8,２連単,1-3,290
2023-06-23,下関,8,２連複,1-3,360
2023-06-23,下関,8,拡連複,1-3,130
2023-06-23,下関,8,３連単,1-3-5,770
2023-06-23,下関,8,３連複,1-3-5,520
2023-06-23,下関,9,単勝,1,110
2023-06-23,下関,9,複勝,1,100
2023-06-23,下関,9,複勝,2,150
2023-06-23,下関,9,２連単,1-2,300
2023-06-23,下関,9,２連複,1-2,350
2023-06-23,下関,9,拡連複,1-2,120
2023-06-23,下関,9,３連単,1-2-4,1300
2023-06-23,下関,9,３連複,1-2-4,990
2023-06-23,下関,10,単勝,1,110
2023-06-23,下関,10,複勝,1,120
2023-06-23,下関,10,複勝,2,300
2023-06-23,下関,10,２連単,1-2,290
2023-06-23,下関,10,２連複,1-2,200
