日付,レース場,レース番号,舟券種,組合せ,払戻金
2024-07-25,大村,1,単勝,1,120
2024-07-25,大村,1,複勝,1,120
2024-07-25,大村,1,複勝,3,200
2024-07-25,大村,1,２連単,1-3,430
2024-07-25,大村,1,２連複,1-3,350
2024-07-25,大村,1,拡連複,1-3,150
2024-07-25,大村,1,３連単,1-3-4,1150
2024-07-25,大村,1,３連複,1-3-4,560
2024-07-25,大村,2,単勝,3,280
2024-07-25,大村,2,複勝,3,150
2024-07-25,大村,2,複勝,2,220
2024-07-25,大村,2,２連単,3-2,1830
2024-07-25,大村,2,２連複,2-3,680
2024-07-25,大村,2,拡連複,2-3,290
2024-07-25,大村,2,３連単,3-2-6,15490
2024-07-25,大村,2,３連複,2-3-6,5520
2024-07-25,大村,3,単勝,1,190
2024-07-25,大村,3,複勝,1,130
2024-07-25,大村,3,複勝,2,330
2024-07-25,大村,3,２連単,1-2,400
2024-07-25,大村,3,２連複,1-2,420
2024-07-25,大村,3,拡連複,1-2,210
2024-07-25,大村,3,３連単,1-2-6,1610
2024-07-25,大村,3,３連複,1-2-6,820
2024-07-25,大村,4,単勝,1,120
2024-07-25,大村,4,複勝,1,100
2024-07-25,大村,4,複勝,4,260
2024-07-25,大村,4,２連単,1-4,600
2024-07-25,大村,4,２連複,1-4,460
2024-07-25,大村,4,拡連複,1-4,240
2024-07-25,大村,4,３連単,1-4-6,4530
2024-07-25,大村,4,３連複,1-4-6,2460
2024-07-25,大村,5,単勝,3,250
2024-07-25,大村,5,複勝,3,150
2024-07-25,大村,5,複勝,1,100
2024-07-25,大村,5,２連単,3-1,1220
2024-07-25,大村,5,２連複,1-3,340
2024-07-25,大村,5,拡連複,1-3,180
2024-07-25,大村,5,３連単,3-1-4,3440
2024-07-25,大村,5,３連複,1-3-4,610
2024-07-25,大村,6,単勝,1,170
2024-07-25,大村,6,複勝,1,100
2024-07-25,大村,6,複勝,2,200
2024-07-25,大村,6,２連単,1-2,460
2024-07-25,大村,6,２連複,1-2,360
2024-07-25,大村,6,拡連複,1-2,270
2024-07-25,大村,6,３連単,1-2-4,2190
2024-07-25,大村,6,３連複,1-2-4,1000
2024-07-25,大村,7,単勝,2,710
