日付,レース場,レース番号,舟券種,組合せ,払戻金
2022-11-18,大村,1,単勝,1,120
2022-11-18,大村,1,複勝,1,100
2022-11-18,大村,1,複勝,3,230
2022-11-18,大村,1,２連単,1-3,440
2022-11-18,大村,1,２連複,1-3,780
2022-11-18,大村,1,拡連複,1-3,300
2022-11-18,大村,1,３連単,1-3-4,1280
2022-11-18,大村,1,３連複,1-3-4,860
2022-11-18,大村,2,単勝,1,140
2022-11-18,大村,2,複勝,1,100
2022-11-18,大村,2,複勝,3,100
2022-11-18,大村,2,２連単,1-3,210
2022-11-18,大村,2,２連複,1-3,120
2022-11-18,大村,2,拡連複,1-3,130
2022-11-18,大村,2,３連単,1-3-2,930
2022-11-18,大村,2,３連複,1-2-3,570
2022-11-18,大村,3,単勝,2,350
2022-11-18,大村,3,複勝,2,280
2022-11-18,大村,3,複勝,3,170
2022-11-18,大村,3,２連単,2-3,1420
2022-11-18,大村,3,２連複,2-3,520
2022-11-18,大村,3,拡連複,2-3,220
2022-11-18,大村,3,３連単,2-3-6,3340
2022-11-18,大村,3,３連複,2-3-6,830
2022-11-18,大村,4,単勝,1,170
2022-11-18,大村,4,複勝,1,110
2022-11-18,大村,4,複勝,3,120
2022-11-18,大村,4,２連単,1-3,550
2022-11-18,大村,4,２連複,1-3,320
2022-11-18,大村,4,拡連複,1-3,160
2022-11-18,大村,4,３連単,1-3-4,1790
2022-11-18,大村,4,３連複,1-3-4,1450
2022-11-18,大村,5,単勝,1,210
2022-11-18,大村,5,複勝,1,100
2022-11-18,大村,5,複勝,3,100
2022-11-18,大村,5,２連単,1-3,180
2022-11-18,大村,5,２連複,1-3,160
2022-11-18,大村,5,拡連複,1-3,100
2022-11-18,大村,5,３連単,1-3-4,450
2022-11-18,大村,5,３連複,1-3-4,210
2022-11-18,大村,6,単勝,1,130
2022-11-18,大村,6,複勝,1,100
2022-11-18,大村,6,複勝,2,140
2022-11-18,大村,6,２連単,1-2,270
2022-11-18,大村,6,２連複,1-2,180
2022-11-18,大村,6,拡連複,1-2,130
2022-11-18,大村,6,３連単,1-2-4,620
2022-11-18,大村,6,３連複,1-2-4,380
2022-11-18,大村,7,単勝,1,130
2022-11-18,大村,7,複勝,1,110
2022-11-18,大村,7,複勝,2,140
2022-11-18,大村,7,２連単,1-2,220
2022-11-18,大村,7,２連複,1-2,140
2022-11-18,大村,7,拡連複,1-2,110
2022-11-18,大村,7,３連単,1-2-3,490
2022-11-18,大村,7,３連複,1-2-3,230
2022-11-18,大村,8,単勝,1,100
2022-11-18,大村,8,複勝,1,100
2022-11-18,大村,8,複勝,3,110
2022-11-18,大村,8,２連単,1-3,190
2022-11-18,大村,8,２連複,1-3,160
2022-11-18,大村,8,拡連複,1-3,150
2022-11-18,大村,8,３連単,1-3-5,640
2022-11-18,大村,8,３連複,1-3-5,420
2022-11-18,大村,9,単勝,5,670
2022-11-18,大村,9,複勝,5,150
2022-11-18,大村,9,複勝,1,140
2022-11-18,大村,9,２連単,5-1,1680
2022-11-18,大村,9,２連複,1-5,430
2022-11-18,大村,9,拡連複,1-5,230
2022-11-18,大村,9,３連単,5-1-2,5610
2022-11-18,大村,9,３連複,1-2-5,530
2022-11-18,大村,10,単勝,4,240
2022-11-18,大村,10,複勝,4,130
2022-11-18,大村,10,複勝,3,520
2022-11-18,大村,10,２連単,4-3,1560
2022-11-18,大村,10,２連複,3-4,1760
2022-11-18,大村,10,拡連複,3-4,260
2022-11-18,大村,10,３連単,4-3-1,5310
2022-11-18,大村,10,３連複,1-3-4,510
2022-11-18,大村,11,単勝,1,110
2022-11-18,大村,11,複勝,1,150
2022-11-18,大村,11,複勝,4,200
2022-11-18,大村,11,２連単,1-4,370
2022-11-18,大村,11,２連複,1-4,290
2022-11-18,大村,11,拡連複,1-4,170
2022-11-18,大村,11,３連単,1-4-6,2420
2022-11-18,大村,11,３連複,1-4-6,1100
2022-11-18,大村,12,単勝,4,480
2022-11-18,大村,12,複勝,4,320
2022-11-18,大村,12,複勝,1,100
2022-11-18,大村,12,２連単,4-1,3440
2022-11-18,大村,12,２連複,1-4,390
2022-11-18,大村,12,拡連複,1-4,150
2022-11-18,大村,12,３連単,4-1-2,9070
2022-11-18,大村,12,３連複,1-2-4,350
2022-11-18,唐津,1,単勝,1,120
2022-11-18,唐津,1,複勝,1,100
2022-11-18,唐津,1,複勝,3,120
2022-11-18,唐津,1,２連単,1-3,320
2022-11-18,唐津,1,２連複,1-3,380
2022-11-18,唐津,1,拡連複,1-3,150
2022-11-18,唐津,1,３連単,1-3-2,860
2022-11-18,唐津,1,３連複,1-2-3,360
2022-11-18,唐津,2,単勝,1,140
2022-11-18,唐津,2,複勝,1,110
2022-11-18,唐津,2,複勝,2,100
2022-11-18,唐津,2,２連単,1-2,230
2022-11-18,唐津,2,２連複,1-2,130
2022-11-18,唐津,2,拡連複,1-2,110
2022-11-18,唐津,2,３連単,1-2-4,550
2022-11-18,唐津,2,３連複,1-2-4,260
2022-11-18,唐津,3,単勝,1,140
2022-11-18,唐津,3,複勝,1,110
2022-11-18,唐津,3,複勝,4,300
2022-11-18,唐津,3,２連単,1-4,530
2022-11-18,唐津,3,２連複,1-4,550
2022-11-18,唐津,3,拡連複,1-4,100
2022-11-18,唐津,3,３連単,1-4-3,680
2022-11-18,唐津,3,３連複,1-3-4,170
2022-11-18,唐津,4,単勝,2,680
2022-11-18,唐津,4,複勝,2,350
2022-11-18,唐津,4,複勝,3,200
2022-11-18,唐津,4,２連単,2-3,3040
2022-11-18,唐津,4,２連複,2-3,1120
2022-11-18,唐津,4,拡連複,2-3,210
2022-11-18,唐津,4,３連単,2-3-1,4960
2022-11-18,唐津,4,３連複,1-2-3,180
2022-11-18,唐津,5,単勝,1,380
2022-11-18,唐津,5,複勝,1,140
2022-11-18,唐津,5,複勝,2,120
2022-11-18,唐津,5,２連単,1-2,400
2022-11-18,唐津,5,２連複,1-2,140
2022-11-18,唐津,5,拡連複,1-2,110
2022-11-18,唐津,5,３連単,1-2-4,1850
2022-11-18,唐津,5,３連複,1-2-4,540
2022-11-18,唐津,6,単勝,1,110
2022-11-18,唐津,6,複勝,1,120
2022-11-18,唐津,6,複勝,5,130
2022-11-18,唐津,6,２連単,1-5,370
2022-11-18,唐津,6,２連複,1-5,180
2022-11-18,唐津,6,拡連複,1-5,110
2022-11-18,唐津,6,３連単,1-5-2,720
2022-11-18,唐津,6,３連複,1-2-5,180
2022-11-18,唐津,7,単勝,3,190
2022-11-18,唐津,7,複勝,3,110
2022-11-18,唐津,7,複勝,4,1030
2022-11-18,唐津,7,２連単,3-4,850
2022-11-18,唐津,7,２連複,3-4,420
2022-11-18,唐津,7,拡連複,3-4,260
2022-11-18,唐津,7,３連単,3-4-6,1130
2022-11-18,唐津,7,３連複,3-4-6,550
2022-11-18,唐津,8,単勝,1,100
2022-11-18,唐津,8,複勝,1,100
2022-11-18,唐津,8,複勝,3,460
2022-11-18,唐津,8,２連単,1-3,450
2022-11-18,唐津,8,２連複,1-3,290
2022-11-18,唐津,8,拡連複,1-3,210
2022-11-18,唐津,8,３連単,1-3-2,1350
2022-11-18,唐津,8,３連複,1-2-3,520
2022-11-18,唐津,9,単勝,1,130
2022-11-18,唐津,9,複勝,1,100
2022-11-18,唐津,9,複勝,3,120
2022-11-18,唐津,9,２連単,1-3,310
2022-11-18,唐津,9,２連複,1-3,300
2022-11-18,唐津,9,拡連複,1-3,170
2022-11-18,唐津,9,３連単,1-3-6,3380
2022-11-18,唐津,9,３連複,1-3-6,1220
2022-11-18,唐津,10,単勝,1,130
2022-11-18,唐津,10,複勝,1,110
2022-11-18,唐津,10,複勝,2,190
2022-11-18,唐津,10,２連単,1-2,220
2022-11-18,唐津,10,２連複,1-2,240
2022-11-18,唐津,10,拡連複,1-2,210
2022-11-18,唐津,10,３連単,1-2-6,910
2022-11-18,唐津,10,３連複,1-2-6,620
2022-11-18,唐津,11,単勝,1,100
2022-11-18,唐津,11,複勝,1,140
2022-11-18,唐津,11,複勝,5,100
2022-11-18,唐津,11,２連単,1-5,1800
2022-11-18,唐津,11,２連複,1-5,1980
2022-11-18,唐津,11,拡連複,1-5,630
2022-11-18,唐津,11,３連単,1-5-4,6390
2022-11-18,唐津,11,３連複,1-4-5,1570
2022-11-18,唐津,12,単勝,1,140
2022-11-18,唐津,12,複勝,1,100
2022-11-18,唐津,12,複勝,3,120
2022-11-18,唐津,12,２連単,1-3,360
2022-11-18,唐津,12,２連複,1-3,260
2022-11-18,唐津,12,拡連複,1-3,220
2022-11-18,唐津,12,３連単,1-3-2,900
