日付,レース場,レース番号,舟券種,組合せ,払戻金
2024-11-10,福岡,1,単勝,1,100
2024-11-10,福岡,1,複勝,1,100
2024-11-10,福岡,1,複勝,2,130
2024-11-10,福岡,1,２連単,1-2,200
2024-11-10,福岡,1,２連複,1-2,160
2024-11-10,福岡,1,拡連複,1-2,110
2024-11-10,福岡,1,３連単,1-2-3,420
2024-11-10,福岡,1,３連複,1-2-3,220
2024-11-10,福岡,2,単勝,3,5020
2024-11-10,福岡,2,複勝,3,390
2024-11-10,福岡,2,複勝,1,100
2024-11-10,福岡,2,２連単,3-1,3770
2024-11-10,福岡,2,２連複,1-3,680
2024-11-10,福岡,2,拡連複,1-3,330
2024-11-10,福岡,2,３連単,3-1-2,14870
2024-11-10,福岡,2,３連複,1-2-3,1140
2024-11-10,福岡,3,単勝,1,250
2024-11-10,福岡,3,複勝,1,150
2024-11-10,福岡,3,複勝,3,100
2024-11-10,福岡,3,２連単,1-3,330
2024-11-10,福岡,3,２連複,1-3,200
2024-11-10,福岡,3,拡連複,1-3,120
2024-11-10,福岡,3,３連単,1-3-2,720
2024-11-10,福岡,3,３連複,1-2-3,200
2024-11-10,福岡,4,単勝,1,300
2024-11-10,福岡,4,複勝,1,100
2024-11-10,福岡,4,複勝,2,150
2024-11-10,福岡,4,２連単,1-2,390
2024-11-10,福岡,4,２連複,1-2,150
2024-11-10,福岡,4,拡連複,1-2,200
2024-11-10,福岡,4,３連単,1-2-3,2730
2024-11-10,福岡,4,３連複,1-2-3,1000
2024-11-10,福岡,5,単勝,3,240
2024-11-10,福岡,5,複勝,3,150
2024-11-10,福岡,5,複勝,1,160
2024-11-10,福岡,5,２連単,3-1,570
2024-11-10,福岡,5,２連複,1-3,150
2024-11-10,福岡,5,拡連複,1-3,190
2024-11-10,福岡,5,３連単,3-1-4,1680
2024-11-10,福岡,5,３連複,1-3-4,360
2024-11-10,福岡,6,単勝,1,270
2024-11-10,福岡,6,複勝,1,120
2024-11-10,福岡,6,複勝,5,970
2024-11-10,福岡,6,２連単,1-5,3860
2024-11-10,福岡,6,２連複,1-5,3460
2024-11-10,福岡,6,拡連複,1-5,580
2024-11-10,福岡,6,３連単,1-5-3,19400
2024-11-10,福岡,6,３連複,1-3-5,2730
2024-11-10,福岡,7,単勝,1,140
2024-11-10,福岡,7,複勝,1,110
2024-11-10,福岡,7,複勝,3,170
2024-11-10,福岡,7,２連単,1-3,380
2024-11-10,福岡,7,２連複,1-3,260
2024-11-10,福岡,7,拡連複,1-3,180
2024-11-10,福岡,7,３連単,1-3-5,620
2024-11-10,福岡,7,３連複,1-3-5,320
2024-11-10,福岡,8,単勝,1,140
2024-11-10,福岡,8,複勝,1,100
2024-11-10,福岡,8,複勝,2,120
2024-11-10,福岡,8,２連単,1-2,410
2024-11-10,福岡,8,２連複,1-2,400
2024-11-10,福岡,8,拡連複,1-2,190
