日付,レース場,レース番号,舟券種,組合せ,払戻金
2025-01-03,大村,1,単勝,1,200
2025-01-03,大村,1,複勝,1,110
2025-01-03,大村,1,複勝,3,230
2025-01-03,大村,1,２連単,1-3,450
2025-01-03,大村,1,２連複,1-3,300
2025-01-03,大村,1,拡連複,1-3,180
2025-01-03,大村,1,３連単,1-3-4,1300
2025-01-03,大村,1,３連複,1-3-4,700
2025-01-03,大村,2,単勝,4,260
2025-01-03,大村,2,複勝,4,110
2025-01-03,大村,2,複勝,1,160
2025-01-03,大村,2,２連単,4-1,490
2025-01-03,大村,2,２連複,1-4,230
2025-01-03,大村,2,拡連複,1-4,170
2025-01-03,大村,2,３連単,4-1-5,4020
2025-01-03,大村,2,３連複,1-4-5,1740
2025-01-03,大村,3,単勝,1,200
2025-01-03,大村,3,複勝,1,120
2025-01-03,大村,3,複勝,4,130
2025-01-03,大村,3,２連単,1-4,470
2025-01-03,大村,3,２連複,1-4,280
2025-01-03,大村,3,拡連複,1-4,130
2025-01-03,大村,3,３連単,1-4-2,800
2025-01-03,大村,3,３連複,1-2-4,170
2025-01-03,大村,4,単勝,2,550
2025-01-03,大村,4,複勝,2,260
2025-01-03,大村,4,複勝,1,240
2025-01-03,大村,4,２連単,2-1,1270
2025-01-03,大村,4,２連複,1-2,490
2025-01-03,大村,4,拡連複,1-2,200
2025-01-03,大村,4,３連単,2-1-3,1740
2025-01-03,大村,4,３連複,1-2-3,300
2025-01-03,大村,5,単勝,1,320
2025-01-03,大村,5,複勝,1,120
2025-01-03,大村,5,複勝,2,170
2025-01-03,大村,5,２連単,1-2,790
2025-01-03,大村,5,２連複,1-2,620
2025-01-03,大村,5,拡連複,1-2,420
2025-01-03,大村,5,３連単,1-2-5,5760
2025-01-03,大村,5,３連複,1-2-5,2870
2025-01-03,大村,6,単勝,1,130
2025-01-03,大村,6,複勝,1,110
2025-01-03,大村,6,複勝,3,100
2025-01-03,大村,6,２連単,1-3,280
2025-01-03,大村,6,２連複,1-3,200
2025-01-03,大村,6,拡連複,1-3,150
2025-01-03,大村,6,３連単,1-3-5,2500
2025-01-03,大村,6,３連複,1-3-5,900
2025-01-03,大村,7,単勝,3,180
2025-01-03,大村,7,複勝,3,110
2025-01-03,大村,7,複勝,1,100
2025-01-03,大村,7,２連単,3-1,280
2025-01-03,大村,7,２連複,1-3,140
2025-01-03,大村,7,拡連複,1-3,130
2025-01-03,大村,7,３連単,3-1-6,1660
2025-01-03,大村,7,３連複,1-3-6,830
2025-01-03,大村,8,単勝,2,200
2025-01-03,大村,8,複勝,2,100
2025-01-03,大村,8,複勝,1,100
2025-01-03,大村,8,２連単,2-1,320
2025-01-03,大村,8,２連複,1-2,150
2025-01-03,大村,8,拡連複,1-2,120
2025-01-03,大村,8,３連単,2-1-3,850
2025-01-03,大村,8,３連複,1-2-3,270
2025-01-03,大村,9,単勝,1,120
2025-01-03,大村,9,複勝,1,110
2025-01-03,大村,9,複勝,5,560
2025-01-03,大村,9,２連単,1-5,1540
2025-01-03,大村,9,２連複,1-5,1450
2025-01-03,大村,9,拡連複,1-5,600
2025-01-03,大村,9,３連単,1-5-6,6680
2025-01-03,大村,9,３連複,1-5-6,4390
2025-01-03,大村,10,単勝,1,110
2025-01-03,大村,10,複勝,1,100
2025-01-03,大村,10,複勝,4,130
2025-01-03,大村,10,２連単,1-4,270
2025-01-03,大村,10,２連複,1-4,280
2025-01-03,大村,10,拡連複,1-4,120
2025-01-03,大村,10,３連単,1-4-2,600
2025-01-03,大村,10,３連複,1-2-4,210
2025-01-03,大村,11,単勝,1,110
2025-01-03,大村,11,複勝,1,100
2025-01-03,大村,11,複勝,4,160
2025-01-03,大村,11,２連単,1-4,210
2025-01-03,大村,11,２連複,1-4,210
2025-01-03,大村,11,拡連複,1-4,110
2025-01-03,大村,11,３連単,1-4-3,630
2025-01-03,大村,11,３連複,1-3-4,250
2025-01-03,大村,12,単勝,1,110
2025-01-03,大村,12,複勝,1,100
2025-01-03,大村,12,複勝,3,110
2025-01-03,大村,12,２連単,1-3,190
2025-01-03,大村,12,２連複,1-3,160
2025-01-03,大村,12,拡連複,1-3,120
2025-01-03,大村,12,３連単,1-3-2,800
2025-01-03,大村,12,３連複,1-2-3,250
2025-01-03,唐津,1,単勝,1,120
2025-01-03,唐津,1,複勝,1,140
2025-01-03,唐津,1,複勝,2,210
2025-01-03,唐津,1,２連単,1-2,510
2025-01-03,唐津,1,２連複,1-2,350
2025-01-03,唐津,1,拡連複,1-2,350
2025-01-03,唐津,1,３連単,1-2-6,6670
2025-01-03,唐津,1,３連複,1-2-6,3050
2025-01-03,唐津,2,単勝,1,140
2025-01-03,唐津,2,複勝,1,100
2025-01-03,唐津,2,複勝,3,220
2025-01-03,唐津,2,２連単,1-3,370
2025-01-03,唐津,2,２連複,1-3,290
2025-01-03,唐津,2,拡連複,1-3,120
2025-01-03,唐津,2,３連単,1-3-2,680
2025-01-03,唐津,2,３連複,1-2-3,170
2025-01-03,唐津,3,単勝,1,150
2025-01-03,唐津,3,複勝,1,110
2025-01-03,唐津,3,複勝,2,160
2025-01-03,唐津,3,２連単,1-2,380
2025-01-03,唐津,3,２連複,1-2,310
2025-01-03,唐津,3,拡連複,1-2,120
2025-01-03,唐津,3,３連単,1-2-3,590
2025-01-03,唐津,3,３連複,1-2-3,290
2025-01-03,唐津,4,単勝,1,130
2025-01-03,唐津,4,複勝,1,120
2025-01-03,唐津,4,複勝,3,120
2025-01-03,唐津,4,２連単,1-3,360
2025-01-03,唐津,4,２連複,1-3,290
2025-01-03,唐津,4,拡連複,1-3,150
2025-01-03,唐津,4,３連単,1-3-4,1700
2025-01-03,唐津,4,３連複,1-3-4,1150
2025-01-03,唐津,5,単勝,1,210
2025-01-03,唐津,5,複勝,1,200
2025-01-03,唐津,5,複勝,2,300
2025-01-03,唐津,5,２連単,1-2,1160
2025-01-03,唐津,5,２連複,1-2,620
2025-01-03,唐津,5,拡連複,1-2,170
2025-01-03,唐津,5,３連単,1-2-5,4800
2025-01-03,唐津,5,３連複,1-2-5,1490
2025-01-03,唐津,6,単勝,2,340
2025-01-03,唐津,6,複勝,2,270
2025-01-03,唐津,6,複勝,1,140
2025-01-03,唐津,6,２連単,2-1,660
2025-01-03,唐津,6,２連複,1-2,160
2025-01-03,唐津,6,拡連複,1-2,150
2025-01-03,唐津,6,３連単,2-1-3,2340
2025-01-03,唐津,6,３連複,1-2-3,520
2025-01-03,唐津,7,単勝,2,510
2025-01-03,唐津,7,複勝,2,470
2025-01-03,唐津,7,複勝,1,260
2025-01-03,唐津,7,２連単,2-1,1560
2025-01-03,唐津,7,２連複,1-2,680
2025-01-03,唐津,7,拡連複,1-2,280
2025-01-03,唐津,7,３連単,2-1-6,3520
2025-01-03,唐津,7,３連複,1-2-6,860
2025-01-03,唐津,8,単勝,1,140
2025-01-03,唐津,8,複勝,1,100
2025-01-03,唐津,8,複勝,6,210
2025-01-03,唐津,8,２連単,1-6,1970
2025-01-03,唐津,8,２連複,1-6,1050
2025-01-03,唐津,8,拡連複,1-6,260
2025-01-03,唐津,8,３連単,1-6-3,8640
2025-01-03,唐津,8,３連複,1-3-6,2090
2025-01-03,唐津,9,単勝,3,1360
2025-01-03,唐津,9,複勝,3,420
2025-01-03,唐津,9,複勝,5,360
2025-01-03,唐津,9,２連単,3-5,5270
2025-01-03,唐津,9,２連複,3-5,3950
2025-01-03,唐津,9,拡連複,3-5,770
2025-01-03,唐津,9,３連単,3-5-1,23940
2025-01-03,唐津,9,３連複,1-3-5,1390
2025-01-03,唐津,10,単勝,2,1570
2025-01-03,唐津,10,複勝,2,350
2025-01-03,唐津,10,複勝,3,160
2025-01-03,唐津,10,２連単,2-3,4800
2025-01-03,唐津,10,２連複,2-3,2900
2025-01-03,唐津,10,拡連複,2-3,220
2025-01-03,唐津,10,３連単,2-3-1,12540
2025-01-03,唐津,10,３連複,1-2-3,430
2025-01-03,唐津,11,単勝,1,190
2025-01-03,唐津,11,複勝,1,130
2025-01-03,唐津,11,複勝,3,120
2025-01-03,唐津,11,２連単,1-3,480
2025-01-03,唐津,11,２連複,1-3,320
2025-01-03,唐津,11,拡連複,1-3,170
2025-01-03,唐津,11,３連単,1-3-2,1500
2025-01-03,唐津,11,３連複,1-2-3,520
2025-01-03,唐津,12,単勝,1,150
2025-01-03,唐津,12,複勝,1,100
2025-01-03,唐津,12,複勝,2,100
2025-01-03,唐津,12,２連単,1-2,200
2025-01-03,唐津,12,２連複,1-2,150
2025-01-03,唐津,12,拡連複,1-2,120
2025-01-03,唐津,12,３連単,1-2-3,490
2025-01-03,唐津,12,３連複,1-2-3,240
2025-01-03,福岡,1,単勝,1,110
2025-01-03,福岡,1,複勝,1,100
2025-01-03,福岡,1,複勝,4,210
2025-01-03,福岡,1,２連単,1-4,340
2025-01-03,福岡,1,２連複,1-4,540
2025-01-03,福岡,1,拡連複,1-4,140
2025-01-03,福岡,1,３連単,1-4-2,940
2025-01-03,福岡,1,３連複,1-2-4,270
2025-01-03,福岡,2,単勝,1,270
2025-01-03,福岡,2,複勝,1,100
2025-01-03,福岡,2,複勝,3,210
2025-01-03,福岡,2,２連単,1-3,1450
2025-01-03,福岡,2,２連複,1-3,1040
2025-01-03,福岡,2,拡連複,1-3,460
2025-01-03,福岡,2,３連単,1-3-4,4710
2025-01-03,福岡,2,３連複,1-3-4,850
2025-01-03,福岡,3,単勝,3,560
2025-01-03,福岡,3,複勝,3,100
2025-01-03,福岡,3,複勝,4,1230
2025-01-03,福岡,3,２連単,3-4,1770
2025-01-03,福岡,3,２連複,3-4,1210
2025-01-03,福岡,3,拡連複,3-4,560
2025-01-03,福岡,3,３連単,3-4-2,6200
2025-01-03,福岡,3,３連複,2-3-4,1100
2025-01-03,福岡,4,単勝,1,330
2025-01-03,福岡,4,複勝,1,100
2025-01-03,福岡,4,複勝,5,100
2025-01-03,福岡,4,２連単,1-5,700
2025-01-03,福岡,4,２連複,1-5,380
2025-01-03,福岡,4,拡連複,1-5,230
2025-01-03,福岡,4,３連単,1-5-3,2180
2025-01-03,福岡,4,３連複,1-3-5,860
2025-01-03,福岡,5,単勝,2,250
2025-01-03,福岡,5,複勝,2,100
2025-01-03,福岡,5,複勝,1,220
2025-01-03,福岡,5,２連単,2-1,440
2025-01-03,福岡,5,２連複,1-2,240
2025-01-03,福岡,5,拡連複,1-2,150
2025-01-03,福岡,5,３連単,2-1-4,1030
2025-01-03,福岡,5,３連複,1-2-4,410
2025-01-03,福岡,6,単勝,1,140
2025-01-03,福岡,6,複勝,1,110
2025-01-03,福岡,6,複勝,3,130
2025-01-03,福岡,6,２連単,1-3,430
2025-01-03,福岡,6,２連複,1-3,320
2025-01-03,福岡,6,拡連複,1-3,170
2025-01-03,福岡,6,３連単,1-3-5,750
2025-01-03,福岡,6,３連複,1-3-5,190
2025-01-03,福岡,7,単勝,1,140
2025-01-03,福岡,7,複勝,1,120
2025-01-03,福岡,7,複勝,3,180
2025-01-03,福岡,7,２連単,1-3,370
