日付,レース場,レース番号,舟券種,組合せ,払戻金
2025-02-25,大村,1,単勝,1,100
2025-02-25,大村,1,複勝,1,110
2025-02-25,大村,1,複勝,3,170
2025-02-25,大村,1,２連単,1-3,360
2025-02-25,大村,1,２連複,1-3,240
2025-02-25,大村,1,拡連複,1-3,140
2025-02-25,大村,1,３連単,1-3-2,770
2025-02-25,大村,1,３連複,1-2-3,300
2025-02-25,大村,2,単勝,1,100
2025-02-25,大村,2,複勝,1,100
2025-02-25,大村,2,複勝,2,100
2025-02-25,大村,2,２連単,1-2,200
2025-02-25,大村,2,２連複,1-2,160
2025-02-25,大村,2,拡連複,1-2,160
2025-02-25,大村,2,３連単,1-2-4,720
2025-02-25,大村,2,３連複,1-2-4,470
2025-02-25,大村,3,単勝,1,160
2025-02-25,大村,3,複勝,1,100
2025-02-25,大村,3,複勝,2,140
2025-02-25,大村,3,２連単,1-2,160
2025-02-25,大村,3,２連複,1-2,150
2025-02-25,大村,3,拡連複,1-2,130
2025-02-25,大村,3,３連単,1-2-3,520
2025-02-25,大村,3,３連複,1-2-3,290
2025-02-25,大村,4,単勝,6,700
2025-02-25,大村,4,複勝,6,450
2025-02-25,大村,4,複勝,2,150
2025-02-25,大村,4,２連単,6-2,2340
2025-02-25,大村,4,２連複,2-6,1860
2025-02-25,大村,4,拡連複,2-6,280
2025-02-25,大村,4,３連単,6-2-5,12580
2025-02-25,大村,4,３連複,2-5-6,2560
2025-02-25,大村,5,単勝,4,790
2025-02-25,大村,5,複勝,4,420
2025-02-25,大村,5,複勝,3,830
2025-02-25,大村,5,２連単,4-3,13910
2025-02-25,大村,5,２連複,3-4,6390
2025-02-25,大村,5,拡連複,3-4,620
2025-02-25,大村,5,３連単,4-3-6,30590
2025-02-25,大村,5,３連複,3-4-6,3720
2025-02-25,大村,6,単勝,3,2090
2025-02-25,大村,6,複勝,3,510
2025-02-25,大村,6,複勝,2,240
2025-02-25,大村,6,２連単,3-2,10340
2025-02-25,大村,6,２連複,2-3,5930
2025-02-25,大村,6,拡連複,2-3,700
2025-02-25,大村,6,３連単,3-2-1,70650
2025-02-25,大村,6,３連複,1-2-3,900
2025-02-25,大村,7,単勝,1,100
2025-02-25,大村,7,複勝,1,100
2025-02-25,大村,7,複勝,2,190
2025-02-25,大村,7,２連単,1-2,410
2025-02-25,大村,7,２連複,1-2,680
2025-02-25,大村,7,拡連複,1-2,200
2025-02-25,大村,7,３連単,1-2-5,850
2025-02-25,大村,7,３連複,1-2-5,290
2025-02-25,大村,8,単勝,1,230
2025-02-25,大村,8,複勝,1,180
2025-02-25,大村,8,複勝,3,550
2025-02-25,大村,8,２連単,1-3,1750
2025-02-25,大村,8,２連複,1-3,1720
2025-02-25,大村,8,拡連複,1-3,490
2025-02-25,大村,8,３連単,1-3-4,5830
2025-02-25,大村,8,３連複,1-3-4,2750
2025-02-25,大村,9,単勝,1,140
2025-02-25,大村,9,複勝,1,140
2025-02-25,大村,9,複勝,3,450
2025-02-25,大村,9,２連単,1-3,400
2025-02-25,大村,9,２連複,1-3,380
2025-02-25,大村,9,拡連複,1-3,180
2025-02-25,大村,9,３連単,1-3-6,5530
2025-02-25,大村,9,３連複,1-3-6,3530
2025-02-25,大村,10,単勝,1,120
2025-02-25,大村,10,複勝,1,100
2025-02-25,大村,10,複勝,3,150
2025-02-25,大村,10,２連単,1-3,270
2025-02-25,大村,10,２連複,1-3,290
2025-02-25,大村,10,拡連複,1-3,150
2025-02-25,大村,10,３連単,1-3-2,590
2025-02-25,大村,10,３連複,1-2-3,230
2025-02-25,大村,11,単勝,1,110
2025-02-25,大村,11,複勝,1,100
2025-02-25,大村,11,複勝,3,160
2025-02-25,大村,11,２連単,1-3,330
2025-02-25,大村,11,２連複,1-3,290
2025-02-25,大村,11,拡連複,1-3,150
2025-02-25,大村,11,３連単,1-3-6,2220
2025-02-25,大村,11,３連複,1-3-6,1650
2025-02-25,大村,12,単勝,1,100
2025-02-25,大村,12,複勝,1,100
2025-02-25,大村,12,複勝,4,340
2025-02-25,大村,12,２連単,1-4,370
2025-02-25,大村,12,２連複,1-4,490
2025-02-25,大村,12,拡連複,1-4,130
2025-02-25,大村,12,３連単,1-4-2,800
2025-02-25,大村,12,３連複,1-2-4,300
2025-02-25,唐津,1,単勝,1,160
2025-02-25,唐津,1,複勝,1,110
2025-02-25,唐津,1,複勝,4,290
2025-02-25,唐津,1,２連単,1-4,970
2025-02-25,唐津,1,２連複,1-4,630
2025-02-25,唐津,1,拡連複,1-4,340
2025-02-25,唐津,1,３連単,1-4-6,4500
2025-02-25,唐津,1,３連複,1-4-6,2500
2025-02-25,唐津,2,単勝,4,510
