日付,レース場,レース番号,舟券種,組合せ,払戻金
2025-01-24,大村,1,単勝,1,140
2025-01-24,大村,1,複勝,1,100
2025-01-24,大村,1,複勝,2,180
2025-01-24,大村,1,２連単,1-2,260
2025-01-24,大村,1,２連複,1-2,170
2025-01-24,大村,1,拡連複,1-2,170
2025-01-24,大村,1,３連単,1-2-5,1230
2025-01-24,大村,1,３連複,1-2-5,770
2025-01-24,大村,2,単勝,1,200
2025-01-24,大村,2,複勝,1,230
2025-01-24,大村,2,複勝,5,530
2025-01-24,大村,2,２連単,1-5,1210
2025-01-24,大村,2,２連複,1-5,850
2025-01-24,大村,2,拡連複,1-5,140
2025-01-24,大村,2,３連単,1-5-4,3550
2025-01-24,大村,2,３連複,1-4-5,580
2025-01-24,大村,3,単勝,2,200
2025-01-24,大村,3,複勝,2,160
2025-01-24,大村,3,複勝,3,150
2025-01-24,大村,3,２連単,2-3,490
2025-01-24,大村,3,２連複,2-3,340
2025-01-24,大村,3,拡連複,2-3,180
2025-01-24,大村,3,３連単,2-3-5,1060
2025-01-24,大村,3,３連複,2-3-5,320
2025-01-24,大村,4,単勝,1,100
2025-01-24,大村,4,複勝,1,100
2025-01-24,大村,4,複勝,3,200
2025-01-24,大村,4,２連単,1-3,380
2025-01-24,大村,4,２連複,1-3,320
2025-01-24,大村,4,拡連複,1-3,170
2025-01-24,大村,4,３連単,1-3-5,1560
2025-01-24,大村,4,３連複,1-3-5,820
2025-01-24,大村,5,単勝,1,140
2025-01-24,大村,5,複勝,1,100
2025-01-24,大村,5,複勝,3,140
2025-01-24,大村,5,２連単,1-3,170
2025-01-24,大村,5,２連複,1-3,170
2025-01-24,大村,5,拡連複,1-3,110
2025-01-24,大村,5,３連単,1-3-2,560
2025-01-24,大村,5,３連複,1-2-3,240
2025-01-24,大村,6,単勝,1,100
2025-01-24,大村,6,複勝,1,100
2025-01-24,大村,6,複勝,2,160
2025-01-24,大村,6,２連単,1-2,200
2025-01-24,大村,6,２連複,1-2,210
2025-01-24,大村,6,拡連複,1-2,120
2025-01-24,大村,6,３連単,1-2-4,1370
2025-01-24,大村,6,３連複,1-2-4,750
2025-01-24,大村,7,単勝,1,100
2025-01-24,大村,7,複勝,1,100
2025-01-24,大村,7,複勝,3,180
2025-01-24,大村,7,２連単,1-3,230
2025-01-24,大村,7,２連複,1-3,270
2025-01-24,大村,7,拡連複,1-3,130
2025-01-24,大村,7,３連単,1-3-2,670
2025-01-24,大村,7,３連複,1-2-3,300
2025-01-24,大村,8,単勝,1,110
2025-01-24,大村,8,複勝,1,100
2025-01-24,大村,8,複勝,3,100
2025-01-24,大村,8,２連単,1-3,220
2025-01-24,大村,8,２連複,1-3,210
2025-01-24,大村,8,拡連複,1-3,100
2025-01-24,大村,8,３連単,1-3-2,630
2025-01-24,大村,8,３連複,1-2-3,350
2025-01-24,大村,9,単勝,1,160
2025-01-24,大村,9,複勝,1,110
2025-01-24,大村,9,複勝,3,100
2025-01-24,大村,9,２連単,1-3,230
2025-01-24,大村,9,２連複,1-3,230
2025-01-24,大村,9,拡連複,1-3,140
2025-01-24,大村,9,３連単,1-3-4,650
2025-01-24,大村,9,３連複,1-3-4,290
2025-01-24,大村,10,単勝,1,170
2025-01-24,大村,10,複勝,1,100
2025-01-24,大村,10,複勝,2,130
2025-01-24,大村,10,２連単,1-2,290
2025-01-24,大村,10,２連複,1-2,320
2025-01-24,大村,10,拡連複,1-2,220
2025-01-24,大村,10,３連単,1-2-3,680
2025-01-24,大村,10,３連複,1-2-3,390
2025-01-24,大村,11,単勝,5,2590
2025-01-24,大村,11,複勝,5,230
2025-01-24,大村,11,複勝,1,100
2025-01-24,大村,11,２連単,5-1,3400
2025-01-24,大村,11,２連複,1-5,690
2025-01-24,大村,11,拡連複,1-5,230
2025-01-24,大村,11,３連単,5-1-3,16210
2025-01-24,大村,11,３連複,1-3-5,500
2025-01-24,大村,12,単勝,2,2450
2025-01-24,大村,12,複勝,2,290
2025-01-24,大村,12,複勝,3,480
2025-01-24,大村,12,２連単,2-3,9340
2025-01-24,大村,12,２連複,2-3,3140
2025-01-24,大村,12,拡連複,2-3,480
2025-01-24,大村,12,３連単,2-3-5,56290
2025-01-24,大村,12,３連複,2-3-5,6840
2025-01-24,唐津,1,単勝,1,150
2025-01-24,唐津,1,複勝,1,280
2025-01-24,唐津,1,複勝,3,1590
2025-01-24,唐津,1,２連単,1-3,1140
