日付,レース場,レース番号,舟券種,組合せ,払戻金
2023-06-16,福岡,1,単勝,3,210
2023-06-16,福岡,1,複勝,3,160
2023-06-16,福岡,1,複勝,1,100
2023-06-16,福岡,1,２連単,3-1,760
2023-06-16,福岡,1,２連複,1-3,130
2023-06-16,福岡,1,拡連複,1-3,140
2023-06-16,福岡,1,３連単,3-1-5,1580
2023-06-16,福岡,1,３連複,1-3-5,270
2023-06-16,福岡,2,単勝,4,310
2023-06-16,福岡,2,複勝,4,100
2023-06-16,福岡,2,複勝,3,140
2023-06-16,福岡,2,２連単,4-3,1410
2023-06-16,福岡,2,２連複,3-4,620
2023-06-16,福岡,2,拡連複,3-4,290
2023-06-16,福岡,2,３連単,4-3-1,3750
2023-06-16,福岡,2,３連複,1-3-4,380
2023-06-16,福岡,3,単勝,4,860
2023-06-16,福岡,3,複勝,4,180
2023-06-16,福岡,3,複勝,5,550
2023-06-16,福岡,3,２連単,4-5,1010
2023-06-16,福岡,3,２連複,4-5,1020
2023-06-16,福岡,3,拡連複,4-5,430
2023-06-16,福岡,3,３連単,4-5-2,3470
2023-06-16,福岡,3,３連複,2-4-5,1040
2023-06-16,福岡,4,単勝,1,210
2023-06-16,福岡,4,複勝,1,130
2023-06-16,福岡,4,複勝,2,100
2023-06-16,福岡,4,２連単,1-2,890
2023-06-16,福岡,4,２連複,1-2,360
2023-06-16,福岡,4,拡連複,1-2,170
2023-06-16,福岡,4,３連単,1-2-5,1340
2023-06-16,福岡,4,３連複,1-2-5,280
2023-06-16,福岡,5,単勝,2,270
2023-06-16,福岡,5,複勝,2,100
2023-06-16,福岡,5,複勝,4,180
2023-06-16,福岡,5,２連単,2-4,540
2023-06-16,福岡,5,２連複,2-4,330
2023-06-16,福岡,5,拡連複,2-4,200
2023-06-16,福岡,5,３連単,2-4-3,1770
2023-06-16,福岡,5,３連複,2-3-4,630
2023-06-16,福岡,6,単勝,2,220
2023-06-16,福岡,6,複勝,2,100
2023-06-16,福岡,6,複勝,3,120
2023-06-16,福岡,6,２連単,2-3,560
2023-06-16,福岡,6,２連複,2-3,850
2023-06-16,福岡,6,拡連複,2-3,120
2023-06-16,福岡,6,３連単,2-3-4,1810
2023-06-16,福岡,6,３連複,2-3-4,750
2023-06-16,福岡,7,単勝,1,310
2023-06-16,福岡,7,複勝,1,180
2023-06-16,福岡,7,複勝,3,310
2023-06-16,福岡,7,２連単,1-3,900
2023-06-16,福岡,7,２連複,1-3,620
2023-06-16,福岡,7,拡連複,1-3,220
2023-06-16,福岡,7,３連単,1-3-2,2470
2023-06-16,福岡,7,３連複,1-2-3,590
2023-06-16,福岡,8,単勝,2,550
2023-06-16,福岡,8,複勝,2,150
2023-06-16,福岡,8,複勝,1,100
2023-06-16,福岡,8,２連単,2-1,1100
2023-06-16,福岡,8,２連複,1-2,300
2023-06-16,福岡,8,拡連複,1-2,160
2023-06-16,福岡,8,３連単,2-1-4,3350
2023-06-16,福岡,8,３連複,1-2-4,400
2023-06-16,福岡,9,単勝,3,100
2023-06-16,福岡,9,複勝,3,100
2023-06-16,福岡,9,複勝,2,140
2023-06-16,福岡,9,２連単,3-2,990
2023-06-16,福岡,9,２連複,2-3,500
2023-06-16,福岡,9,拡連複,2-3,240
2023-06-16,福岡,9,３連単,3-2-4,7800
2023-06-16,福岡,9,３連複,2-3-4,1940
2023-06-16,福岡,10,単勝,2,150
2023-06-16,福岡,10,複勝,2,100
2023-06-16,福岡,10,複勝,1,100
2023-06-16,福岡,10,２連単,2-1,280
2023-06-16,福岡,10,２連複,1-2,120
2023-06-16,福岡,10,拡連複,1-2,130
2023-06-16,福岡,10,３連単,2-1-6,1040
2023-06-16,福岡,10,３連複,1-2-6,300
2023-06-16,福岡,11,単勝,2,1300
2023-06-16,福岡,11,複勝,2,780
2023-06-16,福岡,11,複勝,1,190
2023-06-16,福岡,11,２連単,2-1,16400
2023-06-16,福岡,11,２連複,1-2,1660
2023-06-16,福岡,11,拡連複,1-2,580
2023-06-16,福岡,11,３連単,2-1-4,44860
2023-06-16,福岡,11,３連複,1-2-4,4220
2023-06-16,福岡,12,単勝,1,180
2023-06-16,福岡,12,複勝,1,100
2023-06-16,福岡,12,複勝,5,150
2023-06-16,福岡,12,２連単,1-5,430
2023-06-16,福岡,12,２連複,1-5,290
2023-06-16,福岡,12,拡連複,1-5,120
2023-06-16,福岡,12,３連単,1-5-6,2800
2023-06-16,福岡,12,３連複,1-5-6,1610
2023-06-16,芦屋,1,単勝,1,110
2023-06-16,芦屋,1,複勝,1,100
2023-06-16,芦屋,1,複勝,3,240
2023-06-16,芦屋,1,２連単,1-3,270
2023-06-16,芦屋,1,２連複,1-3,220
2023-06-16,芦屋,1,拡連複,1-3,110
2023-06-16,芦屋,1,３連単,1-3-2,610
2023-06-16,芦屋,1,３連複,1-2-3,260
2023-06-16,芦屋,2,単勝,4,290
2023-06-16,芦屋,2,複勝,4,100
2023-06-16,芦屋,2,複勝,1,100
2023-06-16,芦屋,2,２連単,4-1,450
2023-06-16,芦屋,2,２連複,1-4,170
2023-06-16,芦屋,2,拡連複,1-4,120
2023-06-16,芦屋,2,３連単,4-1-3,2490
2023-06-16,芦屋,2,３連複,1-3-4,430
2023-06-16,芦屋,3,単勝,1,130
2023-06-16,芦屋,3,複勝,1,100
2023-06-16,芦屋,3,複勝,2,500
2023-06-16,芦屋,3,２連単,1-2,800
2023-06-16,芦屋,3,２連複,1-2,400
2023-06-16,芦屋,3,拡連複,1-2,260
2023-06-16,芦屋,3,３連単,1-2-3,1230
2023-06-16,芦屋,3,３連複,1-2-3,380
2023-06-16,芦屋,4,単勝,1,110
2023-06-16,芦屋,4,複勝,1,100
2023-06-16,芦屋,4,複勝,5,310
2023-06-16,芦屋,4,２連単,1-5,1110
2023-06-16,芦屋,4,２連複,1-5,760
2023-06-16,芦屋,4,拡連複,1-5,240
2023-06-16,芦屋,4,３連単,1-5-3,2500
2023-06-16,芦屋,4,３連複,1-3-5,390
2023-06-16,芦屋,5,単勝,1,140
2023-06-16,芦屋,5,複勝,1,100
2023-06-16,芦屋,5,複勝,3,180
2023-06-16,芦屋,5,２連単,1-3,200
2023-06-16,芦屋,5,２連複,1-3,180
2023-06-16,芦屋,5,拡連複,1-3,100
2023-06-16,芦屋,5,３連単,1-3-5,510
2023-06-16,芦屋,5,３連複,1-3-5,340
2023-06-16,芦屋,6,単勝,1,420
2023-06-16,芦屋,6,複勝,1,270
2023-06-16,芦屋,6,複勝,5,780
2023-06-16,芦屋,6,２連単,1-5,1380
2023-06-16,芦屋,6,２連複,1-5,1140
2023-06-16,芦屋,6,拡連複,1-5,650
2023-06-16,芦屋,6,３連単,1-5-4,29240
2023-06-16,芦屋,6,３連複,1-4-5,8310
2023-06-16,芦屋,7,単勝,2,620
2023-06-16,芦屋,7,複勝,2,180
2023-06-16,芦屋,7,複勝,1,100
2023-06-16,芦屋,7,２連単,2-1,2060
2023-06-16,芦屋,7,２連複,1-2,400
2023-06-16,芦屋,7,拡連複,1-2,210
2023-06-16,芦屋,7,３連単,2-1-5,6640
2023-06-16,芦屋,7,３連複,1-2-5,670
2023-06-16,芦屋,8,単勝,3,1050
2023-06-16,芦屋,8,複勝,3,220
2023-06-16,芦屋,8,複勝,6,160
2023-06-16,芦屋,8,２連単,3-6,6950
2023-06-16,芦屋,8,２連複,3-6,6150
2023-06-16,芦屋,8,拡連複,3-6,380
2023-06-16,芦屋,8,３連単,3-6-4,12100
2023-06-16,芦屋,8,３連複,3-4-6,460
2023-06-16,芦屋,9,単勝,1,150
2023-06-16,芦屋,9,複勝,1,110
2023-06-16,芦屋,9,複勝,6,700
2023-06-16,芦屋,9,２連単,1-6,2660
2023-06-16,芦屋,9,２連複,1-6,1460
2023-06-16,芦屋,9,拡連複,1-6,400
2023-06-16,芦屋,9,３連単,1-6-5,10210
2023-06-16,芦屋,9,３連複,1-5-6,3800
2023-06-16,芦屋,10,単勝,1,100
2023-06-16,芦屋,10,複勝,1,100
2023-06-16,芦屋,10,複勝,3,230
2023-06-16,芦屋,10,２連単,1-3,350
2023-06-16,芦屋,10,２連複,1-3,310
2023-06-16,芦屋,10,拡連複,1-3,120
2023-06-16,芦屋,10,３連単,1-3-6,1610
2023-06-16,芦屋,10,３連複,1-3-6,720
2023-06-16,芦屋,11,単勝,1,100
2023-06-16,芦屋,11,複勝,1,100
2023-06-16,芦屋,11,複勝,3,100
2023-06-16,芦屋,11,２連単,1-3,290
2023-06-16,芦屋,11,２連複,1-3,380
2023-06-16,芦屋,11,拡連複,1-3,220
2023-06-16,芦屋,11,３連単,1-3-6,1220
2023-06-16,芦屋,11,３連複,1-3-6,990
2023-06-16,芦屋,12,単勝,1,100
2023-06-16,芦屋,12,複勝,1,100
2023-06-16,芦屋,12,複勝,3,100
2023-06-16,芦屋,12,２連単,1-3,460
2023-06-16,芦屋,12,２連複,1-3,510
2023-06-16,芦屋,12,拡連複,1-3,190
2023-06-16,芦屋,12,３連単,1-3-2,1230
2023-06-16,芦屋,12,３連複,1-2-3,350
2023-06-16,下関,1,単勝,3,740
2023-06-16,下関,1,複勝,3,310
2023-06-16,下関,1,複勝,2,150
2023-06-16,下関,1,２連単,3-2,3170
2023-06-16,下関,1,２連複,2-3,720
2023-06-16,下関,1,拡連複,2-3,260
2023-06-16,下関,1,３連単,3-2-1,7800
2023-06-16,下関,1,３連複,1-2-3,480
2023-06-16,下関,2,単勝,2,1360
2023-06-16,下関,2,複勝,2,780
2023-06-16,下関,2,複勝,5,1020
2023-06-16,下関,2,２連単,2-5,10740
2023-06-16,下関,2,２連複,2-5,3320
2023-06-16,下関,2,拡連複,2-5,1010
2023-06-16,下関,2,３連単,2-5-1,25150
2023-06-16,下関,2,３連複,1-2-5,1340
2023-06-16,下関,3,単勝,1,190
2023-06-16,下関,3,複勝,1,160
2023-06-16,下関,3,複勝,5,680
2023-06-16,下関,3,２連単,1-5,1710
2023-06-16,下関,3,２連複,1-5,1800
2023-06-16,下関,3,拡連複,1-5,520
2023-06-16,下関,3,３連単,1-5-2,6050
2023-06-16,下関,3,３連複,1-2-5,1430
2023-06-16,下関,4,単勝,1,160
2023-06-16,下関,4,複勝,1,180
2023-06-16,下関,4,複勝,5,500
2023-06-16,下関,4,２連単,1-5,640
2023-06-16,下関,4,２連複,1-5,710
2023-06-16,下関,4,拡連複,1-5,180
2023-06-16,下関,4,３連単,1-5-3,1580
2023-06-16,下関,4,３連複,1-3-5,460
2023-06-16,下関,5,単勝,1,120
2023-06-16,下関,5,複勝,1,100
2023-06-16,下関,5,複勝,4,160
2023-06-16,下関,5,２連単,1-4,390
2023-06-16,下関,5,２連複,1-4,330
2023-06-16,下関,5,拡連複,1-4,150
2023-06-16,下関,5,３連単,1-4-3,1030
2023-06-16,下関,5,３連複,1-3-4,380
2023-06-16,下関,6,単勝,2,1230
2023-06-16,下関,6,複勝,2,370
2023-06-16,下関,6,複勝,1,110
2023-06-16,下関,6,２連単,2-1,3940
2023-06-16,下関,6,２連複,1-2,420
2023-06-16,下関,6,拡連複,1-2,270
2023-06-16,下関,6,３連単,2-1-6,35320
2023-06-16,下関,6,３連複,1-2-6,1950
2023-06-16,下関,7,単勝,1,120
2023-06-16,下関,7,複勝,1,100
2023-06-16,下関,7,複勝,2,340
2023-06-16,下関,7,２連単,1-2,310
2023-06-16,下関,7,２連複,1-2,320
2023-06-16,下関,7,拡連複,1-2,120
2023-06-16,下関,7,３連単,1-2-3,560
2023-06-16,下関,7,３連複,1-2-3,210
2023-06-16,下関,8,単勝,1,100
2023-06-16,下関,8,複勝,1,100
2023-06-16,下関,8,複勝,4,120
2023-06-16,下関,8,２連単,1-4,400
2023-06-16,下関,8,２連複,1-4,310
2023-06-16,下関,8,拡連複,1-4,140
2023-06-16,下関,8,３連単,1-4-2,810
2023-06-16,下関,8,３連複,1-2-4,260
2023-06-16,下関,9,単勝,1,120
2023-06-16,下関,9,複勝,1,100
2023-06-16,下関,9,複勝,2,330
2023-06-16,下関,9,２連単,1-2,500
2023-06-16,下関,9,２連複,1-2,260
2023-06-16,下関,9,拡連複,1-2,170
2023-06-16,下関,9,３連単,1-2-6,7250
2023-06-16,下関,9,３連複,1-2-6,3720
2023-06-16,下関,10,単勝,1,180
2023-06-16,下関,10,複勝,1,120
2023-06-16,下関,10,複勝,2,150
2023-06-16,下関,10,２連単,1-2,660
2023-06-16,下関,10,２連複,1-2,490
2023-06-16,下関,10,拡連複,1-2,290
