日付,レース場,レース番号,舟券種,組合せ,払戻金
2023-04-19,福岡,1,単勝,1,170
2023-04-19,福岡,1,複勝,1,100
2023-04-19,福岡,1,複勝,3,240
2023-04-19,福岡,1,２連単,1-3,260
2023-04-19,福岡,1,２連複,1-3,200
2023-04-19,福岡,1,拡連複,1-3,100
2023-04-19,福岡,1,３連単,1-3-6,1090
2023-04-19,福岡,1,３連複,1-3-6,430
2023-04-19,福岡,2,単勝,2,280
2023-04-19,福岡,2,複勝,2,210
2023-04-19,福岡,2,複勝,1,130
2023-04-19,福岡,2,２連単,2-1,1030
2023-04-19,福岡,2,２連複,1-2,590
2023-04-19,福岡,2,拡連複,1-2,170
2023-04-19,福岡,2,３連単,2-1-3,1740
2023-04-19,福岡,2,３連複,1-2-3,340
2023-04-19,福岡,3,単勝,2,860
2023-04-19,福岡,3,複勝,2,170
2023-04-19,福岡,3,複勝,1,100
2023-04-19,福岡,3,２連単,2-1,1060
2023-04-19,福岡,3,２連複,1-2,280
2023-04-19,福岡,3,拡連複,1-2,140
2023-04-19,福岡,3,３連単,2-1-4,1930
2023-04-19,福岡,3,３連複,1-2-4,260
2023-04-19,福岡,4,単勝,2,400
2023-04-19,福岡,4,複勝,2,150
2023-04-19,福岡,4,複勝,3,230
2023-04-19,福岡,4,２連単,2-3,820
2023-04-19,福岡,4,２連複,2-3,360
2023-04-19,福岡,4,拡連複,2-3,190
2023-04-19,福岡,4,３連単,2-3-5,1360
2023-04-19,福岡,4,３連複,2-3-5,390
2023-04-19,福岡,5,単勝,3,360
2023-04-19,福岡,5,複勝,3,200
2023-04-19,福岡,5,複勝,5,100
2023-04-19,福岡,5,２連単,3-5,2780
2023-04-19,福岡,5,２連複,3-5,1920
2023-04-19,福岡,5,拡連複,3-5,940
2023-04-19,福岡,5,３連単,3-5-1,14000
2023-04-19,福岡,5,３連複,1-3-5,1440
2023-04-19,福岡,6,単勝,2,210
2023-04-19,福岡,6,複勝,2,100
2023-04-19,福岡,6,複勝,1,110
2023-04-19,福岡,6,２連単,2-1,430
2023-04-19,福岡,6,２連複,1-2,170
2023-04-19,福岡,6,拡連複,1-2,120
2023-04-19,福岡,6,３連単,2-1-4,2630
2023-04-19,福岡,6,３連複,1-2-4,640
2023-04-19,福岡,7,単勝,1,140
2023-04-19,福岡,7,複勝,1,110
2023-04-19,福岡,7,複勝,5,230
2023-04-19,福岡,7,２連単,1-5,560
2023-04-19,福岡,7,２連複,1-5,530
2023-04-19,福岡,7,拡連複,1-5,120
2023-04-19,福岡,7,３連単,1-5-2,860
2023-04-19,福岡,7,３連複,1-2-5,230
2023-04-19,福岡,8,単勝,5,3310
2023-04-19,福岡,8,複勝,5,210
2023-04-19,福岡,8,複勝,1,100
2023-04-19,福岡,8,２連単,5-1,2850
2023-04-19,福岡,8,２連複,1-5,600
2023-04-19,福岡,8,拡連複,1-5,130
2023-04-19,福岡,8,３連単,5-1-2,4520
2023-04-19,福岡,8,３連複,1-2-5,210
2023-04-19,福岡,9,単勝,2,580
2023-04-19,福岡,9,複勝,2,220
2023-04-19,福岡,9,複勝,3,160
2023-04-19,福岡,9,２連単,2-3,2310
2023-04-19,福岡,9,２連複,2-3,730
2023-04-19,福岡,9,拡連複,2-3,150
2023-04-19,福岡,9,３連単,2-3-1,3730
2023-04-19,福岡,9,３連複,1-2-3,180
2023-04-19,福岡,10,単勝,4,920
2023-04-19,福岡,10,複勝,4,760
2023-04-19,福岡,10,複勝,6,470
2023-04-19,福岡,10,２連単,4-6,2990
2023-04-19,福岡,10,２連複,4-6,1610
2023-04-19,福岡,10,拡連複,4-6,390
2023-04-19,福岡,10,３連単,4-6-2,6880
2023-04-19,福岡,10,３連複,2-4-6,1010
2023-04-19,福岡,11,単勝,1,170
2023-04-19,福岡,11,複勝,1,100
2023-04-19,福岡,11,複勝,2,150
2023-04-19,福岡,11,２連単,1-2,350
2023-04-19,福岡,11,２連複,1-2,360
2023-04-19,福岡,11,拡連複,1-2,150
2023-04-19,福岡,11,３連単,1-2-6,1440
2023-04-19,福岡,11,３連複,1-2-6,590
2023-04-19,福岡,12,単勝,1,110
2023-04-19,福岡,12,複勝,1,110
2023-04-19,福岡,12,複勝,2,210
2023-04-19,福岡,12,２連単,1-2,260
2023-04-19,福岡,12,２連複,1-2,190
2023-04-19,福岡,12,拡連複,1-2,140
2023-04-19,福岡,12,３連単,1-2-3,860
2023-04-19,福岡,12,３連複,1-2-3,390
