日付,レース場,レース番号,舟券種,組合せ,払戻金
2022-10-14,大村,1,単勝,4,430
2022-10-14,大村,1,複勝,4,210
2022-10-14,大村,1,複勝,3,120
2022-10-14,大村,1,２連単,4-3,3140
2022-10-14,大村,1,２連複,3-4,1750
2022-10-14,大村,1,拡連複,3-4,340
2022-10-14,大村,1,３連単,4-3-6,12510
2022-10-14,大村,1,３連複,3-4-6,2180
2022-10-14,大村,2,単勝,1,200
2022-10-14,大村,2,複勝,1,110
2022-10-14,大村,2,複勝,2,240
2022-10-14,大村,2,２連単,1-2,620
2022-10-14,大村,2,２連複,1-2,230
2022-10-14,大村,2,拡連複,1-2,180
2022-10-14,大村,2,３連単,1-2-6,1480
2022-10-14,大村,2,３連複,1-2-6,480
2022-10-14,大村,3,単勝,1,240
2022-10-14,大村,3,複勝,1,460
2022-10-14,大村,3,複勝,3,520
2022-10-14,大村,3,２連単,1-3,960
2022-10-14,大村,3,２連複,1-3,630
2022-10-14,大村,3,拡連複,1-3,360
2022-10-14,大村,3,３連単,1-3-2,3040
2022-10-14,大村,3,３連複,1-2-3,580
2022-10-14,大村,4,単勝,4,860
2022-10-14,大村,4,複勝,4,1000
2022-10-14,大村,4,複勝,5,480
2022-10-14,大村,4,２連単,4-5,3050
2022-10-14,大村,4,２連複,4-5,1730
2022-10-14,大村,4,拡連複,4-5,520
2022-10-14,大村,4,３連単,4-5-6,15870
2022-10-14,大村,4,３連複,4-5-6,4810
2022-10-14,大村,5,単勝,3,840
2022-10-14,大村,5,複勝,3,550
2022-10-14,大村,5,複勝,1,300
2022-10-14,大村,5,２連単,3-1,4010
2022-10-14,大村,5,２連複,1-3,1940
2022-10-14,大村,5,拡連複,1-3,420
2022-10-14,大村,5,３連単,3-1-6,21810
2022-10-14,大村,5,３連複,1-3-6,5530
2022-10-14,大村,6,単勝,1,240
2022-10-14,大村,6,複勝,1,100
2022-10-14,大村,6,複勝,3,130
2022-10-14,大村,6,２連単,1-3,300
2022-10-14,大村,6,２連複,1-3,130
2022-10-14,大村,6,拡連複,1-3,100
2022-10-14,大村,6,３連単,1-3-6,570
2022-10-14,大村,6,３連複,1-3-6,270
2022-10-14,大村,7,単勝,1,170
2022-10-14,大村,7,複勝,1,100
2022-10-14,大村,7,複勝,3,130
2022-10-14,大村,7,２連単,1-3,220
2022-10-14,大村,7,２連複,1-3,220
2022-10-14,大村,7,拡連複,1-3,100
2022-10-14,大村,7,３連単,1-3-2,520
2022-10-14,大村,7,３連複,1-2-3,240
2022-10-14,大村,8,単勝,1,120
2022-10-14,大村,8,複勝,1,100
2022-10-14,大村,8,複勝,3,110
2022-10-14,大村,8,２連単,1-3,160
2022-10-14,大村,8,２連複,1-3,160
2022-10-14,大村,8,拡連複,1-3,100
2022-10-14,大村,8,３連単,1-3-5,650
2022-10-14,大村,8,３連複,1-3-5,470
2022-10-14,大村,9,単勝,3,310
2022-10-14,大村,9,複勝,3,410
2022-10-14,大村,9,複勝,6,260
2022-10-14,大村,9,２連単,3-6,4570
2022-10-14,大村,9,２連複,3-6,2710
2022-10-14,大村,9,拡連複,3-6,660
2022-10-14,大村,9,３連単,3-6-2,47440
2022-10-14,大村,9,３連複,2-3-6,7230
2022-10-14,大村,10,単勝,1,120
2022-10-14,大村,10,複勝,1,100
2022-10-14,大村,10,複勝,2,200
2022-10-14,大村,10,２連単,1-2,320
2022-10-14,大村,10,２連複,1-2,330
2022-10-14,大村,10,拡連複,1-2,150
2022-10-14,大村,10,３連単,1-2-3,580
2022-10-14,大村,10,３連複,1-2-3,210
2022-10-14,大村,11,単勝,1,110
2022-10-14,大村,11,複勝,1,100
2022-10-14,大村,11,複勝,2,120
2022-10-14,大村,11,２連単,1-2,270
2022-10-14,大村,11,２連複,1-2,130
2022-10-14,大村,11,拡連複,1-2,170
2022-10-14,大村,11,３連単,1-2-3,560
2022-10-14,大村,11,３連複,1-2-3,330
2022-10-14,大村,12,単勝,3,450
2022-10-14,大村,12,複勝,3,110
2022-10-14,大村,12,複勝,1,100
2022-10-14,大村,12,２連単,3-1,1350
2022-10-14,大村,12,２連複,1-3,250
2022-10-14,大村,12,拡連複,1-3,180
2022-10-14,大村,12,３連単,3-1-2,4680
2022-10-14,大村,12,３連複,1-2-3,380
2022-10-14,芦屋,1,単勝,4,240
2022-10-14,芦屋,1,複勝,4,120
2022-10-14,芦屋,1,複勝,3,170
2022-10-14,芦屋,1,２連単,4-3,710
2022-10-14,芦屋,1,２連複,3-4,550
2022-10-14,芦屋,1,拡連複,3-4,160
2022-10-14,芦屋,1,３連単,4-3-5,2010
2022-10-14,芦屋,1,３連複,3-4-5,570
2022-10-14,芦屋,2,単勝,4,600
2022-10-14,芦屋,2,複勝,4,260
2022-10-14,芦屋,2,複勝,6,460
2022-10-14,芦屋,2,２連単,4-6,4140
2022-10-14,芦屋,2,２連複,4-6,1820
2022-10-14,芦屋,2,拡連複,4-6,290
2022-10-14,芦屋,2,３連単,4-6-3,16060
2022-10-14,芦屋,2,３連複,3-4-6,1910
2022-10-14,芦屋,3,単勝,1,130
2022-10-14,芦屋,3,複勝,1,100
2022-10-14,芦屋,3,複勝,2,240
2022-10-14,芦屋,3,２連単,1-2,840
2022-10-14,芦屋,3,２連複,1-2,490
2022-10-14,芦屋,3,拡連複,1-2,210
2022-10-14,芦屋,3,３連単,1-2-3,1720
2022-10-14,芦屋,3,３連複,1-2-3,450
2022-10-14,芦屋,4,単勝,1,110
2022-10-14,芦屋,4,複勝,1,110
2022-10-14,芦屋,4,複勝,3,540
2022-10-14,芦屋,4,２連単,1-3,1050
2022-10-14,芦屋,4,２連複,1-3,480
2022-10-14,芦屋,4,拡連複,1-3,350
2022-10-14,芦屋,4,３連単,1-3-4,2440
2022-10-14,芦屋,4,３連複,1-3-4,800
2022-10-14,芦屋,5,単勝,1,170
2022-10-14,芦屋,5,複勝,1,110
2022-10-14,芦屋,5,複勝,6,160
2022-10-14,芦屋,5,２連単,1-6,720
2022-10-14,芦屋,5,２連複,1-6,510
2022-10-14,芦屋,5,拡連複,1-6,160
2022-10-14,芦屋,5,３連単,1-6-3,1260
2022-10-14,芦屋,5,３連複,1-3-6,270
2022-10-14,芦屋,6,単勝,3,120
2022-10-14,芦屋,6,複勝,3,130
2022-10-14,芦屋,6,複勝,2,150
2022-10-14,芦屋,6,２連単,3-2,910
