日付,レース場,レース番号,舟券種,組合せ,払戻金
2024-02-14,大村,1,単勝,1,110
2024-02-14,大村,1,複勝,1,100
2024-02-14,大村,1,複勝,4,150
2024-02-14,大村,1,２連単,1-4,350
2024-02-14,大村,1,２連複,1-4,350
2024-02-14,大村,1,拡連複,1-4,170
2024-02-14,大村,1,３連単,1-4-5,2200
2024-02-14,大村,1,３連複,1-4-5,1430
2024-02-14,大村,2,単勝,4,1060
2024-02-14,大村,2,複勝,4,410
2024-02-14,大村,2,複勝,2,410
2024-02-14,大村,2,２連単,4-2,3900
2024-02-14,大村,2,２連複,2-4,3070
2024-02-14,大村,2,拡連複,2-4,610
2024-02-14,大村,2,３連単,4-2-3,20850
2024-02-14,大村,2,３連複,2-3-4,2460
2024-02-14,大村,3,単勝,1,240
2024-02-14,大村,3,複勝,1,120
2024-02-14,大村,3,複勝,4,100
2024-02-14,大村,3,２連単,1-4,590
2024-02-14,大村,3,２連複,1-4,280
2024-02-14,大村,3,拡連複,1-4,140
2024-02-14,大村,3,３連単,1-4-2,1240
2024-02-14,大村,3,３連複,1-2-4,230
2024-02-14,大村,4,単勝,4,550
2024-02-14,大村,4,複勝,4,240
2024-02-14,大村,4,複勝,2,290
2024-02-14,大村,4,２連単,4-2,3440
2024-02-14,大村,4,２連複,2-4,2300
2024-02-14,大村,4,拡連複,2-4,310
2024-02-14,大村,4,３連単,4-2-3,7350
2024-02-14,大村,4,３連複,2-3-4,900
2024-02-14,大村,5,単勝,5,110
2024-02-14,大村,5,複勝,5,120
2024-02-14,大村,5,複勝,6,210
2024-02-14,大村,5,２連単,5-6,380
2024-02-14,大村,5,２連複,5-6,400
2024-02-14,大村,5,拡連複,5-6,170
2024-02-14,大村,5,３連単,5-6-3,1490
2024-02-14,大村,5,３連複,3-5-6,710
2024-02-14,大村,6,単勝,1,400
2024-02-14,大村,6,複勝,1,110
2024-02-14,大村,6,複勝,2,140
2024-02-14,大村,6,２連単,1-2,370
2024-02-14,大村,6,２連複,1-2,310
2024-02-14,大村,6,拡連複,1-2,140
2024-02-14,大村,6,３連単,1-2-4,3110
2024-02-14,大村,6,３連複,1-2-4,1470
2024-02-14,大村,7,単勝,1,120
2024-02-14,大村,7,複勝,1,100
2024-02-14,大村,7,複勝,3,150
2024-02-14,大村,7,２連単,1-3,260
2024-02-14,大村,7,２連複,1-3,300
2024-02-14,大村,7,拡連複,1-3,140
2024-02-14,大村,7,３連単,1-3-4,550
2024-02-14,大村,7,３連複,1-3-4,200
2024-02-14,大村,8,単勝,4,230
2024-02-14,大村,8,複勝,4,140
2024-02-14,大村,8,複勝,3,220
2024-02-14,大村,8,２連単,4-3,2460
2024-02-14,大村,8,２連複,3-4,1550
2024-02-14,大村,8,拡連複,3-4,390
2024-02-14,大村,8,３連単,4-3-1,5250
2024-02-14,大村,8,３連複,1-3-4,280
2024-02-14,大村,9,単勝,1,120
2024-02-14,大村,9,複勝,1,110
