日付,レース場,レース番号,舟券種,組合せ,払戻金
2024-04-09,大村,1,単勝,1,150
2024-04-09,大村,1,複勝,1,100
2024-04-09,大村,1,複勝,5,370
2024-04-09,大村,1,２連単,1-5,1780
2024-04-09,大村,1,２連複,1-5,1250
2024-04-09,大村,1,拡連複,1-5,470
2024-04-09,大村,1,３連単,1-5-6,8380
2024-04-09,大村,1,３連複,1-5-6,3110
2024-04-09,大村,2,単勝,4,160
2024-04-09,大村,2,複勝,4,250
2024-04-09,大村,2,複勝,3,300
2024-04-09,大村,2,２連単,4-3,3300
2024-04-09,大村,2,２連複,3-4,1050
2024-04-09,大村,2,拡連複,3-4,290
2024-04-09,大村,2,３連単,4-3-1,9400
2024-04-09,大村,2,３連複,1-3-4,570
2024-04-09,大村,3,単勝,1,140
2024-04-09,大村,3,複勝,1,110
2024-04-09,大村,3,複勝,2,120
2024-04-09,大村,3,２連単,1-2,300
2024-04-09,大村,3,２連複,1-2,350
2024-04-09,大村,3,拡連複,1-2,190
2024-04-09,大村,3,３連単,1-2-6,2150
2024-04-09,大村,3,３連複,1-2-6,1050
2024-04-09,大村,4,単勝,4,220
2024-04-09,大村,4,複勝,4,100
2024-04-09,大村,4,複勝,5,280
2024-04-09,大村,4,２連単,4-5,1510
2024-04-09,大村,4,２連複,4-5,1370
2024-04-09,大村,4,拡連複,4-5,550
2024-04-09,大村,4,３連単,4-5-2,4550
2024-04-09,大村,4,３連複,2-4-5,1830
2024-04-09,大村,5,単勝,1,110
2024-04-09,大村,5,複勝,1,120
2024-04-09,大村,5,複勝,2,200
2024-04-09,大村,5,２連単,1-2,300
2024-04-09,大村,5,２連複,1-2,290
2024-04-09,大村,5,拡連複,1-2,180
2024-04-09,大村,5,３連単,1-2-3,1220
2024-04-09,大村,5,３連複,1-2-3,550
2024-04-09,大村,6,単勝,1,180
2024-04-09,大村,6,複勝,1,100
2024-04-09,大村,6,複勝,2,180
2024-04-09,大村,6,２連単,1-2,310
2024-04-09,大村,6,２連複,1-2,250
2024-04-09,大村,6,拡連複,1-2,150
2024-04-09,大村,6,３連単,1-2-3,980
2024-04-09,大村,6,３連複,1-2-3,450
2024-04-09,大村,7,単勝,1,120
2024-04-09,大村,7,複勝,1,100
2024-04-09,大村,7,複勝,2,150
2024-04-09,大村,7,２連単,1-2,320
2024-04-09,大村,7,２連複,1-2,290
2024-04-09,大村,7,拡連複,1-2,170
2024-04-09,大村,7,３連単,1-2-4,920
2024-04-09,大村,7,３連複,1-2-4,430
2024-04-09,大村,8,単勝,4,340
