日付,レース場,レース番号,舟券種,組合せ,払戻金
2024-10-18,下関,1,単勝,2,390
2024-10-18,下関,1,複勝,2,120
2024-10-18,下関,1,複勝,1,100
2024-10-18,下関,1,２連単,2-1,710
2024-10-18,下関,1,２連複,1-2,210
2024-10-18,下関,1,拡連複,1-2,140
2024-10-18,下関,1,３連単,2-1-3,3780
2024-10-18,下関,1,３連複,1-2-3,480
2024-10-18,下関,2,単勝,3,380
2024-10-18,下関,2,複勝,3,330
2024-10-18,下関,2,複勝,1,150
2024-10-18,下関,2,２連単,3-1,1470
2024-10-18,下関,2,２連複,1-3,340
2024-10-18,下関,2,拡連複,1-3,170
2024-10-18,下関,2,３連単,3-1-4,4200
2024-10-18,下関,2,３連複,1-3-4,870
2024-10-18,下関,3,単勝,1,120
2024-10-18,下関,3,複勝,1,100
2024-10-18,下関,3,複勝,2,180
2024-10-18,下関,3,２連単,1-2,300
2024-10-18,下関,3,２連複,1-2,240
2024-10-18,下関,3,拡連複,1-2,220
2024-10-18,下関,3,３連単,1-2-6,4510
2024-10-18,下関,3,３連複,1-2-6,2830
2024-10-18,下関,4,単勝,1,150
2024-10-18,下関,4,複勝,1,100
2024-10-18,下関,4,複勝,3,170
2024-10-18,下関,4,２連単,1-3,230
2024-10-18,下関,4,２連複,1-3,230
2024-10-18,下関,4,拡連複,1-3,120
2024-10-18,下関,4,３連単,1-3-4,620
2024-10-18,下関,4,３連複,1-3-4,300
2024-10-18,下関,5,単勝,4,820
2024-10-18,下関,5,複勝,4,300
2024-10-18,下関,5,複勝,1,110
2024-10-18,下関,5,２連単,4-1,3010
2024-10-18,下関,5,２連複,1-4,730
2024-10-18,下関,5,拡連複,1-4,160
2024-10-18,下関,5,３連単,4-1-5,6930
2024-10-18,下関,5,３連複,1-4-5,570
2024-10-18,下関,6,単勝,1,140
2024-10-18,下関,6,複勝,1,100
2024-10-18,下関,6,複勝,2,220
2024-10-18,下関,6,２連単,1-2,310
2024-10-18,下関,6,２連複,1-2,230
2024-10-18,下関,6,拡連複,1-2,100
2024-10-18,下関,6,３連単,1-2-3,1610
2024-10-18,下関,6,３連複,1-2-3,960
2024-10-18,下関,7,単勝,1,140
2024-10-18,下関,7,複勝,1,160
2024-10-18,下関,7,複勝,3,900
2024-10-18,下関,7,２連単,1-3,190
2024-10-18,下関,7,２連複,1-3,180
2024-10-18,下関,7,拡連複,1-3,110
2024-10-18,下関,7,３連単,1-3-2,410
2024-10-18,下関,7,３連複,1-2-3,230
2024-10-18,下関,8,単勝,1,130
2024-10-18,下関,8,複勝,1,120
2024-10-18,下関,8,複勝,6,700
2024-10-18,下関,8,２連単,1-6,1500
2024-10-18,下関,8,２連複,1-6,1080
2024-10-18,下関,8,拡連複,1-6,300
2024-10-18,下関,8,３連単,1-6-4,3960
2024-10-18,下関,8,３連複,1-4-6,490
2024-10-18,下関,9,単勝,2,330
2024-10-18,下関,9,複勝,2,140
2024-10-18,下関,9,複勝,3,100
2024-10-18,下関,9,２連単,2-3,940
2024-10-18,下関,9,２連複,2-3,550
2024-10-18,下関,9,拡連複,2-3,140
2024-10-18,下関,9,３連単,2-3-4,3460
2024-10-18,下関,9,３連複,2-3-4,1320
2024-10-18,下関,10,単勝,1,180
2024-10-18,下関,10,複勝,1,140
2024-10-18,下関,10,複勝,2,200
2024-10-18,下関,10,２連単,1-2,220
2024-10-18,下関,10,２連複,1-2,160
2024-10-18,下関,10,拡連複,1-2,110
2024-10-18,下関,10,３連単,1-2-4,430
2024-10-18,下関,10,３連複,1-2-4,180
2024-10-18,下関,11,単勝,1,100
2024-10-18,下関,11,複勝,1,100
2024-10-18,下関,11,複勝,3,120
2024-10-18,下関,11,２連単,1-3,450
2024-10-18,下関,11,２連複,1-3,410
2024-10-18,下関,11,拡連複,1-3,180
2024-10-18,下関,11,３連単,1-3-4,1010
2024-10-18,下関,11,３連複,1-3-4,480
2024-10-18,下関,12,単勝,2,860
2024-10-18,下関,12,複勝,2,210
2024-10-18,下関,12,複勝,1,120
2024-10-18,下関,12,２連単,2-1,860
2024-10-18,下関,12,２連複,1-2,330
2024-10-18,下関,12,拡連複,1-2,230
2024-10-18,下関,12,３連単,2-1-6,4430
2024-10-18,下関,12,３連複,1-2-6,1420
2024-10-18,児島,1,単勝,2,940
2024-10-18,児島,1,複勝,2,120
2024-10-18,児島,1,複勝,1,100
2024-10-18,児島,1,２連単,2-1,1050
