日付,レース場,レース番号,舟券種,組合せ,払戻金
2024-11-30,大村,1,単勝,1,120
2024-11-30,大村,1,複勝,1,100
2024-11-30,大村,1,複勝,2,100
2024-11-30,大村,1,２連単,1-2,200
2024-11-30,大村,1,２連複,1-2,160
2024-11-30,大村,1,拡連複,1-2,130
2024-11-30,大村,1,３連単,1-2-3,370
2024-11-30,大村,1,３連複,1-2-3,180
2024-11-30,大村,2,単勝,1,220
2024-11-30,大村,2,複勝,1,130
2024-11-30,大村,2,複勝,2,230
2024-11-30,大村,2,２連単,1-2,370
2024-11-30,大村,2,２連複,1-2,250
2024-11-30,大村,2,拡連複,1-2,150
2024-11-30,大村,2,３連単,1-2-4,780
2024-11-30,大村,2,３連複,1-2-4,350
2024-11-30,大村,3,単勝,1,160
2024-11-30,大村,3,複勝,1,100
2024-11-30,大村,3,複勝,2,100
2024-11-30,大村,3,２連単,1-2,290
2024-11-30,大村,3,２連複,1-2,230
2024-11-30,大村,3,拡連複,1-2,140
2024-11-30,大村,3,３連単,1-2-6,760
2024-11-30,大村,3,３連複,1-2-6,390
2024-11-30,大村,4,単勝,1,110
2024-11-30,大村,4,複勝,1,110
2024-11-30,大村,4,複勝,5,120
2024-11-30,大村,4,２連単,1-5,550
2024-11-30,大村,4,２連複,1-5,690
2024-11-30,大村,4,拡連複,1-5,160
2024-11-30,大村,4,３連単,1-5-4,2430
2024-11-30,大村,4,３連複,1-4-5,830
2024-11-30,大村,5,単勝,1,110
2024-11-30,大村,5,複勝,1,100
2024-11-30,大村,5,複勝,5,170
2024-11-30,大村,5,２連単,1-5,740
2024-11-30,大村,5,２連複,1-5,560
2024-11-30,大村,5,拡連複,1-5,230
2024-11-30,大村,5,３連単,1-5-6,7500
2024-11-30,大村,5,３連複,1-5-6,2760
2024-11-30,大村,6,単勝,1,120
2024-11-30,大村,6,複勝,1,100
2024-11-30,大村,6,複勝,2,150
2024-11-30,大村,6,２連単,1-2,260
2024-11-30,大村,6,２連複,1-2,210
2024-11-30,大村,6,拡連複,1-2,130
2024-11-30,大村,6,３連単,1-2-4,510
2024-11-30,大村,6,３連複,1-2-4,250
2024-11-30,大村,7,単勝,3,180
2024-11-30,大村,7,複勝,3,120
2024-11-30,大村,7,複勝,1,140
2024-11-30,大村,7,２連単,3-1,350
2024-11-30,大村,7,２連複,1-3,190
2024-11-30,大村,7,拡連複,1-3,120
2024-11-30,大村,7,３連単,3-1-4,1930
2024-11-30,大村,7,３連複,1-3-4,760
2024-11-30,大村,8,単勝,1,110
2024-11-30,大村,8,複勝,1,100
2024-11-30,大村,8,複勝,2,130
2024-11-30,大村,8,２連単,1-2,230
2024-11-30,大村,8,２連複,1-2,240
2024-11-30,大村,8,拡連複,1-2,140
2024-11-30,大村,8,３連単,1-2-6,640
2024-11-30,大村,8,３連複,1-2-6,330
2024-11-30,大村,9,単勝,2,250
2024-11-30,大村,9,複勝,2,180
2024-11-30,大村,9,複勝,1,100
2024-11-30,大村,9,２連単,2-1,1000
2024-11-30,大村,9,２連複,1-2,250
2024-11-30,大村,9,拡連複,1-2,150
2024-11-30,大村,9,３連単,2-1-4,2370
2024-11-30,大村,9,３連複,1-2-4,340
2024-11-30,大村,10,単勝,1,110
2024-11-30,大村,10,複勝,1,130
2024-11-30,大村,10,複勝,4,320
2024-11-30,大村,10,２連単,1-4,570
2024-11-30,大村,10,２連複,1-4,410
2024-11-30,大村,10,拡連複,1-4,210
2024-11-30,大村,10,３連単,1-4-3,1590
2024-11-30,大村,10,３連複,1-3-4,460
2024-11-30,大村,11,単勝,1,100
2024-11-30,大村,11,複勝,1,100
2024-11-30,大村,11,複勝,5,150
2024-11-30,大村,11,２連単,1-5,640
2024-11-30,大村,11,２連複,1-5,390
