日付,レース場,レース番号,舟券種,組合せ,払戻金
2023-08-21,下関,1,単勝,3,160
2023-08-21,下関,1,複勝,3,380
2023-08-21,下関,1,複勝,1,340
2023-08-21,下関,1,２連単,3-1,1430
2023-08-21,下関,1,２連複,1-3,350
2023-08-21,下関,1,拡連複,1-3,180
2023-08-21,下関,1,３連単,3-1-4,5180
2023-08-21,下関,1,３連複,1-3-4,970
2023-08-21,下関,2,単勝,1,210
2023-08-21,下関,2,複勝,1,100
2023-08-21,下関,2,複勝,2,310
2023-08-21,下関,2,２連単,1-2,1620
2023-08-21,下関,2,２連複,1-2,820
2023-08-21,下関,2,拡連複,1-2,390
2023-08-21,下関,2,３連単,1-2-3,3000
2023-08-21,下関,2,３連複,1-2-3,1030
2023-08-21,下関,3,単勝,6,1060
2023-08-21,下関,3,複勝,6,700
2023-08-21,下関,3,複勝,5,110
2023-08-21,下関,3,２連単,6-5,7410
2023-08-21,下関,3,２連複,5-6,1530
2023-08-21,下関,3,拡連複,5-6,330
2023-08-21,下関,3,３連単,6-5-2,31010
2023-08-21,下関,3,３連複,2-5-6,1850
2023-08-21,下関,4,単勝,4,810
2023-08-21,下関,4,複勝,4,110
2023-08-21,下関,4,複勝,2,100
2023-08-21,下関,4,２連単,4-2,1970
2023-08-21,下関,4,２連複,2-4,480
2023-08-21,下関,4,拡連複,2-4,190
2023-08-21,下関,4,３連単,4-2-1,6180
2023-08-21,下関,4,３連複,1-2-4,620
2023-08-21,下関,5,単勝,4,270
2023-08-21,下関,5,複勝,4,230
2023-08-21,下関,5,複勝,6,390
2023-08-21,下関,5,２連単,4-6,800
2023-08-21,下関,5,２連複,4-6,390
2023-08-21,下関,5,拡連複,4-6,220
2023-08-21,下関,5,３連単,4-6-5,7050
2023-08-21,下関,5,３連複,4-5-6,2270
2023-08-21,下関,6,単勝,1,190
2023-08-21,下関,6,複勝,1,140
2023-08-21,下関,6,複勝,2,100
2023-08-21,下関,6,２連単,1-2,320
2023-08-21,下関,6,２連複,1-2,190
2023-08-21,下関,6,拡連複,1-2,140
2023-08-21,下関,6,３連単,1-2-5,5350
2023-08-21,下関,6,３連複,1-2-5,3350
2023-08-21,下関,7,単勝,1,260
2023-08-21,下関,7,複勝,1,100
2023-08-21,下関,7,複勝,3,100
2023-08-21,下関,7,２連単,1-3,310
2023-08-21,下関,7,２連複,1-3,180
2023-08-21,下関,7,拡連複,1-3,140
2023-08-21,下関,7,３連単,1-3-4,1020
2023-08-21,下関,7,３連複,1-3-4,460
2023-08-21,下関,8,単勝,1,240
2023-08-21,下関,8,複勝,1,120
2023-08-21,下関,8,複勝,2,210
2023-08-21,下関,8,２連単,1-2,480
2023-08-21,下関,8,２連複,1-2,310
2023-08-21,下関,8,拡連複,1-2,180
2023-08-21,下関,8,３連単,1-2-5,2490
2023-08-21,下関,8,３連複,1-2-5,1420
2023-08-21,下関,9,単勝,6,380
2023-08-21,下関,9,複勝,6,140
2023-08-21,下関,9,複勝,1,100
2023-08-21,下関,9,２連単,6-1,530
2023-08-21,下関,9,２連複,1-6,230
