日付,レース場,レース番号,舟券種,組合せ,払戻金
2024-05-25,大村,1,単勝,3,750
2024-05-25,大村,1,複勝,3,100
2024-05-25,大村,1,複勝,1,100
2024-05-25,大村,1,２連単,3-1,1180
2024-05-25,大村,1,２連複,1-3,310
2024-05-25,大村,1,拡連複,1-3,140
2024-05-25,大村,1,３連単,3-1-2,3310
2024-05-25,大村,1,３連複,1-2-3,250
2024-05-25,大村,2,単勝,2,870
2024-05-25,大村,2,複勝,2,350
2024-05-25,大村,2,複勝,4,120
2024-05-25,大村,2,２連単,2-4,2980
2024-05-25,大村,2,２連複,2-4,1200
2024-05-25,大村,2,拡連複,2-4,360
2024-05-25,大村,2,３連単,2-4-1,4960
2024-05-25,大村,2,３連複,1-2-4,310
2024-05-25,大村,3,単勝,2,430
2024-05-25,大村,3,複勝,2,190
2024-05-25,大村,3,複勝,4,210
2024-05-25,大村,3,２連単,2-4,2050
2024-05-25,大村,3,２連複,2-4,890
2024-05-25,大村,3,拡連複,2-4,380
2024-05-25,大村,3,３連単,2-4-5,11750
2024-05-25,大村,3,３連複,2-4-5,2650
2024-05-25,大村,4,単勝,2,150
2024-05-25,大村,4,複勝,2,130
2024-05-25,大村,4,複勝,4,470
2024-05-25,大村,4,２連単,2-4,1980
2024-05-25,大村,4,２連複,2-4,2280
2024-05-25,大村,4,拡連複,2-4,380
2024-05-25,大村,4,３連単,2-4-1,11390
2024-05-25,大村,4,３連複,1-2-4,1350
2024-05-25,大村,5,単勝,1,240
2024-05-25,大村,5,複勝,1,130
2024-05-25,大村,5,複勝,6,180
2024-05-25,大村,5,２連単,1-6,2070
2024-05-25,大村,5,２連複,1-6,1340
2024-05-25,大村,5,拡連複,1-6,300
2024-05-25,大村,5,３連単,1-6-3,4840
2024-05-25,大村,5,３連複,1-3-6,870
2024-05-25,大村,6,単勝,5,330
2024-05-25,大村,6,複勝,5,180
2024-05-25,大村,6,複勝,1,160
2024-05-25,大村,6,２連単,5-1,930
2024-05-25,大村,6,２連複,1-5,490
2024-05-25,大村,6,拡連複,1-5,220
2024-05-25,大村,6,３連単,5-1-6,7140
2024-05-25,大村,6,３連複,1-5-6,4790
2024-05-25,大村,7,単勝,1,420
2024-05-25,大村,7,複勝,1,220
2024-05-25,大村,7,複勝,5,120
2024-05-25,大村,7,２連単,1-5,2010
2024-05-25,大村,7,２連複,1-5,900
2024-05-25,大村,7,拡連複,1-5,190
2024-05-25,大村,7,３連単,1-5-3,2900
2024-05-25,大村,7,３連複,1-3-5,240
2024-05-25,大村,8,単勝,1,120
2024-05-25,大村,8,複勝,1,100
2024-05-25,大村,8,複勝,3,180
2024-05-25,大村,8,２連単,1-3,470
2024-05-25,大村,8,２連複,1-3,460
2024-05-25,大村,8,拡連複,1-3,210
2024-05-25,大村,8,３連単,1-3-2,1560
2024-05-25,大村,8,３連複,1-2-3,610
2024-05-25,大村,9,単勝,1,130
2024-05-25,大村,9,複勝,1,110
2024-05-25,大村,9,複勝,4,150
2024-05-25,大村,9,２連単,1-4,350
2024-05-25,大村,9,２連複,1-4,260
2024-05-25,大村,9,拡連複,1-4,160
2024-05-25,大村,9,３連単,1-4-6,1180
2024-05-25,大村,9,３連複,1-4-6,570
2024-05-25,大村,10,単勝,2,600
2024-05-25,大村,10,複勝,2,140
2024-05-25,大村,10,複勝,1,100
2024-05-25,大村,10,２連単,2-1,1180
2024-05-25,大村,10,２連複,1-2,230
2024-05-25,大村,10,拡連複,1-2,160
2024-05-25,大村,10,３連単,2-1-3,1740
2024-05-25,大村,10,３連複,1-2-3,220
2024-05-25,大村,11,単勝,1,130
2024-05-25,大村,11,複勝,1,110
2024-05-25,大村,11,複勝,3,100
2024-05-25,大村,11,２連単,1-3,360
2024-05-25,大村,11,２連複,1-3,260
2024-05-25,大村,11,拡連複,1-3,170
2024-05-25,大村,11,３連単,1-3-6,3120
2024-05-25,大村,11,３連複,1-3-6,1150
2024-05-25,大村,12,単勝,1,150
2024-05-25,大村,12,複勝,1,100
2024-05-25,大村,12,複勝,3,110
2024-05-25,大村,12,２連単,1-3,270
2024-05-25,大村,12,２連複,1-3,250
2024-05-25,大村,12,拡連複,1-3,130
2024-05-25,大村,12,３連単,1-3-4,740
2024-05-25,大村,12,３連複,1-3-4,410
2024-05-25,唐津,1,単勝,1,100
2024-05-25,唐津,1,複勝,1,100
2024-05-25,唐津,1,複勝,3,420
2024-05-25,唐津,1,２連単,1-3,530
2024-05-25,唐津,1,２連複,1-3,390
2024-05-25,唐津,1,拡連複,1-3,220
2024-05-25,唐津,1,３連単,1-3-5,2340
2024-05-25,唐津,1,３連複,1-3-5,1680
2024-05-25,唐津,2,単勝,2,160
2024-05-25,唐津,2,複勝,2,120
2024-05-25,唐津,2,複勝,3,110
2024-05-25,唐津,2,２連単,2-3,460
