日付,レース場,レース番号,舟券種,組合せ,払戻金
2023-01-04,大村,1,単勝,5,610
2023-01-04,大村,1,複勝,5,110
2023-01-04,大村,1,複勝,6,450
2023-01-04,大村,1,２連単,5-6,5430
2023-01-04,大村,1,２連複,5-6,1830
2023-01-04,大村,1,拡連複,5-6,550
2023-01-04,大村,1,３連単,5-6-2,23440
2023-01-04,大村,1,３連複,2-5-6,5400
2023-01-04,大村,2,単勝,1,170
2023-01-04,大村,2,複勝,1,100
2023-01-04,大村,2,複勝,3,100
2023-01-04,大村,2,２連単,1-3,350
2023-01-04,大村,2,２連複,1-3,140
2023-01-04,大村,2,拡連複,1-3,100
2023-01-04,大村,2,３連単,1-3-2,640
2023-01-04,大村,2,３連複,1-2-3,300
2023-01-04,大村,3,単勝,1,170
2023-01-04,大村,3,複勝,1,100
2023-01-04,大村,3,複勝,3,100
2023-01-04,大村,3,２連単,1-3,260
2023-01-04,大村,3,２連複,1-3,190
2023-01-04,大村,3,拡連複,1-3,120
2023-01-04,大村,3,３連単,1-3-5,660
2023-01-04,大村,3,３連複,1-3-5,210
2023-01-04,大村,4,単勝,1,180
2023-01-04,大村,4,複勝,1,110
2023-01-04,大村,4,複勝,3,1050
2023-01-04,大村,4,２連単,1-3,1410
2023-01-04,大村,4,２連複,1-3,800
2023-01-04,大村,4,拡連複,1-3,270
2023-01-04,大村,4,３連単,1-3-5,5750
2023-01-04,大村,4,３連複,1-3-5,4290
2023-01-04,大村,5,単勝,1,250
2023-01-04,大村,5,複勝,1,130
2023-01-04,大村,5,複勝,2,210
2023-01-04,大村,5,２連単,1-2,310
2023-01-04,大村,5,２連複,1-2,210
2023-01-04,大村,5,拡連複,1-2,210
2023-01-04,大村,5,３連単,1-2-6,1380
2023-01-04,大村,5,３連複,1-2-6,700
2023-01-04,大村,6,単勝,4,120
2023-01-04,大村,6,複勝,4,130
2023-01-04,大村,6,複勝,6,620
2023-01-04,大村,6,２連単,4-6,610
2023-01-04,大村,6,２連複,4-6,300
2023-01-04,大村,6,拡連複,4-6,160
2023-01-04,大村,6,３連単,4-6-1,1330
2023-01-04,大村,6,３連複,1-4-6,390
2023-01-04,大村,7,単勝,1,100
2023-01-04,大村,7,複勝,1,100
2023-01-04,大村,7,複勝,2,120
2023-01-04,大村,7,２連単,1-2,310
2023-01-04,大村,7,２連複,1-2,180
2023-01-04,大村,7,拡連複,1-2,120
2023-01-04,大村,7,３連単,1-2-6,6420
2023-01-04,大村,7,３連複,1-2-6,3740
2023-01-04,大村,8,単勝,1,100
2023-01-04,大村,8,複勝,1,100
2023-01-04,大村,8,複勝,3,130
2023-01-04,大村,8,２連単,1-3,190
2023-01-04,大村,8,２連複,1-3,170
2023-01-04,大村,8,拡連複,1-3,170
2023-01-04,大村,8,３連単,1-3-4,1270
2023-01-04,大村,8,３連複,1-3-4,1010
2023-01-04,大村,9,単勝,1,110
2023-01-04,大村,9,複勝,1,100
2023-01-04,大村,9,複勝,5,280
2023-01-04,大村,9,２連単,1-5,1090
2023-01-04,大村,9,２連複,1-5,970
2023-01-04,大村,9,拡連複,1-5,390
2023-01-04,大村,9,３連単,1-5-4,5380
2023-01-04,大村,9,３連複,1-4-5,1380
2023-01-04,大村,10,単勝,1,110
2023-01-04,大村,10,複勝,1,100
2023-01-04,大村,10,複勝,5,200
2023-01-04,大村,10,２連単,1-5,720
2023-01-04,大村,10,２連複,1-5,560
2023-01-04,大村,10,拡連複,1-5,180
2023-01-04,大村,10,３連単,1-5-2,1730
2023-01-04,大村,10,３連複,1-2-5,530
2023-01-04,大村,11,単勝,1,130
2023-01-04,大村,11,複勝,1,100
2023-01-04,大村,11,複勝,3,110
2023-01-04,大村,11,２連単,1-3,220
