日付,レース場,レース番号,舟券種,組合せ,払戻金
2024-02-27,唐津,1,単勝,4,250
2024-02-27,唐津,1,複勝,4,130
2024-02-27,唐津,1,複勝,6,850
2024-02-27,唐津,1,２連単,4-6,1990
2024-02-27,唐津,1,２連複,4-6,1580
2024-02-27,唐津,1,拡連複,4-6,560
2024-02-27,唐津,1,３連単,4-6-5,7610
2024-02-27,唐津,1,３連複,4-5-6,3040
2024-02-27,唐津,2,単勝,1,190
2024-02-27,唐津,2,複勝,1,120
2024-02-27,唐津,2,複勝,2,150
2024-02-27,唐津,2,２連単,1-2,240
2024-02-27,唐津,2,２連複,1-2,300
2024-02-27,唐津,2,拡連複,1-2,120
2024-02-27,唐津,2,３連単,1-2-4,980
2024-02-27,唐津,2,３連複,1-2-4,430
2024-02-27,唐津,3,単勝,1,120
2024-02-27,唐津,3,複勝,1,100
2024-02-27,唐津,3,複勝,3,100
2024-02-27,唐津,3,２連単,1-3,190
2024-02-27,唐津,3,２連複,1-3,150
2024-02-27,唐津,3,拡連複,1-3,140
2024-02-27,唐津,3,３連単,1-3-2,860
2024-02-27,唐津,3,３連複,1-2-3,390
2024-02-27,唐津,4,単勝,2,270
2024-02-27,唐津,4,複勝,2,120
2024-02-27,唐津,4,複勝,1,110
2024-02-27,唐津,4,２連単,2-1,400
2024-02-27,唐津,4,２連複,1-2,170
2024-02-27,唐津,4,拡連複,1-2,130
2024-02-27,唐津,4,３連単,2-1-3,1040
2024-02-27,唐津,4,３連複,1-2-3,290
2024-02-27,唐津,5,単勝,1,120
2024-02-27,唐津,5,複勝,1,140
2024-02-27,唐津,5,複勝,2,130
2024-02-27,唐津,5,２連単,1-2,320
2024-02-27,唐津,5,２連複,1-2,320
2024-02-27,唐津,5,拡連複,1-2,120
2024-02-27,唐津,5,３連単,1-2-3,470
2024-02-27,唐津,5,３連複,1-2-3,200
2024-02-27,唐津,6,単勝,2,160
2024-02-27,唐津,6,複勝,2,100
2024-02-27,唐津,6,複勝,1,110
2024-02-27,唐津,6,２連単,2-1,300
2024-02-27,唐津,6,２連複,1-2,150
2024-02-27,唐津,6,拡連複,1-2,150
2024-02-27,唐津,6,３連単,2-1-5,620
2024-02-27,唐津,6,３連複,1-2-5,350
2024-02-27,唐津,7,単勝,3,910
2024-02-27,唐津,7,複勝,3,400
2024-02-27,唐津,7,複勝,5,630
2024-02-27,唐津,7,２連単,3-5,5800
2024-02-27,唐津,7,２連複,3-5,3730
2024-02-27,唐津,7,拡連複,3-5,1100
2024-02-27,唐津,7,３連単,3-5-2,21740
2024-02-27,唐津,7,３連複,2-3-5,5280
2024-02-27,唐津,8,単勝,3,1010
2024-02-27,唐津,8,複勝,3,600
2024-02-27,唐津,8,複勝,4,230
2024-02-27,唐津,8,２連単,3-4,3680
2024-02-27,唐津,8,２連複,3-4,1710
2024-02-27,唐津,8,拡連複,3-4,650
2024-02-27,唐津,8,３連単,3-4-2,12530
2024-02-27,唐津,8,３連複,2-3-4,2460
2024-02-27,唐津,9,単勝,3,650
2024-02-27,唐津,9,複勝,3,200
2024-02-27,唐津,9,複勝,1,100
2024-02-27,唐津,9,２連単,3-1,1070
2024-02-27,唐津,9,２連複,1-3,350
2024-02-27,唐津,9,拡連複,1-3,140
2024-02-27,唐津,9,３連単,3-1-2,4210
2024-02-27,唐津,9,３連複,1-2-3,640
2024-02-27,唐津,10,単勝,1,100
2024-02-27,唐津,10,複勝,1,120
2024-02-27,唐津,10,複勝,4,160
