日付,レース場,レース番号,舟券種,組合せ,払戻金
2025-02-15,大村,1,単勝,2,190
2025-02-15,大村,1,複勝,2,180
2025-02-15,大村,1,複勝,1,100
2025-02-15,大村,1,２連単,2-1,2430
2025-02-15,大村,1,２連複,1-2,170
2025-02-15,大村,1,拡連複,1-2,130
2025-02-15,大村,1,３連単,2-1-5,13360
2025-02-15,大村,1,３連複,1-2-5,2010
2025-02-15,大村,2,単勝,1,100
2025-02-15,大村,2,複勝,1,100
2025-02-15,大村,2,複勝,2,250
2025-02-15,大村,2,２連単,1-2,400
2025-02-15,大村,2,２連複,1-2,210
2025-02-15,大村,2,拡連複,1-2,180
2025-02-15,大村,2,３連単,1-2-3,1010
2025-02-15,大村,2,３連複,1-2-3,520
2025-02-15,大村,3,単勝,1,130
2025-02-15,大村,3,複勝,1,100
2025-02-15,大村,3,複勝,6,230
2025-02-15,大村,3,２連単,1-6,1120
2025-02-15,大村,3,２連複,1-6,990
2025-02-15,大村,3,拡連複,1-6,220
2025-02-15,大村,3,３連単,1-6-2,3690
2025-02-15,大村,3,３連複,1-2-6,1010
2025-02-15,大村,4,単勝,1,130
2025-02-15,大村,4,複勝,1,100
2025-02-15,大村,4,複勝,4,160
2025-02-15,大村,4,２連単,1-4,280
2025-02-15,大村,4,２連複,1-4,260
2025-02-15,大村,4,拡連複,1-4,160
2025-02-15,大村,4,３連単,1-4-3,940
2025-02-15,大村,4,３連複,1-3-4,400
2025-02-15,大村,5,単勝,1,100
2025-02-15,大村,5,複勝,1,100
2025-02-15,大村,5,複勝,3,180
2025-02-15,大村,5,２連単,1-3,320
2025-02-15,大村,5,２連複,1-3,300
2025-02-15,大村,5,拡連複,1-3,190
2025-02-15,大村,5,３連単,1-3-5,1000
2025-02-15,大村,5,３連複,1-3-5,580
2025-02-15,大村,6,単勝,1,110
2025-02-15,大村,6,複勝,1,100
2025-02-15,大村,6,複勝,3,210
2025-02-15,大村,6,２連単,1-3,320
2025-02-15,大村,6,２連複,1-3,290
2025-02-15,大村,6,拡連複,1-3,170
2025-02-15,大村,6,３連単,1-3-2,870
2025-02-15,大村,6,３連複,1-2-3,410
2025-02-15,大村,7,単勝,1,100
2025-02-15,大村,7,複勝,1,130
2025-02-15,大村,7,複勝,3,280
2025-02-15,大村,7,２連単,1-3,310
2025-02-15,大村,7,２連複,1-3,350
2025-02-15,大村,7,拡連複,1-3,220
2025-02-15,大村,7,３連単,1-3-4,1100
2025-02-15,大村,7,３連複,1-3-4,670
2025-02-15,大村,8,単勝,1,100
2025-02-15,大村,8,複勝,1,100
2025-02-15,大村,8,複勝,2,160
2025-02-15,大村,8,２連単,1-2,350
2025-02-15,大村,8,２連複,1-2,280
2025-02-15,大村,8,拡連複,1-2,220
2025-02-15,大村,8,３連単,1-2-4,1450
2025-02-15,大村,8,３連複,1-2-4,710
2025-02-15,大村,9,単勝,1,100
2025-02-15,大村,9,複勝,1,100
2025-02-15,大村,9,複勝,2,170
2025-02-15,大村,9,２連単,1-2,280
2025-02-15,大村,9,２連複,1-2,190
2025-02-15,大村,9,拡連複,1-2,150
2025-02-15,大村,9,３連単,1-2-4,1220
2025-02-15,大村,9,３連複,1-2-4,790
2025-02-15,大村,10,単勝,1,110
2025-02-15,大村,10,複勝,1,110
2025-02-15,大村,10,複勝,5,240
2025-02-15,大村,10,２連単,1-5,720
2025-02-15,大村,10,２連複,1-5,600
2025-02-15,大村,10,拡連複,1-5,200
2025-02-15,大村,10,３連単,1-5-2,2210
2025-02-15,大村,10,３連複,1-2-5,660
2025-02-15,大村,11,単勝,1,140
2025-02-15,大村,11,複勝,1,100
2025-02-15,大村,11,複勝,3,130
2025-02-15,大村,11,２連単,1-3,320
2025-02-15,大村,11,２連複,1-3,340
2025-02-15,大村,11,拡連複,1-3,160
2025-02-15,大村,11,３連単,1-3-4,1710
2025-02-15,大村,11,３連複,1-3-4,1130
2025-02-15,大村,12,単勝,2,1200
2025-02-15,大村,12,複勝,2,280
2025-02-15,大村,12,複勝,1,140
2025-02-15,大村,12,２連単,2-1,2690
2025-02-15,大村,12,２連複,1-2,370
2025-02-15,大村,12,拡連複,1-2,140
2025-02-15,大村,12,３連単,2-1-4,6330
2025-02-15,大村,12,３連複,1-2-4,410
2025-02-15,芦屋,1,単勝,1,150
2025-02-15,芦屋,1,複勝,1,100
2025-02-15,芦屋,1,複勝,4,220
2025-02-15,芦屋,1,２連単,1-4,670
2025-02-15,芦屋,1,２連複,1-4,380
2025-02-15,芦屋,1,拡連複,1-4,200
2025-02-15,芦屋,1,３連単,1-4-3,2030
2025-02-15,芦屋,1,３連複,1-3-4,780
2025-02-15,芦屋,2,単勝,1,190
2025-02-15,芦屋,2,複勝,1,190
2025-02-15,芦屋,2,複勝,3,140
2025-02-15,芦屋,2,２連単,1-3,440
2025-02-15,芦屋,2,２連複,1-3,300
2025-02-15,芦屋,2,拡連複,1-3,140
2025-02-15,芦屋,2,３連単,1-3-4,670
2025-02-15,芦屋,2,３連複,1-3-4,160
2025-02-15,芦屋,3,単勝,3,300
2025-02-15,芦屋,3,複勝,3,100
2025-02-15,芦屋,3,複勝,1,100
2025-02-15,芦屋,3,２連単,3-1,480
2025-02-15,芦屋,3,２連複,1-3,130
2025-02-15,芦屋,3,拡連複,1-3,100
2025-02-15,芦屋,3,３連単,3-1-5,780
2025-02-15,芦屋,3,３連複,1-3-5,180
2025-02-15,芦屋,4,単勝,3,530
2025-02-15,芦屋,4,複勝,3,110
2025-02-15,芦屋,4,複勝,1,100
2025-02-15,芦屋,4,２連単,3-1,640
