日付,レース場,レース番号,舟券種,組合せ,払戻金
2024-10-30,大村,1,単勝,1,150
2024-10-30,大村,1,複勝,1,180
2024-10-30,大村,1,複勝,3,350
2024-10-30,大村,1,２連単,1-3,330
2024-10-30,大村,1,２連複,1-3,280
2024-10-30,大村,1,拡連複,1-3,130
2024-10-30,大村,1,３連単,1-3-4,890
2024-10-30,大村,1,３連複,1-3-4,360
2024-10-30,大村,2,単勝,3,1060
2024-10-30,大村,2,複勝,3,180
2024-10-30,大村,2,複勝,2,130
2024-10-30,大村,2,２連単,3-2,2170
2024-10-30,大村,2,２連複,2-3,830
2024-10-30,大村,2,拡連複,2-3,300
2024-10-30,大村,2,３連単,3-2-5,5320
2024-10-30,大村,2,３連複,2-3-5,970
2024-10-30,大村,3,単勝,1,150
2024-10-30,大村,3,複勝,1,150
2024-10-30,大村,3,複勝,4,170
2024-10-30,大村,3,２連単,1-4,580
2024-10-30,大村,3,２連複,1-4,360
2024-10-30,大村,3,拡連複,1-4,150
2024-10-30,大村,3,３連単,1-4-5,990
2024-10-30,大村,3,３連複,1-4-5,270
2024-10-30,大村,4,単勝,2,1100
2024-10-30,大村,4,複勝,2,260
2024-10-30,大村,4,複勝,1,100
2024-10-30,大村,4,２連単,2-1,1420
2024-10-30,大村,4,２連複,1-2,210
2024-10-30,大村,4,拡連複,1-2,100
2024-10-30,大村,4,３連単,2-1-5,2900
2024-10-30,大村,4,３連複,1-2-5,350
2024-10-30,大村,5,単勝,1,120
2024-10-30,大村,5,複勝,1,100
2024-10-30,大村,5,複勝,2,120
2024-10-30,大村,5,２連単,1-2,350
2024-10-30,大村,5,２連複,1-2,310
2024-10-30,大村,5,拡連複,1-2,190
2024-10-30,大村,5,３連単,1-2-3,710
2024-10-30,大村,5,３連複,1-2-3,320
2024-10-30,大村,6,単勝,1,120
2024-10-30,大村,6,複勝,1,130
2024-10-30,大村,6,複勝,2,110
2024-10-30,大村,6,２連単,1-2,470
2024-10-30,大村,6,２連複,1-2,610
2024-10-30,大村,6,拡連複,1-2,170
2024-10-30,大村,6,３連単,1-2-5,3410
2024-10-30,大村,6,３連複,1-2-5,1560
2024-10-30,大村,7,単勝,4,170
2024-10-30,大村,7,複勝,4,100
2024-10-30,大村,7,複勝,2,260
2024-10-30,大村,7,２連単,4-2,1160
2024-10-30,大村,7,２連複,2-4,1170
2024-10-30,大村,7,拡連複,2-4,260
2024-10-30,大村,7,３連単,4-2-6,7450
2024-10-30,大村,7,３連複,2-4-6,2860
2024-10-30,大村,8,単勝,1,100
2024-10-30,大村,8,複勝,1,100
2024-10-30,大村,8,複勝,2,380
2024-10-30,大村,8,２連単,1-2,410
2024-10-30,大村,8,２連複,1-2,320
2024-10-30,大村,8,拡連複,1-2,200
2024-10-30,大村,8,３連単,1-2-4,1620
2024-10-30,大村,8,３連複,1-2-4,820
2024-10-30,大村,9,単勝,2,200
2024-10-30,大村,9,複勝,2,120
2024-10-30,大村,9,複勝,5,370
2024-10-30,大村,9,２連単,2-5,4490
2024-10-30,大村,9,２連複,2-5,2940
2024-10-30,大村,9,拡連複,2-5,500
2024-10-30,大村,9,３連単,2-5-3,20540
2024-10-30,大村,9,３連複,2-3-5,2230
2024-10-30,大村,10,単勝,1,110
2024-10-30,大村,10,複勝,1,100
2024-10-30,大村,10,複勝,3,110
2024-10-30,大村,10,２連単,1-3,220
2024-10-30,大村,10,２連複,1-3,120
2024-10-30,大村,10,拡連複,1-3,100
2024-10-30,大村,10,３連単,1-3-2,1130
