日付,レース場,レース番号,舟券種,組合せ,払戻金
2023-10-06,大村,1,単勝,1,140
2023-10-06,大村,1,複勝,1,130
2023-10-06,大村,1,複勝,2,120
2023-10-06,大村,1,２連単,1-2,390
2023-10-06,大村,1,２連複,1-2,280
2023-10-06,大村,1,拡連複,1-2,150
2023-10-06,大村,1,３連単,1-2-3,580
2023-10-06,大村,1,３連複,1-2-3,230
2023-10-06,大村,2,単勝,1,100
2023-10-06,大村,2,複勝,1,120
2023-10-06,大村,2,複勝,5,420
2023-10-06,大村,2,２連単,1-5,1480
2023-10-06,大村,2,２連複,1-5,1280
2023-10-06,大村,2,拡連複,1-5,260
2023-10-06,大村,2,３連単,1-5-4,3370
2023-10-06,大村,2,３連複,1-4-5,770
2023-10-06,大村,3,単勝,5,560
2023-10-06,大村,3,複勝,5,250
2023-10-06,大村,3,複勝,3,250
2023-10-06,大村,3,２連単,5-3,2360
2023-10-06,大村,3,２連複,3-5,800
2023-10-06,大村,3,拡連複,3-5,250
2023-10-06,大村,3,３連単,5-3-4,6960
2023-10-06,大村,3,３連複,3-4-5,730
2023-10-06,大村,4,単勝,2,180
2023-10-06,大村,4,複勝,2,120
2023-10-06,大村,4,複勝,4,130
2023-10-06,大村,4,２連単,2-4,500
2023-10-06,大村,4,２連複,2-4,430
2023-10-06,大村,4,拡連複,2-4,150
2023-10-06,大村,4,３連単,2-4-3,1000
2023-10-06,大村,4,３連複,2-3-4,210
2023-10-06,大村,5,単勝,3,130
2023-10-06,大村,5,複勝,3,120
2023-10-06,大村,5,複勝,2,390
2023-10-06,大村,5,２連単,3-2,3660
2023-10-06,大村,5,２連複,2-3,1800
2023-10-06,大村,5,拡連複,2-3,350
2023-10-06,大村,5,３連単,3-2-5,13350
2023-10-06,大村,5,３連複,2-3-5,3980
2023-10-06,大村,6,単勝,2,320
2023-10-06,大村,6,複勝,2,120
2023-10-06,大村,6,複勝,6,540
2023-10-06,大村,6,２連単,2-6,5800
2023-10-06,大村,6,２連複,2-6,3920
2023-10-06,大村,6,拡連複,2-6,890
2023-10-06,大村,6,３連単,2-6-3,16870
2023-10-06,大村,6,３連複,2-3-6,1940
2023-10-06,大村,7,単勝,1,130
2023-10-06,大村,7,複勝,1,110
2023-10-06,大村,7,複勝,3,120
2023-10-06,大村,7,２連単,1-3,220
2023-10-06,大村,7,２連複,1-3,160
2023-10-06,大村,7,拡連複,1-3,120
2023-10-06,大村,7,３連単,1-3-2,810
2023-10-06,大村,7,３連複,1-2-3,380
2023-10-06,大村,8,単勝,2,140
2023-10-06,大村,8,複勝,2,110
2023-10-06,大村,8,複勝,1,160
2023-10-06,大村,8,２連単,2-1,580
2023-10-06,大村,8,２連複,1-2,500
2023-10-06,大村,8,拡連複,1-2,260
2023-10-06,大村,8,３連単,2-1-5,2360
2023-10-06,大村,8,３連複,1-2-5,990
2023-10-06,大村,9,単勝,1,100
2023-10-06,大村,9,複勝,1,100
2023-10-06,大村,9,複勝,4,210
2023-10-06,大村,9,２連単,1-4,420
2023-10-06,大村,9,２連複,1-4,350
2023-10-06,大村,9,拡連複,1-4,160
2023-10-06,大村,9,３連単,1-4-3,1160
2023-10-06,大村,9,３連複,1-3-4,420
2023-10-06,大村,10,単勝,5,1100
2023-10-06,大村,10,複勝,5,520
2023-10-06,大村,10,複勝,4,420
2023-10-06,大村,10,２連単,5-4,6540
2023-10-06,大村,10,２連複,4-5,2180
2023-10-06,大村,10,拡連複,4-5,520
2023-10-06,大村,10,３連単,5-4-1,14880
2023-10-06,大村,10,３連複,1-4-5,760
2023-10-06,大村,11,単勝,1,100
2023-10-06,大村,11,複勝,1,120
2023-10-06,大村,11,複勝,4,280
2023-10-06,大村,11,２連単,1-4,600
2023-10-06,大村,11,２連複,1-4,650
2023-10-06,大村,11,拡連複,1-4,140
2023-10-06,大村,11,３連単,1-4-3,1150
2023-10-06,大村,11,３連複,1-3-4,240
2023-10-06,大村,12,単勝,2,220
2023-10-06,大村,12,２連単,2-3,180
2023-10-06,唐津,1,単勝,1,100
2023-10-06,唐津,1,複勝,1,110
2023-10-06,唐津,1,複勝,3,140
2023-10-06,唐津,1,２連単,1-3,200
2023-10-06,唐津,1,２連複,1-3,180
2023-10-06,唐津,1,拡連複,1-3,130
2023-10-06,唐津,1,３連単,1-3-2,590
2023-10-06,唐津,1,３連複,1-2-3,210
2023-10-06,唐津,2,単勝,1,130
2023-10-06,唐津,2,複勝,1,100
2023-10-06,唐津,2,複勝,2,120
2023-10-06,唐津,2,２連単,1-2,200
