日付,レース場,レース番号,舟券種,組合せ,払戻金
2022-06-11,大村,1,単勝,1,100
2022-06-11,大村,1,複勝,1,110
2022-06-11,大村,1,複勝,4,350
2022-06-11,大村,1,２連単,1-4,890
2022-06-11,大村,1,２連複,1-4,530
2022-06-11,大村,1,拡連複,1-4,220
2022-06-11,大村,1,３連単,1-4-6,2480
2022-06-11,大村,1,３連複,1-4-6,1060
2022-06-11,大村,2,単勝,1,180
2022-06-11,大村,2,複勝,1,110
2022-06-11,大村,2,複勝,6,230
2022-06-11,大村,2,２連単,1-6,3260
2022-06-11,大村,2,２連複,1-6,2740
2022-06-11,大村,2,拡連複,1-6,360
2022-06-11,大村,2,３連単,1-6-3,21010
2022-06-11,大村,2,３連複,1-3-6,4460
2022-06-11,大村,3,単勝,1,140
2022-06-11,大村,3,複勝,1,130
2022-06-11,大村,3,複勝,4,300
2022-06-11,大村,3,２連単,1-4,320
2022-06-11,大村,3,２連複,1-4,380
2022-06-11,大村,3,拡連複,1-4,200
2022-06-11,大村,3,３連単,1-4-6,1140
2022-06-11,大村,3,３連複,1-4-6,340
2022-06-11,大村,4,単勝,1,140
2022-06-11,大村,4,複勝,1,100
2022-06-11,大村,4,複勝,2,170
2022-06-11,大村,4,２連単,1-2,960
2022-06-11,大村,4,２連複,1-2,600
2022-06-11,大村,4,拡連複,1-2,370
2022-06-11,大村,4,３連単,1-2-3,4050
2022-06-11,大村,4,３連複,1-2-3,1220
2022-06-11,大村,5,単勝,1,180
2022-06-11,大村,5,複勝,1,250
2022-06-11,大村,5,複勝,4,600
2022-06-11,大村,5,２連単,1-4,1460
2022-06-11,大村,5,２連複,1-4,770
2022-06-11,大村,5,拡連複,1-4,320
2022-06-11,大村,5,３連単,1-4-2,2090
2022-06-11,大村,5,３連複,1-2-4,350
2022-06-11,大村,6,単勝,1,110
2022-06-11,大村,6,複勝,1,100
2022-06-11,大村,6,複勝,2,190
2022-06-11,大村,6,２連単,1-2,420
2022-06-11,大村,6,２連複,1-2,380
2022-06-11,大村,6,拡連複,1-2,190
2022-06-11,大村,6,３連単,1-2-3,940
2022-06-11,大村,6,３連複,1-2-3,380
2022-06-11,大村,7,単勝,1,250
2022-06-11,大村,7,複勝,1,110
2022-06-11,大村,7,複勝,5,100
2022-06-11,大村,7,２連単,1-5,350
2022-06-11,大村,7,２連複,1-5,210
2022-06-11,大村,7,拡連複,1-5,110
2022-06-11,大村,7,３連単,1-5-3,1640
2022-06-11,大村,7,３連複,1-3-5,520
2022-06-11,大村,8,単勝,1,120
2022-06-11,大村,8,複勝,1,100
2022-06-11,大村,8,複勝,3,120
2022-06-11,大村,8,２連単,1-3,210
2022-06-11,大村,8,２連複,1-3,140
2022-06-11,大村,8,拡連複,1-3,100
2022-06-11,大村,8,３連単,1-3-2,600
2022-06-11,大村,8,３連複,1-2-3,290
2022-06-11,大村,9,単勝,6,710
2022-06-11,大村,9,複勝,6,270
2022-06-11,大村,9,複勝,2,590
2022-06-11,大村,9,２連単,6-2,9940
2022-06-11,大村,9,２連複,2-6,6580
2022-06-11,大村,9,拡連複,2-6,530
2022-06-11,大村,9,３連単,6-2-1,32200
2022-06-11,大村,9,３連複,1-2-6,980
2022-06-11,大村,10,単勝,1,100
2022-06-11,大村,10,複勝,1,100
2022-06-11,大村,10,複勝,3,190
2022-06-11,大村,10,２連単,1-3,500
2022-06-11,大村,10,２連複,1-3,420
2022-06-11,大村,10,拡連複,1-3,170
2022-06-11,大村,10,３連単,1-3-5,1740
2022-06-11,大村,10,３連複,1-3-5,960
2022-06-11,大村,11,単勝,1,100
2022-06-11,大村,11,複勝,1,120
2022-06-11,大村,11,複勝,6,260
2022-06-11,大村,11,２連単,1-6,1320
2022-06-11,大村,11,２連複,1-6,1420
2022-06-11,大村,11,拡連複,1-6,430
2022-06-11,大村,11,３連単,1-6-5,5170
2022-06-11,大村,11,３連複,1-5-6,1870
2022-06-11,大村,12,単勝,1,120
2022-06-11,大村,12,複勝,1,110
2022-06-11,大村,12,複勝,3,120
2022-06-11,大村,12,２連単,1-3,240
2022-06-11,大村,12,２連複,1-3,300
2022-06-11,大村,12,拡連複,1-3,130
2022-06-11,大村,12,３連単,1-3-6,610
2022-06-11,大村,12,３連複,1-3-6,350
2022-06-11,唐津,1,単勝,1,110
2022-06-11,唐津,1,複勝,1,110
2022-06-11,唐津,1,複勝,6,350
2022-06-11,唐津,1,２連単,1-6,1900
2022-06-11,唐津,1,２連複,1-6,820
2022-06-11,唐津,1,拡連複,1-6,320
2022-06-11,唐津,1,３連単,1-6-4,4210
2022-06-11,唐津,1,３連複,1-4-6,1000
2022-06-11,唐津,2,単勝,2,260
2022-06-11,唐津,2,複勝,2,130
2022-06-11,唐津,2,複勝,3,410
2022-06-11,唐津,2,２連単,2-3,1470
2022-06-11,唐津,2,２連複,2-3,800
2022-06-11,唐津,2,拡連複,2-3,190
2022-06-11,唐津,2,３連単,2-3-1,2220
2022-06-11,唐津,2,３連複,1-2-3,150
2022-06-11,唐津,3,単勝,2,300
2022-06-11,唐津,3,複勝,2,100
2022-06-11,唐津,3,複勝,1,100
2022-06-11,唐津,3,２連単,2-1,730
2022-06-11,唐津,3,２連複,1-2,300
2022-06-11,唐津,3,拡連複,1-2,150
2022-06-11,唐津,3,３連単,2-1-3,1000
2022-06-11,唐津,3,３連複,1-2-3,150
2022-06-11,唐津,4,単勝,6,1160
2022-06-11,唐津,4,複勝,6,760
2022-06-11,唐津,4,複勝,2,370
2022-06-11,唐津,4,２連単,6-2,10360
2022-06-11,唐津,4,２連複,2-6,2070
2022-06-11,唐津,4,拡連複,2-6,410
2022-06-11,唐津,4,３連単,6-2-3,16860
2022-06-11,唐津,4,３連複,2-3-6,1680
2022-06-11,唐津,5,単勝,2,320
2022-06-11,唐津,5,複勝,2,180
2022-06-11,唐津,5,複勝,1,170
2022-06-11,唐津,5,２連単,2-1,1910
2022-06-11,唐津,5,２連複,1-2,770
2022-06-11,唐津,5,拡連複,1-2,260
2022-06-11,唐津,5,３連単,2-1-4,6840
2022-06-11,唐津,5,３連複,1-2-4,760
2022-06-11,唐津,6,単勝,5,440
2022-06-11,唐津,6,複勝,5,220
2022-06-11,唐津,6,複勝,2,120
2022-06-11,唐津,6,２連単,5-2,1060
2022-06-11,唐津,6,２連複,2-5,400
2022-06-11,唐津,6,拡連複,2-5,140
2022-06-11,唐津,6,３連単,5-2-3,5790
2022-06-11,唐津,6,３連複,2-3-5,820
2022-06-11,唐津,7,単勝,2,100
2022-06-11,唐津,7,複勝,2,100
2022-06-11,唐津,7,複勝,1,110
2022-06-11,唐津,7,２連単,2-1,280
2022-06-11,唐津,7,２連複,1-2,350
2022-06-11,唐津,7,拡連複,1-2,170
