日付,レース場,レース番号,舟券種,組合せ,払戻金
2023-11-12,大村,1,単勝,2,700
2023-11-12,大村,1,複勝,2,430
2023-11-12,大村,1,複勝,3,240
2023-11-12,大村,1,２連単,2-3,9050
2023-11-12,大村,1,２連複,2-3,1410
2023-11-12,大村,1,拡連複,2-3,490
2023-11-12,大村,1,３連単,2-3-4,34890
2023-11-12,大村,1,３連複,2-3-4,3540
2023-11-12,大村,2,単勝,2,530
2023-11-12,大村,2,複勝,2,280
2023-11-12,大村,2,複勝,3,180
2023-11-12,大村,2,２連単,2-3,1450
2023-11-12,大村,2,２連複,2-3,800
2023-11-12,大村,2,拡連複,2-3,280
2023-11-12,大村,2,３連単,2-3-4,4080
2023-11-12,大村,2,３連複,2-3-4,970
2023-11-12,大村,3,単勝,2,180
2023-11-12,大村,3,複勝,2,150
2023-11-12,大村,3,複勝,3,200
2023-11-12,大村,3,２連単,2-3,590
2023-11-12,大村,3,２連複,2-3,460
2023-11-12,大村,3,拡連複,2-3,220
2023-11-12,大村,3,３連単,2-3-6,2650
2023-11-12,大村,3,３連複,2-3-6,1000
2023-11-12,大村,4,単勝,3,500
2023-11-12,大村,4,複勝,3,280
2023-11-12,大村,4,複勝,4,320
2023-11-12,大村,4,２連単,3-4,2180
2023-11-12,大村,4,２連複,3-4,670
2023-11-12,大村,4,拡連複,3-4,390
2023-11-12,大村,4,３連単,3-4-2,9110
2023-11-12,大村,4,３連複,2-3-4,1840
2023-11-12,大村,5,単勝,1,190
2023-11-12,大村,5,複勝,1,150
2023-11-12,大村,5,複勝,4,170
2023-11-12,大村,5,２連単,1-4,1130
2023-11-12,大村,5,２連複,1-4,650
2023-11-12,大村,5,拡連複,1-4,400
2023-11-12,大村,5,３連単,1-4-2,4490
2023-11-12,大村,5,３連複,1-2-4,1300
2023-11-12,大村,6,単勝,1,150
2023-11-12,大村,6,複勝,1,210
2023-11-12,大村,6,複勝,4,700
2023-11-12,大村,6,２連単,1-4,790
2023-11-12,大村,6,２連複,1-4,590
2023-11-12,大村,6,拡連複,1-4,270
2023-11-12,大村,6,３連単,1-4-3,2910
2023-11-12,大村,6,３連複,1-3-4,840
2023-11-12,大村,7,単勝,5,740
2023-11-12,大村,7,複勝,5,300
2023-11-12,大村,7,複勝,6,600
2023-11-12,大村,7,２連単,5-6,3610
2023-11-12,大村,7,２連複,5-6,3210
2023-11-12,大村,7,拡連複,5-6,570
2023-11-12,大村,7,３連単,5-6-1,12090
2023-11-12,大村,7,３連複,1-5-6,1270
2023-11-12,大村,8,単勝,1,120
2023-11-12,大村,8,複勝,1,100
2023-11-12,大村,8,複勝,3,180
2023-11-12,大村,8,２連単,1-3,300
2023-11-12,大村,8,２連複,1-3,260
2023-11-12,大村,8,拡連複,1-3,130
2023-11-12,大村,8,３連単,1-3-4,660
2023-11-12,大村,8,３連複,1-3-4,350
2023-11-12,大村,9,単勝,1,120
2023-11-12,大村,9,複勝,1,170
2023-11-12,大村,9,複勝,2,340
2023-11-12,大村,9,２連単,1-2,690
2023-11-12,大村,9,２連複,1-2,480
2023-11-12,大村,9,拡連複,1-2,390
2023-11-12,大村,9,３連単,1-2-4,3350
2023-11-12,大村,9,３連複,1-2-4,1470
2023-11-12,大村,10,単勝,1,110
2023-11-12,大村,10,複勝,1,150
2023-11-12,大村,10,複勝,4,180
2023-11-12,大村,10,２連単,1-4,690
2023-11-12,大村,10,２連複,1-4,400
2023-11-12,大村,10,拡連複,1-4,210
2023-11-12,大村,10,３連単,1-4-2,2270
2023-11-12,大村,10,３連複,1-2-4,630
2023-11-12,大村,11,単勝,4,590
2023-11-12,大村,11,複勝,4,130
2023-11-12,大村,11,複勝,1,100
2023-11-12,大村,11,２連単,4-1,1170
2023-11-12,大村,11,２連複,1-4,260
2023-11-12,大村,11,拡連複,1-4,160
2023-11-12,大村,11,３連単,4-1-5,4090
2023-11-12,大村,11,３連複,1-4-5,640
2023-11-12,大村,12,単勝,1,130
2023-11-12,大村,12,複勝,1,110
2023-11-12,大村,12,複勝,4,150
2023-11-12,大村,12,２連単,1-4,300
2023-11-12,大村,12,２連複,1-4,230
2023-11-12,大村,12,拡連複,1-4,120
2023-11-12,大村,12,３連単,1-4-2,970
2023-11-12,大村,12,３連複,1-2-4,430
2023-11-12,福岡,1,単勝,1,120
2023-11-12,福岡,1,複勝,1,110
2023-11-12,福岡,1,複勝,4,300
2023-11-12,福岡,1,２連単,1-4,310
2023-11-12,福岡,1,２連複,1-4,190
2023-11-12,福岡,1,拡連複,1-4,190
2023-11-12,福岡,1,３連単,1-4-2,890
2023-11-12,福岡,1,３連複,1-2-4,390
2023-11-12,福岡,2,単勝,4,1220
2023-11-12,福岡,2,複勝,4,710
2023-11-12,福岡,2,複勝,2,100
2023-11-12,福岡,2,２連単,4-2,3460
2023-11-12,福岡,2,２連複,2-4,970
2023-11-12,福岡,2,拡連複,2-4,340
2023-11-12,福岡,2,３連単,4-2-5,64010
2023-11-12,福岡,2,３連複,2-4-5,8760
2023-11-12,福岡,3,単勝,1,140
2023-11-12,福岡,3,複勝,1,100
2023-11-12,福岡,3,複勝,2,130
2023-11-12,福岡,3,２連単,1-2,520
2023-11-12,福岡,3,２連複,1-2,580
2023-11-12,福岡,3,拡連複,1-2,170
2023-11-12,福岡,3,３連単,1-2-3,1190
2023-11-12,福岡,3,３連複,1-2-3,230
2023-11-12,福岡,4,単勝,1,610
2023-11-12,福岡,4,複勝,1,180
2023-11-12,福岡,4,複勝,4,300
2023-11-12,福岡,4,２連単,1-4,4330
2023-11-12,福岡,4,２連複,1-4,1190
2023-11-12,福岡,4,拡連複,1-4,260
2023-11-12,福岡,4,３連単,1-4-2,6130
2023-11-12,福岡,4,３連複,1-2-4,500
2023-11-12,福岡,5,単勝,2,350
2023-11-12,福岡,5,複勝,2,220
2023-11-12,福岡,5,複勝,3,220
2023-11-12,福岡,5,２連単,2-3,1040
2023-11-12,福岡,5,２連複,2-3,460
2023-11-12,福岡,5,拡連複,2-3,410
2023-11-12,福岡,5,３連単,2-3-6,13370
2023-11-12,福岡,5,３連複,2-3-6,6680
2023-11-12,福岡,6,単勝,3,170
2023-11-12,福岡,6,複勝,3,160
2023-11-12,福岡,6,複勝,1,160
2023-11-12,福岡,6,２連単,3-1,840
2023-11-12,福岡,6,２連複,1-3,330
