日付,レース場,レース番号,舟券種,組合せ,払戻金
2024-04-02,芦屋,1,単勝,1,250
2024-04-02,芦屋,1,複勝,1,180
2024-04-02,芦屋,1,複勝,3,250
2024-04-02,芦屋,1,２連単,1-3,170
2024-04-02,芦屋,1,２連複,1-3,180
2024-04-02,芦屋,1,拡連複,1-3,100
2024-04-02,芦屋,1,３連単,1-3-4,570
2024-04-02,芦屋,1,３連複,1-3-4,310
2024-04-02,芦屋,2,単勝,1,100
2024-04-02,芦屋,2,複勝,1,180
2024-04-02,芦屋,2,複勝,4,740
2024-04-02,芦屋,2,２連単,1-4,330
2024-04-02,芦屋,2,２連複,1-4,320
2024-04-02,芦屋,2,拡連複,1-4,100
2024-04-02,芦屋,2,３連単,1-4-2,590
2024-04-02,芦屋,2,３連複,1-2-4,200
2024-04-02,芦屋,3,単勝,3,180
2024-04-02,芦屋,3,複勝,3,130
2024-04-02,芦屋,3,複勝,1,100
2024-04-02,芦屋,3,２連単,3-1,500
2024-04-02,芦屋,3,２連複,1-3,160
2024-04-02,芦屋,3,拡連複,1-3,110
2024-04-02,芦屋,3,３連単,3-1-4,1180
2024-04-02,芦屋,3,３連複,1-3-4,220
2024-04-02,芦屋,4,単勝,1,150
2024-04-02,芦屋,4,複勝,1,100
2024-04-02,芦屋,4,複勝,4,230
2024-04-02,芦屋,4,２連単,1-4,440
2024-04-02,芦屋,4,２連複,1-4,340
2024-04-02,芦屋,4,拡連複,1-4,170
2024-04-02,芦屋,4,３連単,1-4-5,920
2024-04-02,芦屋,4,３連複,1-4-5,330
2024-04-02,芦屋,5,単勝,1,100
2024-04-02,芦屋,5,複勝,1,100
2024-04-02,芦屋,5,複勝,2,350
2024-04-02,芦屋,5,２連単,1-2,370
2024-04-02,芦屋,5,２連複,1-2,250
2024-04-02,芦屋,5,拡連複,1-2,110
2024-04-02,芦屋,5,３連単,1-2-3,680
2024-04-02,芦屋,5,３連複,1-2-3,310
2024-04-02,芦屋,6,単勝,6,1850
2024-04-02,芦屋,6,複勝,6,570
2024-04-02,芦屋,6,複勝,5,470
2024-04-02,芦屋,6,２連単,6-5,3430
2024-04-02,芦屋,6,２連複,5-6,1130
2024-04-02,芦屋,6,拡連複,5-6,340
2024-04-02,芦屋,6,３連単,6-5-2,6870
2024-04-02,芦屋,6,３連複,2-5-6,530
2024-04-02,芦屋,7,単勝,1,120
2024-04-02,芦屋,7,複勝,1,100
2024-04-02,芦屋,7,複勝,2,130
2024-04-02,芦屋,7,２連単,1-2,320
2024-04-02,芦屋,7,２連複,1-2,220
2024-04-02,芦屋,7,拡連複,1-2,150
2024-04-02,芦屋,7,３連単,1-2-3,600
2024-04-02,芦屋,7,３連複,1-2-3,360
2024-04-02,芦屋,8,単勝,5,1140
2024-04-02,芦屋,8,複勝,5,600
2024-04-02,芦屋,8,複勝,2,140
2024-04-02,芦屋,8,２連単,5-2,5660
2024-04-02,芦屋,8,２連複,2-5,2500
2024-04-02,芦屋,8,拡連複,2-5,420
2024-04-02,芦屋,8,３連単,5-2-1,11490
2024-04-02,芦屋,8,３連複,1-2-5,510
