日付,レース場,レース番号,舟券種,組合せ,払戻金
2024-03-06,芦屋,1,単勝,1,150
2024-03-06,芦屋,1,複勝,1,120
2024-03-06,芦屋,1,複勝,3,130
2024-03-06,芦屋,1,２連単,1-3,420
2024-03-06,芦屋,1,２連複,1-3,230
2024-03-06,芦屋,1,拡連複,1-3,190
2024-03-06,芦屋,1,３連単,1-3-2,2980
2024-03-06,芦屋,1,３連複,1-2-3,1130
2024-03-06,芦屋,2,単勝,1,100
2024-03-06,芦屋,2,複勝,1,130
2024-03-06,芦屋,2,複勝,5,770
2024-03-06,芦屋,2,２連単,1-5,1550
2024-03-06,芦屋,2,２連複,1-5,1590
2024-03-06,芦屋,2,拡連複,1-5,380
2024-03-06,芦屋,2,３連単,1-5-3,5120
2024-03-06,芦屋,2,３連複,1-3-5,1620
2024-03-06,芦屋,3,単勝,5,440
2024-03-06,芦屋,3,複勝,5,200
2024-03-06,芦屋,3,複勝,4,370
2024-03-06,芦屋,3,２連単,5-4,3400
2024-03-06,芦屋,3,２連複,4-5,1600
2024-03-06,芦屋,3,拡連複,4-5,370
2024-03-06,芦屋,3,３連単,5-4-1,10310
2024-03-06,芦屋,3,３連複,1-4-5,1050
2024-03-06,芦屋,4,単勝,1,110
2024-03-06,芦屋,4,複勝,1,100
2024-03-06,芦屋,4,複勝,3,160
2024-03-06,芦屋,4,２連単,1-3,240
2024-03-06,芦屋,4,２連複,1-3,200
2024-03-06,芦屋,4,拡連複,1-3,110
2024-03-06,芦屋,4,３連単,1-3-4,520
2024-03-06,芦屋,4,３連複,1-3-4,290
2024-03-06,芦屋,5,単勝,4,780
2024-03-06,芦屋,5,複勝,4,590
2024-03-06,芦屋,5,複勝,3,360
2024-03-06,芦屋,5,２連単,4-3,8250
2024-03-06,芦屋,5,２連複,3-4,3330
2024-03-06,芦屋,5,拡連複,3-4,770
2024-03-06,芦屋,5,３連単,4-3-2,68760
2024-03-06,芦屋,5,３連複,2-3-4,5510
2024-03-06,芦屋,6,単勝,1,180
2024-03-06,芦屋,6,複勝,1,120
2024-03-06,芦屋,6,複勝,6,330
2024-03-06,芦屋,6,２連単,1-6,2080
2024-03-06,芦屋,6,２連複,1-6,1410
2024-03-06,芦屋,6,拡連複,1-6,220
2024-03-06,芦屋,6,３連単,1-6-2,5670
2024-03-06,芦屋,6,３連複,1-2-6,650
2024-03-06,芦屋,7,単勝,1,170
2024-03-06,芦屋,7,複勝,1,100
2024-03-06,芦屋,7,複勝,3,100
2024-03-06,芦屋,7,２連単,1-3,440
2024-03-06,芦屋,7,２連複,1-3,410
2024-03-06,芦屋,7,拡連複,1-3,190
2024-03-06,芦屋,7,３連単,1-3-6,2290
2024-03-06,芦屋,7,３連複,1-3-6,1440
2024-03-06,芦屋,8,単勝,1,150
2024-03-06,芦屋,8,複勝,1,100
2024-03-06,芦屋,8,複勝,4,300
2024-03-06,芦屋,8,２連単,1-4,1180
2024-03-06,芦屋,8,２連複,1-4,860
2024-03-06,芦屋,8,拡連複,1-4,280
2024-03-06,芦屋,8,３連単,1-4-6,3490
2024-03-06,芦屋,8,３連複,1-4-6,1310
2024-03-06,芦屋,9,単勝,1,150
2024-03-06,芦屋,9,複勝,1,100
2024-03-06,芦屋,9,複勝,4,170
2024-03-06,芦屋,9,２連単,1-4,550
2024-03-06,芦屋,9,２連複,1-4,340
2024-03-06,芦屋,9,拡連複,1-4,140
2024-03-06,芦屋,9,３連単,1-4-5,3770
2024-03-06,芦屋,9,３連複,1-4-5,1570
2024-03-06,芦屋,10,単勝,1,120
2024-03-06,芦屋,10,複勝,1,100
2024-03-06,芦屋,10,複勝,3,100
2024-03-06,芦屋,10,２連単,1-3,550
2024-03-06,芦屋,10,２連複,1-3,560
2024-03-06,芦屋,10,拡連複,1-3,210
2024-03-06,芦屋,10,３連単,1-3-4,1400
2024-03-06,芦屋,10,３連複,1-3-4,710
2024-03-06,芦屋,11,単勝,1,110
2024-03-06,芦屋,11,複勝,1,100
2024-03-06,芦屋,11,複勝,5,160
2024-03-06,芦屋,11,２連単,1-5,550
2024-03-06,芦屋,11,２連複,1-5,450
2024-03-06,芦屋,11,拡連複,1-5,130
2024-03-06,芦屋,11,３連単,1-5-3,1410
2024-03-06,芦屋,11,３連複,1-3-5,460
2024-03-06,芦屋,12,単勝,3,570
2024-03-06,芦屋,12,複勝,3,170
2024-03-06,芦屋,12,複勝,1,100
2024-03-06,芦屋,12,２連単,3-1,1360
2024-03-06,芦屋,12,２連複,1-3,380
2024-03-06,芦屋,12,拡連複,1-3,160
2024-03-06,芦屋,12,３連単,3-1-5,6590
2024-03-06,芦屋,12,３連複,1-3-5,1060
2024-03-06,若松,1,単勝,1,180
2024-03-06,若松,1,複勝,1,100
2024-03-06,若松,1,複勝,2,140
2024-03-06,若松,1,２連単,1-2,650
2024-03-06,若松,1,２連複,1-2,320
2024-03-06,若松,1,拡連複,1-2,160
2024-03-06,若松,1,３連単,1-2-3,1400
2024-03-06,若松,1,３連複,1-2-3,420
2024-03-06,若松,2,単勝,2,550
2024-03-06,若松,2,複勝,2,290
2024-03-06,若松,2,複勝,5,390
2024-03-06,若松,2,２連単,2-5,3750
2024-03-06,若松,2,２連複,2-5,3310
2024-03-06,若松,2,拡連複,2-5,570
2024-03-06,若松,2,３連単,2-5-3,31480
2024-03-06,若松,2,３連複,2-3-5,3610
2024-03-06,若松,3,単勝,4,730
2024-03-06,若松,3,複勝,4,350
2024-03-06,若松,3,複勝,5,370
2024-03-06,若松,3,２連単,4-5,2240
2024-03-06,若松,3,２連複,4-5,1070
2024-03-06,若松,3,拡連複,4-5,360
2024-03-06,若松,3,３連単,4-5-1,6170
2024-03-06,若松,3,３連複,1-4-5,770
2024-03-06,若松,4,単勝,1,270
2024-03-06,若松,4,複勝,1,120
2024-03-06,若松,4,複勝,3,200
2024-03-06,若松,4,２連単,1-3,350
2024-03-06,若松,4,２連複,1-3,330
2024-03-06,若松,4,拡連複,1-3,180
2024-03-06,若松,4,３連単,1-3-2,1340
2024-03-06,若松,4,３連複,1-2-3,500
2024-03-06,若松,5,単勝,1,120
