日付,レース場,レース番号,舟券種,組合せ,払戻金
2023-12-19,大村,1,単勝,1,130
2023-12-19,大村,1,複勝,1,180
2023-12-19,大村,1,複勝,6,200
2023-12-19,大村,1,２連単,1-6,1690
2023-12-19,大村,1,２連複,1-6,970
2023-12-19,大村,1,拡連複,1-6,290
2023-12-19,大村,1,３連単,1-6-2,3080
2023-12-19,大村,1,３連複,1-2-6,460
2023-12-19,大村,2,単勝,1,130
2023-12-19,大村,2,複勝,1,170
2023-12-19,大村,2,複勝,3,240
2023-12-19,大村,2,２連単,1-3,630
2023-12-19,大村,2,２連複,1-3,430
2023-12-19,大村,2,拡連複,1-3,140
2023-12-19,大村,2,３連単,1-3-2,1480
2023-12-19,大村,2,３連複,1-2-3,300
2023-12-19,大村,3,単勝,2,910
2023-12-19,大村,3,複勝,2,180
2023-12-19,大村,3,複勝,5,200
2023-12-19,大村,3,２連単,2-5,1850
2023-12-19,大村,3,２連複,2-5,830
2023-12-19,大村,3,拡連複,2-5,190
2023-12-19,大村,3,３連単,2-5-4,11900
2023-12-19,大村,3,３連複,2-4-5,2990
2023-12-19,大村,4,単勝,2,900
2023-12-19,大村,4,複勝,2,470
2023-12-19,大村,4,複勝,3,880
2023-12-19,大村,4,２連単,2-3,8820
2023-12-19,大村,4,２連複,2-3,6330
2023-12-19,大村,4,拡連複,2-3,1390
2023-12-19,大村,4,３連単,2-3-4,33570
2023-12-19,大村,4,３連複,2-3-4,6060
2023-12-19,大村,5,単勝,1,100
2023-12-19,大村,5,複勝,1,100
2023-12-19,大村,5,複勝,4,150
2023-12-19,大村,5,２連単,1-4,290
2023-12-19,大村,5,２連複,1-4,210
2023-12-19,大村,5,拡連複,1-4,140
2023-12-19,大村,5,３連単,1-4-2,2190
2023-12-19,大村,5,３連複,1-2-4,810
2023-12-19,大村,6,単勝,1,150
2023-12-19,大村,6,複勝,1,100
2023-12-19,大村,6,複勝,5,190
2023-12-19,大村,6,２連単,1-5,600
2023-12-19,大村,6,２連複,1-5,580
2023-12-19,大村,6,拡連複,1-5,160
2023-12-19,大村,6,３連単,1-5-2,1400
2023-12-19,大村,6,３連複,1-2-5,350
2023-12-19,大村,7,単勝,1,120
2023-12-19,大村,7,複勝,1,100
2023-12-19,大村,7,複勝,3,190
2023-12-19,大村,7,２連単,1-3,350
2023-12-19,大村,7,２連複,1-3,390
2023-12-19,大村,7,拡連複,1-3,200
2023-12-19,大村,7,３連単,1-3-5,3340
2023-12-19,大村,7,３連複,1-3-5,2120
2023-12-19,大村,8,単勝,5,440
2023-12-19,大村,8,複勝,5,280
2023-12-19,大村,8,複勝,3,640
2023-12-19,大村,8,２連単,5-3,3330
2023-12-19,大村,8,２連複,3-5,2000
2023-12-19,大村,8,拡連複,3-5,510
2023-12-19,大村,8,３連単,5-3-6,17500
2023-12-19,大村,8,３連複,3-5-6,3110
2023-12-19,大村,9,単勝,1,150
2023-12-19,大村,9,複勝,1,100
2023-12-19,大村,9,複勝,3,130
2023-12-19,大村,9,２連単,1-3,270
2023-12-19,大村,9,２連複,1-3,160
