日付,レース場,レース番号,舟券種,組合せ,払戻金
2025-03-31,大村,1,単勝,6,3130
2025-03-31,大村,1,複勝,6,1950
2025-03-31,大村,1,複勝,3,610
2025-03-31,大村,1,２連単,6-3,36230
2025-03-31,大村,1,２連複,3-6,5330
2025-03-31,大村,1,拡連複,3-6,840
2025-03-31,大村,1,３連単,6-3-2,195370
2025-03-31,大村,1,３連複,2-3-6,10220
2025-03-31,大村,2,単勝,4,990
2025-03-31,大村,2,複勝,4,170
2025-03-31,大村,2,複勝,1,100
2025-03-31,大村,2,２連単,4-1,2450
2025-03-31,大村,2,２連複,1-4,430
2025-03-31,大村,2,拡連複,1-4,130
2025-03-31,大村,2,３連単,4-1-6,6350
2025-03-31,大村,2,３連複,1-4-6,580
2025-03-31,大村,3,単勝,1,150
2025-03-31,大村,3,複勝,1,140
2025-03-31,大村,3,複勝,4,320
2025-03-31,大村,3,２連単,1-4,820
2025-03-31,大村,3,２連複,1-4,980
2025-03-31,大村,3,拡連複,1-4,220
2025-03-31,大村,3,３連単,1-4-6,1930
2025-03-31,大村,3,３連複,1-4-6,630
2025-03-31,大村,4,単勝,4,1640
2025-03-31,大村,4,複勝,4,2050
2025-03-31,大村,4,複勝,2,1060
2025-03-31,大村,4,２連単,4-2,9960
2025-03-31,大村,4,２連複,2-4,4370
2025-03-31,大村,4,拡連複,2-4,910
2025-03-31,大村,4,３連単,4-2-6,25620
2025-03-31,大村,4,３連複,2-4-6,4410
2025-03-31,大村,5,単勝,1,130
2025-03-31,大村,5,複勝,1,100
2025-03-31,大村,5,複勝,6,160
2025-03-31,大村,5,２連単,1-6,740
2025-03-31,大村,5,２連複,1-6,540
2025-03-31,大村,5,拡連複,1-6,190
2025-03-31,大村,5,３連単,1-6-5,1450
2025-03-31,大村,5,３連複,1-5-6,340
2025-03-31,大村,6,単勝,1,170
2025-03-31,大村,6,複勝,1,140
2025-03-31,大村,6,複勝,2,620
2025-03-31,大村,6,２連単,1-2,910
2025-03-31,大村,6,２連複,1-2,620
2025-03-31,大村,6,拡連複,1-2,510
2025-03-31,大村,6,３連単,1-2-6,4020
2025-03-31,大村,6,３連複,1-2-6,1830
2025-03-31,大村,7,単勝,1,140
2025-03-31,大村,7,複勝,1,100
2025-03-31,大村,7,複勝,3,100
2025-03-31,大村,7,２連単,1-3,180
2025-03-31,大村,7,２連複,1-3,190
2025-03-31,大村,7,拡連複,1-3,150
2025-03-31,大村,7,３連単,1-3-4,1200
2025-03-31,大村,7,３連複,1-3-4,670
2025-03-31,大村,8,単勝,1,120
