日付,レース場,レース番号,舟券種,組合せ,払戻金
2024-12-31,唐津,1,単勝,1,100
2024-12-31,唐津,1,複勝,1,100
2024-12-31,唐津,1,複勝,3,170
2024-12-31,唐津,1,２連単,1-3,170
2024-12-31,唐津,1,２連複,1-3,170
2024-12-31,唐津,1,拡連複,1-3,110
2024-12-31,唐津,1,３連単,1-3-5,440
2024-12-31,唐津,1,３連複,1-3-5,240
2024-12-31,唐津,2,単勝,1,100
2024-12-31,唐津,2,複勝,1,100
2024-12-31,唐津,2,複勝,2,100
2024-12-31,唐津,2,２連単,1-2,210
2024-12-31,唐津,2,２連複,1-2,250
2024-12-31,唐津,2,拡連複,1-2,160
2024-12-31,唐津,2,３連単,1-2-3,510
2024-12-31,唐津,2,３連複,1-2-3,180
2024-12-31,唐津,3,単勝,1,100
2024-12-31,唐津,3,複勝,1,100
2024-12-31,唐津,3,複勝,3,120
2024-12-31,唐津,3,２連単,1-3,140
2024-12-31,唐津,3,２連複,1-3,160
2024-12-31,唐津,3,拡連複,1-3,120
2024-12-31,唐津,3,３連単,1-3-4,380
2024-12-31,唐津,3,３連複,1-3-4,270
2024-12-31,唐津,4,単勝,5,3040
2024-12-31,唐津,4,複勝,5,760
2024-12-31,唐津,4,複勝,4,280
2024-12-31,唐津,4,２連単,5-4,11390
2024-12-31,唐津,4,２連複,4-5,4430
2024-12-31,唐津,4,拡連複,4-5,830
2024-12-31,唐津,4,３連単,5-4-1,64920
2024-12-31,唐津,4,３連複,1-4-5,5500
2024-12-31,唐津,5,単勝,3,860
2024-12-31,唐津,5,複勝,3,300
2024-12-31,唐津,5,複勝,4,410
2024-12-31,唐津,5,２連単,3-4,2870
2024-12-31,唐津,5,２連複,3-4,2170
2024-12-31,唐津,5,拡連複,3-4,450
2024-12-31,唐津,5,３連単,3-4-6,60540
2024-12-31,唐津,5,３連複,3-4-6,14850
2024-12-31,唐津,6,単勝,4,1140
2024-12-31,唐津,6,複勝,4,410
2024-12-31,唐津,6,複勝,5,100
2024-12-31,唐津,6,２連単,4-5,2000
2024-12-31,唐津,6,２連複,4-5,400
2024-12-31,唐津,6,拡連複,4-5,290
2024-12-31,唐津,6,３連単,4-5-6,16950
2024-12-31,唐津,6,３連複,4-5-6,2400
2024-12-31,唐津,7,単勝,2,130
2024-12-31,唐津,7,複勝,2,100
2024-12-31,唐津,7,複勝,1,280
2024-12-31,唐津,7,２連単,2-1,380
2024-12-31,唐津,7,２連複,1-2,250
2024-12-31,唐津,7,拡連複,1-2,160
2024-12-31,唐津,7,３連単,2-1-4,820
2024-12-31,唐津,7,３連複,1-2-4,490
2024-12-31,唐津,8,単勝,1,160
2024-12-31,唐津,8,複勝,1,150
2024-12-31,唐津,8,複勝,3,150
2024-12-31,唐津,8,２連単,1-3,420
2024-12-31,唐津,8,２連複,1-3,460
2024-12-31,唐津,8,拡連複,1-3,190
2024-12-31,唐津,8,３連単,1-3-6,1670
2024-12-31,唐津,8,３連複,1-3-6,650
2024-12-31,唐津,9,単勝,1,170
2024-12-31,唐津,9,複勝,1,100
2024-12-31,唐津,9,複勝,2,240
2024-12-31,唐津,9,２連単,1-2,820
2024-12-31,唐津,9,２連複,1-2,620
2024-12-31,唐津,9,拡連複,1-2,140
2024-12-31,唐津,9,３連単,1-2-3,1160
2024-12-31,唐津,9,３連複,1-2-3,200
2024-12-31,唐津,10,単勝,1,110
2024-12-31,唐津,10,複勝,1,100
2024-12-31,唐津,10,複勝,2,200
2024-12-31,唐津,10,２連単,1-2,220
2024-12-31,唐津,10,２連複,1-2,330
2024-12-31,唐津,10,拡連複,1-2,110
2024-12-31,唐津,10,３連単,1-2-3,480
2024-12-31,唐津,10,３連複,1-2-3,260
2024-12-31,唐津,11,単勝,3,150
2024-12-31,唐津,11,複勝,3,140
2024-12-31,唐津,11,複勝,2,340
2024-12-31,唐津,11,２連単,3-2,860
2024-12-31,唐津,11,２連複,2-3,670
2024-12-31,唐津,11,拡連複,2-3,280
2024-12-31,唐津,11,３連単,3-2-1,3210
2024-12-31,唐津,11,３連複,1-2-3,520
2024-12-31,唐津,12,単勝,2,290
2024-12-31,唐津,12,複勝,2,340
2024-12-31,唐津,12,複勝,4,690
2024-12-31,唐津,12,２連単,2-4,1760
2024-12-31,唐津,12,２連複,2-4,1120
2024-12-31,唐津,12,拡連複,2-4,220
2024-12-31,唐津,12,３連単,2-4-1,5420
2024-12-31,唐津,12,３連複,1-2-4,480
2024-12-31,芦屋,1,単勝,1,100
2024-12-31,芦屋,1,複勝,1,100
2024-12-31,芦屋,1,複勝,3,210
2024-12-31,芦屋,1,２連単,1-3,330
2024-12-31,芦屋,1,２連複,1-3,240
2024-12-31,芦屋,1,拡連複,1-3,130
2024-12-31,芦屋,1,３連単,1-3-5,760
2024-12-31,芦屋,1,３連複,1-3-5,410
2024-12-31,芦屋,2,単勝,4,330
2024-12-31,芦屋,2,複勝,4,160
2024-12-31,芦屋,2,複勝,2,230
2024-12-31,芦屋,2,２連単,4-2,940
2024-12-31,芦屋,2,２連複,2-4,710
2024-12-31,芦屋,2,拡連複,2-4,170
2024-12-31,芦屋,2,３連単,4-2-5,2740
2024-12-31,芦屋,2,３連複,2-4-5,1040
2024-12-31,芦屋,3,単勝,1,130
2024-12-31,芦屋,3,複勝,1,100
2024-12-31,芦屋,3,複勝,5,140
2024-12-31,芦屋,3,２連単,1-5,370
2024-12-31,芦屋,3,２連複,1-5,220
2024-12-31,芦屋,3,拡連複,1-5,130
2024-12-31,芦屋,3,３連単,1-5-3,660
2024-12-31,芦屋,3,３連複,1-3-5,210
2024-12-31,芦屋,4,単勝,1,100
2024-12-31,芦屋,4,複勝,1,100
2024-12-31,芦屋,4,複勝,4,130
2024-12-31,芦屋,4,２連単,1-4,180
2024-12-31,芦屋,4,２連複,1-4,180
2024-12-31,芦屋,4,拡連複,1-4,110
2024-12-31,芦屋,4,３連単,1-4-3,520
2024-12-31,芦屋,4,３連複,1-3-4,300
2024-12-31,芦屋,5,単勝,4,720
2024-12-31,芦屋,5,複勝,4,140
2024-12-31,芦屋,5,複勝,1,100
2024-12-31,芦屋,5,２連単,4-1,1440
2024-12-31,芦屋,5,２連複,1-4,330
2024-12-31,芦屋,5,拡連複,1-4,130
2024-12-31,芦屋,5,３連単,4-1-2,10790
2024-12-31,芦屋,5,３連複,1-2-4,820
2024-12-31,芦屋,6,単勝,1,230
2024-12-31,芦屋,6,複勝,1,160
